Generation number	Allele number	Frequency	Activity
3140	-3	0.764509	0.212623
3140	4	1.0005	0.571234
3150	-3	0.76297	0.215399
3150	4	1.0005	0.563424
3160	-3	0.764185	0.214631
3160	4	1.0005	0.555441
3170	-3	0.763231	0.215216
3170	4	1.0005	0.55085
3180	-3	0.763326	0.21536
3180	4	1.0005	0.544075
3190	-3	0.762924	0.215899
3190	4	1.0005	0.536033
3200	-3	0.762638	0.217088
3200	4	1.0005	0.528344
3210	-3	0.762538	0.216641
3210	4	1.0005	0.520689
3220	-3	0.763889	0.214812
3220	4	1.0005	0.514914
3230	-3	0.762465	0.215931
3230	4	1.0005	0.507508
3240	-3	0.762422	0.214189
3240	4	1.0005	0.500706
3250	-3	0.763477	0.214069
3250	4	1.0005	0.492679
3260	-3	0.762351	0.215136
3260	4	1.0005	0.485591
3270	-3	0.761646	0.212836
3270	4	1.0005	0.478655
3280	-3	0.762503	0.212371
3280	4	1.0005	0.471765
3290	-3	0.761036	0.212044
3290	4	1.0005	0.46457
3300	-3	0.759779	0.212424
3300	4	1.0005	0.457443
3310	-3	0.758604	0.212631
3310	4	1.0005	0.448434
3320	-3	0.758259	0.212055
3320	4	1.0005	0.439376
3330	-3	0.756871	0.213569
3330	4	1.0005	0.432311
3340	-3	0.758361	0.210303
3340	4	1.0005	0.423901
3350	-3	0.756184	0.208496
3350	4	1.0005	0.414795
3360	-3	0.75422	0.212003
3360	4	1.0005	0.408057
3370	-3	0.752655	0.212502
3370	4	1.0005	0.399826
3380	-3	0.751564	0.215698
3380	4	1.0005	0.39054
3390	-3	0.750694	0.217588
3390	4	1.0005	0.383379
3400	-3	0.750095	0.217348
3400	4	1.0005	0.376386
3410	-3	0.748825	0.218214
3410	4	1.0005	0.366669
3420	-3	0.747289	0.217288
3420	4	1.0005	0.359399
3430	-3	0.745889	0.217892
3430	4	1.0005	0.351623
3440	-3	0.746928	0.216921
3440	4	1.0005	0.341219
3450	-3	0.745589	0.218832
3450	4	1.0005	0.331452
3460	-3	0.745852	0.218854
3460	4	1.0005	0.323046
3470	-3	0.745274	0.219788
3470	4	1.0005	0.313706
3480	-3	0.743871	0.219768
3480	4	1.0005	0.304504
3490	-3	0.742841	0.219498
3490	4	1.0005	0.294934
3500	-3	0.74117	0.219359
3500	4	1.0005	0.287586
3510	-3	0.741059	0.220346
3510	4	1.0005	0.277462
3520	-3	0.740418	0.218554
3520	4	1.0005	0.269692
3530	-3	0.740539	0.217379
3530	4	1.0005	0.261135
3540	-3	0.740474	0.217726
3540	4	1.0005	0.252227
3550	-3	0.738782	0.219453
3550	4	1.0005	0.245716
3560	-3	0.737551	0.217818
3560	4	1.0005	0.237438
3570	-3	0.73832	0.216199
3570	4	1.0005	0.230475
3580	-3	0.73641	0.218179
3580	4	1.0005	0.221881
3590	-3	0.73627	0.217873
3590	4	1.0005	0.212964
3600	-3	0.734236	0.217388
3600	4	1.0005	0.205512
3610	-3	0.733076	0.217293
3610	4	1.0005	0.197116
3620	-3	0.733175	0.216418
3620	4	1.0005	0.190464
3630	-3	0.73454	0.214754
3630	4	1.0005	0.181712
3640	-3	0.733051	0.215988
3640	4	1.0005	0.174551
3650	-3	0.732288	0.215008
3650	4	1.0005	0.167219
3660	-3	0.731984	0.214598
3660	4	1.0005	0.158635
3670	-3	0.732495	0.21564
3670	4	1.0005	0.151716
3680	-3	0.730683	0.217298
3680	4	1.0005	0.144864
3690	-3	0.72894	0.217622
3690	4	1.0005	0.137731
3700	-3	0.728576	0.217185
3700	4	1.0005	0.130972
3710	-3	0.72908	0.217452
3710	4	1.0005	0.123861
3720	-3	0.725329	0.218244
3720	4	1.0005	0.116284
3730	-3	0.723751	0.221888
3730	4	1.0005	0.109081
3740	-3	0.723819	0.22286
3740	4	1.0005	0.1022
3750	-3	0.721848	0.222403
3750	4	1.0005	0.09597
3760	-3	0.719356	0.223977
3760	4	1.0005	0.0908375
3770	-3	0.718519	0.223909
3770	4	1.0005	0.08517
3780	-3	0.717571	0.223695
3780	4	1.0005	0.07917
3790	-3	0.71836	0.223375
3790	4	1.0005	0.0737812
3800	-3	0.718094	0.221703
3800	4	1.0005	0.0692125
3810	-3	0.716475	0.224056
3810	4	1.0005	0.0643887
3820	-3	0.716257	0.221942
3820	4	1.0005	0.059955
3830	-3	0.716754	0.221112
3830	4	1.0005	0.055695
