Generation number	Total number of allele	Diversity	Activity	Time	Fertility rate	2 DSB on one site rate	No DSB rate	No symmetrical sites (binding + DSB) rate	q
2090	26	8.45164	0.919164	2.61968	0.989609	0	0.00197922	0.00841168	1.06654
2100	28	8.13108	0.926473	2.6159	0.983768	0	0.00393507	0.0122971	1.05233
2110	29	8.29531	0.93073	2.62444	0.986193	0	0.00147929	0.0123274	1.07315
2120	26	8.98361	0.923901	2.68931	0.983768	0	0.00344319	0.012789	1.05624
2130	29	8.57081	0.913311	2.61004	0.987167	0	0.00246792	0.0103653	1.0582
2140	30	8.41845	0.9185	2.66025	0.978953	0	0.00293686	0.0181106	1.058
2150	27	8.49869	0.90899	2.54339	0.985707	0	0.00344998	0.0108428	1.04597
2160	32	7.09434	0.911892	2.56651	0.986193	0	0.00197239	0.0118343	1.03596
2170	30	7.81189	0.91006	2.54191	0.98912	0	0.00148368	0.00939664	1.05477
2180	29	7.76082	0.902942	2.54187	0.983768	0	0.00196754	0.0142646	1.05801
2190	23	8.43544	0.910457	2.63946	0.984737	0	0.00246184	0.0128016	1.04857
2200	23	7.67703	0.916042	2.60093	0.984737	0	0.00246184	0.0128016	1.04936
2210	18	7.06045	0.919229	2.54284	0.988631	0	0.00247158	0.00889768	1.053
2220	22	6.9877	0.925238	2.58027	0.98668	0	0.00098668	0.0123335	1.05209
2230	24	7.756	0.924779	2.61925	0.984252	0	0.00246063	0.0132874	1.05723
2240	23	8.08498	0.920454	2.67672	0.983768	0	0.00245942	0.0137727	1.03804
2250	22	7.88838	0.920639	2.57394	0.987654	0	0.00197531	0.0103704	1.06022
2260	31	7.70337	0.927524	2.57599	0.992063	0	0.00198413	0.00595238	1.04714
2270	26	7.95151	0.929453	2.68008	0.984252	0	0.00246063	0.0132874	1.05151
2280	27	7.71137	0.936603	2.66765	0.988142	0	0.00247036	0.00938735	1.05255
2290	24	8.66113	0.936114	2.63434	0.988142	0	0.00148221	0.0103755	1.06568
2300	30	7.55022	0.936844	2.62922	0.99108	0	0.00099108	0.00792864	1.0781
2310	32	8.50054	0.93158	2.59131	0.988142	0	0.000988142	0.0108696	1.06833
2320	33	9.14567	0.937352	2.63619	0.991572	0	0.000991572	0.00743679	1.06419
2330	29	8.80467	0.933754	2.70753	0.992556	0	0.00198511	0.00545906	1.05491
2340	29	7.00861	0.941737	2.61948	0.98912	0	0.00296736	0.00791296	1.06769
2350	31	6.18724	0.945569	2.62399	0.984252	0	0.00442913	0.0113189	1.07222
2360	24	5.88509	0.948921	2.61133	0.988631	0	0.00346021	0.00790905	1.0766
2370	32	5.44066	0.948289	2.55819	0.98668	0	0.00296004	0.0103601	1.05304
2380	29	5.46984	0.939947	2.62797	0.984737	0	0.0014771	0.0137863	1.05474
2390	26	5.10082	0.940213	2.56637	0.988142	0	0.00247036	0.00938735	1.05879
2400	22	4.84729	0.937761	2.55511	0.987167	0	0.0029615	0.00987167	1.05452
2410	22	5.12044	0.941141	2.50933	0.99108	0	0.00049554	0.00842418	1.06134
2420	20	5.70548	0.943443	2.60499	0.985222	0	0.00295567	0.0118227	1.07524
2430	15	5.50808	0.944899	2.57003	0.989609	0	0.00296883	0.00742207	1.07101
2440	22	5.21817	0.941394	2.60601	0.988631	0	0.00197726	0.00939199	1.05184
2450	19	4.58964	0.943084	2.50015	0.987654	0	0.00395062	0.00839506	1.05922
2460	21	4.30137	0.94136	2.54302	0.988631	0	0.00247158	0.00889768	1.06538
2470	21	4.55122	0.944332	2.55488	0.984737	0	0.00295421	0.0123092	1.06266
2480	25	4.1614	0.940027	2.42532	0.984737	0	0.00443131	0.0108321	1.05652
2490	22	4.18481	0.944747	2.56179	0.988631	0	0.00148295	0.00988631	1.04359
2500	22	4.44575	0.943444	2.49156	0.986193	0	0.00147929	0.0123274	1.06871
2510	23	4.26621	0.943829	2.51384	0.987167	0	0.0029615	0.00987167	1.05766
2520	20	4.41294	0.943557	2.54228	0.99108	0	0.00099108	0.00792864	1.06237
2530	22	4.61243	0.943131	2.54318	0.989609	0	0.000989609	0.00940129	1.067
2540	22	5.3364	0.945692	2.55919	0.986193	0	0.000986193	0.0128205	1.04659
2550	21	5.61168	0.947329	2.62791	0.984252	0	0.00344488	0.0123031	1.07172
2560	18	5.11838	0.947681	2.55688	0.988142	0	0.000988142	0.0108696	1.0737
2570	16	4.83016	0.942262	2.53004	0.987167	0	0.00246792	0.0103653	1.05893
2580	20	4.83419	0.941604	2.48599	0.988142	0	0.00197628	0.00988142	1.04452
2590	18	5.36549	0.941028	2.53427	0.99108	0	0.00148662	0.0074331	1.05327
2600	19	5.82992	0.943595	2.64638	0.988631	0	0.00395452	0.00741473	1.06347
2610	22	5.45218	0.943553	2.55371	0.990099	0	0.0029703	0.00693069	1.06577
2620	22	6.0398	0.942454	2.58247	0.98912	0	0.0024728	0.00840752	1.0568
2630	21	6.41192	0.945424	2.56383	0.987654	0	0.00148148	0.0108642	1.05011
2640	17	6.71545	0.940776	2.62459	0.99108	0	0.00099108	0.00792864	1.06187
2650	26	7.29714	0.944695	2.68573	0.985707	0	0.00295712	0.0113356	1.07137
2660	26	7.04139	0.943344	2.67145	0.990099	0	0.0029703	0.00693069	1.06804
2670	23	7.31188	0.942444	2.67975	0.987654	0	0.00246914	0.00987654	1.06529
2680	27	6.93326	0.939274	2.65327	0.98668	0	0.00394672	0.00937346	1.0503
2690	25	7.10299	0.936824	2.65694	0.984737	0	0.00541605	0.00984737	1.05147
2700	22	6.80177	0.933373	2.62731	0.986193	0	0.00197239	0.0118343	1.05901
2710	23	6.36916	0.932375	2.5085	0.990099	0	0.00247525	0.00742574	1.06528
2720	20	6.83404	0.935062	2.62805	0.982318	0	0.00392927	0.0137525	1.03786
2730	17	6.60306	0.929785	2.57045	0.989609	0	0.00247402	0.00791687	1.05641
2740	27	6.68348	0.929148	2.56989	0.988142	0	0.00148221	0.0103755	1.04321
2750	27	7.68027	0.930131	2.59963	0.981354	0	0.00441609	0.0142296	1.04062
2760	25	7.03526	0.927139	2.58545	0.987654	0	0.00197531	0.0103704	1.0425
2770	28	7.00787	0.928421	2.61568	0.987654	0	0.00246914	0.00987654	1.0601
2780	24	7.03618	0.92588	2.61823	0.988631	0	0.000988631	0.0103806	1.05701
2790	23	8.14865	0.928072	2.6656	0.982801	0	0.002457	0.014742	1.04819
2800	28	8.0611	0.925936	2.59795	0.985707	0	0.00246427	0.0118285	1.04077
2810	26	7.25456	0.921758	2.62133	0.988631	0	0.00197726	0.00939199	1.04992
2820	30	7.4535	0.927109	2.64461	0.979912	0	0.00342969	0.0166585	1.04196
2830	30	7.48567	0.926215	2.62672	0.987654	0	0.00246914	0.00987654	1.03722
2840	37	8.55352	0.928351	2.65065	0.98668	0	0.00296004	0.0103601	1.05354
2850	28	7.89084	0.929026	2.59098	0.98912	0	0.00197824	0.00890208	1.05916
2860	25	7.53644	0.929628	2.61106	0.983768	0	0.00245942	0.0137727	1.04954
2870	29	7.60766	0.931607	2.68798	0.986193	0	0.00147929	0.0123274	1.0527
2880	28	7.50674	0.924616	2.63891	0.990589	0	0.00247647	0.00693413	1.05379
2890	29	7.81813	0.927413	2.60305	0.984737	0	0.00246184	0.0128016	1.05467
2900	29	7.89964	0.931452	2.68144	0.99108	0	0.0024777	0.00644202	1.05547
2910	29	8.61549	0.931502	2.61261	0.985222	0	0.00394089	0.0108374	1.04362
2920	29	7.35183	0.927662	2.63176	0.981836	0	0.00294551	0.0152185	1.05376
2930	26	7.61233	0.929579	2.56461	0.988142	0	0	0.0118577	1.05108
2940	25	6.36063	0.921538	2.56197	0.992556	0	0.000496278	0.00694789	1.04767
2950	30	7.52044	0.928066	2.64056	0.983284	0	0.00491642	0.0117994	1.05592
2960	30	9.24033	0.936495	2.61735	0.98912	0	0.0024728	0.00840752	1.05786
2970	28	10.5132	0.939461	2.70683	0.986193	0	0.00295858	0.0108481	1.06555
2980	31	10.2422	0.938259	2.64809	0.988631	0	0.00247158	0.00889768	1.0701
2990	29	10.319	0.940739	2.73716	0.98668	0	0.00296004	0.0103601	1.07644
3000	33	8.8938	0.938575	2.69598	0.987167	0	0.00148075	0.0113524	1.06928
3010	34	8.33111	0.941211	2.65211	0.983284	0	0.00491642	0.0117994	1.07779
3020	33	8.47095	0.936833	2.67423	0.985222	0	0.00344828	0.01133	1.05518
3030	33	7.85856	0.937668	2.5861	0.990099	0	0.00049505	0.00940594	1.05436
3040	30	7.41662	0.940459	2.6797	0.988142	0	0.00296443	0.00889328	1.06709
3050	25	7.38701	0.938427	2.65483	0.99108	0	0.00099108	0.00792864	1.04554
3060	24	7.36927	0.937596	2.6748	0.984252	0	0.0019685	0.0137795	1.06718
3070	21	6.10824	0.936045	2.57233	0.987654	0	0.00296296	0.00938272	1.07114
3080	22	6.91979	0.933553	2.5785	0.988142	0	0.00148221	0.0103755	1.06024
3090	24	6.28947	0.927535	2.59574	0.985707	0	0.00197141	0.0123213	1.05513
3100	20	6.50923	0.920939	2.60161	0.985707	0	0.00394283	0.0103499	1.05914
3110	14	5.48451	0.919565	2.49055	0.984252	0	0.00295276	0.0127953	1.05433
3120	17	5.13811	0.919657	2.49849	0.989609	0	0.00148441	0.00890648	1.05348
3130	17	5.42646	0.914779	2.49579	0.987167	0	0.00246792	0.0103653	1.03916
3140	17	5.40165	0.914546	2.55948	0.987654	0	0.00246914	0.00987654	1.0645
3150	17	5.31105	0.910443	2.50805	0.988631	0	0.00247158	0.00889768	1.04194
3160	15	5.1559	0.902203	2.50722	0.984252	0	0.0019685	0.0137795	1.03474
3170	16	5.14488	0.903963	2.45461	0.985707	0	0.00295712	0.0113356	1.03849
