Generation number	Total number of allele	Diversity	Activity	Time	Fertility rate	2 DSB on one site rate	No DSB rate	No symmetrical sites (binding + DSB) rate	q
830	130	39.6468	0.990392	2.85045	0.957396	0.0191479	0.00287219	0.020584	0.00536891
840	126	42.6978	0.990674	2.84916	0.953743	0.0243205	0.00190749	0.0200286	0.00540351
850	134	39.7557	0.990242	2.79567	0.947867	0.0298578	0.00189573	0.0203791	0.00533245
860	141	36.4366	0.989733	2.72054	0.95511	0.0224451	0.00191022	0.0205349	0.00537091
870	140	35.1754	0.989544	3.01382	0.949668	0.025641	0.00189934	0.022792	0.00537708
880	134	39.9233	0.989941	2.81307	0.956938	0.0210526	0.00287081	0.0191388	0.00528991
890	141	42.3808	0.989896	2.78635	0.955566	0.0258003	0.00191113	0.0167224	0.0054618
900	146	48.9526	0.990204	2.8134	0.954198	0.0219466	0.0014313	0.0224237	0.00531797
910	151	45.8783	0.990337	2.82563	0.948767	0.0294118	0.00237192	0.0194497	0.00539702
920	145	47.7534	0.990821	2.72756	0.96432	0.014947	0.0024108	0.0183221	0.00542005
930	140	38.3788	0.989737	2.7074	0.955566	0.0229336	0.00143335	0.0200669	0.00539591
940	145	46.107	0.990613	2.81289	0.954198	0.0248092	0.000954198	0.0200382	0.00535519
950	144	44.1021	0.990229	2.80258	0.952381	0.027619	0.000952381	0.0190476	0.00539621
960	134	39.5432	0.989227	2.8772	0.953743	0.0209824	0	0.0252742	0.00544017
970	138	40.2134	0.988928	2.73164	0.954654	0.0195704	0.00334129	0.0224344	0.00528831
980	135	34.6436	0.988898	2.69673	0.958773	0.0244487	0.00191755	0.014861	0.00532451
990	135	27.7813	0.98925	2.87904	0.961538	0.0221154	0.000961538	0.0153846	0.00536
1000	131	28.9662	0.98889	2.76901	0.956023	0.0195985	0.00239006	0.0219885	0.00537415
1010	136	33.2906	0.990192	2.65491	0.951022	0.0218735	0.00475511	0.022349	0.00534347
1020	152	27.7096	0.989267	2.75025	0.958313	0.0210829	0.00239578	0.018208	0.00543173
1030	138	30.4833	0.989175	2.82231	0.962001	0.017316	0.002886	0.017797	0.00537759
1040	135	30.4569	0.988183	2.61463	0.952835	0.0247737	0.00381134	0.0185803	0.00544513
1050	134	41.145	0.988233	2.68684	0.953743	0.0233667	0.00190749	0.0209824	0.00540365
1060	131	41.4188	0.988005	2.70393	0.956938	0.0200957	0.00334928	0.0196172	0.0053557
1070	132	39.2265	0.98888	2.62237	0.954198	0.028626	0.000954198	0.0162214	0.0052948
1080	125	34.2358	0.987766	2.65275	0.953743	0.0176443	0.00238436	0.0262279	0.00539127
1090	128	35.5738	0.988837	2.80208	0.95648	0.0234338	0.00143472	0.0186514	0.00540756
1100	133	34.9057	0.988012	2.80503	0.960615	0.0278578	0	0.0115274	0.00539395
1110	135	33.5229	0.987626	2.84621	0.953743	0.0257511	0.00143062	0.0190749	0.0053475
1120	145	38.229	0.988798	2.6369	0.959233	0.0230216	0.00335731	0.0143885	0.00533934
1130	141	30.6048	0.986355	2.71388	0.948767	0.0265655	0.00142315	0.0232448	0.0054598
1140	145	33.4578	0.987649	2.70879	0.949668	0.0251662	0.00332384	0.0218424	0.00539801
1150	143	35.3291	0.989131	2.77137	0.955566	0.0258003	0.00238892	0.0162446	0.00529521
1160	147	28.8316	0.988883	2.72978	0.94697	0.0293561	0.00378788	0.0198864	0.00535284
1170	117	22.6469	0.987582	2.72636	0.953289	0.0224023	0.00190658	0.0224023	0.00556499
1180	139	24.6709	0.988658	2.6362	0.961076	0.0221048	0.00144161	0.0153772	0.00535478
1190	136	24.0497	0.988943	2.72108	0.950119	0.0270784	0.00142518	0.0213777	0.00543314
1200	129	24.6138	0.988596	2.80408	0.956023	0.0243786	0.00143403	0.0181644	0.00542234
1210	138	26.6492	0.988688	2.90335	0.956938	0.0215311	0.00191388	0.0196172	0.00538699
1220	137	33.0144	0.989731	2.69866	0.954654	0.0252983	0.00143198	0.0186158	0.00542081
1230	153	37.1839	0.990529	2.74385	0.954198	0.0252863	0.0019084	0.0186069	0.00537448
1240	157	35.5725	0.990675	2.69633	0.95057	0.0247148	0.00237643	0.0223384	0.00534428
1250	139	33.9819	0.990095	2.7315	0.958313	0.0177288	0.00287494	0.0210829	0.00555653
1260	127	33.5753	0.989786	2.63859	0.952835	0.0266794	0.0028585	0.0176274	0.00540227
1270	147	33.629	0.989794	2.71266	0.958313	0.0253953	0.00191663	0.0143747	0.00538997
1280	157	39.0044	0.989626	2.69175	0.951022	0.0275796	0.00285307	0.0185449	0.00533323
1290	167	39.0868	0.989383	2.77958	0.957854	0.0239464	0.00335249	0.0148467	0.00543841
1300	143	38.2422	0.988934	2.87853	0.946074	0.0241249	0.00189215	0.0279092	0.00547152
1310	147	47.6554	0.990438	2.7215	0.958773	0.0225312	0.00239693	0.0162991	0.00528212
1320	138	42.5859	0.990235	2.81582	0.961076	0.0245074	0.00144161	0.0129745	0.00522551
1330	134	44.1167	0.990084	2.78388	0.958773	0.0186961	0.00191755	0.0206136	0.00538675
1340	142	43.1273	0.99054	2.80765	0.955566	0.0238892	0.0028667	0.017678	0.00535763
1350	140	39.0074	0.991393	2.69009	0.957854	0.0167625	0.00383142	0.0215517	0.00540792
1360	153	42.7902	0.991183	2.70625	0.955566	0.0248447	0.00191113	0.017678	0.00549355
1370	154	42.9419	0.99205	2.78327	0.956023	0.0243786	0.00239006	0.0172084	0.00514519
1380	141	40.9569	0.991225	2.67239	0.961538	0.0177885	0.00336538	0.0173077	0.00538731
1390	143	43.6178	0.991199	2.75956	0.958313	0.0196454	0.000958313	0.0210829	0.00538772
1400	138	47.916	0.991832	2.59086	0.950119	0.0251781	0.000475059	0.024228	0.00534296
1410	141	42.6122	0.991009	2.83734	0.948767	0.0232448	0.00474383	0.0232448	0.00522332
1420	143	43.2187	0.991047	2.76373	0.956023	0.0262906	0.00191205	0.0157744	0.00536509
1430	146	46.3111	0.991324	2.67363	0.959233	0.0215827	0.00431655	0.0148681	0.00540101
1440	147	38.7472	0.990972	2.62309	0.957396	0.0215414	0.00143609	0.0196266	0.00533261
1450	133	40.0128	0.990486	2.68569	0.960154	0.0182429	0.00240038	0.0192031	0.00529342
1460	128	40.4798	0.990905	2.79184	0.961538	0.0177885	0.00192308	0.01875	0.00532384
1470	148	34.8011	0.990752	2.72482	0.950119	0.0289786	0.000475059	0.0204276	0.00539495
1480	140	32.4403	0.990673	2.73001	0.953289	0.028122	0.00285987	0.0157293	0.00534728
1490	136	29.7729	0.989951	2.67158	0.954654	0.023389	0.00286396	0.0190931	0.00528947
1500	140	35.6334	0.990211	2.62402	0.959233	0.0211031	0.00143885	0.0182254	0.00543165
1510	135	37.1873	0.990831	2.65442	0.951928	0.0290338	0.00142789	0.0176107	0.00548875
1520	142	40.1189	0.990599	2.74463	0.95648	0.0210426	0.00286944	0.0196078	0.00539434
1530	152	38.5454	0.990235	2.64664	0.95057	0.0247148	0.00190114	0.0228137	0.00536899
1540	143	47.3864	0.990244	2.72222	0.949668	0.02849	0.00189934	0.019943	0.00534521
1550	140	52.9075	0.990855	2.75632	0.957854	0.0225096	0.000957854	0.0186782	0.00532106
1560	152	50.5708	0.991983	2.68246	0.959233	0.0177458	0.00383693	0.0191847	0.00529824
1570	132	46.1549	0.991748	2.69261	0.961076	0.0235464	0.000961076	0.0144161	0.00534756
1580	160	50.8824	0.992793	2.80584	0.95511	0.02149	0.00382044	0.0195798	0.00523398
1590	141	45.1709	0.99256	2.67493	0.951022	0.0280552	0.000951022	0.0199715	0.00548034
1600	133	41.4557	0.99232	2.75797	0.962927	0.0163698	0.000962927	0.01974	0.00540106
1610	133	42.5922	0.992533	2.70736	0.95057	0.0304183	0.00427757	0.0147338	0.00533497
1620	116	37.5536	0.992137	2.6772	0.95511	0.0200573	0.00334288	0.02149	0.00531721
1630	112	31.9348	0.992096	2.59863	0.963391	0.0187861	0.00289017	0.0149326	0.00534771
1640	147	34.8035	0.991558	2.69549	0.959233	0.0235012	0.00191847	0.0153477	0.005359
1650	128	37.2796	0.991179	2.72795	0.956938	0.0196172	0.00287081	0.0205742	0.00528087
1660	129	36.4061	0.992033	2.67072	0.95648	0.0234338	0.00526064	0.0148254	0.00533118
1670	136	37.2136	0.991545	2.9429	0.952381	0.0242857	0.00333333	0.02	0.00536846
1680	136	39.4347	0.991199	2.82179	0.957854	0.0229885	0.000478927	0.0186782	0.00525289
1690	133	39.8818	0.990361	2.78029	0.949217	0.0265781	0.00284765	0.0213574	0.00533234
1700	130	38.7202	0.989737	2.68921	0.955566	0.0253225	0.0028667	0.0162446	0.0055127
1710	129	39.1911	0.990268	2.61326	0.95511	0.0238777	0.00143266	0.0195798	0.00532586
1720	133	37.8395	0.990198	3.03875	0.951022	0.0242511	0.00332858	0.021398	0.00530072
1730	144	29.9816	0.989532	2.76358	0.95511	0.0262655	0.00429799	0.0143266	0.00533741
1740	144	33.8903	0.989578	2.73079	0.950119	0.0275534	0.0023753	0.0199525	0.00537427
1750	155	42.2205	0.990453	2.71244	0.95648	0.0253467	0.00095648	0.0172166	0.00542621
1760	152	46.9411	0.99117	2.78941	0.962464	0.020693	0.00336862	0.0134745	0.00542014
1770	148	50.9668	0.991196	2.74161	0.953743	0.0214592	0.00238436	0.022413	0.00526328
1780	165	56.3802	0.991462	2.79612	0.957854	0.0215517	0.00287356	0.0177203	0.00526527
1790	154	52.8222	0.99148	2.80267	0.953743	0.0286123	0.00238436	0.0152599	0.0053087
1800	157	49.5413	0.990937	2.83963	0.947867	0.028436	0.00236967	0.021327	0.0051477
1810	157	50.4915	0.99114	2.71492	0.956023	0.0234226	0.000956023	0.0195985	0.00520649
1820	168	57.3808	0.991837	2.71856	0.962464	0.0178056	0.00288739	0.0168431	0.00539581
1830	150	47.6145	0.990731	2.82053	0.95511	0.0210124	0.00191022	0.0219675	0.00520195
1840	135	42.1822	0.990659	2.70637	0.958773	0.0206136	0.00191755	0.0186961	0.00531518
1850	151	45.791	0.990682	2.77887	0.94697	0.0250947	0.00331439	0.0246212	0.00519019
1860	136	44.1537	0.989973	2.73727	0.958313	0.0229995	0.00191663	0.0167705	0.00514497
1870	132	43.366	0.990105	2.83368	0.955566	0.0205447	0.00191113	0.021978	0.0050678
1880	131	39.4223	0.989305	2.78948	0.946522	0.0279224	0.00283956	0.0227165	0.00536774
1890	132	42.3718	0.988999	2.70596	0.952381	0.0266667	0.00333333	0.017619	0.00534422
1900	146	41.2554	0.990203	2.72461	0.957396	0.0244136	0.00335089	0.0148396	0.00536314
1910	140	48.6072	0.990936	2.85456	0.95648	0.021999	0.00143472	0.0200861	0.00537536
1920	131	40.8364	0.989949	2.63373	0.956023	0.0234226	0.00286807	0.0176864	0.00520676
1930	144	48.8353	0.991602	2.74382	0.971817	0.0150632	0.00194363	0.0111759	0.005413
1940	159	47.7785	0.991389	2.86135	0.95648	0.0196078	0.00286944	0.0210426	0.00531795
1950	145	51.1011	0.991484	2.65157	0.958773	0.0225312	0.00191755	0.0167785	0.00536127
1960	141	43.971	0.991244	2.80042	0.95648	0.023912	0.00334768	0.0162602	0.00534643
1970	153	48.5635	0.991804	2.79699	0.960615	0.0230548	0.000480307	0.0158501	0.00540626
1980	127	49.3711	0.991064	2.67306	0.957854	0.0234674	0.00239464	0.0162835	0.00534485
1990	144	43.5778	0.990865	2.63801	0.955566	0.0200669	0.0028667	0.0215002	0.00535882
2000	144	49.0801	0.990749	2.68028	0.952381	0.0219048	0.00142857	0.0242857	0.00532959
2010	146	54.6051	0.991205	2.76734	0.954198	0.0233779	0.0028626	0.0195611	0.00533488
2020	149	48.8318	0.990916	2.70448	0.961538	0.01875	0.00192308	0.0177885	0.00525864
2030	151	41.9475	0.991364	2.73477	0.956023	0.0262906	0.00191205	0.0157744	0.00532247
2040	137	45.3339	0.991934	2.75905	0.968523	0.0169492	0.00145278	0.0130751	0.00531276
2050	138	39.5722	0.990771	2.79823	0.951475	0.02902	0.00333016	0.0161751	0.00522927
2060	134	44.402	0.990529	2.65864	0.959233	0.0191847	0.00383693	0.0177458	0.00534438
2070	130	38.8022	0.989621	2.79855	0.953289	0.0233556	0.00381316	0.0195424	0.00527261
2080	147	40.1261	0.989662	2.7584	0.951022	0.0256776	0.00190204	0.021398	0.00535063
2090	132	38.9747	0.98946	3.03553	0.953743	0.0247973	0.0033381	0.0181211	0.00526657
2100	126	38.0825	0.988741	2.86468	0.953743	0.0219361	0.00238436	0.0219361	0.00534185
2110	140	35.2555	0.989455	2.75244	0.954198	0.0252863	0.0028626	0.0176527	0.00535151
2120	133	28.7822	0.985836	2.76572	0.949668	0.0270655	0.00189934	0.0213675	0.00530672
2130	136	30.1194	0.985314	2.8304	0.952835	0.0238209	0.00190567	0.0214388	0.00521863
2140	140	41.8771	0.986444	2.84109	0.956938	0.023445	0.000956938	0.0186603	0.00532389
2150	148	43.214	0.988578	2.84548	0.958313	0.0210829	0.00191663	0.0186871	0.00545952
2160	145	44.0253	0.987195	2.74416	0.952835	0.0200095	0.00190567	0.0252501	0.00514376
2170	146	44.4445	0.9878	2.82341	0.958773	0.0182167	0.00143816	0.0215724	0.00542313
2180	145	39.4901	0.987555	2.70002	0.959693	0.0230326	0.00239923	0.0148752	0.0053267
2190	147	46.1081	0.988498	3.00896	0.949668	0.0294397	0.002849	0.0180437	0.005356
2200	157	40.3669	0.988202	2.76991	0.946522	0.0298154	0.00283956	0.0208235	0.00538627
2210	160	48.3122	0.989423	2.74041	0.957396	0.0248923	0.00239349	0.0153183	0.00537593
2220	149	39.2743	0.987641	2.75407	0.946522	0.0265026	0.0023663	0.0246096	0.00534369
2230	136	38.9618	0.986768	2.94027	0.952381	0.0261905	0.00190476	0.0195238	0.00521686
2240	142	41.2248	0.988309	2.80002	0.962927	0.0216659	0.000481464	0.0149254	0.00525241
2250	141	38.8157	0.986873	2.77615	0.954198	0.0262405	0.0023855	0.0171756	0.00542932
2260	159	35.5814	0.987032	2.90024	0.951022	0.0237756	0.00237756	0.0228245	0.0053289
2270	145	37.481	0.986975	2.74101	0.958313	0.0206037	0.00287494	0.018208	0.00534639
2280	141	42.7984	0.987388	2.82358	0.952835	0.0223916	0.00190567	0.022868	0.00531235
2290	145	55.0702	0.98977	2.76596	0.962464	0.0182868	0.00240616	0.0168431	0.00528453
2300	146	62.6136	0.990337	2.90946	0.959233	0.0220624	0.00239808	0.016307	0.00529928
2310	150	56.0575	0.989852	2.85539	0.952835	0.0266794	0.00142925	0.0190567	0.00532855
2320	140	49.9763	0.989323	2.86584	0.951928	0.026178	0.00190386	0.0199905	0.00537755
2330	138	52.1344	0.989941	3.13336	0.945626	0.0288416	0.00378251	0.0217494	0.00533571
2340	154	46.6517	0.990955	2.80012	0.961538	0.0173077	0.00288462	0.0182692	0.00522341
2350	145	42.2018	0.990353	2.80889	0.956938	0.022488	0.00478469	0.0157895	0.00536051
2360	158	43.0038	0.990506	2.75416	0.956938	0.0200957	0.00334928	0.0196172	0.00528441
2370	147	36.5125	0.989513	3.32336	0.948767	0.0265655	0.0028463	0.0218216	0.00527601
2380	145	35.5687	0.989698	2.88948	0.94697	0.0246212	0.00378788	0.0246212	0.00540602
2390	146	39.5879	0.990797	2.90382	0.951022	0.0294817	0.000475511	0.0190204	0.00532207
2400	142	33.8495	0.989738	3.001	0.946074	0.0264901	0.00331126	0.0241249	0.00533335
2410	153	38.7217	0.990094	3.08075	0.958313	0.0225204	0.00287494	0.0162913	0.00539795
2420	156	42.738	0.990071	3.02494	0.951928	0.0242742	0.00190386	0.0218943	0.00538424
2430	141	35.872	0.989467	3.09705	0.953289	0.0238322	0.00333651	0.0195424	0.00543454
2440	150	36.1773	0.989963	3.07331	0.95511	0.0205349	0.00191022	0.0224451	0.00528281
2450	143	35.2133	0.990337	2.93896	0.966184	0.0178744	0.00144928	0.0144928	0.00546728
2460	149	30.9168	0.989817	2.9036	0.958773	0.0215724	0.000958773	0.0186961	0.00542298
2470	143	32.9236	0.990281	3.06055	0.951475	0.0228354	0.00237869	0.0233111	0.00537021
2480	149	33.3807	0.990062	2.99763	0.957396	0.0234562	0.00335089	0.015797	0.00542581
2490	127	37.1148	0.99022	2.98733	0.959233	0.0206235	0.00335731	0.0167866	0.00529186
2500	121	30.5804	0.989414	3.09911	0.95057	0.0285171	0.00142586	0.0194867	0.00536683
2510	123	28.7494	0.988743	3.08824	0.949217	0.0303749	0.00284765	0.0175605	0.00523492
2520	145	23.8274	0.98814	2.97662	0.954198	0.0224237	0.0023855	0.0209924	0.00532482
2530	128	26.1803	0.988281	2.89485	0.954654	0.0238663	0.00381862	0.0176611	0.00545053
2540	126	29.1947	0.989184	2.83274	0.958773	0.021093	0.000958773	0.0191755	0.00546621
2550	137	33.3556	0.990241	2.96312	0.951475	0.0275928	0.00237869	0.0185538	0.00544135
2560	134	36.903	0.990818	2.86229	0.95511	0.0195798	0.00095511	0.0243553	0.00528075
2570	129	38.6947	0.991737	2.89651	0.949668	0.025641	0.00237417	0.0223172	0.00535809
2580	129	37.5444	0.991108	2.95429	0.95511	0.0253104	0.00095511	0.0186246	0.00528593
2590	125	32.9117	0.990536	3.0723	0.95648	0.0248685	0.00143472	0.0172166	0.00539175
2600	140	40.4839	0.991811	2.89799	0.959693	0.0273512	0.000959693	0.0119962	0.00519231
2610	159	51.8382	0.99326	2.98161	0.954654	0.0181384	0.00190931	0.0252983	0.00527588
2620	155	47.507	0.993145	2.95885	0.951928	0.025702	0.00380771	0.0185626	0.00534295
2630	160	48.8163	0.992528	2.99281	0.956023	0.0234226	0.00239006	0.0181644	0.00525546
2640	141	46.4263	0.992461	3.14637	0.952381	0.0285714	0.0052381	0.0138095	0.00526013
2650	154	46.0136	0.992481	3.1447	0.959693	0.0201536	0.00239923	0.0177543	0.00529416
2660	151	41.2197	0.993086	2.98082	0.956938	0.0215311	0.00239234	0.0191388	0.00524699
2670	159	54.9777	0.993085	3.21913	0.947418	0.0288963	0.00142113	0.0222643	0.00537936
2680	151	53.1129	0.991838	2.86659	0.962001	0.01924	0.001924	0.016835	0.00527537
2690	151	56.7872	0.992471	2.87019	0.962927	0.0216659	0.00192585	0.013481	0.00527058
2700	154	51.7389	0.992123	2.96311	0.957396	0.0181905	0.00382958	0.020584	0.00531698
2710	136	50.4176	0.992108	2.88318	0.951928	0.0290338	0.00142789	0.0176107	0.0052758
2720	151	46.3595	0.992393	3.0606	0.956938	0.0253589	0.00334928	0.0143541	0.00531725
2730	138	47.0527	0.992178	2.94269	0.953743	0.0228898	0.0033381	0.0200286	0.00534567
2740	141	50.3313	0.992807	2.95633	0.962001	0.016835	0.002405	0.018759	0.00529586
2750	136	48.5058	0.992794	2.94252	0.958773	0.0234899	0.0033557	0.0143816	0.00542534
2760	149	49.1888	0.99351	3.13113	0.95648	0.0263032	0.00286944	0.0143472	0.00525853
2770	131	50.8268	0.99251	2.95863	0.961538	0.0230769	0.00336538	0.0120192	0.00534445
2780	155	55.3616	0.99277	2.90868	0.951928	0.0237982	0.00333175	0.0209424	0.00534335
2790	132	50.972	0.991944	2.86584	0.959233	0.0215827	0.000959233	0.0182254	0.00533056
2800	147	50.7364	0.991971	3.0372	0.953743	0.0243205	0.00286123	0.0190749	0.00529258
2810	153	49.9763	0.992066	2.95257	0.956938	0.0244019	0.00287081	0.0157895	0.00525286
2820	152	48.6262	0.991976	2.92874	0.956023	0.0219885	0.00143403	0.0205545	0.00536348
2830	151	48.1504	0.99178	3.09684	0.960615	0.0201729	0.00144092	0.0177714	0.00526279
2840	158	49.4114	0.992874	3.03462	0.95057	0.0251901	0.003327	0.0209125	0.00543447
2850	165	49.1755	0.993299	2.9398	0.949668	0.0270655	0.00237417	0.0208927	0.00531978
2860	152	45.5988	0.993901	3.1494	0.957396	0.020584	0.00382958	0.0181905	0.00544486
