Generation number	Total number of allele	Diversity	Activity	Time	Fertility rate	2 DSB on one site rate	No DSB rate	No symmetrical sites (binding + DSB) rate
1350	1	1	0.396579	0.81214	0.838926	0.0939597	0.00209732	0.0650168
1360	1	1	0.389089	0.796195	0.845309	0.0929839	0.00169062	0.0600169
1370	1	1	0.380706	0.785039	0.838926	0.101091	0.000419463	0.0595638
1380	1	1	0.372339	0.776376	0.831947	0.105241	0.00166389	0.0611481
1390	1	1	0.36588	0.767037	0.83717	0.0887401	0.000418585	0.073671
1400	2	1.00905	0.359502	0.772977	0.824063	0.0997116	0.00370828	0.0725175
1410	2	1.01512	0.355014	0.768312	0.825764	0.101982	0.00330306	0.0689513
1420	2	1.06289	0.362447	0.809353	0.816993	0.104984	0.00122549	0.0767974
1430	2	1.15205	0.382363	0.884693	0.844238	0.0945547	0.00295483	0.0582524
1440	2	1.59134	0.493427	1.1575	0.848536	0.0916419	0.00339415	0.0564277
1450	2	1.97628	0.622899	1.41858	0.88574	0.0664305	0.00354296	0.044287
1460	2	1.92989	0.721706	1.47287	0.923788	0.0471132	0.00184758	0.0272517
1470	2	1.61692	0.819964	1.56284	0.938527	0.0366025	0.00234632	0.0225246
1480	2	1.4501	0.862208	1.55575	0.943396	0.040566	0.00141509	0.0146226
1490	2	1.24723	0.915345	1.55771	0.942507	0.0414703	0.00235627	0.0136664
1500	2	1.15433	0.941092	1.54669	0.94697	0.0402462	0.00142045	0.0113636
1510	2	1.12833	0.948181	1.53664	0.951475	0.038059	0.00190295	0.00856327
1520	2	1.10173	0.954079	1.52584	0.95057	0.039924	0.00285171	0.00665399
1530	2	1.08864	0.956495	1.53373	0.945626	0.0420804	0.00330969	0.00898345
1540	2	1.11275	0.947608	1.54366	0.941176	0.0418824	0.00329412	0.0136471
1550	2	1.13394	0.940181	1.53648	0.946522	0.0402272	0.00189304	0.0113583
1560	3	1.08004	0.954633	1.53321	0.946074	0.0439924	0.00236518	0.00756859
1570	2	1.04499	0.963943	1.51778	0.948767	0.0393738	0.0028463	0.00901328
1580	2	1.02225	0.969287	1.5185	0.943396	0.0443396	0.00235849	0.00990566
1590	2	1.02021	0.96705	1.50715	0.951475	0.036156	0.00285442	0.00951475
1600	2	1.01309	0.967517	1.50542	0.949217	0.0403417	0.000949217	0.00949217
1610	2	1.01614	0.964048	1.5106	0.944287	0.0434372	0.00236072	0.00991501
1620	2	1.00502	0.965935	1.50702	0.94518	0.0425331	0.00330813	0.00897921
1630	2	1	0.966019	1.49131	0.956023	0.0348948	0.00143403	0.00764818
1640	2	1.00804	0.960988	1.49855	0.947867	0.0417062	0.0028436	0.00758294
1650	2	1.00401	0.960676	1.49871	0.946074	0.0439924	0.00189215	0.00804163
1660	2	1.01208	0.956843	1.49336	0.95057	0.0423004	0.00285171	0.00427757
1670	1	0.999	0.959302	1.50543	0.95057	0.0337452	0.00522814	0.0104563
1680	1	0.999	0.956696	1.48547	0.951928	0.0404569	0.00142789	0.00618753
1690	1	0.999	0.954446	1.48111	0.954654	0.0362768	0.00143198	0.00763723
1700	1	0.999	0.952539	1.4943	0.941176	0.0470588	0.00188235	0.00988235
1710	1	0.999	0.951009	1.49124	0.94162	0.0480226	0.00094162	0.0094162
1720	1	0.999	0.948578	1.48819	0.945626	0.0401891	0.00283688	0.0113475
1730	1	0.999	0.946963	1.49684	0.93633	0.0514981	0.00374532	0.00842697
1740	1	0.999	0.944641	1.47078	0.955566	0.0320115	0.00238892	0.0100334
1750	1	0.999	0.942868	1.48101	0.945626	0.0434988	0.00189125	0.00898345
1760	1	0.999	0.940704	1.48138	0.943841	0.0420009	0.00283152	0.0113261
1770	2	1.003	0.937516	1.48555	0.940291	0.0456041	0.00376117	0.0103432
1780	2	1.003	0.934955	1.48473	0.940291	0.0460743	0.00235073	0.0112835
1790	1	0.999	0.931358	1.47401	0.944287	0.0391879	0.00377715	0.0127479
1800	1	0.999	0.928363	1.46518	0.947418	0.0421601	0.00142113	0.00900047
1810	1	0.999	0.925011	1.46264	0.947867	0.0379147	0.00379147	0.0104265
1820	1	0.999	0.924025	1.46319	0.946074	0.0411542	0.00236518	0.0104068
1830	1	0.999	0.92074	1.47624	0.932401	0.0503497	0.0018648	0.0153846
1840	1	0.999	0.918389	1.45919	0.94697	0.0411932	0.00236742	0.0094697
1850	1	0.999	0.914113	1.46567	0.938527	0.0431722	0.00375411	0.0145472
1860	1	0.999	0.91189	1.44188	0.954654	0.0329356	0.00238663	0.0100239
1870	1	0.999	0.907297	1.45204	0.944287	0.0410765	0.00283286	0.0118036
1880	1	0.999	0.904925	1.44837	0.943841	0.0453044	0.00141576	0.00943841
1890	1	0.999	0.900909	1.45298	0.934579	0.0462617	0.00327103	0.0158879
1900	1	0.999	0.895877	1.43608	0.944733	0.0396788	0.00330657	0.0122815
1910	1	0.999	0.891946	1.45918	0.923361	0.0577101	0.00369344	0.0152355
1920	1	0.999	0.887596	1.43261	0.93985	0.043703	0.00281955	0.0136278
1930	1	0.999	0.885333	1.42741	0.942951	0.0429043	0.00235738	0.0117869
1940	1	0.999	0.88202	1.43511	0.933271	0.0433971	0.00279981	0.020532
1950	2	1.001	0.877582	1.4291	0.938086	0.0445591	0.000938086	0.0164165
1960	1	0.999	0.873706	1.41592	0.942951	0.0377181	0.00282885	0.0165017
1970	1	0.999	0.869657	1.41256	0.940291	0.0427833	0.00188058	0.0150447
1980	1	0.999	0.86589	1.41235	0.937647	0.0482888	0.00187529	0.0121894
1990	1	0.999	0.8631	1.42673	0.937647	0.0459447	0.00187529	0.0145335
2000	1	0.999	0.858435	1.40339	0.939408	0.0422734	0.00187882	0.0164396
2010	1	0.999	0.854817	1.39366	0.942063	0.0433349	0.00141309	0.0131889
2020	1	0.999	0.851793	1.40355	0.935891	0.0421151	0.00280767	0.0191858
2030	1	0.999	0.845692	1.39438	0.937207	0.0435801	0.00421743	0.0149953
2040	1	0.999	0.841705	1.3788	0.942507	0.0400566	0.00141376	0.0160226
2050	1	0.999	0.838362	1.39015	0.932836	0.0466418	0.00186567	0.0186567
2060	1	0.999	0.833509	1.38245	0.934143	0.0425035	0.00233536	0.0210182
2070	1	0.999	0.828175	1.37771	0.939408	0.0441522	0.00187882	0.0145608
2080	1	0.999	0.823747	1.38953	0.931099	0.0488827	0.000465549	0.0195531
2090	1	0.999	0.81975	1.37503	0.930665	0.0442066	0.00325733	0.0218706
2100	2	1.002	0.814732	1.37755	0.923361	0.0517082	0.00184672	0.023084
2110	2	1.003	0.810336	1.3634	0.934579	0.0462617	0.00140187	0.017757
2120	2	1.02429	0.806451	1.36477	0.937207	0.0435801	0.00140581	0.0178069
2130	3	1.05127	0.804439	1.38781	0.935454	0.0439663	0.00140318	0.0191768
2140	2	1.0544	0.799303	1.37949	0.935891	0.0416472	0.00187178	0.0205896
2150	2	1.0973	0.799433	1.42327	0.9298	0.0483496	0.0023245	0.0195258
2160	2	1.14174	0.798193	1.44658	0.926784	0.0458758	0.00185357	0.0254866
2170	2	1.13836	0.792303	1.4367	0.931532	0.0405217	0.0013973	0.0265487
2180	2	1.22902	0.796383	1.47911	0.927214	0.0477515	0.00417246	0.0208623
2190	2	1.29474	0.797473	1.48837	0.940734	0.0413923	0.000940734	0.0169332
2200	2	1.3599	0.798484	1.53898	0.924214	0.0536044	0.000924214	0.0212569
2210	2	1.41485	0.799107	1.56014	0.930665	0.0428106	0.00186133	0.0246626
2220	2	1.46782	0.799188	1.56612	0.930665	0.0451373	0.00232666	0.0218706
2230	2	1.39559	0.789532	1.52377	0.940291	0.0399624	0.00188058	0.0178655
2240	2	1.49895	0.795637	1.55352	0.936768	0.0360656	0.0028103	0.024356
2250	2	1.65406	0.80608	1.64013	0.931966	0.0316869	0.00698975	0.0293569
2260	2	1.69354	0.806645	1.64562	0.932401	0.0428904	0.000932401	0.0237762
2270	2	1.72715	0.805363	1.64216	0.932836	0.0359142	0.00279851	0.0284515
2280	2	1.7236	0.801537	1.66193	0.933707	0.0392157	0.00186741	0.0252101
2290	2	1.82386	0.810668	1.64103	0.934143	0.0387669	0.00373657	0.0233536
2300	2	1.93731	0.826394	1.71249	0.934143	0.0350304	0.00140121	0.0294255
2310	2	1.92553	0.821552	1.69729	0.935016	0.0378682	0.00280505	0.0243104
2320	2	1.94059	0.821826	1.72475	0.934143	0.0350304	0.0032695	0.0275572
2330	2	1.97782	0.828266	1.75376	0.925497	0.0467376	0.00138825	0.0263767
2340	2	1.9978	0.841613	1.7375	0.931532	0.0326036	0.00465766	0.0312063
2350	2	1.99608	0.841853	1.76976	0.934143	0.0382999	0.0032695	0.0242877
2360	2	1.98826	0.845144	1.7204	0.934579	0.038785	0.00420561	0.0224299
2370	2	1.99083	0.842196	1.75098	0.941176	0.0310588	0.000941176	0.0268235
2380	2	1.9648	0.848958	1.7108	0.944287	0.0358829	0.00236072	0.0174693
2390	3	1.95193	0.851558	1.71115	0.942507	0.033459	0.00141376	0.0226202
2400	2	1.91438	0.855987	1.75324	0.928074	0.0440835	0.00417633	0.0236659
2410	2	1.83504	0.866941	1.74835	0.930233	0.0423256	0.000930233	0.0265116
2420	2	1.85082	0.863302	1.72533	0.942951	0.0315889	0.00377181	0.0216879
2430	2	1.7755	0.872	1.69601	0.93633	0.0374532	0.00187266	0.0243446
2440	2	1.67763	0.881443	1.68855	0.941176	0.0376471	0.00423529	0.0169412
2450	2	1.68989	0.877737	1.72035	0.951928	0.026654	0.00190386	0.0195145
2460	2	1.78217	0.865038	1.89283	0.936768	0.0393443	0.00234192	0.0215457
2470	2	1.77996	0.864691	1.6849	0.937207	0.0342081	0.00187441	0.0267104
2480	2	1.71167	0.871405	1.68261	0.940734	0.0390405	0.000940734	0.019285
2490	2	1.62766	0.879004	1.69727	0.930665	0.0414146	0.00232666	0.0255933
2500	2	1.565	0.885047	1.65458	0.936768	0.0360656	0.00187354	0.0252927
2510	2	1.49636	0.890411	1.62461	0.949668	0.0303894	0.00189934	0.0180437
2520	2	1.41742	0.896338	1.61562	0.936768	0.0370023	0.00187354	0.024356
2530	2	1.33465	0.903476	1.59328	0.942507	0.037229	0.00282752	0.0174364
2540	2	1.25796	0.9111	1.56439	0.943396	0.0391509	0.00283019	0.0146226
2550	2	1.12713	0.923942	1.50783	0.946074	0.0345317	0.00520341	0.0141911
2560	2	1.19938	0.913061	1.54126	0.944733	0.0392064	0.000472367	0.0155881
2570	2	1.15423	0.917031	1.51671	0.947418	0.0383704	0.00331596	0.0108953
2580	2	1.14968	0.914784	1.52694	0.932836	0.0452425	0.00466418	0.0172575
2590	2	1.13049	0.914923	1.50807	0.943841	0.0386975	0.00283152	0.0146295
2600	2	1.16453	0.907856	1.53467	0.943396	0.0334906	0.00235849	0.0207547
2610	2	1.14968	0.907257	1.49904	0.946522	0.0354946	0.000946522	0.0170374
2620	2	1.16109	0.903735	1.50427	0.945626	0.0406619	0.000472813	0.0132388
2630	2	1.08643	0.910532	1.47454	0.942951	0.0372466	0.00282885	0.0169731
2640	2	1.08968	0.907435	1.48333	0.93633	0.0440075	0.00421348	0.0154494
2650	2	1.08103	0.907107	1.48291	0.940734	0.0409219	0.0028222	0.0155221
2660	2	1.08968	0.902957	1.46846	0.938086	0.0412758	0.0032833	0.0173546
2670	2	1.0778	0.900348	1.46762	0.938527	0.0431722	0.00422337	0.0140779
2680	2	1.0502	0.900835	1.44257	0.941176	0.0447059	0.00141176	0.0127059
2690	2	1.03354	0.899232	1.43528	0.94162	0.0400188	0.0047081	0.0136535
2700	2	1.01005	0.897993	1.41994	0.937207	0.0435801	0.00281162	0.0164011
2710	2	1.003	0.895252	1.39959	0.946074	0.0402081	0.00141911	0.012299
2720	1	0.999	0.89343	1.40163	0.942507	0.0409991	0.00424128	0.0122526
2730	1	0.999	0.890847	1.39933	0.94162	0.0433145	0.00235405	0.0127119
2740	1	0.999	0.889135	1.406	0.934143	0.0481084	0.00420364	0.0135451
2750	1	0.999	0.885795	1.4117	0.925926	0.0550926	0.00185185	0.0171296
2760	1	0.999	0.882938	1.3888	0.942507	0.0405278	0.00141376	0.0155514
2770	1	0.999	0.879043	1.39473	0.937207	0.0440487	0.00187441	0.0168697
2780	1	0.999	0.874071	1.40374	0.926355	0.0514127	0.00277906	0.0194535
2790	1	0.999	0.870578	1.37579	0.944733	0.0392064	0.00330657	0.0127539
2800	1	0.999	0.865938	1.38569	0.93633	0.0430712	0.00234082	0.0182584
2810	1	0.999	0.862853	1.38434	0.931966	0.0503262	0.00139795	0.0163094
2820	1	0.999	0.856672	1.36719	0.946074	0.0368969	0.00236518	0.0146641
2830	2	1	0.853899	1.38139	0.931099	0.0479516	0.0027933	0.0181564
2840	2	1.01918	0.85049	1.39234	0.923788	0.056351	0.00184758	0.0180139
2850	2	1.01308	0.846465	1.37471	0.93985	0.0427632	0.00140977	0.0159774
2860	2	1.01613	0.841076	1.37834	0.928936	0.0496981	0.00185787	0.0195077
2870	2	1.04915	0.839087	1.40123	0.927644	0.0496289	0.00185529	0.020872
2880	2	1.07137	0.837059	1.42525	0.921659	0.0511521	0.00276498	0.024424
2890	2	1.0703	0.833097	1.40952	0.933707	0.0434174	0.000466853	0.022409
2900	2	1.05862	0.826756	1.39568	0.932401	0.0428904	0.0032634	0.0214452
2910	2	1.08751	0.825691	1.39986	0.938967	0.0380282	0.00140845	0.0215962
2920	2	1.03045	0.816002	1.36676	0.928074	0.049652	0.00417633	0.0180974
2930	2	1.03665	0.811626	1.37697	0.929368	0.0464684	0.00325279	0.0209108
2940	2	1.05651	0.807901	1.35594	0.931966	0.0484623	0	0.0195713
2950	2	1.0141	0.800347	1.32551	0.935891	0.0463266	0.000935891	0.016846
2960	2	1.02429	0.797681	1.33967	0.927644	0.046846	0.000927644	0.0245826
2970	2	1.0202	0.792943	1.30426	0.942063	0.0419218	0.000942063	0.015073
2980	2	1.01918	0.78711	1.30853	0.928505	0.042247	0.00278552	0.0264624
2990	2	1.01005	0.782523	1.30881	0.920387	0.0529222	0.000920387	0.0257708
3000	2	1.001	0.775567	1.2714	0.927214	0.0496059	0.000927214	0.0222531
3010	1	0.999	0.76951	1.26579	0.92081	0.0520258	0.00230203	0.0248619
3020	1	0.999	0.764747	1.24649	0.929368	0.0478625	0.00232342	0.0204461
3030	1	0.999	0.760226	1.24517	0.92081	0.0552486	0.00230203	0.021639
3040	1	0.999	0.754989	1.25342	0.909091	0.0568182	0.00318182	0.0309091
3050	1	0.999	0.749225	1.23549	0.917431	0.0486239	0.00183486	0.0321101
3060	1	0.999	0.74344	1.22093	0.923361	0.056325	0.0023084	0.0180055
3070	1	0.999	0.735814	1.21713	0.917011	0.0531866	0.00366804	0.0261348
3080	2	1.001	0.729314	1.20789	0.925497	0.0444239	0.00185099	0.0282277
3090	2	1.00702	0.72705	1.21267	0.918695	0.0551217	0.00137804	0.0248048
3100	2	1.02634	0.725994	1.21999	0.915751	0.0544872	0.0018315	0.0279304
3110	2	1.03458	0.720811	1.22174	0.918695	0.0473128	0.000918695	0.033073
3120	2	1.12378	0.727432	1.27541	0.930233	0.0446512	0.00139535	0.0237209
3130	2	1.21473	0.733319	1.33593	0.925926	0.0384259	0.00277778	0.0328704
3140	2	1.38536	0.749573	1.4514	0.923788	0.0448037	0.00230947	0.0290993
3150	2	1.35483	0.740616	1.41095	0.918695	0.0482315	0.00137804	0.031695
3160	3	1.51373	0.755914	1.4948	0.926355	0.0356647	0.00185271	0.0361278
3170	2	1.55984	0.758789	1.54279	0.913659	0.0475103	0.000913659	0.0379169
3180	2	1.69597	0.773033	1.58648	0.927644	0.041744	0.00324675	0.0273655
3190	2	1.90173	0.798298	1.6825	0.931532	0.035864	0.00465766	0.027946
3200	3	1.99863	0.824962	1.71903	0.932836	0.036847	0.00186567	0.0284515
3210	2	1.99675	0.826121	1.71536	0.932836	0.036847	0.00233209	0.0279851
3220	2	1.81241	0.878387	1.73957	0.946074	0.0340587	0.000473037	0.0193945
3230	2	1.84202	0.871828	1.71565	0.94162	0.0367232	0.00235405	0.0193032
3240	2	1.84004	0.870532	1.73691	0.936768	0.0384075	0.00140515	0.0234192
3250	2	1.74008	0.883873	1.72686	0.938527	0.042703	0.00281558	0.015955
3260	2	1.70324	0.887037	1.73932	0.943396	0.0339623	0.00330189	0.0193396
3270	2	1.72479	0.882726	1.7358	0.937647	0.0323488	0.00421941	0.0257853
3280	3	1.55257	0.905142	1.68509	0.950119	0.0313539	0.000475059	0.0180523
3290	3	1.48736	0.911633	1.67403	0.946074	0.0373699	0.00189215	0.0146641
3300	3	1.55286	0.902514	1.7024	0.938967	0.0384977	0.00187793	0.0206573
3310	3	1.4626	0.909754	1.68839	0.944733	0.0354275	0.00330657	0.0165328
3320	2	1.3523	0.920966	1.6493	0.946522	0.0378609	0.00189304	0.0137246
3330	2	1.32336	0.922442	1.64383	0.943841	0.0405852	0.00141576	0.0141576
3340	2	1.24947	0.930273	1.61406	0.946074	0.038316	0.00141911	0.0141911
3350	2	1.19469	0.936248	1.59709	0.944733	0.0415683	0.0014171	0.0122815
3360	2	1.16453	0.939302	1.5832	0.946074	0.0392621	0.00141911	0.013245
