Generation number,Total number of allele,Diversity,Activity,Time,Fertility rate,2 DSB on one site rate,No DSB rate,No symmetrical sites (binding + DSB) rate,,"0,806233774999999"
7160,1,"0,999","0,826965","1,41075","0,926355","0,0500232","0,00231589","0,0213062",,
7170,1,"0,999","0,823014","1,3774","0,941176","0,0362353","0,00235294","0,0202353",,
7180,1,"0,999","0,818999","1,38016","0,93633","0,0435393","0,00140449","0,0187266",,
7190,1,"0,999","0,815315","1,37183","0,938527","0,0473956","0,00187705","0,0122008",,
7200,1,"0,999","0,81027","1,41506","0,927214","0,0463607","0,00185443","0,0245712",,
7210,1,"0,999","0,805171","1,37621","0,9298","0,0492794","0,0013947","0,0195258",,
7220,1,"0,999","0,799093","1,44128","0,91954","0,0542529","0,00229885","0,023908",,
7230,1,"0,999","0,794847","1,38369","0,93633","0,0430712","0,00234082","0,0182584",,
7240,1,"0,999","0,789395","1,38022","0,930665","0,0460679","0,00325733","0,0200093",,
7250,1,"0,999","0,784036","1,37385","0,920387","0,0529222","0,00138058","0,0253106",,
7260,1,"0,999","0,777059","1,36214","0,932836","0,0429104","0,00186567","0,0223881",,
7270,1,"0,999","0,771735","1,33894","0,926784","0,0518999",0,"0,021316",,
7280,1,"0,999","0,766895","1,30992","0,931532","0,0475082","0,0013973","0,0195622",,
7290,1,"0,999","0,761716","1,31422","0,919118","0,0528493","0,00275735","0,0252757",,
7300,1,"0,999","0,755883","1,32244","0,921659","0,0493088","0,00138249","0,0276498",,
7310,1,"0,999","0,751061","1,30207","0,922509","0,0498155","0,00230627","0,025369",,
7320,1,"0,999","0,746618","1,28193","0,925497","0,0458121","0,000925497","0,0277649",,
7330,1,"0,999","0,741438","1,29656","0,924642","0,0494683","0,00138696","0,024503",,
7340,1,"0,999","0,73554","1,25348","0,914077","0,0530165","0,00411335","0,0287934",,
7350,1,"0,999","0,729473","1,27031","0,91954","0,0542529","0,00321839","0,0229885",,
7360,1,"0,999","0,722125","1,23284","0,921234","0,0488254","0,000921234","0,0290189",,
7370,1,"0,999","0,717332","1,25195","0,91659","0,0572869","0,00229148","0,0238313",,
7380,1,"0,999","0,711828","1,23455","0,917852","0,0546122","0,00367141","0,0238642",,
7390,1,"0,999","0,70534","1,24011","0,921659","0,0534562","0,00230415","0,0225806",,
7400,1,"0,999","0,698373","1,21953","0,907853","0,0576487","0,00272356","0,0317749",,
7410,1,"0,999","0,693309","1,23127","0,920387","0,0520018","0,00138058","0,026231",,
7420,1,"0,999","0,686013","1,20727","0,915332","0,0498856","0,00320366","0,0315789",,
7430,1,"0,999","0,679939","1,19204","0,921234","0,0548135","0,00230309","0,021649",,
7440,1,"0,999","0,674205","1,20977","0,907853","0,0608261","0,00136178","0,0299591",,
7450,1,"0,999","0,670426","1,2116","0,907029","0,0585034","0,00181406","0,0326531",,
7460,1,"0,999","0,664365","1,24344","0,911162","0,0551253","0,00136674","0,0323462",,
7470,1,"0,999","0,659729","1,1826","0,91659","0,0499542","0,00229148","0,0311641",,
7480,1,"0,999","0,655083","1,17324","0,909504","0,0559345","0,00181901","0,0327422",,
7490,1,"0,999","0,648764","1,16367","0,911162","0,0537585","0,0022779","0,0328018",,
7500,1,"0,999","0,641697","1,15252","0,904977","0,060181","0,00452489","0,0303167",,
7510,1,"0,999","0,634855","1,13708","0,910747","0,0510018","0,00273224","0,0355191",,
7520,1,"0,999","0,627032","1,14992","0,899281","0,0589029","0,00494604","0,0368705",,
7530,1,"0,999","0,620041","1,12312","0,904159","0,0551537","0,00316456","0,0375226",,
7540,1,"0,999","0,611309","1,14745","0,903342","0,0528455","0,00135501","0,0424571",,
7550,1,"0,999","0,606278","1,11895","0,900495","0,05448","0,00225124","0,0427735",,
7560,1,"0,999","0,598679","1,09019","0,911577","0,0546946","0,00227894","0,0314494",,
7570,1,"0,999","0,590868","1,09615","0,896057","0,0551075","0,00224014","0,046595",,
7580,1,"0,999","0,582107","1,10492","0,899685","0,0544309","0,000899685","0,0449843",,
7590,1,"0,999","0,573443","1,08138","0,891266","0,0659537","0,000445633","0,0423351",,
7600,1,"0,999","0,56507","1,09067","0,890472","0,0578807","0,00400712","0,0476402",,
7610,1,"0,999","0,557541","1,07645","0,884173","0,0698497","0,00132626","0,0446508",,
7620,1,"0,999","0,550111","1,05736","0,887705","0,0625832","0,00133156","0,0483799",,
7630,1,"0,999","0,542759","1,04114","0,874508","0,0677744","0,00218627","0,0555313",,
7640,1,"0,999","0,533122","1,03541","0,878735","0,0650264","0,0026362","0,0536028",,
7650,1,"0,999","0,523528","1,01853","0,883002","0,0697572","0,00309051","0,0441501",,
7660,1,"0,999","0,514549","1,02445","0,884173","0,0601238","0,00221043","0,0534925",,
7670,1,"0,999","0,508798","0,993314","0,878735","0,0751318","0,00175747","0,0443761",,
7680,1,"0,999","0,499053","0,998433","0,874891","0,067804","0,00262467","0,0546807",,
7690,1,"0,999","0,49081","0,992961","0,864678","0,0769563","0,00518807","0,0531777",,
7700,1,"0,999","0,482963","0,981195","0,858001","0,0793651","0,004719","0,0579151",,
7710,1,"0,999","0,474418","0,96032","0,874126","0,0664336","0,00218531","0,0572552",,
7720,1,"0,999","0,465498","0,948709","0,866551","0,0727903","0,00129983","0,0593588",,
7730,2,"1,00803","0,460219","0,932421","0,864304","0,0713051","0,00259291","0,0617978",,
7740,2,"1,07888","0,47278","0,998228","0,856531","0,0792291","0,00256959","0,0616702",,
7750,2,"1,14401","0,483781","1,04473","0,865426","0,0705322","0,00302899","0,0610125",,
7760,2,"1,32336","0,519199","1,16271","0,878735","0,0716169","0,00307557","0,0465729",,
7770,2,"1,65156","0,585834","1,33247","0,886132","0,0580416","0,00177226","0,0540541",,
7780,2,"1,98195","0,686653","1,50569","0,92081","0,0432781","0,00276243","0,0331492",,
7790,2,"1,99512","0,699191","1,58077","0,908265","0,0517711","0,0027248","0,0372389",,
7800,2,"1,89344","0,774839","1,62378","0,925926","0,0476852","0,00138889","0,025",,
7810,2,"1,71646","0,821625","1,8619","0,933271","0,0405973","0,00279981","0,0233318",,
7820,2,"1,49376","0,86996","1,64846","0,942951","0,0410184","0,00235738","0,0136728",,
7830,2,"1,39559","0,889964","1,63813","0,943396","0,0391509","0,00235849","0,0150943",,
7840,2,"1,33339","0,902118","1,63284","0,940734","0,0395108","0,00235183","0,0174036",,
7850,2,"1,24705","0,920654","1,61824","0,943396","0,040566","0,00377358","0,0122642",,
7860,3,"1,16348","0,93893","1,58753","0,944733","0,0406235","0,000944733","0,0136986",,
7870,2,"1,11158","0,94996","1,57855","0,951928","0,039981","0,000475964","0,00761542",,
7880,2,"1,07888","0,956682","1,58247","0,945626","0,0420804","0,00189125","0,0104019",,
7890,2,"1,0778","0,95554","1,59693","0,940734","0,0451552","0,000940734","0,0131703",,
7900,2,"1,0778","0,95379","1,56877","0,956023","0,0339388","0,000956023","0,00908222",,
7910,2,"1,06604","0,956378","1,54794","0,952835","0,037637","0,00190567","0,00762268",,
7920,2,"1,04184","0,958918","1,57221","0,937207","0,0468604","0,00702905","0,00890347",,
7930,2,"1,04601","0,955178","1,58026","0,932401","0,0550117","0,0018648","0,0107226",,
7940,2,"1,05968","0,950149","1,55989","0,94518","0,0444234","0,0047259","0,00567108",,
7950,2,"1,02736","0,956148","1,564","0,943396","0,0466981","0,00235849","0,00754717",,
7960,2,"1,01207","0,958392","1,5471","0,94162","0,0451977","0,00188324","0,0112994",,
7970,2,"1,002","0,958363","1,52428","0,952381","0,0357143","0,0047619","0,00714286",,
7980,2,"1,002","0,955185","1,53014","0,946074","0,0439924","0,00331126","0,00662252",,
7990,1,"0,999","0,952791","1,53837","0,943841","0,041529","0,00283152","0,011798",,
8000,1,"0,999","0,950243","1,5208","0,953743","0,0324273","0,00143062","0,0123987",,
8010,1,"0,999","0,947818","1,50071","0,950119","0,0384798","0,00190024","0,00950119",,
8020,1,"0,999","0,945153","1,52793","0,938527","0,0469263","0,00375411","0,0107931",,
8030,1,"0,999","0,943233","1,52443","0,946074","0,0411542","0,00189215","0,0108798",,
8040,1,"0,999","0,941226","1,51081","0,942507","0,0433553","0,00235627","0,0117813",,
8050,1,"0,999","0,939536","1,50774","0,94162","0,0437853","0,00282486","0,0117702",,
8060,1,"0,999","0,937626","1,53332","0,934143","0,0532461","0,00140121","0,0112097",,
8070,1,"0,999","0,935476","1,50841","0,943841","0,0453044","0,00141576","0,00943841",,
8080,1,"0,999","0,933383","1,49901","0,938527","0,0502112","0,00422337","0,00703895",,
8090,1,"0,999","0,931264","1,53451","0,942951","0,0410184","0,00141443","0,0146157",,
8100,1,"0,999","0,929001","1,51797","0,935891","0,0467946","0,00374357","0,0135704",,
8110,1,"0,999","0,926199","1,47975","0,939408","0,0488492","0,00281822","0,00892438",,
8120,1,"0,999","0,923673","1,51273","0,942063","0,044277","0,00188413","0,0117758",,
8130,1,"0,999","0,921381","1,49973","0,940734","0,0451552","0,000470367","0,0136406",,
8140,1,"0,999","0,919836","1,51337","0,941176","0,0423529","0,00188235","0,0145882",,
8150,1,"0,999","0,917095","1,51929","0,946522","0,0388074","0,00283956","0,0118315",,
8160,1,"0,999","0,915125","1,5056","0,934143","0,0490425","0,00186829","0,0149463",,
8170,1,"0,999","0,912714","1,50595","0,942063","0,0419218","0,00141309","0,014602",,
8180,1,"0,999","0,909694","1,49976","0,931966","0,0526561","0,00419385","0,0111836",,
8190,1,"0,999","0,906254","1,51028","0,936768","0,0459016","0,00327869","0,0140515",,
8200,1,"0,999","0,902135","1,50596","0,932401","0,0531469","0,0032634","0,0111888",,
8210,1,"0,999","0,899265","1,49162","0,938527","0,0464571","0,00140779","0,0136086",,
8220,1,"0,999","0,894567","1,47722","0,941176","0,0418824","0,00470588","0,0122353",,
8230,1,"0,999","0,892005","1,48821","0,937647","0,0487576","0,00234412","0,0112518",,
8240,1,"0,999","0,891565","1,47836","0,935891","0,0505381","0,00140384","0,0121666",,
8250,1,"0,999","0,888791","1,48274","0,935454","0,0467727","0,00140318","0,0163704",,
8260,1,"0,999","0,885453","1,48562","0,938086","0,0454972","0,00234522","0,0140713",,
8270,1,"0,999","0,880268","1,46752","0,938967","0,0488263","0,0028169","0,00938967",,
8280,1,"0,999","0,876877","1,4639","0,945626","0,0416076","0,00330969","0,00945626",,
8290,1,"0,999","0,871366","1,45937","0,934579","0,0509346","0,00280374","0,0116822",,
8300,1,"0,999","0,869186","1,46276","0,927214","0,0533148","0,00417246","0,015299",,
8310,1,"0,999","0,863996","1,44356","0,944733","0,037317","0,00330657","0,0146434",,
8320,1,"0,999","0,858908","1,4554","0,938527","0,042703","0,00234632","0,0164242",,
8330,1,"0,999","0,854437","1,46313","0,938086","0,0454972","0,00140713","0,0150094",,
8340,1,"0,999","0,849153","1,50013","0,935454","0,0486436","0,000467727","0,015435",,
8350,1,"0,999","0,843864","1,44501","0,928936","0,0487692","0,00232234","0,0199721",,
8360,1,"0,999","0,839786","1,45198","0,934579","0,0425234","0,00560748","0,0172897",,
8370,1,"0,999","0,834937","1,41705","0,934579","0,0490654","0,00186916","0,014486",,
8380,1,"0,999","0,830009","1,41501","0,934579","0,0457944","0,00186916","0,017757",,
8390,1,"0,999","0,826318","1,42976","0,921659","0,0548387","0,00138249","0,0221198",,
8400,1,"0,999","0,82182","1,42389","0,938086","0,0469043","0,00234522","0,0126642",,
8410,1,"0,999","0,817903","1,41401","0,925497","0,0490514","0,00277649","0,0226747",,
8420,1,"0,999","0,814482","1,40963","0,933271","0,0466636","0,00279981","0,0172655",,
8430,1,"0,999","0,80832","1,36859","0,934579","0,0471963","0,00233645","0,0158879",,
8440,1,"0,999","0,802684","1,3742","0,933271","0,0485301","0,00233318","0,0158656",,
8450,1,"0,999","0,796069","1,37825","0,930233","0,047907","0,000930233","0,0209302",,
8460,1,"0,999","0,789546","1,35503","0,928074","0,0473318","0,00324826","0,0213457",,
8470,1,"0,999","0,783307","1,35992","0,924642","0,0480814","0,00277393","0,024503",,
8480,1,"0,999","0,776032","1,34039","0,92081","0,0524862","0,00276243","0,0239411",,
8490,1,"0,999","0,772589","1,31918","0,926355","0,0532654","0,00185271","0,0185271",,
8500,1,"0,999","0,768617","1,32552","0,933707","0,0438842","0,00233427","0,0200747",,
8510,1,"0,999","0,761802","1,30383","0,918695","0,0523656","0,00229674","0,0266422",,
8520,1,"0,999","0,756299","1,30683","0,922509","0,0558118","0,00276753","0,0189114",,
8530,1,"0,999","0,751282","1,29333","0,921659","0,0520737","0,00368664","0,0225806",,
8540,1,"0,999","0,745399","1,28038","0,915332","0,0535469","0,00228833","0,028833",,
8550,1,"0,999","0,740973","1,29488","0,911993","0,0620155","0,00227998","0,0237118",,
8560,1,"0,999","0,732961","1,26219","0,928074","0,0426914","0,00278422","0,0264501",,
8570,1,"0,999","0,72788","1,27667","0,91954","0,0542529","0,00321839","0,0229885",,
8580,1,"0,999","0,720917","1,26675","0,926355","0,0458546","0,00138953","0,0264011",,
8590,1,"0,999","0,715502","1,26209","0,914077","0,0566728","0,00228519","0,0269653",,
8600,1,"0,999","0,710094","1,23484","0,923788","0,048037","0,00369515","0,0244804",,
8610,1,"0,999","0,702359","1,23322","0,911577","0,0551504","0,00319052","0,030082",,
8620,1,"0,999","0,69675","1,24703","0,908678","0,0554294","0,00136302","0,0345298",,
8630,1,"0,999","0,689437","1,21066","0,922935","0,0549146","0,0013844","0,020766",,
8640,1,"0,999","0,682","1,21449","0,914077","0,0562157","0,00365631","0,0260512",,
8650,1,"0,999","0,677469","1,20127","0,915751","0,0595238","0,00228938","0,0224359",,
8660,1,"0,999","0,673796","1,21753","0,911577","0,0606199","0,00182315","0,0259799",,
8670,1,"0,999","0,668561","1,18913","0,917852","0,0564479","0,000917852","0,024782",,
8680,1,"0,999","0,660411","1,20234","0,903342","0,0654923","0,00271003","0,0284553",,
8690,1,"0,999","0,654696","1,19088","0,914913","0,058097","0,000914913","0,026075",,
8700,1,"0,999","0,6467","1,18279","0,897666","0,0610413","0,002693","0,0385996",,
8710,1,"0,999","0,640548","1,18","0,898876","0,0624719","0,00179775","0,0368539",,
8720,1,"0,999","0,634427","1,16944","0,903751","0,0610032","0,00316313","0,0320831",,
8730,1,"0,999","0,62671","1,13538","0,917011","0,0573132","0,00183402","0,0238423",,
8740,1,"0,999","0,619754","1,14082","0,906618","0,0589302","0,00181324","0,0326383",,
8750,1,"0,999","0,614934","1,11889","0,908265","0,0603996","0,0013624","0,0299728",,
8760,1,"0,999","0,606329","1,14188","0,892061","0,0691347","0,00401427","0,0347904",,
8770,1,"0,999","0,597424","1,11303","0,901713","0,0626691","0,00270514","0,0329125",,
8780,1,"0,999","0,590241","1,11715","0,901713","0,0644725","0,00225428","0,03156",,
8790,1,"0,999","0,585446","1,08896","0,903342","0,065944","0,00496838","0,0257453",,
8800,1,"0,999","0,579206","1,08394","0,909091","0,0559091","0,000909091","0,0340909",,
8810,1,"0,999","0,572798","1,07792","0,902935","0,0636569","0,00180587","0,0316027",,
8820,1,"0,999","0,565153","1,08963","0,890869","0,0685969","0,00400891","0,0365256",,
8830,1,"0,999","0,558576","1,10824","0,905387","0,0574921","0,00135808","0,0357628",,
8840,1,"0,999","0,551191","1,04985","0,897666","0,0623878","0,0040395","0,0359066",,
8850,1,"0,999","0,544767","1,04995","0,887705","0,0736795","0,00355082","0,0350644",,
8860,1,"0,999","0,538307","1,05477","0,879507","0,0773967","0,000879507","0,0422164",,
8870,1,"0,999","0,530455","1,03569","0,884173","0,0755968","0,00265252","0,0375774",,
8880,1,"0,999","0,52157","1,03887","0,882613","0,0736981","0,00176523","0,0419241",,
8890,1,"0,999","0,513248","1,01542","0,884173","0,0725022","0,00221043","0,0411141",,
8900,1,"0,999","0,503914","1,00281","0,87222","0,0789359","0,0043611","0,0444832",,
8910,1,"0,999","0,496481","0,997661","0,87222","0,0750109","0,00130833","0,051461",,
8920,1,"0,999","0,488651","0,980081","0,867679","0,0832972","0,000867679","0,0481562",,
8930,1,"0,999","0,480258","0,943935","0,892459","0,0673806","0,00223115","0,0379295",,
8940,1,"0,999","0,473774","0,958546","0,868432","0,0825011","0,00217108","0,0468954",,
8950,1,"0,999","0,469005","0,95342","0,869943","0,076555","0,00347977","0,0500217",,
8960,1,"0,999","0,463789","0,963523","0,87108","0,0753484","0,00391986","0,0496516",,
8970,1,"0,999","0,457773","0,955193","0,865801","0,0839827","0,0017316","0,0484848",,
8980,1,"0,999","0,450584","0,921588","0,874508","0,0782685","0,00131176","0,0459117",,
8990,1,"0,999","0,44333","0,928066","0,864678","0,0782534","0,00389105","0,0531777",,
9000,1,"0,999","0,43732","0,901362","0,864678","0,0903588","0,00216169","0,0428016",,
9010,1,"0,999","0,432124","0,889396","0,863558","0,0863558","0,00129534","0,048791",,
9020,1,"0,999","0,425195","0,889424","0,852152","0,0856412","0,00213038","0,0600767",,
9030,1,"0,999","0,417658","0,875498","0,852878","0,0925373","0,000852878","0,0537313",,
9040,2,"1,003","0,410748","0,851014","0,859845","0,083405","0,00343938","0,0533104",,
9050,1,"0,999","0,403623","0,870333","0,833681","0,107128","0,0020842","0,0571071",,
9060,1,"0,999","0,395534","0,843086","0,852152","0,0916063","0,00127823","0,0549638",,
9070,1,"0,999","0,389208","0,830077","0,842105","0,102737","0,000842105","0,0543158",,
9080,1,"0,999","0,379447","0,826996","0,826788","0,112443","0,00496073","0,0558082",,
9090,1,"0,999","0,370753","0,805404","0,842105","0,101053","0,00168421","0,0551579",,
9100,1,"0,999","0,360667","0,801556","0,83612","0,102007","0,00167224","0,0602007",,
9110,1,"0,999","0,355014","0,802124","0,823723","0,107908","0,00288303","0,065486",,
9120,1,"0,999","0,348967","0,790688","0,820681","0,10874","0,00164136","0,0689372",,
9130,2,1,"0,342233","0,780493","0,824063","0,105068","0,00329625","0,0675731",,
9140,2,"1,00602","0,337815","0,855722","0,814996","0,114507","0,00244499","0,0680522",,
9150,2,"1,0202","0,334694","0,798843","0,814001","0,11396","0,002035","0,0700041",,
9160,3,"1,07784","0,34686","0,846996","0,823384","0,109098","0,00288184","0,0646357",,
9170,2,"1,31461","0,409631","1,04043","0,827472","0,103848","0,00289615","0,065784",,
9180,2,"1,85178","0,557045","1,39657","0,874126","0,0751748","0,00218531","0,048514",,
9190,2,"1,96172","0,698796","1,55053","0,891663","0,0624164","0,00267499","0,0432457",,
9200,2,"1,7236","0,787333","1,67352","0,921234","0,0511285","0,00322432","0,0244127",,
9210,2,"1,53009","0,838955","1,6319","0,931099","0,042365","0,00372439","0,0228119",,
9220,2,"1,37006","0,88045","1,65275","0,942507","0,0377003","0,00282752","0,0169651",,
9230,2,"1,23262","0,917567","1,61568","0,940734","0,0428034","0,00470367","0,0117592",,
9240,2,"1,16109","0,937019","1,60728","0,948317","0,0398293","0,00142248","0,0104315",,
9250,2,"1,16453","0,934982","1,62354","0,947418","0,0397916","0,000947418","0,0118427",,
9260,2,"1,10058","0,953243","1,62358","0,94518","0,0382798","0,00189036","0,0146503",,
9270,2,"1,04601","0,969363","1,60355","0,938086","0,0469043","0,00375235","0,011257",,
9280,2,"1,06498","0,961167","1,60571","0,938086","0,0459662","0,00234522","0,0136023",,
9290,2,"1,0481","0,963874","1,62174","0,94518","0,0411153","0,00378072","0,00992439",,
9300,2,"1,02839","0,970307","1,60098","0,944287","0,0443815","0,00188857","0,00944287",,
9310,2,"1,0202","0,971542","1,58004","0,941176","0,0432941","0,00329412","0,0122353",,
9320,2,"1,02736","0,967336","1,61029","0,946074","0,0425733","0,00141911","0,00993377",,
9330,2,"1,01613","0,970227","1,58754","0,95057","0,036597","0,00237643","0,0104563",,
9340,2,"1,00602","0,97103","1,61157","0,939408","0,046031","0,000939408","0,0136214",,
9350,2,"1,00401","0,970132","1,60802","0,938967","0,0450704","0,00375587","0,0122066",,
9360,1,"0,999","0,970572","1,54977","0,952381","0,0395238","0,000952381","0,00714286",,
9370,1,"0,999","0,969053","1,57158","0,954654","0,0348449","0,00143198","0,00906921",,
9380,1,"0,999","0,967621","1,55373","0,947867","0,0402844","0,0014218","0,0104265",,
9390,1,"0,999","0,965918","1,53659","0,94518","0,0444234","0,00189036","0,00850662",,
9400,1,"0,999","0,963104","1,55492","0,94697","0,0402462","0,00142045","0,0113636",,
9410,1,"0,999","0,960784","1,55495","0,94162","0,049435","0,00282486","0,00612053",,
9420,1,"0,999","0,958612","1,573","0,944733","0,042513","0,00377893","0,00897496",,
9430,1,"0,999","0,955888","1,53368","0,95511","0,0324737","0,00334288","0,00907354",,
9440,1,"0,999","0,953959","1,55887","0,938527","0,0478649","0,00140779","0,0122008",,
9450,1,"0,999","0,953084","1,53161","0,95511","0,0339064","0,00238777","0,00859599",,
9460,1,"0,999","0,950376","1,51046","0,944733","0,0462919","0,0028342","0,00614077",,
9470,1,"0,999","0,948409","1,50923","0,94518","0,0415879","0,00141777","0,0118147",,
9480,1,"0,999","0,947142","1,53402","0,944287","0,0420208","0,00236072","0,0113314",,
9490,1,"0,999","0,94478","1,53088","0,944287","0,0420208","0,00283286","0,0108593",,
9500,1,"0,999","0,941009","1,49565","0,946522","0,0392806","0,00283956","0,0113583",,
9510,1,"0,999","0,938848","1,52032","0,937647","0,0459447","0,00515706","0,0112518",,
9520,1,"0,999","0,937252","1,51938","0,935891","0,0463266","0,00374357","0,0140384",,
9530,1,"0,999","0,933513","1,51655","0,938967","0,0441315","0,00328638","0,013615",,
9540,1,"0,999","0,93056","1,51743","0,942063","0,044748","0,000942063","0,0122468",,
9550,2,"1,002","0,928432","1,50018","0,942063","0,0381536","0,00423928","0,015544",,
9560,1,"0,999","0,925523","1,50373","0,933271","0,0508633","0,00513299","0,0107326",,
9570,1,"0,999","0,921473","1,50901","0,946074","0,0406812","0,00189215","0,0113529",,
9580,1,"0,999","0,918272","1,49503","0,94518","0,0411153","0,00283554","0,0108696",,
9590,1,"0,999","0,916766","1,49472","0,942063","0,044748","0,00141309","0,0117758",,
9600,1,"0,999","0,913157","1,50619","0,936768","0,0491803","0,00140515","0,0126464",,
9610,1,"0,999","0,908859","1,49327","0,93633","0,048221","0,00093633","0,0145131",,
9620,1,"0,999","0,905071","1,47164","0,949217","0,0379687","0,00142383","0,0113906",,
9630,1,"0,999","0,900833","1,49194","0,942951","0,0424328","0,0018859","0,0127298",,
9640,1,"0,999","0,895789","1,47073","0,933271","0,04993","0,00326645","0,0135324",,
9650,1,"0,999","0,892347","1,48073","0,939408","0,041334","0,00234852","0,0169093",,
9660,1,"0,999","0,889341","1,50255","0,93633","0,0468165","0,00234082","0,0145131",,
9670,1,"0,999","0,884532","1,48443","0,934579","0,0453271","0,00233645","0,017757",,
9680,1,"0,999","0,881192","1,48535","0,937647","0,0473511","0,00234412","0,0126582",,
9690,1,"0,999","0,877155","1,49309","0,938527","0,042703","0,00187705","0,0168935",,
9700,1,"0,999","0,874425","1,46969","0,938967","0,0441315","0,00328638","0,013615",,
9710,1,"0,999","0,870481","1,45409","0,935454","0,0425631","0,00420954","0,0177736",,
9720,1,"0,999","0,866272","1,44418","0,936768","0,0449649","0,000936768","0,0173302",,
9730,1,"0,999","0,862362","1,44641","0,945626","0,0373522","0,00189125","0,01513",,
9740,1,"0,999","0,858889","1,48422","0,932401","0,0461538","0,000932401","0,0205128",,
9750,1,"0,999","0,856189","1,46022","0,931532","0,0526316","0,000465766","0,0153703",,
9760,1,"0,999","0,852649","1,47074","0,932401","0,0484848","0,0018648","0,0172494",,
9770,1,"0,999","0,847256","1,53073","0,927644","0,0459184","0,00602968","0,0204082",,
9780,1,"0,999","0,842396","1,45143","0,935891","0,0421151","0,00327562","0,0187178",,
9790,1,"0,999","0,838414","1,41768","0,934579","0,05","0,00140187","0,0140187",,
9800,1,"0,999","0,832706","1,41995","0,931532","0,0475082","0,000931532","0,0200279",,
9810,1,"0,999","0,82942","1,39682","0,933707","0,0401494","0,00420168","0,0219421",,
9820,1,"0,999","0,824546","1,4201","0,928505","0,045961","0,00464253","0,0208914",,
9830,1,"0,999","0,819661","1,40743","0,942063","0,0367405","0,00235516","0,0188413",,
9840,1,"0,999","0,81435","1,39084","0,937647","0,0445382","0,00187529","0,01594",,
9850,1,"0,999","0,809253","1,41006","0,926355","0,0518759","0,00138953","0,0203798",,
9860,1,"0,999","0,804779","1,3844","0,930665","0,0442066","0,002792","0,022336",,
9870,1,"0,999","0,800844","1,39326","0,933271","0,0419972","0,00326645","0,0214652",,
9880,1,"0,999","0,794386","1,38006","0,926355","0,0486336","0,00231589","0,0226957",,
9890,1,"0,999","0,790458","1,36314","0,933707","0,0410831","0,00233427","0,0228758",,
9900,1,"0,999","0,785523","1,36689","0,924642","0,0485437","0,00184928","0,0249653",,
9910,1,"0,999","0,781451","1,35747","0,924642","0,0513176","0,00369857","0,0203421",,
9920,1,"0,999","0,775734","1,37151","0,923361","0,0540166","0,00138504","0,0212373",,
9930,1,"0,999","0,770399","1,32329","0,927214","0,0496059","0,00324525","0,0199351",,
9940,1,"0,999","0,765852","1,31635","0,920387","0,0533824","0,00322135","0,0230097",,
9950,1,"0,999","0,759589","1,31542","0,927644","0,0491651","0,0041744","0,0190167",,
9960,1,"0,999","0,754478","1,29862","0,930233","0,0446512","0,0027907","0,0223256",,
9970,1,"0,999","0,751188","1,29765","0,91617","0,0540541","0,00274851","0,027027",,
9980,1,"0,999","0,745271","1,29553","0,928074","0,0436195","0,00139211","0,0269142",,
9990,1,"0,999","0,739237","1,29099","0,925069","0,046716","0,00185014","0,0263645",,
