Generation number	Total number of allele	Diversity	Activity	Time	Fertility rate	2 DSB on one site rate	No DSB rate	No symmetrical sites (binding + DSB) rate	q
810	1	1	0.785037	1.1734	0.974659	0	0.00243665	0.0229045	0.878411
820	1	1	0.780145	1.16606	0.975134	0	0.00195027	0.0229157	0.890073
830	1	1	0.775572	1.1647	0.971345	0	0	0.0286547	0.892776
840	1	1	0.768661	1.16693	0.97229	0	0.00243072	0.0252795	0.885076
850	1	1	0.764191	1.14177	0.972763	0	0.00243191	0.0248054	0.880541
860	1	1	0.758908	1.13832	0.971345	0	0.00194269	0.026712	0.8755
870	1	1	0.754293	1.16855	0.963855	0	0.00385542	0.0322892	0.866062
880	1	1	0.749046	1.12643	0.963855	0	0.00337349	0.0327711	0.878189
890	1	1	0.742517	1.10633	0.970874	0	0.00339806	0.0257282	0.862321
900	1	1	0.737166	1.11239	0.964785	0	0.00289436	0.0323203	0.865388
910	1	1	0.729045	1.09983	0.965717	0	0.00386287	0.0304201	0.841997
920	1	1	0.721889	1.0886	0.971817	0	0.00145773	0.026725	0.873526
930	1	1	0.715628	1.08605	0.963391	0	0.00192678	0.0346821	0.848472
940	1	1	0.708271	1.07191	0.971345	0	0.00194269	0.026712	0.831916
950	1	1	0.703376	1.07324	0.966184	0	0.00434783	0.0294686	0.842475
960	1	1	0.696962	1.06426	0.971345	0	0.00242836	0.0262263	0.834487
970	1	1	0.690701	1.05131	0.972763	0	0.00437743	0.0228599	0.83321
980	1	1	0.683268	1.0461	0.970874	0	0.00291262	0.0262136	0.830666
990	1	1	0.676876	1.03654	0.97371	0	0.00389484	0.0223953	0.822119
1000	1	1	0.67065	1.03477	0.963391	0	0.00144509	0.0351638	0.814776
1010	1	1	0.66407	1.02888	0.966184	0	0.00434783	0.0294686	0.806958
1020	1	1	0.658316	1.02297	0.964785	0	0.00241196	0.0328027	0.816833
1030	1	1	0.653646	1.0107	0.970403	0	0.0014556	0.0281417	0.805216
1040	1	1	0.647087	1.0094	0.967118	0	0.00193424	0.0309478	0.791604
1050	1	1	0.639539	1.01018	0.954654	0	0.00381862	0.0415274	0.805901
1060	1	1	0.63325	0.989468	0.967118	0	0.00241779	0.0304642	0.783616
1070	1	1	0.626673	0.976322	0.970403	0	0.0014556	0.0281417	0.787419
1080	1	1	0.622309	0.981517	0.959233	0	0.000959233	0.0398082	0.793481
1090	1	1	0.615641	0.968799	0.965717	0	0.00144858	0.0328344	0.788973
1100	1	1	0.608559	0.960003	0.963391	0	0.00192678	0.0346821	0.792506
1110	1	1	0.602201	0.954975	0.962927	0	0.00240732	0.0346654	0.790232
1120	1	1	0.59562	0.948569	0.958313	0	0.00527072	0.0364159	0.788224
1130	1	1	0.588291	0.941015	0.95648	0	0.0023912	0.0411286	0.783084
1140	1	1	0.583698	0.934768	0.961076	0	0.00144161	0.037482	0.762387
1150	1	1	0.577424	0.931504	0.958313	0	0.00143747	0.0402492	0.769207
1160	1	1	0.570703	0.909986	0.96432	0	0.00192864	0.0337512	0.759436
1170	1	1	0.565031	0.90475	0.962001	0	0.003848	0.034151	0.777751
1180	1	1	0.558123	0.897092	0.960615	0	0.00240154	0.0369837	0.749856
1190	1	1	0.549255	0.885833	0.956023	0	0.00191205	0.042065	0.755525
1200	1	1	0.542775	0.882288	0.95648	0	0.00095648	0.0425634	0.768066
1210	1	1	0.535395	0.876108	0.951928	0	0.000951928	0.0471204	0.740965
1220	1	1	0.528326	0.860751	0.962464	0	0.00240616	0.0351299	0.730333
1230	1	1	0.51907	0.858453	0.951928	0	0.00237982	0.0456925	0.728157
1240	1	1	0.511014	0.839171	0.958773	0	0.00143816	0.0397891	0.727844
1250	1	1	0.504047	0.837843	0.954198	0	0.0023855	0.043416	0.720172
1260	1	1	0.496959	0.828003	0.949217	0	0.00332226	0.0474608	0.723359
1270	1	1	0.4897	0.815114	0.955566	0	0.00143335	0.0430005	0.714743
1280	1	1	0.482667	0.817841	0.942063	0	0.00376825	0.0541686	0.72212
1290	1	1	0.473016	0.794054	0.954198	0	0.00477099	0.0410305	0.713791
1300	1	1	0.465114	0.784342	0.951475	0	0.00333016	0.0451951	0.709967
1310	1	1	0.458504	0.776191	0.953743	0	0.00238436	0.0438722	0.719234
1320	1	1	0.450911	0.76925	0.940291	0	0.00141044	0.0582981	0.713679
1330	1	1	0.443848	0.750029	0.952381	0	0.00190476	0.0457143	0.708207
1340	1	1	0.436398	0.736251	0.950119	0	0.00190024	0.047981	0.726809
1350	1	1	0.429834	0.726891	0.94697	0	0.00378788	0.0492424	0.724093
1360	1	1	0.422053	0.714961	0.952381	0	0.00142857	0.0461905	0.72213
1370	1	1	0.411838	0.804971	0.947867	0	0.0042654	0.0478673	0.704062
1380	1	1	0.404616	0.71357	0.95057	0	0.00190114	0.0475285	0.716601
1390	1	1	0.397724	0.71593	0.955566	0	0.00334448	0.0410893	0.697778
1400	1	1	0.388259	0.7317	0.94162	0	0	0.0583804	0.685912
1410	1	1	0.381511	0.691127	0.938967	0	0.00328638	0.0577465	0.684426
1420	1	1	0.374675	0.665243	0.942063	0	0.000942063	0.0569948	0.68813
1430	1	1	0.367474	0.660618	0.939408	0	0.00234852	0.0582433	0.675233
1440	1	1	0.359868	0.645879	0.944287	0	0.00236072	0.0533522	0.670625
1450	1	1	0.351966	0.64167	0.93633	0	0.00327715	0.0603933	0.662959
1460	1	1	0.345164	0.633645	0.935891	0	0.00187178	0.0622368	0.66206
1470	1	1	0.337415	0.630364	0.926355	0	0.00231589	0.0713293	0.654456
1480	1	1	0.330482	0.618391	0.934143	0	0.00186829	0.0639888	0.625292
1490	1	1	0.321067	0.618225	0.920387	0	0.00368155	0.0759319	0.624046
1500	1	1	0.314271	0.60727	0.921234	0	0.00230309	0.0764625	0.62983
1510	1	1	0.306071	0.600943	0.917011	0	0.00275103	0.0802384	0.624815
1520	1	1	0.298366	0.584855	0.930665	0	0.001396	0.0679386	0.609663
1530	1	1	0.289994	0.582007	0.915332	0	0.001373	0.0832952	0.584799
1540	1	1	0.282399	0.575486	0.907853	0	0.00136178	0.0907853	0.592662
1550	1	1	0.273528	0.559605	0.917852	0	0.0018357	0.0803121	0.581493
1560	1	1	0.265084	0.551745	0.906208	0	0.00135931	0.0924332	0.574433
1570	1	1	0.259142	0.545432	0.901713	0	0.00270514	0.0955816	0.55638
1580	1	1	0.253199	0.535279	0.90009	0	0.00090009	0.0990099	0.56646
1590	1	1	0.245256	0.521963	0.908678	0	0.00181736	0.0895048	0.547504
1600	1	1	0.23857	0.524851	0.892857	0	0.00267857	0.104464	0.55065
1610	1	1	0.231609	0.51759	0.884956	0	0.00221239	0.112832	0.540175
1620	1	1	0.224638	0.50753	0.904568	0	0.00180914	0.0936228	0.547748
1630	1	1	0.217606	0.500708	0.894454	0	0.000894454	0.104651	0.533469
1640	1	1	0.211094	0.504188	0.876808	0	0.000876808	0.122315	0.523
1650	1	1	0.205306	0.497584	0.879121	0	0.0021978	0.118681	0.527004
1660	1	1	0.199158	0.495597	0.875657	0	0.00131349	0.12303	0.512286
1670	1	1	0.193073	0.513257	0.865801	0	0.000865801	0.133333	0.498638
1680	1	1	0.185694	0.473146	0.883392	0	0.00265018	0.113958	0.496537
1690	1	1	0.180436	0.463659	0.888099	0	0.000888099	0.111012	0.489889
1700	1	1	0.173158	0.464746	0.863931	0	0.00215983	0.133909	0.47807
1710	1	1	0.164584	0.459176	0.861326	0	0.000861326	0.137812	0.476337
1720	1	1	0.158255	0.453613	0.865052	0	0.0017301	0.133218	0.473395
1730	1	1	0.150778	0.446377	0.852515	0	0.00127877	0.146206	0.469212
1740	1	1	0.142844	0.447342	0.833681	0	0.00166736	0.164652	0.477761
1750	1	1	0.136116	0.438923	0.837521	0	0.000837521	0.161642	0.466939
1760	1	1	0.128947	0.427178	0.853606	0	0	0.146394	0.466092
1770	1	1	0.122271	0.422051	0.849618	0	0.00127443	0.149108	0.481039
1780	1	1	0.11582	0.415772	0.851064	0	0.00170213	0.147234	0.505322
1790	1	1	0.109619	0.404781	0.869187	0	0	0.130813	0.506417
1800	1	1	0.102954	0.401203	0.864304	0	0	0.135696	0.515036
1810	1	1	0.0952175	0.40344	0.855798	0	0	0.144202	0.509311
1820	1	1	0.0883775	0.404849	0.835771	0	0	0.164229	0.525702
1830	1	1	0.0825513	0.392756	0.835422	0	0.000835422	0.163743	0.522687
1840	1	1	0.0754375	0.392299	0.817327	0	0	0.182673	0.543765
1850	1	1	0.0704225	0.382233	0.83612	0	0	0.16388	0.57939
1860	1	1	0.0668387	0.380693	0.831601	0	0.0004158	0.167983	0.610713
1870	1	1	0.0627225	0.381327	0.825423	0	0	0.174577	0.627784
1880	1	1	0.0579937	0.37448	0.835073	0	0	0.164927	0.676873
1890	1	1	0.0537288	0.376291	0.822368	0	0	0.177632	0.703557
1900	1	1	0.04954	0.366827	0.84246	0	0.00084246	0.156698	0.764669
1910	1	1	0.0459787	0.364657	0.841751	0	0.00210438	0.156145	0.805846
1920	1	1	0.04338	0.367133	0.827472	0	0.000413736	0.172114	0.836609
1930	1	1	0.0411838	0.365356	0.828157	0	0.000828157	0.171014	0.892262
1940	1	1	0.0380237	0.367885	0.814996	0	0.00122249	0.183782	0.899496
1950	1	1	0.0345725	0.364968	0.817996	0	0.000817996	0.181186	0.974334
1960	1	1	0.0314675	0.367521	0.796495	0	0.00238949	0.201115	1.03834
1970	1	1	0.0289375	0.36394	0.804829	0	0.00120724	0.193964	1.08076
1980	1	1	0.0267475	0.36768	0.807754	0	0.0052504	0.186995	1.12854
1990	1	1	0.0256275	0.362801	0.800961	0	0.00400481	0.195034	1.15416
2000	2	1.03563	0.0414038	0.406165	0.805477	0	0.00604108	0.188482	1.17362
2010	2	1.1589	0.0954485	0.53455	0.837521	0	0.00544389	0.157035	1.17254
2020	2	1.78542	0.340917	1.00853	0.890869	0	0.00222717	0.106904	1.15126
2030	2	1.92918	0.602279	1.47255	0.95648	0	0.00573888	0.037781	1.11187
2040	2	1.66105	0.728263	1.3944	0.973236	0	0.00340633	0.0233577	1.10525
2050	2	1.44621	0.808561	1.40384	0.985222	0	0.000985222	0.0137931	1.09894
2060	2	1.32486	0.853407	1.40915	0.985707	0	0.00197141	0.0123213	1.1135
2070	2	1.25693	0.879368	1.40714	0.988631	0	0.00247158	0.00889768	1.0989
2080	2	1.21013	0.897631	1.50096	0.987654	0	0.00197531	0.0103704	1.10262
2090	2	1.21963	0.892437	1.41782	0.99108	0	0.00148662	0.0074331	1.09752
2100	2	1.24602	0.881031	4.0362	0.98668	0	0.00098668	0.0123335	1.11018
2110	2	1.20895	0.894905	1.39495	0.98668	0	0.00394672	0.00937346	1.10782
2120	2	1.18197	0.905077	1.46692	0.98668	0	0.00098668	0.0123335	1.1104
2130	2	1.18663	0.901912	1.39922	0.984737	0	0.00295421	0.0123092	1.09609
2140	2	1.21963	0.886877	1.39602	0.990099	0	0.0019802	0.00792079	1.093
2150	2	1.21013	0.889384	1.4308	0.98668	0	0.0024667	0.0108535	1.09403
2160	2	1.09408	0.937342	1.38621	0.987167	0	0.00444225	0.00839092	1.08444
2170	2	1.07034	0.945783	1.50826	0.98912	0	0.00197824	0.00890208	1.09202
2180	2	1.05759	0.950075	1.40755	0.990099	0	0.00247525	0.00742574	1.08293
2190	2	1.08215	0.938147	1.42532	0.987654	0	0.00246914	0.00987654	1.09099
2200	2	1.03667	0.957764	1.59039	0.993542	0	0.00298063	0.0034774	1.06976
2210	2	1.04186	0.953446	1.38643	0.98912	0	0.00296736	0.00791296	1.1021
2220	2	1.02841	0.958899	1.37799	0.988142	0	0.00148221	0.0103755	1.08183
2230	2	1.02944	0.956276	1.43454	0.986193	0	0.00394477	0.00986193	1.08646
2240	2	1.02328	0.956662	1.37758	0.992556	0	0.000992556	0.00645161	1.07658
2250	2	1.00602	0.962808	1.47588	0.984252	0	0.0019685	0.0137795	1.07653
2260	2	1.00301	0.963009	1.48339	0.986193	0	0.00345168	0.010355	1.07866
2270	1	0.999	0.96256	1.42621	0.990099	0	0.0019802	0.00792079	1.07914
2280	1	0.999	0.960907	1.38026	0.989609	0	0.00148441	0.00890648	1.0661
2290	1	0.999	0.959661	1.43644	0.982318	0	0.00540275	0.012279	1.06494
2300	1	0.999	0.95755	1.37797	0.987167	0	0.00345508	0.00937808	1.06111
2310	1	0.999	0.95578	1.37356	0.988631	0	0.000988631	0.0103806	1.06315
2320	1	0.999	0.953532	1.37803	0.984252	0	0.00246063	0.0132874	1.06147
2330	1	0.999	0.951047	1.36583	0.990589	0	0.00247647	0.00693413	1.0619
2340	1	0.999	0.948608	1.36489	0.98668	0	0.0024667	0.0108535	1.07409
2350	1	0.999	0.945805	1.35635	0.989609	0	0	0.0103909	1.0538
2360	1	0.999	0.943997	1.42056	0.988142	0	0.00197628	0.00988142	1.06938
2370	1	0.999	0.941765	1.41561	0.985222	0	0.00246305	0.0123153	1.05729
2380	1	0.999	0.939512	1.35594	0.982318	0	0.00294695	0.0147348	1.06265
2390	1	0.999	0.936383	1.36912	0.98668	0	0.00296004	0.0103601	1.0441
2400	1	0.999	0.933763	1.35649	0.988142	0	0.00197628	0.00988142	1.03634
2410	1	0.999	0.931214	1.40427	0.988142	0	0.00247036	0.00938735	1.04023
2420	1	0.999	0.929276	1.39492	0.985222	0	0.00197044	0.0128079	1.04381
2430	1	0.999	0.925602	1.35525	0.984737	0	0.00246184	0.0128016	1.03932
2440	1	0.999	0.923177	1.3752	0.98668	0	0.0024667	0.0108535	1.027
2450	1	0.999	0.920579	1.40138	0.990099	0	0.00148515	0.00841584	1.02361
2460	1	0.999	0.916715	1.33831	0.988631	0	0.00148295	0.00988631	1.03117
2470	1	0.999	0.913358	1.34255	0.982801	0	0.0019656	0.0152334	1.03355
2480	1	0.999	0.91024	1.33876	0.982801	0	0.002457	0.014742	1.03525
2490	1	0.999	0.907454	1.34871	0.983284	0	0.00491642	0.0117994	1.01579
2500	1	0.999	0.905889	1.33596	0.985222	0	0.00147783	0.0133005	1.01873
2510	1	0.999	0.90187	1.33747	0.982318	0	0.00294695	0.0147348	1.01528
2520	1	0.999	0.898689	1.33024	0.98668	0	0.00148002	0.0118402	1.02626
2530	1	0.999	0.89576	1.31105	0.988631	0	0.00296589	0.00840336	1.00617
2540	1	0.999	0.892217	1.30972	0.984737	0	0.00344658	0.0118168	1.00389
2550	1	0.999	0.888746	1.70581	0.983768	0	0.00491884	0.0113133	1.00893
2560	1	0.999	0.884076	1.57388	0.988631	0	0.00148295	0.00988631	1.00137
2570	1	0.999	0.878949	1.69832	0.987167	0	0.00148075	0.0113524	0.99551
2580	1	0.999	0.875582	1.37273	0.984252	0	0.00295276	0.0127953	0.993562
2590	1	0.999	0.870819	1.34297	0.982801	0	0.0019656	0.0152334	0.99586
2600	1	0.999	0.864722	1.31079	0.982801	0	0.0014742	0.0157248	0.990246
2610	1	0.999	0.863329	1.28199	0.984252	0	0.00295276	0.0127953	0.989842
2620	1	0.999	0.859271	1.28112	0.983284	0	0.00147493	0.0152409	0.990691
2630	1	0.999	0.856159	1.28123	0.980392	0	0.00245098	0.0171569	0.984931
2640	1	0.999	0.850623	1.27162	0.986193	0	0.00345168	0.010355	0.965805
2650	1	0.999	0.846556	1.2679	0.985222	0	0.00197044	0.0128079	0.977301
2660	1	0.999	0.841498	1.26575	0.980873	0	0.00294262	0.0161844	0.973578
2670	1	0.999	0.838897	1.29312	0.975134	0	0.0043881	0.0204778	0.944726
2680	1	0.999	0.835199	1.26266	0.980873	0	0.00343306	0.015694	0.965365
2690	1	0.999	0.832079	1.36614	0.982801	0	0.0014742	0.0157248	0.96014
2700	1	0.999	0.826615	1.25986	0.977995	0	0.00293399	0.0190709	0.954695
2710	1	0.999	0.82202	1.27416	0.980392	0	0.00490196	0.0147059	0.953986
2720	1	0.999	0.816372	1.24649	0.980873	0	0.000490436	0.0186366	0.952699
2730	1	0.999	0.812185	1.23296	0.985707	0	0.00147856	0.0128142	0.946957
2740	1	0.999	0.807985	1.23556	0.978953	0	0.00244738	0.0186001	0.944311
2750	1	0.999	0.80459	1.23606	0.975134	0	0.0029254	0.0219405	0.935119
2760	1	0.999	0.798672	1.22528	0.978474	0	0.00342466	0.0181018	0.918196
2770	1	0.999	0.793118	1.22249	0.975134	0	0.00195027	0.0229157	0.914478
2780	1	0.999	0.789325	1.21693	0.976086	0	0.00439239	0.0195217	0.937544
2790	1	0.999	0.78423	1.20957	0.97561	0	0.00243902	0.0219512	0.923122
2800	1	0.999	0.778514	1.20303	0.974659	0	0.00243665	0.0229045	0.914968
2810	1	0.999	0.773729	1.18865	0.980873	0	0.00196175	0.0171653	0.897192
2820	1	0.999	0.766209	1.17757	0.979912	0	0.00293974	0.0171485	0.90264
2830	1	0.999	0.761159	1.17326	0.977517	0	0.00195503	0.0205279	0.899449
2840	1	0.999	0.756531	1.15987	0.979912	0	0.00146987	0.0186183	0.903636
2850	1	0.999	0.752983	1.16229	0.974184	0	0.00292255	0.0228933	0.903665
2860	1	0.999	0.746543	1.14891	0.973236	0	0.00194647	0.0248175	0.875511
2870	1	0.999	0.741376	1.13892	0.976086	0	0.0034163	0.0204978	0.896321
2880	1	0.999	0.738249	1.12822	0.977995	0	0.00146699	0.0205379	0.887219
2890	1	0.999	0.732576	1.13104	0.966651	0	0.00241663	0.0309328	0.881616
2900	1	0.999	0.729446	1.12338	0.968523	0	0.00581114	0.0256659	0.879531
2910	1	0.999	0.723778	1.11316	0.97371	0	0.00340798	0.0228822	0.871568
2920	1	0.999	0.718098	1.1041	0.973236	0	0.000486618	0.0262774	0.858162
2930	1	0.999	0.711868	1.10444	0.967586	0	0.00241896	0.0299952	0.863711
2940	1	0.999	0.706047	1.08425	0.97704	0	0.00195408	0.0210064	0.85697
2950	1	0.999	0.700081	1.0983	0.970874	0	0.00291262	0.0262136	0.859219
2960	1	0.999	0.694874	1.07913	0.969462	0	0.00339312	0.0271449	0.853531
2970	1	0.999	0.689694	1.07301	0.970403	0	0.00339641	0.0262009	0.844205
2980	1	0.999	0.683407	1.07099	0.967118	0	0.00435203	0.02853	0.822516
2990	1	0.999	0.677457	1.05956	0.967586	0	0.00193517	0.030479	0.830045
3000	1	0.999	0.671171	1.06041	0.960615	0	0.00336215	0.0360231	0.830073
3010	1	0.999	0.665065	1.03857	0.973236	0	0.00145985	0.0253041	0.841943
3020	1	0.999	0.65809	1.03767	0.967586	0	0.00145138	0.0309627	0.821205
3030	1	0.999	0.651234	1.02952	0.966184	0	0.000483092	0.0333333	0.812265
3040	1	0.999	0.645108	1.02056	0.970874	0	0.00145631	0.0276699	0.822007
3050	1	0.999	0.63709	1.02382	0.954198	0	0.0028626	0.0429389	0.795433
3060	1	0.999	0.628716	1.01336	0.956023	0	0.00239006	0.041587	0.793387
3070	1	0.999	0.621221	0.989399	0.969932	0	0.000969932	0.029098	0.784694
3080	1	0.999	0.614078	0.990465	0.959693	0	0.00143954	0.0388676	0.802128
3090	1	0.999	0.609926	0.988961	0.955566	0	0.00191113	0.0425227	0.790413
3100	1	0.999	0.601266	0.981829	0.954198	0	0.000954198	0.0448473	0.791007
3110	1	0.999	0.593706	0.9664	0.960154	0	0.00144023	0.0384061	0.778342
3120	1	0.999	0.587129	0.964751	0.953289	0	0.00190658	0.0448046	0.779936
3130	1	0.999	0.58097	0.949215	0.963391	0	0.000963391	0.0356455	0.776701
3140	1	0.999	0.57152	0.939082	0.961538	0	0.000961538	0.0375	0.761188
3150	1	0.999	0.563706	0.943168	0.953289	0	0.00142993	0.0452812	0.762504
3160	1	0.999	0.555719	0.928461	0.950119	0	0.00332542	0.0465558	0.762988
3170	1	0.999	0.551126	0.92085	0.952381	0	0.00190476	0.0457143	0.762041
3180	1	0.999	0.544347	0.911594	0.953289	0	0.00238322	0.0443279	0.75286
3190	1	0.999	0.536301	1.09874	0.958313	0	0.00239578	0.0392908	0.749898
3200	1	0.999	0.528608	0.943922	0.952381	0	0.00190476	0.0457143	0.748723
3210	1	0.999	0.520949	0.880336	0.954654	0	0.00334129	0.0420048	0.748479
3220	1	0.999	0.515171	0.877367	0.949217	0	0.00332226	0.0474608	0.73327
3230	1	0.999	0.507761	0.866156	0.951022	0	0.00332858	0.0456491	0.724104
3240	1	0.999	0.500957	0.858823	0.949668	0	0.00237417	0.0479582	0.729711
3250	1	0.999	0.492925	0.845984	0.953743	0	0.00190749	0.0443491	0.725184
3260	1	0.999	0.485834	0.831218	0.960154	0	0.00144023	0.0384061	0.731384
3270	1	0.999	0.478894	0.851085	0.949668	0	0.00332384	0.0470085	0.724058
3280	1	0.999	0.472001	0.871359	0.950119	0	0.000950119	0.0489311	0.707185
3290	1	0.999	0.464802	0.850685	0.956938	0	0.00287081	0.0401914	0.704766
3300	1	0.999	0.457671	0.820101	0.939408	0	0.00140911	0.0591827	0.701059
3310	1	0.999	0.448658	0.806478	0.942063	0	0.000942063	0.0569948	0.692648
3320	1	0.999	0.439596	0.825642	0.945626	0	0.00283688	0.0515366	0.696838
3330	1	0.999	0.432528	0.779405	0.942063	0	0.00235516	0.0555817	0.670902
3340	1	0.999	0.424113	0.771134	0.933271	0	0.00326645	0.0634624	0.671983
