Generation number	Total number of allele	Diversity	Activity	Time	Fertility rate	2 DSB on one site rate	No DSB rate	No symmetrical sites (binding + DSB) rate	q
8790	4	1.9576	0.794411	2.18586	0.931966	0.0326188	0.00232992	0.0330848	0.0076215
8800	4	2.01213	0.796425	2.09434	0.93633	0.0285581	0.00234082	0.0327715	0.00785162
8810	3	1.97329	0.79154	2.07144	0.928074	0.037587	0.0037123	0.0306265	0.00777305
8820	4	1.95068	0.791576	2.09901	0.933707	0.0364146	0.00186741	0.0280112	0.00773398
8830	4	2.01958	0.788358	1.86577	0.942507	0.033459	0.00329877	0.0207352	0.00784696
8840	5	2.13316	0.786855	1.9597	0.932401	0.0377622	0.0018648	0.027972	0.00758104
8850	5	2.14225	0.782803	1.98679	0.937647	0.0300047	0.00187529	0.0304735	0.00755334
8860	6	2.08589	0.782049	2.0241	0.921234	0.0419162	0.00138185	0.0354675	0.00767816
8870	7	1.95838	0.776851	1.86689	0.929368	0.0381041	0.00232342	0.0302045	0.0079019
8880	3	1.83847	0.774357	1.83012	0.934579	0.0317757	0.00280374	0.0308411	0.0081879
8890	3	1.8836	0.775118	1.83391	0.928074	0.0389791	0.00324826	0.0296984	0.00810129
8900	4	1.83728	0.783375	1.8125	0.932836	0.0326493	0.000932836	0.0335821	0.0080398
8910	4	1.81757	0.780071	1.79734	0.930665	0.0353653	0.00465333	0.029316	0.00843973
8920	4	2.08156	0.799658	1.83372	0.94162	0.0282486	0.00376648	0.0263653	0.00778781
8930	6	2.23749	0.807712	1.97702	0.930233	0.044186	0.0027907	0.0227907	0.00755247
8940	4	2.13022	0.800656	1.86503	0.93633	0.0285581	0.00280899	0.0323034	0.00758401
8950	7	2.14443	0.800832	1.86165	0.932401	0.0363636	0.0037296	0.0275058	0.00773056
8960	7	2.19117	0.80464	1.86786	0.937647	0.03985	0.00328176	0.0192218	0.00754997
8970	7	2.37034	0.816064	1.9777	0.938967	0.028169	0.00328638	0.0295775	0.00734967
8980	5	2.47348	0.828219	1.92769	0.946522	0.0317085	0.000473261	0.0212967	0.00724916
8990	5	2.54411	0.847776	2.02678	0.940291	0.0319699	0.00282087	0.0249177	0.00708833
9000	6	2.55246	0.833938	1.9537	0.927644	0.0440631	0.00371058	0.0245826	0.00730747
9010	6	2.49592	0.850183	1.99404	0.94518	0.0316635	0.00330813	0.0198488	0.00732759
9020	5	2.29406	0.831638	1.91808	0.933707	0.0340803	0.00280112	0.0294118	0.00743038
9030	5	2.39316	0.847245	2.08735	0.938967	0.0295775	0.00375587	0.0276995	0.00719679
9040	4	2.18778	0.853704	2.03559	0.942507	0.0325165	0.00141376	0.0235627	0.00730383
9050	5	2.32228	0.84791	1.95263	0.932836	0.0443097	0.00279851	0.020056	0.00746272
9060	4	2.13986	0.862163	2.02542	0.953289	0.0247855	0.00238322	0.0195424	0.00729312
9070	4	1.94196	0.878169	1.90129	0.94162	0.0334275	0.00235405	0.0225989	0.00771946
9080	6	1.98135	0.877754	1.91232	0.938527	0.0347255	0.00328484	0.0234632	0.00747797
9090	6	2.02192	0.877929	1.89944	0.948317	0.0293978	0.00189663	0.0203888	0.00751012
9100	7	1.85607	0.888617	1.87556	0.942063	0.0372115	0.00235516	0.0183702	0.00757913
9110	7	1.77368	0.901967	1.89545	0.946522	0.0293422	0.00473261	0.0194037	0.00770159
9120	7	1.68424	0.91035	1.85775	0.942063	0.0357984	0.00188413	0.0202544	0.00780635
9130	8	1.47081	0.927268	1.88812	0.942063	0.0428639	0.00282619	0.0122468	0.00812171
9140	6	1.36333	0.932738	1.8217	0.937647	0.0454759	0.00234412	0.0145335	0.00793738
9150	6	1.23287	0.938191	1.78634	0.94162	0.0461394	0.00141243	0.0108286	0.00857912
9160	4	1.22573	0.935027	1.75816	0.949217	0.0374941	0.00237304	0.010916	0.00875976
9170	4	1.17535	0.939561	1.79374	0.939408	0.0469704	0.00140911	0.0122123	0.00852521
9180	5	1.12301	0.944367	1.67469	0.945626	0.0359338	0.00425532	0.0141844	0.00877523
9190	4	1.15671	0.94375	1.67761	0.943841	0.0391694	0.00471921	0.0122699	0.00863525
9200	4	1.12253	0.9407	1.64963	0.945626	0.0420804	0.00189125	0.0104019	0.00891842
9210	5	1.07167	0.938595	1.54258	0.949217	0.0370195	0.00237304	0.0113906	0.00905916
9220	4	1.08039	0.934819	1.56865	0.943841	0.0410571	0.0023596	0.0127419	0.00886939
9230	4	1.06845	0.933185	1.57254	0.943841	0.0372817	0.00377537	0.0151015	0.00887405
9240	2	1.09621	0.930786	1.63192	0.941176	0.0437647	0.00329412	0.0117647	0.00869492
9250	2	1.16568	0.930589	1.62363	0.946074	0.0411542	0.00236518	0.0104068	0.00870739
9260	3	1.14977	0.927934	1.62984	0.936768	0.0435597	0.0028103	0.0168618	0.00863428
9270	2	1.26039	0.928857	1.78152	0.93985	0.0418233	0.00281955	0.0155075	0.00849668
9280	2	1.35104	0.928509	1.73425	0.94162	0.0390772	0	0.0193032	0.00820053
9290	5	1.40981	0.928115	1.77359	0.94162	0.0419021	0.00094162	0.0155367	0.00823162
9300	4	1.4593	0.927584	1.80811	0.942063	0.0405087	0.00141309	0.0160151	0.00804915
9310	2	1.46264	0.924821	1.77421	0.942507	0.037229	0.00235627	0.0179076	0.00803991
9320	2	1.51063	0.924023	1.74888	0.945626	0.0397163	0.00189125	0.012766	0.0080197
9330	5	1.5209	0.921501	1.76754	0.95511	0.0315186	0.00191022	0.0114613	0.00799266
9340	6	1.43606	0.915763	1.70833	0.953743	0.0309967	0.00381497	0.0114449	0.00818695
9350	6	1.55857	0.916796	1.75778	0.944287	0.03305	0.003305	0.0193579	0.007756
9360	3	1.59181	0.914066	1.7834	0.934143	0.0415694	0.00140121	0.0228865	0.00790538
9370	3	1.65629	0.913921	1.79048	0.95057	0.0327947	0.00237643	0.0142586	0.00783638
9380	2	1.54045	0.906514	1.73108	0.947418	0.0336333	0.00331596	0.0156324	0.00801591
9390	5	1.59569	0.906895	1.77381	0.94697	0.0317235	0.00142045	0.0198864	0.00777635
9400	4	1.71306	0.908082	1.81454	0.94518	0.0326087	0.00236295	0.0198488	0.00756292
9410	3	1.76963	0.908967	1.85984	0.932836	0.0419776	0.00373134	0.0214552	0.00759772
9420	3	1.77603	0.905881	1.75775	0.94697	0.0317235	0.00331439	0.0179924	0.00777019
9430	3	1.65786	0.898535	1.75236	0.942063	0.0343853	0.00282619	0.0207254	0.00777994
9440	3	1.72203	0.898768	1.79067	0.937207	0.0346767	0.00328022	0.024836	0.00766165
9450	2	1.74008	0.897035	1.78957	0.944287	0.0344665	0.003305	0.0179415	0.00772289
9460	2	1.81764	0.897994	1.81357	0.938527	0.0389489	0.00281558	0.0197091	0.00754832
9470	2	1.78328	0.893494	1.81429	0.938527	0.033787	0.00375411	0.0239324	0.00755832
9480	2	1.83904	0.892992	1.7937	0.936768	0.0398126	0.00421546	0.0192037	0.00773331
9490	3	1.93547	0.895708	1.80545	0.94697	0.0340909	0.00331439	0.015625	0.0076919
9500	2	1.93929	0.894619	1.8444	0.945626	0.0345154	0.000472813	0.0193853	0.00743994
9510	2	1.98985	0.899158	1.85972	0.945626	0.0326241	0.00236407	0.0193853	0.00737039
9520	2	1.99784	0.901668	1.81508	0.944733	0.028342	0.00377893	0.023146	0.0075814
9530	3	1.99997	0.900063	1.82328	0.951022	0.0299572	0.00332858	0.0156919	0.00768842
9540	3	2.00942	0.896335	1.78277	0.948317	0.0327169	0.00237079	0.0165955	0.00769058
9550	6	2.0453	0.894928	1.83029	0.946522	0.0359678	0.00141978	0.0160909	0.00735107
9560	4	2.02747	0.898177	1.85155	0.943841	0.0353941	0.00141576	0.0193487	0.00758431
9570	4	2.10133	0.895617	1.88147	0.951928	0.0314136	0.000951928	0.0157068	0.00729873
9580	4	2.09912	0.895272	1.8171	0.942507	0.031574	0.00329877	0.0226202	0.00760317
9590	5	2.07604	0.890451	1.83864	0.943396	0.0377358	0.00141509	0.0174528	0.00760903
9600	4	2.05232	0.887639	1.82857	0.943396	0.029717	0.00471698	0.0221698	0.00758974
9610	4	2.06249	0.885718	1.82689	0.940291	0.0371415	0.00329102	0.019276	0.00744895
9620	5	2.05988	0.887378	1.83733	0.94518	0.0302457	0.00378072	0.020794	0.00749083
9630	5	2.08597	0.889489	1.86868	0.945626	0.0264775	0.00378251	0.0241135	0.00741865
9640	4	2.13118	0.885121	2.07576	0.937647	0.0384435	0.00187529	0.0220347	0.00745179
9650	3	2.17041	0.880595	1.84797	0.926784	0.0417053	0.00463392	0.0268767	0.00759646
9660	3	2.18712	0.885919	1.86705	0.933707	0.0373483	0.00280112	0.0261438	0.00753312
9670	3	2.22038	0.88952	1.84725	0.949217	0.0251542	0.00189843	0.0237304	0.0074153
9680	4	2.23186	0.894187	1.82906	0.94697	0.03125	0.00331439	0.0184659	0.00735755
9690	4	2.18492	0.890944	1.82562	0.941176	0.0310588	0.00282353	0.0249412	0.0075163
9700	8	2.09607	0.886773	1.82784	0.94518	0.0307183	0.00236295	0.0217391	0.007444
9710	4	2.24798	0.885891	1.81653	0.944287	0.0335222	0.00236072	0.01983	0.00738913
9720	4	2.30229	0.89397	1.87417	0.94697	0.0293561	0.00520833	0.0184659	0.00737572
9730	4	2.63891	0.890115	1.88191	0.948317	0.0317686	0.000948317	0.0189663	0.00714765
9740	4	2.94107	0.888504	1.90767	0.945626	0.0274232	0.00141844	0.0255319	0.00697828
9750	5	2.98225	0.882144	1.92399	0.940734	0.0366886	0.00235183	0.0202258	0.00695625
9760	5	3.03386	0.881795	1.93936	0.947867	0.0298578	0.00189573	0.0203791	0.00688751
9770	6	3.05577	0.87768	1.92723	0.943841	0.0316187	0.00188768	0.0226522	0.00697738
9780	5	3.1721	0.883365	1.93823	0.951022	0.0237756	0.00190204	0.0233	0.00676734
9790	5	3.20181	0.879982	1.97647	0.942063	0.029204	0.00329722	0.0254357	0.00677806
9800	4	3.40561	0.883794	1.92773	0.951475	0.0275928	0.00237869	0.0185538	0.0068888
9810	5	3.61895	0.899689	1.98744	0.951022	0.020447	0.00332858	0.0252021	0.00638182
9820	5	3.63025	0.902888	2.03456	0.940734	0.0343368	0.00188147	0.023048	0.00651965
9830	5	3.51553	0.904248	2.00842	0.946522	0.0283956	0.00189304	0.0231898	0.00646103
9840	5	3.37393	0.900338	1.97745	0.950119	0.0289786	0.00380048	0.0171021	0.00661536
9850	5	3.41399	0.8892	1.98657	0.942951	0.0292315	0.00330033	0.0245167	0.00666495
9860	5	3.35452	0.888259	1.97416	0.947418	0.0279488	0.00284225	0.0217906	0.00667273
9870	7	3.37033	0.889442	2.03088	0.942063	0.0320301	0.00518135	0.0207254	0.00660113
9880	5	3.40452	0.894143	1.97341	0.934579	0.0331776	0.00186916	0.0303738	0.00666968
9890	4	3.43148	0.889454	1.9443	0.946074	0.0316935	0.000473037	0.0217597	0.00663795
9900	5	3.52077	0.898307	1.99371	0.942063	0.0325012	0.00282619	0.0226095	0.006631
9910	5	3.64266	0.903586	2.00763	0.942951	0.0325318	0.00235738	0.0221594	0.00665255
9920	5	3.75706	0.90289	1.96779	0.944733	0.0311762	0.00330657	0.0207841	0.00670243
9930	5	3.76673	0.91031	2.00253	0.942063	0.0339143	0.000471032	0.0235516	0.00648169
9940	5	3.74592	0.905668	2.04693	0.932836	0.0359142	0.00419776	0.0270522	0.00653784
9950	7	3.79132	0.90723	2.0294	0.940291	0.0343206	0.00329102	0.0220969	0.006626
9960	6	3.76772	0.91802	2.03826	0.941176	0.032	0.00376471	0.0230588	0.00654338
9970	6	3.52458	0.92299	2.03102	0.944733	0.0307038	0.0056684	0.0188947	0.00661041
9980	5	3.35899	0.923343	2.0085	0.953743	0.0233667	0.00190749	0.0209824	0.00660541
9990	5	3.22984	0.925012	1.99004	0.950119	0.0289786	0.00380048	0.0171021	0.00659693
