Generation number	Total number of allele	Diversity	Activity	Time	Fertility rate	2 DSB on one site rate	No DSB rate	No symmetrical sites (binding + DSB) rate
1160	28	7.94296	0.95987	2.20293	0.953743	0.022413	0.00238436	0.0214592
1170	27	9.0966	0.961763	2.1798	0.950119	0.0275534	0.0023753	0.0199525
1180	27	10.227	0.959238	2.21775	0.959693	0.0172745	0.00527831	0.0177543
1190	33	11.174	0.959824	2.21662	0.952381	0.0247619	0.00238095	0.0204762
1200	29	9.6162	0.959565	2.25486	0.95511	0.0234002	0.00191022	0.0195798
1210	29	10.4179	0.955412	2.28385	0.94518	0.0349716	0.00236295	0.0174858
1220	28	12.6345	0.955763	2.20421	0.952835	0.0257265	0.00190567	0.0195331
1230	27	12.4417	0.952007	2.24408	0.960154	0.0254441	0.00240038	0.0120019
1240	27	11.4622	0.9546	2.22693	0.953743	0.0219361	0.00238436	0.0219361
1250	30	12.1561	0.958286	2.22327	0.949217	0.0289511	0.00332226	0.0185097
1260	29	10.0969	0.955205	2.22644	0.947867	0.0260664	0.00236967	0.0236967
1270	31	11.5745	0.956614	2.2396	0.954654	0.0224344	0.000954654	0.021957
1280	38	12.33	0.955502	2.30205	0.955566	0.0272336	0.00238892	0.0148113
1290	34	12.3303	0.952175	2.19668	0.952381	0.0247619	0	0.0228571
1300	29	12.687	0.951756	2.22882	0.954654	0.021957	0.00238663	0.0210024
1310	32	14.2231	0.954329	2.21175	0.956938	0.0229665	0.00239234	0.0177033
1320	34	14.1613	0.958173	2.29821	0.950119	0.0275534	0.000950119	0.0213777
1330	34	12.0533	0.954225	2.25107	0.951928	0.0304617	0.000951928	0.0166587
1340	30	11.1253	0.956277	2.2126	0.949217	0.021832	0.00284765	0.0261035
1350	30	10.1202	0.95691	2.23011	0.954654	0.0238663	0.00286396	0.0186158
1360	30	8.62056	0.953636	2.18095	0.954654	0.024821	0.00143198	0.0190931
1370	30	9.8991	0.951358	2.19075	0.952381	0.0242857	0.00142857	0.0219048
1380	30	10.0021	0.951023	2.18492	0.949217	0.0261035	0.00379687	0.0208828
1390	28	9.1913	0.951444	2.20752	0.947418	0.0255803	0.00189484	0.0251066
1400	31	9.18944	0.949029	2.19318	0.948317	0.0260787	0.00331911	0.0222854
1410	31	8.98024	0.950686	2.19261	0.949668	0.0246914	0.002849	0.022792
1420	30	8.41283	0.952457	2.18045	0.949668	0.0223172	0.00379867	0.0242165
1430	31	9.58938	0.949871	2.215	0.943841	0.0316187	0.00613497	0.0184049
1440	34	10.4617	0.950328	2.22038	0.948317	0.0251304	0.00142248	0.0251304
1450	31	8.58666	0.94863	2.21573	0.958313	0.024437	0.00239578	0.0148539
1460	31	8.12772	0.94987	2.18738	0.948317	0.0232338	0.00331911	0.0251304
1470	28	9.88943	0.9522	2.2156	0.942507	0.0311027	0.00188501	0.0245052
1480	24	9.21689	0.949537	2.14645	0.953289	0.0309819	0.00190658	0.0138227
1490	21	8.81209	0.949473	2.1626	0.954654	0.0214797	0.000477327	0.023389
1500	23	8.97478	0.951011	2.19966	0.954654	0.0200477	0.000954654	0.0243437
1510	26	7.69714	0.949747	2.13981	0.951475	0.0275928	0.00142721	0.0195052
1520	27	8.10653	0.953686	2.20407	0.955566	0.0181558	0.00334448	0.0229336
1530	28	8.64064	0.953961	2.21774	0.957396	0.0191479	0.00382958	0.0196266
1540	28	8.24867	0.952334	2.20533	0.952835	0.0271558	0.00142925	0.0185803
1550	26	8.88498	0.95413	2.20784	0.951928	0.0271299	0.00190386	0.0190386
1560	24	9.22404	0.953291	2.22431	0.951022	0.0285307	0.000951022	0.019496
1570	25	9.15489	0.951623	2.17939	0.958313	0.0201246	0.00191663	0.0196454
1580	27	9.25544	0.951482	2.1975	0.954654	0.021957	0.00190931	0.0214797
1590	27	8.73111	0.948917	2.16312	0.95057	0.0285171	0.00237643	0.0185361
1600	21	7.95547	0.948417	2.15192	0.956938	0.0210526	0.000956938	0.0210526
1610	19	8.0993	0.948971	2.18123	0.954198	0.0281489	0.0014313	0.0162214
