Generation number	Allele number	Frequency	Activity
0	-3	0	0.99988
0	0	1	0.999853
10	-3	0	0.99877
10	0	1	0.998915
20	-3	0	0.997646
20	0	1	0.997885
30	-3	0	0.996718
30	0	1	0.99695
40	-3	0	0.995728
40	0	1	0.995771
50	-3	0	0.995029
50	0	1	0.994808
60	-3	0	0.994021
60	0	1	0.993678
70	-3	0	0.993108
70	0	1	0.992949
80	-3	0	0.99192
80	0	1	0.99165
90	-3	0	0.990371
90	0	1	0.990598
100	-3	0	0.989641
100	0	1	0.989913
110	-3	0	0.988685
110	0	1	0.988798
120	-3	0	0.987569
120	0	1	0.987464
130	-3	0	0.9864
130	0	1	0.986914
140	-3	0	0.985929
140	0	1	0.985858
150	-3	0	0.984531
150	0	1	0.984425
160	-3	0	0.983513
160	0	1	0.98266
170	-3	0	0.982209
170	0	1	0.981341
180	-3	0	0.981149
180	0	1	0.980614
190	-3	0	0.980348
190	0	1	0.979576
200	-3	0	0.978724
200	0	1	0.977841
210	-3	0	0.977893
210	0	1	0.976524
220	-3	0	0.977353
220	0	1	0.974341
230	-3	0	0.976561
230	0	1	0.972408
240	-3	0	0.975436
240	0	1	0.969931
250	-3	0	0.974468
250	0	1	0.968343
260	-3	0	0.973756
260	0	1	0.965999
270	-3	0	0.973079
270	0	1	0.963628
280	-3	0	0.972271
280	0	1	0.961099
290	-3	0	0.970569
290	0	1	0.959953
300	-3	0	0.969688
300	0	1	0.957754
310	-3	0	0.968578
310	0	1	0.954716
320	-3	0	0.96645
320	0	1	0.953412
330	-3	0	0.966056
330	0	1	0.950126
340	-3	0	0.966039
340	0	1	0.948979
350	-3	0	0.96449
350	0	1	0.947458
360	-3	0	0.964498
360	0	1	0.944386
370	-3	0	0.963748
370	0	1	0.942023
380	-3	0	0.962559
380	0	1	0.938763
390	-3	0	0.962215
390	0	1	0.936345
400	-3	0	0.960044
400	0	1	0.932054
410	-3	0	0.959083
410	0	1	0.929099
420	-3	0	0.956971
420	0	1	0.923731
430	-3	0	0.956345
430	0	1	0.921816
440	-3	0	0.955788
440	0	1	0.917674
450	-3	0	0.955244
450	0	1	0.915301
460	-3	0	0.953423
460	0	1	0.912796
470	-3	0	0.952698
470	0	1	0.911274
480	-3	0	0.951616
480	0	1	0.907268
490	-3	0	0.950553
490	0	1	0.905085
500	-3	0	0.950428
500	0	1	0.90259
510	-3	0	0.94994
510	0	1	0.898826
520	-3	0	0.949106
520	0	1	0.89336
530	-3	0	0.946489
530	0	1	0.890091
540	-3	0	0.945229
540	0	1	0.887344
550	-3	0	0.944573
550	0	1	0.88346
560	-3	0	0.944316
560	0	1	0.880459
570	-3	0	0.94291
570	0	1	0.878138
580	-3	0	0.942234
580	0	1	0.874793
590	-3	0	0.940884
590	0	1	0.869505
600	-3	0	0.940086
600	0	1	0.864514
610	-3	0	0.939596
610	0	1	0.861295
620	-3	0	0.938266
620	0	1	0.856414
630	-3	0	0.937369
630	0	1	0.85143
640	-3	0	0.93601
640	0	1	0.847068
650	-3	0	0.93465
650	0	1	0.841724
660	-3	0	0.935135
660	0	1	0.837229
670	-3	0	0.93517
670	0	1	0.832757
680	-3	0	0.934635
680	0	1	0.827629
690	-3	0	0.934224
690	0	1	0.822853
700	-3	0	0.933318
700	0	1	0.817083
710	-3	0	0.93173
710	0	1	0.811287
720	-3	0	0.930611
720	0	1	0.80484
730	-3	0	0.930879
730	0	1	0.799385
740	-3	0	0.929053
740	0	1	0.796601
750	-3	0	0.928712
750	0	1	0.791541
760	-3	0	0.928003
760	0	1	0.786431
770	-3	0	0.927099
770	0	1	0.781449
780	-3	0	0.925473
780	0	1	0.776049
790	-3	0	0.924929
790	0	1	0.770552
800	-3	0	0.924308
800	0	1	0.766213
810	-3	0	0.923919
810	0	1	0.759349
820	-3	0	0.922482
820	0	1	0.754475
830	-3	0	0.92016
830	0	1	0.748256
840	-3	0	0.919774
840	0	1	0.741944
850	-3	0	0.919103
850	0	1	0.737272
860	-3	0	0.918
860	0	1	0.731016
870	-3	0	0.917135
870	0	1	0.722404
880	-3	0	0.915419
880	0	1	0.716459
890	-3	0	0.915723
890	0	1	0.71149
900	-3	0	0.913829
900	0	1	0.704274
910	-3	0	0.912752
910	0	1	0.696933
920	-3	0	0.912678
920	0	1	0.691823
930	-3	0	0.911869
930	0	1	0.685936
940	-3	0	0.910526
940	0	1	0.678706
950	-3	0	0.908649
950	0	1	0.671264
960	-3	0	0.907473
960	0	1	0.664439
970	-3	0	0.907971
970	0	1	0.657769
980	-3	0	0.908876
980	0	1	0.652469
990	-3	0	0.9092
990	0	1	0.646761
1000	-3	0	0.909237
1000	0	1	0.641155
1010	-3	0	0.909379
1010	0	1	0.635015
1020	-3	0	0.907871
1020	0	1	0.628191
1030	-3	0	0.908021
1030	0	1	0.621913
1040	-3	0	0.908037
1040	0	1	0.613739
1050	-3	0	0.906924
1050	0	1	0.606281
1060	-3	0	0.904665
1060	0	1	0.600281
1070	-3	0	0.903484
1070	0	1	0.59297
1080	-3	0	0.903244
1080	0	1	0.585907
1090	-3	0	0.901327
1090	0	1	0.579449
1100	-3	0	0.90139
1100	0	1	0.573481
1110	-3	0	0.900454
1110	0	1	0.565918
1120	-3	0	0.899403
1120	0	1	0.558661
1130	-3	0	0.897488
1130	0	1	0.547939
1140	-3	0	0.897329
1140	0	1	0.539011
1150	-3	0	0.896855
1150	0	1	0.530941
1160	-3	0	0.895055
1160	0	1	0.521959
1170	-3	0	0.894415
1170	0	1	0.515674
1180	-3	0	0.89308
1180	0	1	0.506525
1190	-3	0	0.89292
1190	0	1	0.499949
1200	-3	0	0.890751
1200	0	1	0.491939
1210	-3	0	0.889947
1210	0	1	0.484935
1220	-3	0	0.890127
1220	0	1	0.476245
1230	-3	0	0.889111
1230	0	1	0.468237
1240	-3	0	0.888065
1240	0	1	0.460369
1250	-3	0	0.884455
1250	0	1	0.452127
1260	-3	0	0.883311
1260	0	1	0.4438
1270	-3	0	0.882698
1270	0	1	0.435565
1280	-3	0	0.883059
1280	0	1	0.427268
1290	-3	0	0.882623
1290	0	1	0.419818
1300	-3	0	0.881109
1300	0	1	0.413336
1310	-3	0	0.880576
1310	0	1	0.40471
1320	-3	0	0.880973
1320	0	1	0.397543
1330	-3	0	0.879101
1330	0	1	0.39098
1340	-3	0	0.879085
1340	0	1	0.385607
1350	-3	0	0.877665
1350	0	1	0.378787
1360	-3	0	0.875756
1360	0	1	0.370265
1370	-3	0	0.875736
1370	0	1	0.361534
1380	-3	0	0.8771
1380	0	1	0.353336
1390	-3	0	0.876273
1390	0	1	0.347046
1400	-3	0	0.875062
1400	0	1	0.341001
1410	-3	0	0.872741
1410	0	1	0.332152
1420	-3	0	0.874099
1420	0	1	0.324582
1430	-3	0	0.87353
1430	0	1	0.315829
1440	-3	0	0.870666
1440	0	1	0.305812
1450	-3	0	0.871475
1450	0	1	0.297905
1460	-3	0	0.87109
1460	0	1	0.290419
1470	-3	0	0.869879
1470	0	1	0.283509
1480	-3	0	0.869464
1480	0	1	0.275324
1490	-3	0	0.8674
1490	0	1	0.270041
1500	-3	0	0.86609
1500	0	1	0.262646
1510	-3	0	0.865014
1510	0	1	0.255731
1520	-3	0	0.863117
1520	0	1	0.24819
1530	-3	0	0.862614
1530	0	1	0.241265
1540	-3	0	0.863819
1540	0	1	0.235149
1550	-3	0	0.859889
1550	0	1	0.22885
1560	-3	0	0.860606
1560	0	1	0.22184
1570	-3	0	0.857314
1570	0	1	0.215323
1580	-3	0	0.8571
1580	0	1	0.207304
1590	-3	0	0.85795
1590	0	1	0.199449
1600	-3	0	0.858628
1600	0	1	0.19197
1610	-3	0	0.857479
1610	0	1	0.185716
1620	-3	0	0.856097
1620	0	1	0.178025
1630	-3	0	0.852853
1630	0	1	0.170227
1640	-3	0	0.853446
1640	0	1	0.16192
1650	-3	0	0.851165
1650	0	1	0.154476
1660	-3	0	0.849221
1660	0	1	0.14759
1670	-3	0	0.848883
1670	0	1	0.139781
1680	-3	0	0.848438
1680	0	1	0.133724
1690	-3	0	0.848284
1690	0	1	0.128539
1700	-3	0	0.846015
1700	0	1	0.123094
1710	-3	0	0.843963
1710	0	1	0.117111
1720	-3	0	0.843358
1720	0	1	0.111039
1730	-3	0	0.84379
1730	0	1	0.106716
1740	-3	0	0.842342
1740	0	1	0.103746
1750	-3	0	0.84133
1750	0	1	0.099495
1760	-3	0	0.840559
1760	0	1	0.0963375
1770	-3	0	0.838204
1770	0	1	0.0924888
1780	-3	0	0.838891
1780	0	1	0.089315
1790	-3	0	0.838521
1790	0	1	0.0858962
1800	-3	0	0.836831
1800	0	1	0.0827463
1810	-3	0	0.834696
1810	0	1	0.0801987
1820	-3	0	0.833919
1820	0	1	0.0785225
1830	-3	0	0.831614
1830	0	1	0.0761288
1840	-3	0	0.830629
1840	0	1	0.0745538
1850	-3	0	0.829826
1850	0	1	0.0729062
1860	-3	0	0.830323
1860	0	1	0.0715475
1870	-3	0	0.828518
1870	0	1	0.0704
1880	-3	0	0.827761
1880	0	1	0.0695738
1890	-3	0	0.827165
1890	0	1	0.0687038
1900	-3	0	0.824844
1900	0	1	0.06732
1910	-3	0	0.825235
1910	0	1	0.0666888
1920	-3	0	0.825299
1920	0	1	0.0660475
1930	-3	0	0.825471
1930	0	1	0.065095
1940	-3	0	0.825307
1940	0	1	0.06435
1950	-3	0	0.823991
1950	0	1	0.0634087
1960	-3	0	0.821929
1960	0	1	0.0629687
1970	-3	0	0.821029
1970	0	1	0.0623137
1980	-3	0	0.819155
1980	0	1	0.061945
1990	-3	0	0.818558
1990	0	1	0.06136
2000	-3	0	0.818443
2000	0	1	0.061485
2010	-3	0	0.815598
2010	0	1	0.0612113
2020	-3	0	0.813761
2020	0	1	0.0611475
2030	-3	0	0.811655
2030	0	1	0.06126
2040	-3	0	0.808035
2040	0	1	0.06144
2050	-3	0	0.806778
2050	0	1	0.0617687
2060	-3	0	0.8058
2060	0	1	0.06134
2070	-3	0	0.806243
2070	0	1	0.06115
2080	-3	0	0.805709
2080	0	1	0.0609863
2090	-3	0	0.804434
2090	0	1	0.0607763
2100	-3	0	0.804258
2100	0	1	0.0604862
2110	-3	0	0.803578
2110	0	1	0.0598425
2120	-3	0	0.802333
2120	0	1	0.0597588
2130	-3	0	0.797356
2130	0	1	0.0602162
2140	-3	0	0.796116
2140	0	1	0.0598212
2150	-3	0	0.794964
2150	0	1	0.0594775
2160	-3	0	0.793984
2160	0	1	0.0588837
2170	-3	0	0.79342
2170	0	1	0.058395
2180	-3	0	0.792631
2180	0	1	0.05796
2190	-3	0	0.792728
2190	0	1	0.0579937
2200	-3	0	0.795012
2200	0	1	0.05836
2210	-3	0	0.793456
2210	0	1	0.0583425
2220	-3	0	0.792005
2220	0	1	0.0582137
2230	-3	0	0.790449
2230	0	1	0.0575962
2240	-3	0	0.787671
2240	0	1	0.0576825
2250	-3	0	0.787851
2250	0	1	0.0578075
2260	-3	0	0.790601
2260	0	1	0.05775
2270	-3	0	0.791245
2270	0	1	0.057605
2280	-3	0	0.791074
2280	0	1	0.0571188
2290	-3	0	0.792116
2290	0	1	0.0566388
2300	-3	0	0.792711
2300	0	1	0.0564287
2310	-3	0	0.792294
2310	0	1	0.0561475
2320	-3	0	0.792193
2320	0	1	0.055975
2330	-3	0	0.792101
2330	0	1	0.0559063
2340	-3	0	0.792488
2340	0	1	0.0556612
2350	-3	0	0.792475
2350	0	1	0.0557088
2360	-3	0	0.791439
2360	0	1	0.056
2370	-3	0	0.788989
2370	0	1	0.0558775
2380	-3	0	0.787428
2380	0	1	0.0557025
2390	-3	0	0.785389
2390	0	1	0.0554513
2400	-3	0	0.784906
2400	0	1	0.0550775
2410	-3	0	0.784045
2410	0	1	0.0552613
2420	-3	0	0.783458
2420	0	1	0.0554075
2430	-3	0	0.782039
2430	0	1	0.055535
2440	-3	0	0.781931
2440	0	1	0.0554325
2450	-3	0	0.78277
2450	0	1	0.05557
2460	-3	0	0.781936
2460	0	1	0.0551625
2470	-3	0	0.782088
2470	0	1	0.0552687
2480	-3	0	0.782614
2480	0	1	0.0548725
2490	-3	0	0.784634
2490	0	1	0.0553788
2500	-3	0	0.78438
2500	0	1	0.05568
2510	-3	0	0.784021
2510	0	1	0.05581
2520	-3	0	0.782781
2520	0	1	0.055815
2530	-3	0	0.7824
2530	0	1	0.05539
2540	-3	0	0.781564
2540	0	1	0.0557625
2550	-3	0	0.780936
2550	0	1	0.0557775
2560	-3	0	0.780806
2560	0	1	0.0555763
2570	-3	0	0.780683
2570	0	1	0.0556587
2580	-3	0	0.779331
2580	0	1	0.0553487
2590	-3	0	0.777631
2590	0	1	0.0555462
2600	-3	0	0.777176
2600	0	1	0.0553012
2610	-3	0	0.77584
2610	0	1	0.0551362
2620	-3	0	0.775971
2620	0	1	0.0552737
2630	-3	0	0.775951
2630	0	1	0.0550537
2640	-3	0	0.776046
2640	0	1	0.0549475
2650	-3	0	0.77544
2650	0	1	0.0549913
2660	-3	0	0.772706
2660	0	1	0.05481
2670	-3	0	0.772184
2670	0	1	0.0546488
2680	-3	0	0.771353
2680	0	1	0.0542275
2690	-3	0	0.769634
2690	0	1	0.0538012
2700	-3	0	0.769356
2700	0	1	0.0536675
2710	-3	0	0.768931
2710	0	1	0.0536562
