Generation number,Allele number,Frequency,Activity,,Mean Activity
670,1301,"0,00450225","0,996973",,"0,966932851066877"
670,1310,"0,00550275","0,997254",,"0,966932851066877"
670,1316,"0,002001","0,997555",,"0,966932851066877"
670,1317,"0,00050025","0,997623",,"0,966932851066877"
670,1327,"0,002001","0,998261",,"0,966932851066877"
670,1336,"0,006003","0,998574",,"0,966932851066877"
670,1337,"0,00150075","0,998713",,"0,966932851066877"
670,1338,"0,0030015","0,998421",,"0,966932851066877"
670,1339,"0,00350175","0,998613",,"0,966932851066877"
670,1342,"0,006003","0,998789",,"0,966932851066877"
670,1344,"0,00050025","0,999108",,"0,966932851066877"
670,1349,"0,00350175","0,999178",,"0,966932851066877"
670,1359,"0,00050025","0,999666",,"0,966932851066877"
670,1360,"0,00150075","0,999725",,"0,966932851066877"
670,1361,"0,0010005","0,999733",,"0,966932851066877"
670,1362,"0,00050025","0,999648",,"0,966932851066877"
670,1364,"0,00050025","0,999918",,"0,966932851066877"
670,1366,"0,00150075","0,999888",,"0,966932851066877"
670,1367,"0,00050025",1,,"0,966932851066877"
680,-3,0,"0,937921",,"0,966932851066877"
680,0,"0,382191","0,897905",,"0,966932851066877"
680,17,"0,0735368","0,919808",,"0,966932851066877"
680,58,"0,0945473","0,921994",,"0,966932851066877"
680,215,"0,00450225","0,939951",,"0,966932851066877"
680,671,"0,0230115","0,96404",,"0,966932851066877"
680,678,"0,0455228","0,96397",,"0,966932851066877"
680,747,"0,0335168","0,96862",,"0,966932851066877"
680,807,"0,101551","0,972904",,"0,966932851066877"
680,835,"0,0070035","0,978453",,"0,966932851066877"
680,877,"0,0165083","0,977503",,"0,966932851066877"
680,1175,"0,0175088","0,991895",,"0,966932851066877"
680,1189,"0,026013","0,991926",,"0,966932851066877"
680,1209,"0,034017","0,992065",,"0,966932851066877"
680,1219,"0,00550275","0,993506",,"0,966932851066877"
680,1248,"0,0215108","0,993654",,"0,966932851066877"
680,1267,"0,0170085","0,994753",,"0,966932851066877"
680,1283,"0,038019","0,995394",,"0,966932851066877"
680,1291,"0,004002","0,995429",,"0,966932851066877"
680,1301,"0,010005","0,99562",,"0,966932851066877"
680,1310,"0,010005","0,996263",,"0,966932851066877"
680,1316,"0,00150075","0,996853",,"0,966932851066877"
680,1336,"0,006003","0,997686",,"0,966932851066877"
680,1338,"0,00250125","0,997503",,"0,966932851066877"
680,1339,"0,00350175","0,997533",,"0,966932851066877"
680,1342,"0,0070035","0,997618",,"0,966932851066877"
680,1349,"0,00050025","0,998295",,"0,966932851066877"
680,1364,"0,00250125","0,998929",,"0,966932851066877"
680,1375,"0,00550275","0,999444",,"0,966932851066877"
680,1376,"0,0010005","0,999488",,"0,966932851066877"
680,1377,"0,00150075","0,999516",,"0,966932851066877"
680,1378,"0,00250125","0,9996",,"0,966932851066877"
680,1380,"0,00050025","0,999711",,"0,966932851066877"
690,-3,0,"0,93822",,"0,966932851066877"
690,0,"0,34067","0,898786",,"0,966932851066877"
690,17,"0,094047","0,918323",,"0,966932851066877"
690,58,"0,10055","0,920609",,"0,966932851066877"
690,215,"0,00250125","0,939296",,"0,966932851066877"
690,671,"0,014007","0,963318",,"0,966932851066877"
690,678,"0,034017","0,963165",,"0,966932851066877"
690,747,"0,0270135","0,968851",,"0,966932851066877"
690,807,"0,153577","0,972489",,"0,966932851066877"
690,835,"0,006003","0,977286",,"0,966932851066877"
690,877,"0,00750375","0,976801",,"0,966932851066877"
690,1175,"0,00050025","0,990244",,"0,966932851066877"
690,1189,"0,0390195","0,99092",,"0,966932851066877"
690,1209,"0,0315158","0,990423",,"0,966932851066877"
690,1219,"0,0010005","0,992365",,"0,966932851066877"
690,1248,"0,026013","0,992729",,"0,966932851066877"
690,1267,"0,012006","0,993889",,"0,966932851066877"
690,1283,"0,0510255","0,994053",,"0,966932851066877"
690,1291,"0,0070035","0,994238",,"0,966932851066877"
690,1301,"0,008004","0,994598",,"0,966932851066877"
690,1310,"0,002001","0,994916",,"0,966932851066877"
690,1316,"0,006003","0,99618",,"0,966932851066877"
690,1336,"0,00250125","0,996476",,"0,966932851066877"
690,1338,"0,00450225","0,996314",,"0,966932851066877"
690,1342,"0,0090045","0,996679",,"0,966932851066877"
690,1364,"0,00150075","0,997653",,"0,966932851066877"
690,1376,"0,0070035","0,998503",,"0,966932851066877"
690,1377,"0,00250125","0,998589",,"0,966932851066877"
690,1378,"0,004002","0,99843",,"0,966932851066877"
690,1395,"0,0010005","0,999686",,"0,966932851066877"
690,1397,"0,002001","0,999795",,"0,966932851066877"
690,1401,"0,00150075","0,999795",,"0,966932851066877"
690,1404,"0,00050025",1,,"0,966932851066877"
700,-3,0,"0,937034",,"0,966932851066877"
700,0,"0,346673","0,896609",,"0,966932851066877"
700,17,"0,0865433","0,916636",,"0,966932851066877"
700,58,"0,110555","0,91891",,"0,966932851066877"
700,215,"0,006003","0,937049",,"0,966932851066877"
700,671,"0,0130065","0,962674",,"0,966932851066877"
700,678,"0,0295148","0,96168",,"0,966932851066877"
700,747,"0,036018","0,967844",,"0,966932851066877"
700,807,"0,12006","0,971103",,"0,966932851066877"
700,877,"0,010005","0,975736",,"0,966932851066877"
700,1189,"0,04002","0,990495",,"0,966932851066877"
700,1209,"0,042021","0,989806",,"0,966932851066877"
700,1219,"0,002001","0,991429",,"0,966932851066877"
700,1248,"0,0185093","0,991605",,"0,966932851066877"
700,1267,"0,016008","0,993085",,"0,966932851066877"
700,1283,"0,0510255","0,993168",,"0,966932851066877"
700,1291,"0,0070035","0,993331",,"0,966932851066877"
700,1301,"0,0135068","0,994168",,"0,966932851066877"
700,1336,"0,0010005","0,99581",,"0,966932851066877"
700,1338,"0,00350175","0,99532",,"0,966932851066877"
700,1342,"0,00250125","0,995819",,"0,966932851066877"
700,1376,"0,0165083","0,997338",,"0,966932851066877"
700,1378,"0,004002","0,99752",,"0,966932851066877"
700,1408,"0,00150075","0,999161",,"0,966932851066877"
700,1414,"0,0090045","0,999469",,"0,966932851066877"
700,1415,"0,0010005","0,99964",,"0,966932851066877"
700,1416,"0,00350175","0,999569",,"0,966932851066877"
700,1418,"0,00450225","0,99965",,"0,966932851066877"
700,1420,"0,00150075","0,999699",,"0,966932851066877"
700,1424,"0,00250125","0,999899",,"0,966932851066877"
700,1429,"0,00050025",1,,"0,966932851066877"
710,-3,0,"0,935706",,"0,966932851066877"
710,0,"0,366183","0,89477",,"0,966932851066877"
710,17,"0,0695348","0,915214",,"0,966932851066877"
710,58,"0,0875438","0,91746",,"0,966932851066877"
710,215,"0,00550275","0,936976",,"0,966932851066877"
710,671,"0,0135068","0,962043",,"0,966932851066877"
710,678,"0,0335168","0,961922",,"0,966932851066877"
710,747,"0,0370185","0,96675",,"0,966932851066877"
710,807,"0,132566","0,970528",,"0,966932851066877"
710,877,"0,012006","0,974551",,"0,966932851066877"
710,1189,"0,056028","0,989571",,"0,966932851066877"
710,1209,"0,030015","0,988753",,"0,966932851066877"
710,1219,"0,002001","0,990733",,"0,966932851066877"
710,1248,"0,022011","0,990941",,"0,966932851066877"
710,1267,"0,0135068","0,992469",,"0,966932851066877"
710,1283,"0,0390195","0,992606",,"0,966932851066877"
710,1291,"0,0070035","0,992286",,"0,966932851066877"
710,1301,"0,012006","0,992948",,"0,966932851066877"
710,1336,"0,004002","0,994813",,"0,966932851066877"
710,1376,"0,0185093","0,996493",,"0,966932851066877"
710,1378,"0,00250125","0,996514",,"0,966932851066877"
710,1414,"0,008004","0,99855",,"0,966932851066877"
710,1416,"0,00350175","0,998611",,"0,966932851066877"
710,1418,"0,00150075","0,9987",,"0,966932851066877"
710,1424,"0,00250125","0,998891",,"0,966932851066877"
710,1430,"0,014007","0,999136",,"0,966932851066877"
710,1434,"0,0010005","0,99932",,"0,966932851066877"
710,1437,"0,0010005","0,999496",,"0,966932851066877"
710,1440,"0,0010005","0,999721",,"0,966932851066877"
710,1441,"0,00150075","0,999805",,"0,966932851066877"
710,1443,"0,00050025","0,999898",,"0,966932851066877"
710,1444,"0,00150075","0,999875",,"0,966932851066877"
720,-3,0,"0,935023",,"0,966932851066877"
720,0,"0,335668","0,894408",,"0,966932851066877"
720,17,"0,090045","0,913996",,"0,966932851066877"
720,58,"0,104552","0,915575",,"0,966932851066877"
720,215,"0,00850425","0,936464",,"0,966932851066877"
720,671,"0,0190095","0,960026",,"0,966932851066877"
720,678,"0,0565283","0,961972",,"0,966932851066877"
720,747,"0,0115058","0,965486",,"0,966932851066877"
720,807,"0,127064","0,970226",,"0,966932851066877"
720,877,"0,0090045","0,97323",,"0,966932851066877"
720,1189,"0,0670335","0,988405",,"0,966932851066877"
720,1209,"0,0195098","0,988304",,"0,966932851066877"
720,1219,"0,00550275","0,989368",,"0,966932851066877"
720,1248,"0,0315158","0,989674",,"0,966932851066877"
720,1267,"0,0145073","0,990993",,"0,966932851066877"
720,1283,"0,0285143","0,991593",,"0,966932851066877"
720,1301,"0,00950475","0,991864",,"0,966932851066877"
720,1336,"0,012006","0,993786",,"0,966932851066877"
720,1376,"0,00350175","0,995516",,"0,966932851066877"
720,1378,"0,00650325","0,995689",,"0,966932851066877"
720,1414,"0,00850425","0,997415",,"0,966932851066877"
720,1416,"0,00750375","0,997406",,"0,966932851066877"
720,1418,"0,00250125","0,997609",,"0,966932851066877"
720,1424,"0,00150075","0,997845",,"0,966932851066877"
720,1430,"0,004002","0,998104",,"0,966932851066877"
720,1437,"0,002001","0,998591",,"0,966932851066877"
720,1440,"0,0030015","0,998601",,"0,966932851066877"
720,1448,"0,002001","0,999219",,"0,966932851066877"
720,1453,"0,004002","0,9994",,"0,966932851066877"
720,1457,"0,0010005","0,999646",,"0,966932851066877"
720,1459,"0,00050025","0,999739",,"0,966932851066877"
720,1460,"0,00150075","0,999708",,"0,966932851066877"
720,1464,"0,0010005",1,,"0,966932851066877"
720,1465,"0,00050025",1,,"0,966932851066877"
720,1466,"0,00050025",1,,"0,966932851066877"
730,-3,0,"0,93306",,"0,966932851066877"
730,0,"0,302651","0,894408",,"0,966932851066877"
730,17,"0,0930465","0,912833",,"0,966932851066877"
730,58,"0,0750375","0,914667",,"0,966932851066877"
730,215,"0,00350175","0,933885",,"0,966932851066877"
730,671,"0,00650325","0,958491",,"0,966932851066877"
730,678,"0,0905453","0,960105",,"0,966932851066877"
730,747,"0,0090045","0,964765",,"0,966932851066877"
730,807,"0,124062","0,96909",,"0,966932851066877"
730,877,"0,0105053","0,971191",,"0,966932851066877"
730,1189,"0,0865433","0,987765",,"0,966932851066877"
730,1209,"0,022011","0,986931",,"0,966932851066877"
730,1219,"0,0135068","0,988414",,"0,966932851066877"
730,1248,"0,0205103","0,989735",,"0,966932851066877"
730,1267,"0,00650325","0,989933",,"0,966932851066877"
730,1283,"0,018009","0,990388",,"0,966932851066877"
730,1301,"0,0170085","0,991041",,"0,966932851066877"
730,1336,"0,0125063","0,992965",,"0,966932851066877"
730,1376,"0,00350175","0,994706",,"0,966932851066877"
730,1378,"0,0050025","0,994868",,"0,966932851066877"
730,1414,"0,0135068","0,996375",,"0,966932851066877"
730,1416,"0,00750375","0,996131",,"0,966932851066877"
730,1418,"0,0030015","0,996454",,"0,966932851066877"
730,1424,"0,002001","0,996995",,"0,966932851066877"
730,1430,"0,00750375","0,996899",,"0,966932851066877"
730,1440,"0,0170085","0,997545",,"0,966932851066877"
730,1448,"0,0010005","0,998189",,"0,966932851066877"
730,1453,"0,002001","0,99838",,"0,966932851066877"
730,1465,"0,004002","0,999031",,"0,966932851066877"
730,1466,"0,0090045","0,999123",,"0,966932851066877"
730,1471,"0,002001","0,999269",,"0,966932851066877"
730,1474,"0,004002","0,999248",,"0,966932851066877"
730,1481,"0,00050025","0,999744",,"0,966932851066877"
730,1485,"0,00150075","0,999889",,"0,966932851066877"
730,1486,"0,002001","0,999894",,"0,966932851066877"
730,1487,"0,00150075","0,999915",,"0,966932851066877"
730,1488,"0,00050025",1,,"0,966932851066877"
730,1489,"0,00050025",1,,"0,966932851066877"
730,1491,"0,0010005",1,,"0,966932851066877"
740,-3,0,"0,932436",,"0,966932851066877"
740,0,"0,268634","0,893215",,"0,966932851066877"
740,17,"0,138069","0,91135",,"0,966932851066877"
740,58,"0,0610305","0,912569",,"0,966932851066877"
740,215,"0,00450225","0,933634",,"0,966932851066877"
740,671,"0,00050025","0,958692",,"0,966932851066877"
740,678,"0,0845423","0,959958",,"0,966932851066877"
740,747,"0,00450225","0,964761",,"0,966932851066877"
740,807,"0,144072","0,967511",,"0,966932851066877"
740,877,"0,00950475","0,970603",,"0,966932851066877"
740,1189,"0,086043","0,986823",,"0,966932851066877"
740,1209,"0,0135068","0,985594",,"0,966932851066877"
740,1219,"0,0130065","0,987718",,"0,966932851066877"
740,1248,"0,0185093","0,9886",,"0,966932851066877"
740,1267,"0,00750375","0,989188",,"0,966932851066877"
740,1283,"0,004002","0,989088",,"0,966932851066877"
740,1301,"0,0225113","0,989499",,"0,966932851066877"
740,1336,"0,0150075","0,992144",,"0,966932851066877"
740,1376,"0,0090045","0,993993",,"0,966932851066877"
740,1378,"0,004002","0,993428",,"0,966932851066877"
740,1414,"0,0185093","0,99541",,"0,966932851066877"
740,1416,"0,006003","0,99534",,"0,966932851066877"
740,1418,"0,00750375","0,995548",,"0,966932851066877"
740,1424,"0,00550275","0,995941",,"0,966932851066877"
740,1430,"0,004002","0,995735",,"0,966932851066877"
740,1440,"0,014007","0,996626",,"0,966932851066877"
740,1465,"0,00450225","0,997876",,"0,966932851066877"
740,1466,"0,00450225","0,998275",,"0,966932851066877"
740,1474,"0,0070035","0,998378",,"0,966932851066877"
740,1487,"0,00950475","0,998788",,"0,966932851066877"
740,1497,"0,002001","0,99941",,"0,966932851066877"
740,1498,"0,00250125","0,999618",,"0,966932851066877"
740,1499,"0,00250125","0,999604",,"0,966932851066877"
740,1502,"0,00050025","0,999771",,"0,966932851066877"
740,1505,"0,00150075","0,999906",,"0,966932851066877"
740,1507,"0,00050025","0,999911",,"0,966932851066877"
740,1508,"0,0010005",1,,"0,966932851066877"
750,-3,0,"0,932065",,"0,966932851066877"
750,0,"0,241621","0,892451",,"0,966932851066877"
750,17,"0,13907","0,911179",,"0,966932851066877"
750,58,"0,068034","0,911423",,"0,966932851066877"
750,215,"0,02001","0,931379",,"0,966932851066877"
750,678,"0,0695348","0,959216",,"0,966932851066877"
750,747,"0,00050025","0,963423",,"0,966932851066877"
750,807,"0,151576","0,966033",,"0,966932851066877"
750,877,"0,0110055","0,969354",,"0,966932851066877"
750,1189,"0,102051","0,985893",,"0,966932851066877"
750,1209,"0,00450225","0,98402",,"0,966932851066877"
750,1219,"0,00750375","0,986641",,"0,966932851066877"
750,1248,"0,0125063","0,987139",,"0,966932851066877"
750,1267,"0,00350175","0,988364",,"0,966932851066877"
750,1283,"0,00150075","0,988383",,"0,966932851066877"
750,1301,"0,0130065","0,987926",,"0,966932851066877"
750,1336,"0,0250125","0,991039",,"0,966932851066877"
750,1376,"0,014007","0,993201",,"0,966932851066877"
750,1378,"0,0050025","0,992224",,"0,966932851066877"
750,1414,"0,0170085","0,994125",,"0,966932851066877"
750,1416,"0,0110055","0,994444",,"0,966932851066877"
750,1418,"0,008004","0,994638",,"0,966932851066877"
750,1424,"0,0030015","0,995205",,"0,966932851066877"
750,1430,"0,006003","0,994891",,"0,966932851066877"
750,1440,"0,00950475","0,995639",,"0,966932851066877"
750,1465,"0,014007","0,996728",,"0,966932851066877"
750,1466,"0,006003","0,99731",,"0,966932851066877"
750,1474,"0,00450225","0,997625",,"0,966932851066877"
750,1487,"0,0125063","0,997815",,"0,966932851066877"
750,1498,"0,006003","0,998676",,"0,966932851066877"
750,1499,"0,00050025","0,998488",,"0,966932851066877"
750,1505,"0,00850425","0,998979",,"0,966932851066877"
750,1522,"0,0010005","0,999749",,"0,966932851066877"
750,1524,"0,00050025","0,999871",,"0,966932851066877"
750,1526,"0,0010005",1,,"0,966932851066877"
750,1527,"0,0010005",1,,"0,966932851066877"
760,-3,0,"0,932286",,"0,966932851066877"
760,0,"0,208104","0,891471",,"0,966932851066877"
760,17,"0,153077","0,909419",,"0,966932851066877"
760,58,"0,0755378","0,909199",,"0,966932851066877"
760,215,"0,0190095","0,931479",,"0,966932851066877"
760,678,"0,0705353","0,958905",,"0,966932851066877"
760,807,"0,13907","0,964535",,"0,966932851066877"
760,877,"0,0010005","0,968714",,"0,966932851066877"
760,1189,"0,101551","0,98504",,"0,966932851066877"
760,1209,"0,0125063","0,98268",,"0,966932851066877"
760,1219,"0,00850425","0,985518",,"0,966932851066877"
760,1248,"0,016008","0,986743",,"0,966932851066877"
760,1267,"0,006003","0,987355",,"0,966932851066877"
760,1283,"0,0125063","0,986964",,"0,966932851066877"
760,1301,"0,0310155","0,986563",,"0,966932851066877"
760,1336,"0,0090045","0,990085",,"0,966932851066877"
760,1376,"0,0090045","0,992348",,"0,966932851066877"
760,1414,"0,00950475","0,992834",,"0,966932851066877"
760,1416,"0,0115058","0,993058",,"0,966932851066877"
760,1418,"0,00350175","0,993788",,"0,966932851066877"
760,1424,"0,018009","0,993768",,"0,966932851066877"
760,1430,"0,0105053","0,993679",,"0,966932851066877"
760,1440,"0,0070035","0,99468",,"0,966932851066877"
760,1465,"0,022011","0,995509",,"0,966932851066877"
760,1466,"0,0090045","0,996223",,"0,966932851066877"
760,1474,"0,00150075","0,996513",,"0,966932851066877"
760,1487,"0,0195098","0,996694",,"0,966932851066877"
760,1498,"0,00650325","0,997841",,"0,966932851066877"
760,1505,"0,00550275","0,997924",,"0,966932851066877"
760,1537,"0,00050025","0,999568",,"0,966932851066877"
760,1538,"0,00050025","0,999653",,"0,966932851066877"
760,1539,"0,00050025","0,999684",,"0,966932851066877"
760,1540,"0,0010005","0,999688",,"0,966932851066877"
760,1543,"0,00050025","0,999746",,"0,966932851066877"
760,1545,"0,00050025",1,,"0,966932851066877"
770,-3,0,"0,931236",,"0,966932851066877"
770,0,"0,213107","0,890214",,"0,966932851066877"
770,17,"0,164082","0,907698",,"0,966932851066877"
770,58,"0,0985493","0,908469",,"0,966932851066877"
770,215,"0,022011","0,927949",,"0,966932851066877"
770,678,"0,078039","0,959579",,"0,966932851066877"
770,807,"0,076038","0,963305",,"0,966932851066877"
770,1189,"0,0985493","0,983851",,"0,966932851066877"
770,1209,"0,0070035","0,981549",,"0,966932851066877"
770,1219,"0,0115058","0,985489",,"0,966932851066877"
770,1248,"0,022011","0,98626",,"0,966932851066877"
770,1267,"0,0190095","0,985513",,"0,966932851066877"
770,1283,"0,00150075","0,986134",,"0,966932851066877"
770,1301,"0,032016","0,985191",,"0,966932851066877"
770,1336,"0,002001","0,988986",,"0,966932851066877"
770,1376,"0,0115058","0,991161",,"0,966932851066877"
770,1414,"0,0135068","0,991878",,"0,966932851066877"
770,1416,"0,0175088","0,992116",,"0,966932851066877"
770,1418,"0,00250125","0,992733",,"0,966932851066877"
770,1424,"0,014007","0,992599",,"0,966932851066877"
770,1430,"0,0205103","0,992173",,"0,966932851066877"
770,1440,"0,0150075","0,993491",,"0,966932851066877"
770,1465,"0,0185093","0,994451",,"0,966932851066877"
770,1466,"0,0110055","0,995014",,"0,966932851066877"
770,1474,"0,00350175","0,995666",,"0,966932851066877"
770,1487,"0,0165083","0,995531",,"0,966932851066877"
770,1498,"0,002001","0,99723",,"0,966932851066877"
770,1540,"0,00050025","0,998856",,"0,966932851066877"
770,1554,"0,00150075","0,999621",,"0,966932851066877"
770,1555,"0,00050025","0,9997",,"0,966932851066877"
770,1559,"0,0010005","0,999843",,"0,966932851066877"
770,1560,"0,0010005","0,999824",,"0,966932851066877"
770,1561,"0,002001","0,999818",,"0,966932851066877"
770,1562,"0,00050025","0,999898",,"0,966932851066877"
770,1563,"0,0010005","0,999898",,"0,966932851066877"
770,1564,"0,00050025",1,,"0,966932851066877"
780,-3,0,"0,930268",,"0,966932851066877"
780,0,"0,250125","0,88783",,"0,966932851066877"
780,17,"0,124062","0,905545",,"0,966932851066877"
780,58,"0,131566","0,907333",,"0,966932851066877"
780,215,"0,032016","0,926908",,"0,966932851066877"
780,678,"0,08004","0,958658",,"0,966932851066877"
780,807,"0,054027","0,961977",,"0,966932851066877"
780,1189,"0,0845423","0,982234",,"0,966932851066877"
780,1209,"0,0010005","0,980789",,"0,966932851066877"
780,1219,"0,0150075","0,984571",,"0,966932851066877"
780,1248,"0,0355178","0,984295",,"0,966932851066877"
780,1267,"0,0145073","0,984306",,"0,966932851066877"
780,1301,"0,0130065","0,98407",,"0,966932851066877"
780,1336,"0,002001","0,987999",,"0,966932851066877"
780,1376,"0,0210105","0,990136",,"0,966932851066877"
780,1414,"0,0070035","0,990965",,"0,966932851066877"
780,1416,"0,0165083","0,991299",,"0,966932851066877"
780,1418,"0,0010005","0,991373",,"0,966932851066877"
780,1424,"0,0125063","0,991094",,"0,966932851066877"
780,1430,"0,014007","0,991036",,"0,966932851066877"
780,1440,"0,008004","0,992881",,"0,966932851066877"
780,1465,"0,0070035","0,992855",,"0,966932851066877"
780,1466,"0,0175088","0,993864",,"0,966932851066877"
780,1474,"0,006003","0,994501",,"0,966932851066877"
780,1487,"0,0190095","0,994185",,"0,966932851066877"
780,1554,"0,0150075","0,998756",,"0,966932851066877"
780,1563,"0,00350175","0,999015",,"0,966932851066877"
780,1567,"0,0125063","0,999256",,"0,966932851066877"
780,1570,"0,00050025","0,999561",,"0,966932851066877"
780,1580,"0,00150075",1,,"0,966932851066877"
790,-3,0,"0,930699",,"0,966932851066877"
790,0,"0,264132","0,88789",,"0,966932851066877"
790,17,"0,113057","0,903833",,"0,966932851066877"
790,58,"0,16008","0,907888",,"0,966932851066877"
790,215,"0,038019","0,925713",,"0,966932851066877"
790,678,"0,0645323","0,957667",,"0,966932851066877"
790,807,"0,0455228","0,961073",,"0,966932851066877"
790,1189,"0,0810405","0,981535",,"0,966932851066877"
790,1219,"0,0155078","0,98324",,"0,966932851066877"
790,1248,"0,02001","0,983033",,"0,966932851066877"
790,1267,"0,0195098","0,982851",,"0,966932851066877"
790,1301,"0,006003","0,983293",,"0,966932851066877"
790,1376,"0,0205103","0,989273",,"0,966932851066877"
790,1414,"0,016008","0,990315",,"0,966932851066877"
790,1416,"0,0110055","0,990635",,"0,966932851066877"
790,1424,"0,0185093","0,989904",,"0,966932851066877"
790,1430,"0,00850425","0,9898",,"0,966932851066877"
790,1440,"0,0255128","0,991723",,"0,966932851066877"
790,1465,"0,0010005","0,991956",,"0,966932851066877"
790,1466,"0,014007","0,99278",,"0,966932851066877"
790,1474,"0,00550275","0,993546",,"0,966932851066877"
790,1487,"0,0135068","0,992939",,"0,966932851066877"
790,1554,"0,0090045","0,997881",,"0,966932851066877"
790,1563,"0,00250125","0,998021",,"0,966932851066877"
790,1567,"0,0175088","0,99826",,"0,966932851066877"
790,1570,"0,00050025","0,99868",,"0,966932851066877"
790,1584,"0,0010005","0,999121",,"0,966932851066877"
790,1586,"0,00150075","0,999581",,"0,966932851066877"
790,1588,"0,00250125","0,999601",,"0,966932851066877"
790,1592,"0,0010005","0,999809",,"0,966932851066877"
790,1593,"0,00150075","0,999786",,"0,966932851066877"
790,1597,"0,00050025","0,999918",,"0,966932851066877"
790,1598,"0,00050025",1,,"0,966932851066877"
790,1599,"0,00050025",1,,"0,966932851066877"
800,-3,0,"0,93046",,"0,966932851066877"
800,0,"0,252626","0,885344",,"0,966932851066877"
800,17,"0,126563","0,9009",,"0,966932851066877"
800,58,"0,189095","0,906414",,"0,966932851066877"
800,215,"0,0290145","0,925478",,"0,966932851066877"
800,678,"0,0830415","0,956669",,"0,966932851066877"
800,807,"0,0370185","0,960496",,"0,966932851066877"
800,1189,"0,0665333","0,980643",,"0,966932851066877"
800,1219,"0,00950475","0,983111",,"0,966932851066877"
800,1248,"0,0125063","0,982384",,"0,966932851066877"
800,1267,"0,0285143","0,981954",,"0,966932851066877"
800,1301,"0,004002","0,98214",,"0,966932851066877"
800,1376,"0,0350175","0,988605",,"0,966932851066877"
800,1414,"0,0175088","0,989269",,"0,966932851066877"
800,1416,"0,00650325","0,989598",,"0,966932851066877"
800,1424,"0,032016","0,988566",,"0,966932851066877"
800,1430,"0,012006","0,988382",,"0,966932851066877"
800,1440,"0,0050025","0,9904",,"0,966932851066877"
800,1466,"0,0030015","0,99178",,"0,966932851066877"
800,1487,"0,00550275","0,991974",,"0,966932851066877"
800,1554,"0,0150075","0,997118",,"0,966932851066877"
800,1563,"0,00150075","0,996845",,"0,966932851066877"
800,1567,"0,00150075","0,99719",,"0,966932851066877"
800,1570,"0,002001","0,997596",,"0,966932851066877"
800,1584,"0,002001","0,998184",,"0,966932851066877"
800,1588,"0,0010005","0,998678",,"0,966932851066877"
800,1599,"0,0050025","0,998909",,"0,966932851066877"
800,1601,"0,006003","0,999118",,"0,966932851066877"
800,1602,"0,00450225","0,999475",,"0,966932851066877"
800,1605,"0,00150075","0,999569",,"0,966932851066877"
800,1610,"0,00150075","0,999811",,"0,966932851066877"
800,1612,"0,0010005","0,999913",,"0,966932851066877"
800,1614,"0,00150075",1,,"0,966932851066877"
800,1615,"0,0010005",1,,"0,966932851066877"
810,-3,0,"0,929625",,"0,966932851066877"
810,0,"0,237119","0,881935",,"0,966932851066877"
810,17,"0,115058","0,900745",,"0,966932851066877"
810,58,"0,207604","0,907821",,"0,966932851066877"
810,215,"0,038019","0,926656",,"0,966932851066877"
810,678,"0,0770385","0,957179",,"0,966932851066877"
810,807,"0,0250125","0,958524",,"0,966932851066877"
810,1189,"0,054027","0,979734",,"0,966932851066877"
810,1219,"0,0110055","0,982138",,"0,966932851066877"
810,1248,"0,0175088","0,980994",,"0,966932851066877"
810,1267,"0,0330165","0,981659",,"0,966932851066877"
810,1301,"0,00850425","0,981283",,"0,966932851066877"
810,1376,"0,0385193","0,987189",,"0,966932851066877"
810,1414,"0,0130065","0,987979",,"0,966932851066877"
810,1416,"0,014007","0,988601",,"0,966932851066877"
810,1424,"0,0255128","0,988023",,"0,966932851066877"
810,1430,"0,0165083","0,987265",,"0,966932851066877"
810,1440,"0,008004","0,989495",,"0,966932851066877"
810,1554,"0,0325163","0,996373",,"0,966932851066877"
810,1584,"0,0030015","0,996929",,"0,966932851066877"
810,1599,"0,010005","0,998109",,"0,966932851066877"
810,1602,"0,00750375","0,998655",,"0,966932851066877"
810,1614,"0,00150075","0,99916",,"0,966932851066877"
810,1615,"0,00350175","0,999114",,"0,966932851066877"
810,1634,"0,00150075",1,,"0,966932851066877"
810,1635,"0,00050025",1,,"0,966932851066877"
810,1636,"0,00050025",1,,"0,966932851066877"
820,-3,0,"0,928775",,"0,966932851066877"
820,0,"0,224112","0,881886",,"0,966932851066877"
820,17,"0,103052","0,899488",,"0,966932851066877"
820,58,"0,242121","0,907096",,"0,966932851066877"
820,215,"0,0570285","0,926864",,"0,966932851066877"
820,678,"0,0670335","0,95715",,"0,966932851066877"
820,807,"0,0135068","0,957136",,"0,966932851066877"
820,1189,"0,0390195","0,97923",,"0,966932851066877"
820,1219,"0,0110055","0,981864",,"0,966932851066877"
820,1248,"0,0110055","0,97995",,"0,966932851066877"
820,1267,"0,0355178","0,980403",,"0,966932851066877"
820,1301,"0,0145073","0,980775",,"0,966932851066877"
820,1376,"0,0455228","0,985349",,"0,966932851066877"
820,1414,"0,00450225","0,986793",,"0,966932851066877"
820,1416,"0,0235118","0,987334",,"0,966932851066877"
820,1424,"0,0285143","0,987056",,"0,966932851066877"
820,1430,"0,00850425","0,986213",,"0,966932851066877"
820,1440,"0,00450225","0,98852",,"0,966932851066877"
820,1554,"0,0255128","0,995104",,"0,966932851066877"
820,1599,"0,016008","0,997255",,"0,966932851066877"
820,1602,"0,00750375","0,99752",,"0,966932851066877"
