Generation number	Total number of allele	Diversity	Activity	Time	Fertility rate	2 DSB on one site rate	No DSB rate	No symmetrical sites (binding + DSB) rate	q
800	3	1.00804	0.997187	1.55347	0.99108	0	0.00148662	0.0074331	1.15375
810	2	1.001	0.997148	1.55711	0.99108	0	0.0024777	0.00644202	1.15159
820	1	1	0.997246	1.5548	0.990099	0	0.00346535	0.00643564	1.14557
830	3	1.00301	0.997126	1.57697	0.987654	0	0.00345679	0.00888889	1.14741
840	3	1.002	0.997358	1.54145	0.992063	0	0.00248016	0.00545635	1.15248
850	1	1	0.997334	1.55143	0.992063	0	0.00297619	0.00496032	1.1614
860	2	1.001	0.99724	1.56991	0.990589	0	0.00297177	0.00643883	1.13541
870	1	1	0.996981	1.55754	0.991572	0	0.00247893	0.00594943	1.1347
880	2	1.001	0.997143	1.59322	0.98668	0	0.00345338	0.0098668	1.15153
890	1	1	0.997063	1.55249	0.992556	0	0.000992556	0.00645161	1.16189
900	1	1	0.997003	1.54715	0.989609	0	0.00247402	0.00791687	1.13846
910	3	1.00502	0.997111	1.55802	0.99108	0	0.00148662	0.0074331	1.1442
920	2	1.00301	0.997118	1.54289	0.992063	0	0.00297619	0.00496032	1.15034
930	1	1	0.997006	1.55213	0.991572	0	0.00297471	0.00545364	1.15083
940	1	1	0.99695	1.54752	0.993542	0	0.00198708	0.00447094	1.15025
950	5	1.0172	0.996959	1.5927	0.99108	0	0.0024777	0.00644202	1.1538
960	3	1.00401	0.996835	1.55114	0.992556	0	0.000496278	0.00694789	1.13784
970	2	1.002	0.996643	1.57809	0.993049	0	0.000993049	0.00595829	1.14319
980	2	1.00301	0.99674	1.59752	0.993542	0	0.00248385	0.00397417	1.13937
990	3	1.00301	0.996636	1.57065	0.989609	0	0.00296883	0.00742207	1.15031
1000	1	1	0.996489	1.56521	0.990589	0	0.00247647	0.00693413	1.15213
1010	1	1	0.996411	1.5552	0.987654	0	0.00246914	0.00987654	1.15251
1020	1	1	0.996133	1.55574	0.990099	0	0.00346535	0.00643564	1.15172
1030	2	1.00401	0.996084	1.56352	0.992063	0	0.00198413	0.00595238	1.14686
1040	2	1.00301	0.996082	1.61797	0.989609	0	0.00247402	0.00791687	1.15008
1050	1	1	0.995989	1.57291	0.990589	0	0.00247647	0.00693413	1.1536
1060	1	1	0.995859	1.59756	0.990589	0	0.00247647	0.00693413	1.15024
1070	2	1.001	0.995638	1.57251	0.992556	0	0.000992556	0.00645161	1.13482
1080	1	1	0.995376	1.63224	0.990589	0	0.00297177	0.00643883	1.14797
1090	2	1.01208	0.995201	1.65362	0.98912	0	0.00445104	0.00642928	1.15169
1100	2	1.03253	0.994956	1.65947	0.987654	0	0.00444444	0.00790123	1.15979
1110	2	1.04082	0.994971	1.68741	0.988142	0	0.00395257	0.00790514	1.14078
1120	2	1.04813	0.994952	1.71257	0.994036	0	0.00198807	0.00397614	1.16058
1130	4	1.0285	0.994877	1.65262	0.992556	0	0.000496278	0.00694789	1.14891
1140	2	1.03978	0.994767	1.70398	0.99108	0	0.00148662	0.0074331	1.15729
1150	2	1.03253	0.994509	1.67216	0.99108	0	0.00297324	0.00594648	1.13283
1160	2	1.0377	0.994151	1.75455	0.991572	0	0.00198314	0.00644522	1.14166
1170	2	1.03978	0.993979	1.68899	0.990099	0	0.0029703	0.00693069	1.15295
1180	2	1.04186	0.993873	1.69296	0.99108	0	0.00198216	0.00693756	1.14182
1190	4	1.11648	0.993996	1.79214	0.99108	0	0.00297324	0.00594648	1.14907
1200	4	1.08205	0.993628	1.7644	0.990589	0	0.00346706	0.00594354	1.14504
1210	3	1.05482	0.99336	1.73628	0.987654	0	0.00395062	0.00839506	1.14201
1220	4	1.13226	0.993553	1.78321	0.989609	0	0.00247402	0.00791687	1.15372
1230	5	1.15774	0.993739	1.8419	0.988631	0	0.00148295	0.00988631	1.15804
1240	6	1.11002	0.99365	1.7619	0.991572	0	0.00297471	0.00545364	1.15414
1250	6	1.11855	0.993791	2.00983	0.990099	0	0.0019802	0.00792079	1.14568
1260	6	1.13142	0.993645	2.15828	0.99552	0	0.00099552	0.00348432	1.12787
1270	6	1.14567	0.993403	1.82158	0.990099	0	0.00346535	0.00643564	1.12853
1280	7	1.17057	0.993425	1.85951	0.987654	0	0.00148148	0.0108642	1.14416
1290	7	1.17042	0.993208	1.84186	0.993542	0	0.000993542	0.00546448	1.15122
1300	5	1.09673	0.992669	1.76428	0.98912	0	0.00296736	0.00791296	1.14552
1310	4	1.1402	0.992901	1.76862	0.992063	0	0.00446429	0.00347222	1.15048
1320	8	1.12188	0.992474	1.80129	0.988631	0	0.00197726	0.00939199	1.14677
1330	3	1.08847	0.99203	1.73949	0.98912	0	0.00197824	0.00890208	1.15837
1340	3	1.08517	0.991967	1.76382	0.992063	0	0.00297619	0.00496032	1.13141
1350	5	1.04736	0.99186	1.72429	0.990589	0	0.00198118	0.00742942	1.1435
1360	5	1.04955	0.99161	1.69683	0.990099	0	0.00247525	0.00742574	1.14998
1370	3	1.06198	0.991628	1.73475	0.992063	0	0.00396825	0.00396825	1.14097
1380	6	1.09773	0.991801	1.75699	0.992063	0	0.00297619	0.00496032	1.14059
1390	5	1.16193	0.991955	1.83991	0.993542	0	0.00447094	0.00198708	1.14567
1400	5	1.15155	0.992139	1.84384	0.988142	0	0.00148221	0.0103755	1.14599
1410	5	1.12568	0.992153	1.81742	0.991572	0	0.00148736	0.006941	1.14022
1420	4	1.08229	0.991856	1.78242	0.99108	0	0.00198216	0.00693756	1.13959
1430	6	1.10169	0.991642	1.8344	0.990589	0	0.00297177	0.00643883	1.14305
1440	4	1.1191	0.991701	1.8117	0.99453	0	0.00198906	0.00348086	1.14311
1450	5	1.09711	0.991679	1.8038	0.993049	0	0.00297915	0.00397219	1.14385
1460	3	1.0981	0.991678	1.76609	0.996512	0	0.000498256	0.00298954	1.15729
1470	4	1.12005	0.991549	1.81687	0.991572	0	0.00247893	0.00594943	1.13901
1480	3	1.14826	0.991595	1.80743	0.989609	0	0.00197922	0.00841168	1.14421
1490	3	1.16128	0.991262	1.89248	0.991572	0	0.00247893	0.00594943	1.15046
1500	4	1.15587	0.991166	1.81025	0.98668	0	0.00394672	0.00937346	1.14904
1510	3	1.10931	0.990866	1.77625	0.987654	0	0.00246914	0.00987654	1.14981
1520	4	1.10875	0.990854	1.7405	0.99453	0	0.0014918	0.00397812	1.16345
1530	3	1.0482	0.990423	1.69804	0.992063	0	0.00198413	0.00595238	1.14636
1540	4	1.07284	0.990599	1.77997	0.990589	0	0.00198118	0.00742942	1.15223
1550	2	1.0429	0.990532	1.71802	0.993049	0	0.000993049	0.00595829	1.14774
1560	3	1.04399	0.990389	1.70911	0.99453	0	0.0014918	0.00397812	1.14446
1570	4	1.086	0.99067	1.75895	0.991572	0	0.00198314	0.00644522	1.14817
1580	4	1.0964	0.990528	1.75745	0.990589	0	0.00198118	0.00742942	1.14272
1590	4	1.14151	0.99052	1.8687	0.992063	0	0.00198413	0.00595238	1.1602
1600	4	1.10194	0.990078	1.86244	0.993049	0	0.0019861	0.00496524	1.1409
1610	3	1.1688	0.989954	1.81819	0.989609	0	0.00148441	0.00890648	1.13287
1620	3	1.20082	0.990006	1.88813	0.992063	0	0.000496032	0.00744048	1.15044
1630	3	1.23654	0.989695	1.90016	0.988142	0	0.0034585	0.00839921	1.14151
1640	4	1.24342	0.989541	1.95281	0.98668	0	0.00197336	0.0113468	1.15646
1650	4	1.22603	0.989482	1.91157	0.992556	0	0.000992556	0.00645161	1.13602
1660	3	1.16139	0.98911	1.84763	0.992063	0	0.00198413	0.00595238	1.13591
1670	3	1.12309	0.98869	2.03724	0.994036	0	0.00248509	0.00347913	1.14237
1680	2	1.10173	0.988576	1.95216	0.988142	0	0.0034585	0.00839921	1.13813
1690	2	1.14977	0.988898	1.80746	0.994036	0	0.000497018	0.0054672	1.12927
1700	3	1.09867	0.988338	1.75989	0.99108	0	0.00396432	0.0049554	1.14035
1710	2	1.04918	0.987926	1.72391	0.989609	0	0.00346363	0.00692726	1.16348
1720	2	1.04708	0.987764	1.70326	0.99108	0	0.00346878	0.00545094	1.15329
1730	4	1.0525	0.987976	1.72958	0.987167	0	0.00345508	0.00937808	1.14281
1740	5	1.04617	0.987821	1.6798	0.988142	0	0.00494071	0.006917	1.13988
1750	3	1.04715	0.987781	1.69702	0.991572	0	0.000495786	0.00793257	1.14353
1760	4	1.06014	0.98772	1.69122	0.990589	0	0.00346706	0.00594354	1.1443
1770	3	1.08194	0.988222	1.76965	0.993049	0	0.000496524	0.00645482	1.13139
1780	3	1.19015	0.988458	1.8323	0.992063	0	0.00248016	0.00545635	1.13747
1790	3	1.175	0.988329	1.84762	0.987654	0	0.00246914	0.00987654	1.14619
1800	3	1.20554	0.988221	1.91159	0.993542	0	0.000496771	0.00596125	1.14291
1810	3	1.11947	0.988066	1.76739	0.992556	0	0.00297767	0.0044665	1.13573
1820	2	1.09408	0.988035	1.74706	0.990589	0	0.00198118	0.00742942	1.14035
1830	2	1.11054	0.988013	1.7566	0.987167	0	0.00246792	0.0103653	1.14199
1840	2	1.13957	0.987871	1.80633	0.99108	0	0.00297324	0.00594648	1.13545
1850	2	1.11718	0.987564	1.79159	0.985707	0	0.00394283	0.0103499	1.154
1860	3	1.14899	0.988107	1.79442	0.990589	0	0.00247647	0.00693413	1.15043
1870	3	1.12764	0.987522	1.76102	0.990589	0	0.00198118	0.00742942	1.15707
1880	4	1.1915	0.987802	1.81462	0.990099	0	0.00148515	0.00841584	1.14849
1890	3	1.18868	0.987514	1.86274	0.993049	0	0.00148957	0.00546177	1.14835
1900	3	1.13129	0.987345	1.76013	0.987167	0	0.00246792	0.0103653	1.1487
1910	6	1.20879	0.987448	1.79279	0.991572	0	0.00297471	0.00545364	1.14088
1920	4	1.26512	0.98817	1.87059	0.991572	0	0.00247893	0.00594943	1.14213
1930	6	1.33618	0.988684	1.93338	0.990099	0	0.00247525	0.00742574	1.13858
1940	7	1.37077	0.988694	2.01434	0.987167	0	0.00345508	0.00937808	1.15401
1950	7	1.47017	0.989285	2.06408	0.99552	0	0.00099552	0.00348432	1.15456
1960	4	1.52683	0.989524	2.03282	0.993049	0	0.00248262	0.00446872	1.13628
1970	6	1.52568	0.989496	2.10067	0.981354	0	0.00539745	0.0132483	1.14571
1980	6	1.32643	0.988659	1.98896	0.98912	0	0.00346192	0.0074184	1.14131
1990	5	1.33886	0.988899	1.94848	0.991572	0	0.00297471	0.00545364	1.15577
2000	5	1.27952	0.988594	1.90232	0.988631	0	0.00197726	0.00939199	1.13115
2010	5	1.32162	0.98875	1.91251	0.992556	0	0.00148883	0.00595533	1.14379
2020	5	1.49336	0.989672	2.06468	0.990099	0	0.0019802	0.00792079	1.1375
2030	5	1.53352	0.989671	2.06844	0.99108	0	0.00148662	0.0074331	1.14336
2040	4	1.48624	0.989388	2.05173	0.993049	0	0.00248262	0.00446872	1.15915
2050	4	1.46285	0.989176	2.06211	0.99108	0	0.00346878	0.00545094	1.12748
2060	4	1.37987	0.988815	1.96151	0.990589	0	0.00247647	0.00693413	1.14387
2070	7	1.33827	0.988795	1.95654	0.987654	0	0.00246914	0.00987654	1.15125
2080	6	1.23698	0.988386	1.79396	0.994036	0	0.000994036	0.00497018	1.1413
2090	3	1.20671	0.988462	1.76735	0.992556	0	0.000992556	0.00645161	1.12304
2100	3	1.22187	0.988281	1.78304	0.988631	0	0.00247158	0.00889768	1.14357
2110	4	1.29197	0.988549	1.86631	0.990589	0	0.00148588	0.00792472	1.15172
2120	4	1.23778	0.988084	1.80989	0.990589	0	0.00247647	0.00693413	1.14421
2130	6	1.21487	0.987715	1.77568	0.990099	0	0.0049505	0.0049505	1.13752
2140	3	1.29828	0.988261	1.88052	0.991572	0	0.000991572	0.00743679	1.15963
2150	5	1.22749	0.987933	1.78024	0.990099	0	0.0019802	0.00792079	1.14048
2160	5	1.21587	0.988405	1.82058	0.98912	0	0.0024728	0.00840752	1.13788
2170	6	1.22075	0.988506	1.79744	0.988142	0	0.00444664	0.00741107	1.15287
2180	6	1.1389	0.987945	1.71365	0.99108	0	0.00148662	0.0074331	1.13949
2190	5	1.1138	0.987718	1.69528	0.992063	0	0.00248016	0.00545635	1.14381
2200	4	1.2009	0.988057	1.80694	0.992063	0	0.000992063	0.00694444	1.14119
2210	3	1.19462	0.987876	1.78794	0.987167	0	0.00444225	0.00839092	1.15314
2220	3	1.20408	0.987729	1.78369	0.992063	0	0.00248016	0.00545635	1.13686
2230	2	1.1843	0.987351	1.75284	0.990099	0	0.0019802	0.00792079	1.15141
2240	2	1.23398	0.987342	1.83482	0.99108	0	0.00346878	0.00545094	1.15155
2250	2	1.20659	0.987129	1.77708	0.991572	0	0.00148736	0.006941	1.13989
2260	2	1.22559	0.986967	1.83931	0.988631	0	0.00296589	0.00840336	1.12098
2270	2	1.19717	0.986678	1.75229	0.990589	0	0.00346706	0.00594354	1.15437
2280	2	1.12721	0.986248	1.69439	0.992063	0	0.00198413	0.00595238	1.14182
2290	3	1.14322	0.986297	1.73327	0.988631	0	0.00346021	0.00790905	1.15078
2300	4	1.1898	0.98641	1.7023	0.990099	0	0.00148515	0.00841584	1.13873
2310	3	1.21108	0.986495	1.78008	0.987654	0	0.00296296	0.00938272	1.15166
2320	4	1.20804	0.985996	1.77353	0.990589	0	0.00148588	0.00792472	1.13569
2330	2	1.25936	0.986372	1.76769	0.991572	0	0.00148736	0.006941	1.14898
2340	2	1.26423	0.986041	1.8369	0.989609	0	0.00445324	0.00593765	1.15145
2350	4	1.2298	0.985829	1.79106	0.991572	0	0.00198314	0.00644522	1.14045
2360	3	1.17639	0.98551	1.72669	0.98912	0	0.00346192	0.0074184	1.13475
2370	3	1.17767	0.985357	1.73487	0.994036	0	0.00149105	0.00447316	1.14898
2380	2	1.18897	0.985413	1.7605	0.993049	0	0.00297915	0.00397219	1.13537
2390	2	1.16808	0.985204	1.71615	0.987654	0	0.00246914	0.00987654	1.14662
2400	4	1.20253	0.985456	1.76342	0.987654	0	0.00246914	0.00987654	1.13153
2410	4	1.24248	0.985348	1.7836	0.990589	0	0.00148588	0.00792472	1.15085
2420	4	1.31914	0.985726	1.85978	0.988631	0	0.00247158	0.00889768	1.14592
2430	6	1.3842	0.986	1.9103	0.990099	0	0.0039604	0.00594059	1.14785
2440	6	1.39452	0.9861	1.91809	0.991572	0	0.00198314	0.00644522	1.14138
2450	3	1.30868	0.985494	1.88886	0.987654	0	0.00296296	0.00938272	1.15299
2460	3	1.31321	0.985807	1.8636	0.989609	0	0.00247402	0.00791687	1.13656
2470	2	1.28754	0.985808	1.85394	0.993542	0	0.000993542	0.00546448	1.12861
2480	2	1.38696	0.986371	1.95575	0.992556	0	0.00198511	0.00545906	1.1379
2490	4	1.42736	0.986385	1.94072	0.991572	0	0.00198314	0.00644522	1.12877
2500	3	1.4105	0.986339	1.99255	0.990099	0	0.00445545	0.00544554	1.15203
2510	2	1.45398	0.986626	1.93029	0.98912	0	0.00346192	0.0074184	1.14097
2520	2	1.40363	0.986541	1.95513	0.992063	0	0.000992063	0.00694444	1.1523
2530	3	1.30885	0.986104	1.8649	0.993542	0	0.00198708	0.00447094	1.14505
2540	2	1.2679	0.985776	1.817	0.990589	0	0.00148588	0.00792472	1.13384
2550	2	1.29868	0.985997	1.87295	0.988631	0	0.00296589	0.00840336	1.13188
2560	2	1.25207	0.985563	1.80307	0.990589	0	0.00148588	0.00792472	1.15269
2570	4	1.26357	0.98549	1.80347	0.988142	0	0.00296443	0.00889328	1.1451
2580	3	1.24774	0.985378	1.80551	0.990099	0	0.000990099	0.00891089	1.14876
2590	3	1.25548	0.985361	1.80305	0.990589	0	0.00396236	0.00544824	1.13634
2600	4	1.2299	0.985192	1.941	0.990099	0	0.0019802	0.00792079	1.14221
2610	3	1.24058	0.985348	1.82112	0.990589	0	0.00346706	0.00594354	1.13149
2620	3	1.27875	0.985371	1.81615	0.990589	0	0.00297177	0.00643883	1.15167
2630	3	1.33873	0.9857	1.88209	0.990589	0	0.00148588	0.00792472	1.1403
2640	3	1.34859	0.985797	1.87865	0.990099	0	0.0039604	0.00594059	1.14398
2650	3	1.40533	0.986169	1.92306	0.990099	0	0.0049505	0.0049505	1.13894
2660	5	1.443	0.986577	2.01767	0.991572	0	0.00198314	0.00644522	1.13954
2670	5	1.39884	0.986192	1.92903	0.992556	0	0.000992556	0.00645161	1.1558
2680	5	1.37175	0.985928	1.92007	0.98912	0	0.00395648	0.00692384	1.13821
2690	5	1.43524	0.986412	1.97827	0.988142	0	0.00494071	0.006917	1.15182
2700	4	1.41281	0.986352	1.91815	0.993542	0	0.00198708	0.00447094	1.15501
2710	6	1.4126	0.986432	1.97554	0.988631	0	0.00296589	0.00840336	1.14832
2720	3	1.40386	0.986571	1.95121	0.988631	0	0.00346021	0.00790905	1.15496
2730	3	1.36028	0.986075	1.90693	0.98912	0	0.00296736	0.00791296	1.13458
2740	3	1.38898	0.986127	1.95596	0.993049	0	0.00297915	0.00397219	1.14496
2750	3	1.41059	0.986555	1.94414	0.992556	0	0.00347395	0.00397022	1.14599
2760	3	1.40978	0.986226	2.06699	0.987167	0	0.00444225	0.00839092	1.1386
2770	3	1.46069	0.986403	1.98581	0.994036	0	0.000497018	0.0054672	1.14587
2780	4	1.47289	0.986185	1.98899	0.985222	0	0.00394089	0.0108374	1.16419
2790	4	1.38843	0.985617	1.88895	0.989609	0	0.00296883	0.00742207	1.15834
2800	5	1.45221	0.986079	1.90508	0.992556	0	0.00297767	0.0044665	1.13888
2810	5	1.50092	0.986343	1.95978	0.987167	0	0.00345508	0.00937808	1.151
2820	5	1.56568	0.986525	1.98857	0.992063	0	0.00198413	0.00595238	1.14355
2830	4	1.76519	0.987428	2.10095	0.99108	0	0.00148662	0.0074331	1.14757
2840	3	1.78129	0.987334	2.16362	0.990099	0	0.0019802	0.00792079	1.14958
2850	3	1.88025	0.988187	2.1766	0.988631	0	0.00395452	0.00741473	1.14444
2860	5	1.96822	0.98872	2.15309	0.98912	0	0.0024728	0.00840752	1.14618
2870	3	1.96841	0.988813	2.23	0.98912	0	0.00296736	0.00791296	1.15049
2880	4	1.98835	0.989162	2.21156	0.988142	0	0.0034585	0.00839921	1.15344
2890	4	1.95065	0.988594	2.19447	0.990099	0	0.00247525	0.00742574	1.13908
2900	3	2.00184	0.989744	2.18115	0.992063	0	0.0014881	0.00644841	1.14328
2910	2	1.98513	0.99046	2.22903	0.99108	0	0.00396432	0.0049554	1.14414
2920	4	2.03598	0.990109	2.20111	0.992556	0	0.00198511	0.00545906	1.14087
2930	6	2.07097	0.989896	2.28259	0.990589	0	0.00297177	0.00643883	1.12312
2940	4	2.01597	0.99016	2.17369	0.988142	0	0.00197628	0.00988142	1.1391
2950	3	1.97707	0.989005	2.20722	0.984252	0	0.00442913	0.0113189	1.13189
2960	2	1.96896	0.988962	2.2171	0.989609	0	0.00296883	0.00742207	1.14659
2970	3	1.95935	0.988784	2.19865	0.990099	0	0.000990099	0.00891089	1.15239
2980	3	1.99444	0.989313	2.23952	0.990099	0	0.00247525	0.00742574	1.13692
2990	2	1.97181	0.98878	2.26726	0.990589	0	0.00297177	0.00643883	1.13928
3000	2	1.96597	0.988799	2.24412	0.993542	0	0.000993542	0.00546448	1.13479
3010	2	1.98679	0.988768	2.26169	0.988631	0	0.00395452	0.00741473	1.14548
3020	2	1.99916	0.989577	2.2493	0.991572	0	0.00495786	0.0034705	1.13367
3030	2	1.99958	0.98913	2.20827	0.988142	0	0.00247036	0.00938735	1.14991
3040	3	2.00775	0.989196	2.21221	0.99108	0	0.00297324	0.00594648	1.14174
3050	3	2.03058	0.989475	2.3022	0.988631	0	0.00197726	0.00939199	1.13139
3060	3	2.03012	0.989167	2.24679	0.989609	0	0.00247402	0.00791687	1.13741
3070	5	1.98353	0.987706	2.26405	0.990099	0	0.00247525	0.00742574	1.13376
3080	5	2.00148	0.987279	2.23141	0.990589	0	0.00198118	0.00742942	1.13214
3090	5	1.99642	0.987548	2.24651	0.989609	0	0.00346363	0.00692726	1.13253
3100	4	1.94535	0.986905	2.17252	0.991572	0	0.00198314	0.00644522	1.13693
3110	5	1.90123	0.986411	2.36389	0.991572	0	0.00198314	0.00644522	1.13915
3120	5	1.68649	0.984715	2.11685	0.990099	0	0.0019802	0.00792079	1.13501
3130	5	1.76656	0.985442	2.01534	0.992063	0	0.00198413	0.00595238	1.13785
3140	4	1.73632	0.985048	2.08107	0.990099	0	0.0039604	0.00594059	1.15146
3150	6	1.84219	0.985122	2.0642	0.994036	0	0	0.00596421	1.13665
3160	7	1.68293	0.984108	2.06102	0.989609	0	0.00296883	0.00742207	1.1454
3170	3	1.54052	0.983076	1.98451	0.99108	0	0.00396432	0.0049554	1.13499
3180	2	1.62835	0.983732	2.04438	0.986193	0	0.00394477	0.00986193	1.15977
