Generation number	Total number of allele	Diversity	Activity	Time	Fertility rate	2 DSB on one site rate	No DSB rate	No symmetrical sites (binding + DSB) rate
2020	2	2	1	1.84372	0.953743	0.0290892	0.00381497	0.0133524
2030	2	1.99849	1	1.83532	0.946522	0.0359678	0.00283956	0.0146711
2040	2	1.98191	1	1.86444	0.952835	0.0328728	0.00333492	0.0109576
2050	4	1.9978	1	1.8527	0.954654	0.0281623	0.00286396	0.0143198
2060	3	2.00308	1	1.90964	0.949668	0.0365622	0.00237417	0.011396
2070	3	1.9463	1	1.84985	0.952835	0.0300143	0.00476417	0.0123869
2080	3	1.99777	1	1.94063	0.942063	0.0367405	0.00329722	0.0178992
2090	3	1.98054	1	1.87565	0.951022	0.0318592	0	0.0171184
2100	2	1.92557	1	1.82618	0.956938	0.0291866	0.00287081	0.0110048
2110	2	1.90957	1	1.86418	0.95511	0.0291309	0.00238777	0.0133715
2120	3	1.92516	1	1.82401	0.954654	0.0329356	0	0.0124105
2130	3	1.92385	1	1.8561	0.957396	0.0268071	0.00239349	0.0134035
2140	4	1.92521	1	1.85233	0.953289	0.0266921	0.00571973	0.0142993
2150	4	1.80029	1	1.81806	0.958773	0.0268456	0.00287632	0.0115053
2160	4	1.87529	1	1.82212	0.954198	0.0333969	0.0019084	0.0104962
2170	3	1.87519	1	1.84612	0.960154	0.0259241	0.00144023	0.012482
2180	4	1.93414	1	1.83043	0.948317	0.0350877	0.00189663	0.0146989
2190	6	1.91315	1	1.86091	0.957854	0.0306513	0.00239464	0.00909962
2200	6	2.24154	1	1.88516	0.954198	0.0300573	0.0014313	0.014313
2210	5	2.14267	1	1.85767	0.957854	0.0272989	0.00287356	0.0119732
2220	8	2.19698	1	1.93033	0.950119	0.0247031	0.00285036	0.0223278
2230	6	2.12256	1	1.86104	0.952381	0.0304762	0.00380952	0.0133333
2240	5	2.01891	1	1.87899	0.954198	0.0291031	0.0023855	0.014313
2250	4	2.13276	1	1.89134	0.958773	0.0258869	0.00287632	0.012464
2260	5	2.04583	1	1.85308	0.957854	0.026341	0.000957854	0.0148467
2270	3	2.06886	1	1.8756	0.948317	0.0346136	0.00189663	0.0151731
2280	3	2.05128	1	1.91579	0.953289	0.0314585	0.00190658	0.013346
2290	4	2.08325	1	1.87655	0.949668	0.0337132	0.00189934	0.0147198
