Generation number	Total number of allele	Diversity	Activity	Time	Fertility rate	2 DSB on one site rate	No DSB rate	No symmetrical sites (binding + DSB) rate
630	5	3.10785	0.807543	1.94252	0.93633	0.0327715	0.00187266	0.0290262
640	5	2.97913	0.798363	1.88012	0.935891	0.0280767	0.00233973	0.0336921
650	5	3.05192	0.798785	1.91006	0.931099	0.0260708	0.00325885	0.0395717
660	5	2.96952	0.789301	1.91248	0.927644	0.0366419	0.0041744	0.0315399
670	5	3.05972	0.790328	1.90944	0.927644	0.0357143	0.000927644	0.0357143
680	5	3.10302	0.78461	1.87888	0.929368	0.0343866	0.00232342	0.0339219
690	5	3.04225	0.783885	1.92078	0.91954	0.0308046	0.00229885	0.0473563
700	4	2.9647	0.79147	1.91299	0.925497	0.0314669	0.000462749	0.0425729
710	4	2.8296	0.794415	1.88521	0.935016	0.028518	0.00327256	0.0331931
720	8	2.83985	0.796747	1.89279	0.924214	0.0351201	0.00554529	0.0351201
730	6	2.80687	0.796041	1.86248	0.928936	0.0306549	0.0013934	0.0390153
740	6	2.50871	0.799814	1.87856	0.922084	0.0382665	0.000922084	0.0387275
750	4	2.37768	0.792369	1.81823	0.933271	0.0289314	0.000933271	0.0368642
760	4	2.18039	0.788934	1.80153	0.927644	0.0371058	0.00139147	0.033859
770	4	2.16916	0.781362	1.79765	0.922509	0.0359779	0.00230627	0.0392066
780	4	2.30086	0.77349	1.77691	0.925497	0.0323924	0.00370199	0.0384081
790	4	2.07727	0.771526	1.73721	0.935016	0.031323	0.000935016	0.0327256
800	4	2.21145	0.761707	1.77514	0.925497	0.0323924	0.00231374	0.0397964
810	7	2.19032	0.76053	1.76973	0.921234	0.0340857	0.00184247	0.0428374
820	6	2.00976	0.755997	1.71684	0.925497	0.0374826	0.00370199	0.0333179
830	6	1.87071	0.753447	1.72803	0.914077	0.0393053	0.00457038	0.0420475
840	4	1.6216	0.751368	1.62691	0.926784	0.0324374	0.00417053	0.036608
850	4	1.52984	0.751019	1.59683	0.926355	0.041686	0.000926355	0.0310329
860	4	1.58671	0.742376	1.60869	0.925069	0.0323774	0.00231267	0.0402405
870	4	1.42349	0.738847	1.55765	0.927214	0.0315253	0.00370885	0.0375522
880	5	1.37843	0.73202	1.54305	0.917431	0.0408257	0.00229358	0.0394495
890	6	1.3068	0.73406	1.5191	0.922084	0.0373444	0.00507146	0.0355002
900	5	1.27557	0.724588	1.50067	0.91659	0.048121	0.00183318	0.0334555
910	5	1.30997	0.71855	1.507	0.914077	0.0429616	0.00274223	0.0402194
920	5	1.37862	0.720522	1.50972	0.918274	0.0426997	0.00321396	0.0358127
930	5	1.34978	0.709494	1.49485	0.918274	0.0422406	0.00321396	0.0362718
940	5	1.3545	0.700724	1.51167	0.914913	0.0416285	0.0032022	0.0402562
950	5	1.46418	0.70112	1.52586	0.909918	0.0491356	0.0022748	0.0386715
960	8	1.64242	0.705945	1.58738	0.922509	0.0327491	0.00184502	0.0428967
970	6	1.80768	0.714338	1.67213	0.914913	0.0443733	0.00137237	0.0393413
980	8	1.91715	0.71573	1.64073	0.917852	0.0348784	0.00229463	0.0449748
990	6	2.11713	0.72834	1.68196	0.918274	0.0408632	0.00275482	0.0381084
1000	6	2.22282	0.731396	1.75101	0.904568	0.0470375	0.00135685	0.0470375
1010	4	2.34621	0.743994	1.7701	0.91954	0.0326437	0.00275862	0.0450575
1020	4	2.47636	0.747723	1.78225	0.91954	0.034023	0.00321839	0.0432184
1030	3	2.55434	0.782103	1.8401	0.931532	0.0302748	0.000931532	0.0372613
1040	5	2.53461	0.794804	1.8156	0.930233	0.0339535	0.00186047	0.0339535
1050	6	2.56199	0.804427	1.877	0.925069	0.0333025	0.00370028	0.0379278
1060	7	2.51501	0.80369	1.82734	0.938086	0.0295497	0.000938086	0.0314259
1070	6	2.53967	0.802689	1.81909	0.931532	0.0405217	0.00326036	0.0246856
1080	5	2.51039	0.815381	1.8887	0.944733	0.0273973	0.000944733	0.0269249
1090	6	2.41803	0.813119	1.83688	0.922509	0.0392066	0.00138376	0.0369004
1100	6	2.34905	0.826282	1.84152	0.941176	0.0287059	0.00235294	0.0277647
1110	9	2.23365	0.827813	1.82911	0.932836	0.0391791	0.000932836	0.0270522
1120	7	2.09488	0.827978	1.83423	0.935891	0.03416	0.00280767	0.0271409
1130	6	2.03752	0.817518	1.80867	0.931966	0.0382106	0.0027959	0.027027
1140	4	1.97717	0.810935	1.76046	0.931532	0.0377271	0.00232883	0.0284117
1150	5	1.99977	0.806389	1.76209	0.923788	0.0369515	0.00415704	0.0351039
1160	4	2.05319	0.808689	1.79583	0.942951	0.02876	0.00330033	0.0249882
1170	5	2.11511	0.80591	1.81674	0.926784	0.0444856	0.00231696	0.0264133
1180	4	2.34845	0.815554	1.84235	0.946074	0.026017	0.00141911	0.0264901
1190	4	2.52517	0.81558	1.86776	0.925069	0.0425532	0.00231267	0.0300648
1200	3	2.60493	0.810868	1.84769	0.941176	0.0268235	0.000470588	0.0315294
1210	5	2.6656	0.811355	1.91584	0.932836	0.036847	0	0.0303172
1220	3	2.71979	0.82579	1.90059	0.935891	0.0299485	0.00140384	0.0327562
1230	3	2.6292	0.833613	1.8652	0.941176	0.0305882	0.00282353	0.0254118
1240	5	2.6338	0.83255	1.91073	0.940734	0.0235183	0.00376294	0.0319849
1250	6	2.58589	0.830779	1.88334	0.936768	0.0266979	0.00468384	0.0318501
1260	5	2.54677	0.832363	1.92239	0.935454	0.0294668	0.00420954	0.03087
1270	4	2.46835	0.840621	1.87718	0.942507	0.0344015	0.000942507	0.0221489
1280	5	2.34466	0.840048	1.8524	0.932836	0.0373134	0.00373134	0.0261194
1290	4	2.32834	0.838514	1.86563	0.930665	0.0404839	0.000930665	0.02792
1300	4	2.3102	0.833691	1.85635	0.935891	0.0322883	0.00327562	0.0285447
1310	4	2.21712	0.841537	1.83095	0.937207	0.0351453	0.000937207	0.0267104
1320	5	2.16109	0.835813	1.83381	0.926355	0.0435387	0.00324224	0.0268643
1330	4	2.10808	0.834817	1.88932	0.932401	0.0363636	0.0037296	0.0275058
1340	5	2.13346	0.832803	1.8185	0.937207	0.0332709	0.00187441	0.0276476
1350	5	2.04684	0.83794	1.80656	0.933707	0.0308123	0.00233427	0.0331466
1360	6	1.90821	0.837642	1.7903	0.935891	0.0355639	0.00327562	0.0252691
1370	6	1.89934	0.831886	1.79558	0.937207	0.0393627	0.00234302	0.0210872
1380	6	1.78877	0.833392	1.74876	0.935891	0.0313524	0.00374357	0.0290126
1390	5	1.77257	0.835089	1.80315	0.937207	0.0337395	0.00421743	0.024836
1400	6	1.81493	0.826176	1.73288	0.941176	0.0352941	0.00188235	0.0216471
1410	7	1.94239	0.819712	1.81285	0.936768	0.0327869	0.00187354	0.0285714
1420	7	1.95327	0.815366	1.75106	0.937647	0.03188	0.000937647	0.0295359
1430	5	2.20295	0.818255	1.8265	0.935891	0.03416	0.00187178	0.0280767
1440	6	2.37178	0.818635	1.86172	0.940734	0.0268109	0.00235183	0.0301035
1450	7	2.72547	0.811943	1.9296	0.926355	0.0361278	0.00231589	0.0352015
1460	6	2.91677	0.815301	1.88135	0.935454	0.03087	0.00233863	0.0313377
1470	6	2.96461	0.809286	1.92949	0.932401	0.0344988	0.0027972	0.030303
1480	7	3.27462	0.809381	1.90696	0.934579	0.0313084	0.00140187	0.0327103
1490	7	3.49547	0.815319	2.01337	0.931532	0.0340009	0.0013973	0.0330694
1500	9	3.57559	0.816812	1.96388	0.921659	0.0359447	0.000921659	0.0414747
1510	7	4.02814	0.822629	2.03435	0.931966	0.0293569	0.00419385	0.0344828
1520	9	4.50007	0.843102	2.04353	0.938527	0.0258095	0.00328484	0.0323792
1530	8	4.65249	0.842166	2.06067	0.928074	0.0329466	0.00232019	0.0366589
1540	10	4.87221	0.845023	2.04204	0.940734	0.0296331	0.00329257	0.0263405
1550	10	5.15235	0.849159	2.05402	0.940734	0.0319849	0.000940734	0.0263405
1560	11	5.24112	0.842874	2.09124	0.937647	0.0253165	0.00562588	0.0314112
1570	9	4.8776	0.84681	2.05156	0.938086	0.0281426	0.00234522	0.0314259
1580	9	4.78258	0.845344	2.05793	0.935454	0.0271282	0.00327409	0.0341441
1590	8	4.95851	0.849891	2.05506	0.939408	0.0258337	0.00187882	0.0328793
1600	8	5.11379	0.85069	2.07277	0.925926	0.0296296	0.00231481	0.0421296
1610	9	5.2961	0.844977	2.0779	0.943396	0.0240566	0.00141509	0.0311321
1620	8	5.41543	0.852239	2.0993	0.930665	0.0288506	0.00325733	0.0372266
1630	8	5.43072	0.84771	2.08381	0.940291	0.0263282	0.00188058	0.0314998
1640	9	5.16303	0.849952	2.07648	0.930665	0.033504	0.002792	0.0330386
1650	10	5.43277	0.848436	2.0806	0.942063	0.0249647	0.00188413	0.0310881
1660	8	5.07036	0.851024	2.0744	0.937207	0.0253046	0.000937207	0.0365511
1670	9	4.65316	0.850112	2.06654	0.936768	0.030445	0.00327869	0.0295082
1680	9	4.10583	0.848019	2.04344	0.932836	0.0317164	0.00326493	0.0321828
1690	7	3.69614	0.844719	2.01373	0.935454	0.0327409	0.00140318	0.0304022
1700	7	3.43873	0.837412	1.96057	0.934143	0.032695	0.00186829	0.0312938
1710	7	3.35732	0.841243	2.01669	0.934579	0.0331776	0.00327103	0.028972
1720	8	3.36744	0.832185	2.02611	0.935454	0.0294668	0.00233863	0.0327409
1730	8	3.51663	0.82902	2.00615	0.932401	0.0307692	0.002331	0.0344988
1740	8	3.28718	0.832867	1.97456	0.932401	0.0340326	0.002331	0.0312354
1750	8	3.53717	0.832481	1.99712	0.927644	0.033859	0.00324675	0.0352505
1760	7	3.83018	0.835583	2.11795	0.934579	0.0285047	0.00140187	0.035514
1770	7	3.63822	0.834587	1.97752	0.933271	0.0349977	0.00139991	0.0303313
1780	8	3.52522	0.828608	1.99057	0.936768	0.0295082	0.000936768	0.0327869
1790	7	3.67327	0.831934	1.97681	0.929368	0.0255576	0.00185874	0.0432156
1800	7	3.72985	0.831087	1.9647	0.930665	0.0376919	0.001396	0.0302466
1810	7	3.71371	0.827374	1.98477	0.931532	0.0293433	0.00326036	0.035864
1820	6	3.44959	0.827018	1.96976	0.926355	0.0333488	0.00277906	0.0375174
1830	6	3.25694	0.829889	1.98005	0.932836	0.0321828	0.00233209	0.0326493
1840	6	3.51741	0.822828	1.96572	0.931099	0.0283985	0.00325885	0.0372439
1850	6	3.25952	0.826163	1.99057	0.930233	0.0330233	0.00372093	0.0330233
1860	4	3.0929	0.82442	1.92409	0.937207	0.0304592	0.00421743	0.0281162
1870	4	2.75656	0.826523	1.90386	0.928936	0.0334417	0.00185787	0.0357641
1880	5	2.72207	0.823515	1.9604	0.9298	0.0381218	0.0009298	0.0311483
1890	4	2.58565	0.82171	1.875	0.941176	0.0291765	0.00282353	0.0268235
1900	4	2.55077	0.823853	1.874	0.938967	0.0319249	0.000938967	0.028169
1910	5	2.68809	0.817741	1.90495	0.927644	0.0296846	0.00231911	0.0403525
1920	6	2.76423	0.81344	1.87551	0.936768	0.0285714	0.00187354	0.0327869
1930	6	2.59097	0.810789	1.93535	0.933707	0.0336134	0.00466853	0.0280112
1940	6	2.8611	0.79736	1.90504	0.921234	0.0368494	0.00322432	0.0386918
1950	6	2.94927	0.797393	1.87844	0.930665	0.0325733	0.00325733	0.033504
1960	5	2.82438	0.790788	1.92969	0.919118	0.0317096	0.00275735	0.0464154
1970	4	2.44341	0.793107	1.84747	0.922935	0.0346101	0.00184587	0.0406091
1980	6	2.22939	0.794168	1.8521	0.919963	0.0390984	0.00367985	0.0372585
1990	6	1.91575	0.795352	1.76961	0.935891	0.0332241	0.00187178	0.0290126
2000	5	2.00353	0.786496	1.71419	0.931966	0.0354147	0.0027959	0.0298229
2010	6	2.0896	0.778547	1.79148	0.920387	0.0409572	0.00230097	0.0363553
2020	6	2.12422	0.772486	1.80075	0.915332	0.0425629	0.001373	0.0407323
2030	5	1.81952	0.772313	1.7181	0.926355	0.0393701	0.00231589	0.0319592
2040	4	2.01694	0.76204	1.77083	0.928936	0.0334417	0.00232234	0.0352996
2050	5	1.94849	0.756055	1.72147	0.922509	0.0327491	0.00276753	0.0419742
2060	4	1.86268	0.751231	1.69067	0.921659	0.0327189	0.00368664	0.0419355
2070	3	1.84884	0.74507	1.71855	0.911162	0.0373576	0.0022779	0.0492027
2080	3	1.6902	0.740825	1.68774	0.914077	0.0370201	0.000914077	0.047989
2090	4	1.68875	0.733029	1.63891	0.914077	0.0452468	0.00228519	0.0383912
2100	3	1.79008	0.725146	1.64262	0.919963	0.0363385	0.00183993	0.0418583
2110	3	1.65949	0.719523	1.58118	0.931532	0.0307406	0.000931532	0.0367955
2120	4	1.6333	0.711138	1.59881	0.913242	0.0392694	0.00365297	0.0438356
2130	6	1.68423	0.703925	1.62939	0.911577	0.0401094	0.00136737	0.0469462
2140	4	1.72226	0.698134	1.62594	0.909091	0.0381818	0.00272727	0.05
2150	3	1.84923	0.693403	1.62141	0.914077	0.0425046	0.00274223	0.0406764
2160	5	1.91378	0.697959	1.69563	0.910332	0.0345926	0.00182066	0.0532544
2170	5	1.98136	0.693469	1.63653	0.907029	0.0362812	0.0031746	0.0535147
2180	5	2.10665	0.693298	1.67514	0.902527	0.0370036	0.0049639	0.0555054
2190	4	2.16764	0.697223	1.66042	0.915332	0.0334096	0.000457666	0.0508009
2200	5	2.34978	0.700159	1.76765	0.904977	0.0393665	0.000904977	0.0547511
2210	4	2.42165	0.71006	1.71292	0.915332	0.0311213	0.00457666	0.0489703
2220	7	2.67241	0.733018	1.78517	0.917852	0.0270766	0.00275356	0.0523176
2230	5	2.67319	0.76196	1.77223	0.922084	0.0313509	0.00368834	0.0428769
2240	5	2.52886	0.78219	1.80616	0.918274	0.0362718	0.00137741	0.0440771
2250	5	2.28612	0.801192	1.81925	0.922509	0.0373616	0.00230627	0.0378229
2260	5	2.1248	0.806529	1.77314	0.928505	0.0338904	0.00371402	0.0338904
2270	4	1.88856	0.82508	1.71182	0.944287	0.03305	0.00236072	0.0203022
2280	5	1.8588	0.821645	1.73807	0.935016	0.031323	0.00187003	0.0317906
2290	3	1.69418	0.829117	1.66037	0.936768	0.0370023	0.00327869	0.0229508
2300	4	1.57266	0.835662	1.64303	0.930665	0.0372266	0.00465333	0.0274546
2310	3	1.36177	0.851105	1.61719	0.935016	0.0434783	0.00187003	0.0196353
2320	4	1.35333	0.847098	1.60766	0.938527	0.0398874	0.00140779	0.0201783
2330	3	1.26472	0.851262	1.55628	0.938086	0.0393996	0.00375235	0.0187617
2340	4	1.26474	0.846469	1.53579	0.943396	0.0358491	0.00141509	0.0193396
2350	5	1.23391	0.843523	1.51509	0.940291	0.0366714	0.00282087	0.0202163
2360	5	1.26631	0.832998	1.53116	0.936768	0.0332553	0.00234192	0.0276347
2370	5	1.16481	0.837292	1.5025	0.927214	0.0426518	0.00370885	0.0264256
2380	6	1.15831	0.833203	1.56088	0.934579	0.0429907	0.00327103	0.0191589
2390	6	1.13537	0.829666	1.4932	0.935891	0.0369677	0.00280767	0.0243332
2400	5	1.08172	0.828593	1.44725	0.926784	0.0481928	0.00139018	0.023633
2410	5	1.07433	0.824895	1.43594	0.926784	0.0468026	0.00185357	0.0245598
2420	5	1.05493	0.821946	1.40681	0.937207	0.0449859	0.00281162	0.0149953
2430	5	1.05476	0.817776	1.42147	0.928936	0.0459824	0.00185787	0.0232234
2440	4	1.11251	0.811714	1.49582	0.918695	0.0532843	0.00413413	0.0238861
2450	4	1.15554	0.809451	1.47543	0.926784	0.0486562	0.00231696	0.0222428
2460	5	1.1308	0.80137	1.44646	0.931966	0.0368127	0.00326188	0.027959
2470	5	1.17838	0.794343	1.47643	0.921234	0.0488254	0.00368494	0.0262552
2480	3	1.24903	0.791061	1.50383	0.925497	0.0448866	0.00185099	0.0277649
2490	4	1.27146	0.784773	1.57272	0.919118	0.0464154	0.00275735	0.0317096
2500	5	1.26636	0.77339	1.52302	0.915751	0.0457875	0.00412088	0.0343407
2510	5	1.40854	0.774285	1.55167	0.927214	0.0375522	0.000927214	0.0343069
2520	6	1.51466	0.773473	1.60258	0.923361	0.0360111	0.00507849	0.0355494
2530	4	1.57555	0.768363	1.60244	0.926784	0.0379981	0.00185357	0.0333642
2540	5	1.67944	0.76832	1.64802	0.923788	0.0452656	0.00184758	0.0290993
2550	6	1.78982	0.768171	1.64528	0.935454	0.0304022	0.00187091	0.0322732
2560	7	2.19911	0.782894	1.75913	0.930665	0.0353653	0.00325733	0.030712
2570	8	2.44382	0.79039	1.78774	0.933271	0.0321979	0.00233318	0.0321979
2580	7	2.89149	0.802811	1.89178	0.925069	0.0374653	0.00185014	0.0356152
2590	7	2.94335	0.797834	1.86406	0.935016	0.026648	0.00140252	0.0369331
2600	8	3.39287	0.812657	1.94905	0.921234	0.0386918	0.00184247	0.0382312
2610	7	3.61097	0.831289	1.95481	0.938086	0.0286116	0.00140713	0.0318949
2620	6	3.69705	0.836106	2.00641	0.930665	0.0339693	0.000465333	0.0349
2630	5	3.43569	0.850601	1.98677	0.935891	0.0299485	0.00280767	0.0313524
2640	5	3.5154	0.852103	2.02162	0.93633	0.0332397	0.00421348	0.0262172
2650	6	3.64499	0.854189	2.01181	0.932401	0.0335664	0.0041958	0.0298368
2660	5	3.58534	0.861202	2.02179	0.934579	0.028972	0.00233645	0.0341121
2670	5	3.42586	0.856117	1.97657	0.94697	0.0236742	0.00142045	0.0279356
2680	6	3.35818	0.856052	1.96121	0.940291	0.029149	0.00188058	0.0286789
2690	6	3.14977	0.86511	2.00284	0.942507	0.0358153	0.000942507	0.0207352
2700	6	3.48546	0.854267	2.03954	0.942951	0.0268741	0.00141443	0.02876
2710	6	3.38599	0.852361	2.00251	0.931099	0.0325885	0.000931099	0.0353818
2720	7	3.6042	0.847701	2.01423	0.936768	0.0327869	0.00374707	0.0266979
2730	7	3.32251	0.852608	2.10232	0.935891	0.0332241	0.00140384	0.0294806
2740	7	3.06108	0.848706	2.00425	0.930233	0.0339535	0.0027907	0.0330233
2750	9	2.83413	0.841177	1.90106	0.943841	0.0268995	0.000943841	0.0283152
2760	8	2.72384	0.834465	1.91874	0.928505	0.0352832	0.000464253	0.0357474
2770	6	2.79026	0.827395	1.89283	0.935016	0.030388	0.000935016	0.0336606
2780	5	2.63128	0.826152	1.90828	0.931532	0.0316721	0.00232883	0.0344667
2790	6	2.65701	0.824702	1.92425	0.935454	0.0275959	0.00187091	0.0350795
2800	7	2.7285	0.819334	1.88807	0.926784	0.0412419	0.00185357	0.0301205
2810	7	2.55817	0.812418	1.88903	0.924214	0.042976	0.00184843	0.0309612
2820	7	2.52446	0.806698	1.8163	0.937207	0.029522	0.00234302	0.0309278
2830	6	2.49236	0.800965	1.85627	0.929368	0.0339219	0.00232342	0.0343866
2840	8	2.52208	0.796229	1.8464	0.9298	0.0348675	0.0018596	0.0334728
2850	8	2.76926	0.801821	1.89556	0.931099	0.0302607	0.0027933	0.0358473
2860	7	2.73263	0.791653	1.92167	0.91617	0.0426019	0.00137426	0.0398534
2870	7	2.62633	0.779667	1.87691	0.925497	0.0356317	0.00323924	0.0356317
2880	7	2.48608	0.775629	1.85546	0.925497	0.0296159	0.00416474	0.0407219
2890	6	2.36362	0.767726	1.83906	0.919963	0.0335787	0.00367985	0.0427783
2900	7	2.29919	0.75617	1.78427	0.928505	0.0301764	0.00464253	0.036676
2910	7	2.4079	0.754158	1.76951	0.925926	0.0282407	0.00185185	0.0439815
2920	6	2.31614	0.747029	1.7949	0.918274	0.0385675	0.00275482	0.040404
2930	6	2.40416	0.737179	1.76041	0.922935	0.0318413	0.00323027	0.0419935
2940	6	2.54537	0.728426	1.81014	0.921234	0.0345463	0.000921234	0.043298
2950	6	2.51123	0.722676	1.77295	0.908678	0.0404362	0.00318037	0.0477056
2960	7	2.67236	0.713406	1.74504	0.904977	0.0357466	0.00316742	0.0561086
2970	9	2.7247	0.713217	1.74233	0.917431	0.0302752	0.00504587	0.0472477
2980	10	2.7122	0.708459	1.75423	0.922935	0.0313798	0.00599908	0.0396862
2990	9	2.58204	0.704283	1.75151	0.910332	0.0377788	0.00364133	0.0482476
3000	9	2.71876	0.703013	1.75438	0.911162	0.033713	0.00273349	0.0523918
3010	10	2.85207	0.71393	1.78995	0.91659	0.0343721	0.00274977	0.0462878
3020	9	3.25794	0.719718	1.81626	0.914913	0.0269899	0.00274474	0.0553522
3030	8	3.27786	0.71595	1.8327	0.913242	0.0328767	0.00136986	0.0525114
3040	10	3.50903	0.717933	1.85697	0.910747	0.0318761	0.00227687	0.0551002
3050	9	4.01604	0.730789	1.86968	0.926784	0.0291937	0.00185357	0.0421687
3060	9	3.97163	0.726357	1.87415	0.91954	0.0317241	0.00229885	0.0464368
3070	9	4.52809	0.725152	1.88597	0.921659	0.0281106	0.00322581	0.0470046
3080	10	4.65357	0.750571	1.92972	0.914913	0.0375114	0.00182983	0.0457457
3090	9	4.94885	0.762828	1.96955	0.925926	0.0296296	0.00138889	0.0430556
3100	9	5.00036	0.776463	2.04656	0.922084	0.032734	0.00230521	0.0428769
3110	9	4.78719	0.783036	1.96503	0.932401	0.025641	0.002331	0.039627
3120	9	5.91842	0.791126	2.04515	0.919118	0.0330882	0.00229779	0.0454963
3130	10	5.22998	0.797129	2.02982	0.921659	0.0308756	0.00138249	0.0460829
3140	10	5.18536	0.812227	2.02494	0.934143	0.0298926	0.00186829	0.0340962
3150	10	5.25068	0.806533	2.04247	0.926355	0.0319592	0.00324224	0.0384437
3160	12	5.34302	0.816196	2.03238	0.93633	0.0248127	0.00140449	0.0374532
3170	11	4.84593	0.830938	2.04239	0.93633	0.0318352	0.00187266	0.0299625
3180	11	5.54126	0.83096	2.0679	0.928074	0.0329466	0.00464037	0.0343387
3190	13	5.69226	0.827607	2.05083	0.933707	0.0275444	0.00280112	0.0359477
3200	12	5.44635	0.831222	2.06996	0.928936	0.0311194	0.00278681	0.0371575
3210	13	4.98974	0.84048	2.07552	0.935454	0.0275959	0.00187091	0.0350795
3220	11	4.62816	0.835093	2.08299	0.932401	0.034965	0.0032634	0.0293706
3230	9	4.32313	0.842471	2.08417	0.931099	0.0316574	0.00232775	0.0349162
3240	10	4.66316	0.832815	2.07356	0.928505	0.0329619	0.00232126	0.0362117
3250	8	4.4387	0.830623	2.05349	0.94162	0.0221281	0.00376648	0.0324859
