Generation number	Allele number	Frequency	Activity
0	-3	0	1
0	0	1	1
10	-3	0	1
10	0	0.997999	1
10	2	0.00050025	1
10	5	0.00150075	1
20	-3	0	1
20	0	0.997999	1
20	7	0.002001	1
30	-3	0	1
30	0	0.9995	1
30	9	0.00050025	1
40	-3	0	1
40	0	0.9995	1
40	13	0.00050025	1
50	-3	0	1
50	0	1	1
60	-3	0	1
60	0	1	1
70	-3	0	1
70	0	1	1
80	-3	0	1
80	0	1	1
90	-3	0	1
90	0	1	1
100	-3	0	1
100	0	1	1
110	-3	0	1
110	0	1	1
120	-3	0	1
120	0	1	1
130	-3	0	1
130	0	1	1
140	-3	0	1
140	0	0.9995	1
140	29	0.00050025	1
150	-3	0	1
150	0	0.995498	1
150	30	0.004002	1
150	31	0.00050025	1
160	-3	0	1
160	0	0.998999	1
160	30	0.0010005	1
170	-3	0	1
170	0	0.993997	1
170	30	0.00350175	1
170	34	0.00250125	1
180	-3	0	1
180	0	0.994497	1
180	34	0.00250125	1
180	38	0.0030015	1
190	-3	0	1
190	0	0.995998	1
190	34	0.00150075	1
190	40	0.00250125	1
200	-3	0	1
200	0	0.998999	1
200	42	0.0010005	1
210	-3	0	1
210	0	1	1
220	-3	0	1
220	0	1	1
230	-3	0	1
230	0	1	1
240	-3	0	1
240	0	0.998499	1
240	50	0.00150075	1
250	-3	0	1
250	0	0.997499	1
250	50	0.002001	1
250	54	0.00050025	1
260	-3	0	1
260	0	0.992496	1
260	50	0.00250125	1
260	55	0.002001	1
260	56	0.0030015	1
270	-3	0	1
270	0	0.995498	1
270	50	0.004002	1
270	59	0.00050025	1
280	-3	0	1
280	0	0.995998	1
280	50	0.004002	1
290	-3	0	1
290	0	1	1
300	-3	0	1
300	0	0.998999	1
300	64	0.0010005	1
310	-3	0	1
310	0	0.993997	1
310	64	0.00450225	1
310	65	0.00150075	1
320	-3	0	1
320	0	0.994997	0.999991
320	67	0.00150075	1
320	68	0.0010005	1
320	69	0.0010005	1
320	70	0.00150075	1
330	-3	0	1
330	0	0.995498	0.999991
330	67	0.00450225	1
340	-3	0	1
340	0	0.997499	0.999984
340	67	0.00250125	1
350	-3	0	1
350	0	0.983992	0.999994
350	67	0.0145073	1
350	71	0.00150075	1
360	-3	0	1
360	0	0.988994	1
360	67	0.00850425	1
360	71	0.0010005	1
360	72	0.00150075	1
370	-3	0	1
370	0	0.993497	1
370	67	0.00550275	1
370	77	0.00050025	1
370	78	0.00050025	1
380	-3	0	1
380	0	0.983492	1
380	67	0.0150075	1
380	79	0.00150075	1
390	-3	0	1
390	0	0.985493	0.999998
390	67	0.014007	1
390	79	0.00050025	1
400	-3	0	1
400	0	0.961481	1
400	67	0.0275138	1
400	79	0.0110055	1
410	-3	0	1
410	0	0.967984	0.999998
410	67	0.02001	1
410	79	0.012006	1
420	-3	0	1
420	0	0.973987	1
420	67	0.0170085	1
420	79	0.008004	1
420	85	0.0010005	1
430	-3	0	1
430	0	0.970485	1
430	67	0.0190095	1
430	79	0.010005	1
430	85	0.00050025	1
440	-3	0	1
440	0	0.964982	1
440	67	0.0265133	1
440	79	0.008004	1
440	89	0.00050025	1
450	-3	0	0.999999
450	0	0.983492	1
450	67	0.0150075	1
450	90	0.00150075	1
460	-3	0	1
460	0	0.987494	1
460	67	0.0110055	1
460	94	0.00150075	1
470	-3	0	1
470	0	0.97999	1
470	67	0.0195098	1
470	95	0.00050025	1
480	-3	0	1
480	0	0.982991	1
480	67	0.0170085	1
490	-3	0	1
490	0	0.981991	1
490	67	0.018009	1
500	-3	0	1
500	0	0.989995	1
500	67	0.010005	1
510	-3	0	1
510	0	0.988494	1
510	67	0.0115058	1
520	-3	0	1
520	0	0.976988	1
520	67	0.0230115	1
530	-3	0	1
530	0	0.981491	1
530	67	0.0175088	1
530	103	0.0010005	1
540	-3	0	1
540	0	0.989995	1
540	67	0.00950475	1
540	103	0.00050025	1
550	-3	0	1
550	0	0.967984	1
550	67	0.0130065	1
550	105	0.0115058	1
550	106	0.00750375	1
560	-3	0	1
560	0	0.962481	1
560	67	0.00250125	1
560	105	0.02001	1
560	106	0.014007	1
560	108	0.00050025	1
560	109	0.00050025	1
570	-3	0	1
570	0	0.971486	1
570	105	0.0215108	1
570	106	0.0070035	1
580	-3	0	1
580	0	0.97949	1
580	105	0.0185093	1
580	106	0.002001	1
590	-3	0	1
590	0	0.975488	1
590	105	0.02001	1
590	118	0.00450225	1
600	-3	0	1
600	0	0.990495	1
600	105	0.00950475	1
610	-3	0	1
610	0	0.983992	1
610	105	0.014007	1
610	121	0.002001	1
620	-3	0	1
620	0	0.98099	1
620	105	0.0165083	1
620	124	0.0010005	1
620	125	0.00150075	1
630	-3	0	1
630	0	0.97999	1
630	105	0.018009	1
630	128	0.0010005	1
630	129	0.00050025	1
630	130	0.00050025	1
640	-3	0	1
640	0	0.972986	1
640	105	0.0270135	1
650	-3	0	1
650	0	0.978989	1
650	105	0.0195098	1
650	134	0.00150075	1
660	-3	0	1
660	0	0.983492	1
660	105	0.0165083	1
670	-3	0	1
670	0	0.952976	1
670	105	0.0465233	1
670	137	0.00050025	1
680	-3	0	1
680	0	0.949975	1
680	105	0.0470235	1
