Generation number	Allele number	Frequency	Activity
0	-3	0	0.999504
0	0	1	0.999465
10	-3	0	0.994689
10	0	0.998499	0.994301
10	1	0.00150075	1
20	-3	0	0.989559
20	0	1	0.989461
30	-3	0	0.985071
30	0	1	0.983911
40	-3	0	0.979598
40	0	0.997999	0.978805
40	5	0.002001	0.997644
50	-3	0	0.974333
50	0	0.995498	0.97284
50	5	0.004002	0.99272
50	7	0.00050025	0.997515
60	-3	0	0.968769
60	0	0.990495	0.96693
60	5	0.002001	0.9878
60	8	0.00750375	0.995523
70	-3	0	0.964218
70	0	0.991996	0.960336
70	5	0.00650325	0.982824
70	10	0.00150075	0.997076
80	-3	0	0.959966
80	0	0.994497	0.952891
80	5	0.002001	0.978194
80	14	0.00350175	0.998513
90	-3	0	0.956301
90	0	0.993497	0.945995
90	5	0.0050025	0.973135
90	14	0.00050025	0.993114
90	16	0.0010005	0.998471
100	-3	0	0.950706
100	0	0.973487	0.939287
100	5	0.0155078	0.967716
100	17	0.00950475	0.995493
100	18	0.0010005	0.997646
100	19	0.00050025	0.998541
110	-3	0	0.945866
110	0	0.977989	0.932779
110	5	0.00950475	0.962342
110	17	0.010005	0.990915
110	19	0.0010005	0.993348
110	20	0.0010005	0.997406
110	22	0.00050025	1
120	-3	0	0.941125
120	0	0.984992	0.92455
120	5	0.00950475	0.957219
120	17	0.0050025	0.98548
120	19	0.00050025	0.988481
130	-3	0	0.936139
130	0	0.993497	0.91805
130	17	0.00650325	0.980689
140	-3	0	0.930726
140	0	0.989495	0.910154
140	17	0.0090045	0.975608
140	28	0.00150075	0.999516
150	-3	0	0.927044
150	0	0.998499	0.90141
150	28	0.00050025	0.994441
150	29	0.0010005	0.997993
160	-3	0	0.922734
160	0	0.997999	0.896002
160	30	0.002001	0.995499
170	-3	0	0.91625
170	0	0.992996	0.886819
170	30	0.0070035	0.990433
180	-3	0	0.911923
180	0	0.988994	0.878648
180	30	0.0110055	0.985738
190	-3	0	0.908195
190	0	0.987994	0.871385
190	30	0.010005	0.981299
190	37	0.002001	1
200	-3	0	0.902239
200	0	0.982491	0.86445
200	30	0.0155078	0.976469
200	37	0.00050025	0.994951
200	38	0.0010005	0.999489
200	39	0.00050025	1
210	-3	0	0.897314
210	0	0.977989	0.855836
210	30	0.022011	0.972905
220	-3	0	0.891775
220	0	0.978989	0.847371
220	30	0.0210105	0.967621
230	-3	0	0.887334
230	0	0.97999	0.837552
230	30	0.02001	0.962753
240	-3	0	0.883178
240	0	0.990995	0.827711
240	30	0.0090045	0.958419
250	-3	0	0.879275
250	0	0.987494	0.81593
250	30	0.0090045	0.954485
250	46	0.00350175	0.99545
260	-3	0	0.873027
260	0	0.975488	0.806892
260	30	0.018009	0.950036
260	46	0.00350175	0.990243
260	50	0.0030015	0.998953
270	-3	0	0.870749
270	0	0.969485	0.797308
270	30	0.0205103	0.944925
270	46	0.00950475	0.985276
270	50	0.00050025	0.993789
280	-3	0	0.867654
280	0	0.969485	0.787857
280	30	0.0170085	0.940307
280	46	0.0135068	0.980311
290	-3	0	0.864135
290	0	0.946973	0.778595
290	30	0.0310155	0.936826
290	46	0.022011	0.97462
300	-3	0	0.860472
300	0	0.944972	0.767372
300	30	0.0345173	0.931303
300	46	0.0205103	0.969598
310	-3	0	0.858105
310	0	0.91996	0.759278
310	30	0.0525263	0.926306
310	46	0.0275138	0.965692
320	-3	0	0.854591
320	0	0.897449	0.750537
320	30	0.0650325	0.921537
320	46	0.0375188	0.960669
330	-3	0	0.85087
330	0	0.853427	0.73968
330	30	0.0810405	0.915857
330	46	0.0630315	0.955446
330	64	0.00250125	0.999483
340	-3	0	0.847151
340	0	0.763382	0.728882
340	30	0.168584	0.91047
