Generation number	Total number of allele	Diversity	Activity	Time	Fertility rate	2 DSB on one site rate	No DSB rate	No symmetrical sites (binding + DSB) rate	q
320	2	1.002	0.992682	1.54128	0.987654	0	0.00395062	0.00839506	1.09606
330	1	1	0.992345	1.53157	0.988142	0	0.00148221	0.0103755	1.08524
340	1	1	0.992189	1.52048	0.987167	0	0.00246792	0.0103653	1.06654
350	2	1.00301	0.991643	1.53985	0.987654	0	0.00246914	0.00987654	1.07568
360	2	1.00602	0.990886	1.53076	0.989609	0	0.00247402	0.00791687	1.06386
370	1	1	0.990986	1.5219	0.992556	0	0.00248139	0.00496278	1.08095
380	3	1.00603	0.991034	1.52759	0.983768	0	0.0029513	0.0132809	1.06705
390	1	1	0.990946	1.51512	0.99108	0	0.00148662	0.0074331	1.07029
400	2	1.002	0.990688	1.53075	0.992063	0	0.00248016	0.00545635	1.08025
410	2	1.00401	0.990548	1.53935	0.987654	0	0.00345679	0.00888889	1.07498
420	2	1.01006	0.990248	1.5239	0.988142	0	0.00197628	0.00988142	1.07069
430	3	1.01108	0.989681	1.57029	0.987654	0	0.00345679	0.00888889	1.08514
440	3	1.00502	0.989482	1.53682	0.987654	0	0.00493827	0.00740741	1.07599
450	2	1.01715	0.989319	1.54279	0.991572	0	0.00198314	0.00644522	1.07758
460	2	1.01006	0.988733	1.54689	0.989609	0	0.00197922	0.00841168	1.07895
470	2	1.001	0.988609	1.52196	0.99108	0	0.00099108	0.00792864	1.0676
480	1	1	0.987956	1.51523	0.988631	0	0.00247158	0.00889768	1.07252
490	2	1.001	0.987447	1.53401	0.985222	0	0.00394089	0.0108374	1.07372
500	1	1	0.986355	1.52903	0.988142	0	0.000988142	0.0108696	1.07032
510	2	1.00502	0.986389	1.55064	0.983768	0	0.00442696	0.0118052	1.07948
520	2	1.001	0.986322	1.54126	0.991572	0	0.00148736	0.006941	1.06778
530	2	1.001	0.985527	1.52861	0.986193	0	0.00591716	0.00788955	1.0726
540	1	1	0.985356	1.52117	0.98912	0	0.00346192	0.0074184	1.06393
550	1	1	0.984268	1.50278	0.984737	0	0.00590842	0.009355	1.06882
560	1	1	0.983723	1.54438	0.983768	0	0.00393507	0.0122971	1.06008
570	1	1	0.98329	1.51837	0.983284	0	0.00344149	0.0132743	1.06521
580	2	1.001	0.983285	1.51748	0.985222	0	0.000985222	0.0137931	1.0632
590	1	1	0.982636	1.52024	0.983768	0	0.00245942	0.0137727	1.06031
600	2	1.002	0.981917	1.54186	0.984737	0	0.00295421	0.0123092	1.06653
610	2	1.00301	0.981052	1.51381	0.993542	0	0.00248385	0.00397417	1.06604
620	5	1.01109	0.980837	1.53949	0.984252	0	0.00246063	0.0132874	1.07327
630	4	1.01108	0.980607	1.54702	0.986193	0	0.00345168	0.010355	1.06264
640	1	1	0.979625	1.5201	0.98912	0	0.00197824	0.00890208	1.06404
650	1	1	0.97932	1.56425	0.987654	0	0.00197531	0.0103704	1.05502
660	1	1	0.978609	1.52142	0.987654	0	0.00296296	0.00938272	1.06898
670	1	1	0.97761	1.50145	0.98912	0	0.00197824	0.00890208	1.05759
680	1	1	0.97758	1.50839	0.98912	0	0.0024728	0.00840752	1.04126
690	2	1.00703	0.977961	1.52044	0.985707	0	0.00197141	0.0123213	1.0543
700	2	1.01006	0.977397	1.53307	0.985222	0	0.000985222	0.0137931	1.04071
710	3	1.01311	0.977507	1.50254	0.992556	0	0.00248139	0.00496278	1.06599
720	3	1.002	0.976698	1.51047	0.988631	0	0.000988631	0.0103806	1.05672
730	2	1.00703	0.975876	1.53293	0.98912	0	0.00346192	0.0074184	1.05964
740	3	1.00804	0.974638	1.51341	0.984252	0	0.00344488	0.0123031	1.05318
750	2	1.00502	0.974044	1.49793	0.992063	0	0.00297619	0.00496032	1.06079
760	3	1.02022	0.973889	1.53458	0.989609	0	0.00247402	0.00791687	1.0639
770	2	1.03667	0.973461	1.57692	0.984252	0	0.0019685	0.0137795	1.0517
780	2	1.02738	0.972672	1.55585	0.988142	0	0.00148221	0.0103755	1.05759
790	3	1.02945	0.972127	1.54127	0.984737	0	0.000984737	0.0142787	1.05972
800	4	1.03783	0.971362	1.56059	0.990099	0	0.000990099	0.00891089	1.05283
810	3	1.02334	0.971086	1.51953	0.985222	0	0.000985222	0.0137931	1.05
820	3	1.02437	0.970127	1.57326	0.987167	0	0.00444225	0.00839092	1.05628
830	4	1.03372	0.96945	1.5675	0.988631	0	0.00444884	0.00692042	1.06354
840	3	1.04621	0.967965	1.55185	0.99108	0	0.00099108	0.00792864	1.0488
850	3	1.05245	0.967368	1.56495	0.984737	0	0.00295421	0.0123092	1.04011
860	2	1.04708	0.966047	1.56352	0.985707	0	0.00344998	0.0108428	1.0538
870	2	1.07677	0.96526	1.59866	0.990099	0	0.00346535	0.00643564	1.05329
880	2	1.04499	0.964645	1.56141	0.984252	0	0.00541339	0.0103346	1.05151
890	2	1.02944	0.963082	1.53813	0.987167	0	0.00345508	0.00937808	1.04874
900	3	1.00905	0.961554	1.51923	0.990099	0	0.0019802	0.00792079	1.03833
910	2	1.01006	0.960502	1.51599	0.989609	0	0.000989609	0.00940129	1.04119
920	3	1.03567	0.959349	1.56578	0.986193	0	0.00197239	0.0118343	1.05393
930	2	1.03253	0.959181	1.56106	0.987167	0	0.00444225	0.00839092	1.03967
940	4	1.08245	0.959563	1.60394	0.982801	0	0.0004914	0.0167076	1.04573
950	2	1.06183	0.958228	1.64268	0.98668	0	0.00345338	0.0098668	1.05197
960	2	1.05022	0.957867	1.58333	0.981354	0	0.00441609	0.0142296	1.04555
970	2	1.02635	0.956881	1.53407	0.98912	0	0.00197824	0.00890208	1.03793
980	3	1.03672	0.956208	1.54051	0.988631	0	0.00296589	0.00840336	1.04939
990	3	1.05787	0.95538	1.55963	0.98668	0	0.00345338	0.0098668	1.04565
1000	4	1.0994	0.95472	1.62759	0.98668	0	0.00296004	0.0103601	1.04476
1010	3	1.07521	0.954141	1.58847	0.98912	0	0.00296736	0.00791296	1.04472
1020	4	1.07721	0.952748	1.61768	0.986193	0	0.00246548	0.0113412	1.05159
1030	6	1.08954	0.952833	1.61922	0.986193	0	0.00394477	0.00986193	1.03731
1040	4	1.0442	0.950562	1.57859	0.988631	0	0.00296589	0.00840336	1.03809
1050	3	1.05586	0.949063	1.58753	0.990099	0	0.0019802	0.00792079	1.04993
1060	3	1.07203	0.947779	1.61626	0.987167	0	0.00148075	0.0113524	1.03649
1070	4	1.1204	0.94808	1.63091	0.99108	0	0.00198216	0.00693756	1.04729
1080	4	1.14234	0.948362	1.70293	0.983284	0	0.00442478	0.0122911	1.04202
1090	3	1.22066	0.949637	1.77769	0.988142	0	0.00148221	0.0103755	1.04021
1100	3	1.24875	0.948705	1.82087	0.985222	0	0.00197044	0.0128079	1.02943
1110	4	1.23391	0.946545	1.78692	0.985222	0	0.00246305	0.0123153	1.04573
1120	3	1.29782	0.946868	1.837	0.987654	0	0.00296296	0.00938272	1.05725
1130	3	1.33553	0.947904	1.8586	0.987167	0	0.0029615	0.00987167	1.05965
1140	5	1.3795	0.947096	1.92531	0.985222	0	0.00394089	0.0108374	1.04793
1150	5	1.55187	0.94989	2.03292	0.985707	0	0.00246427	0.0118285	1.04917
1160	7	1.39008	0.946157	1.97709	0.985222	0	0.00295567	0.0118227	1.04937
1170	6	1.53861	0.948499	2.0286	0.987654	0	0.00148148	0.0108642	1.05538
1180	8	1.53161	0.947786	2.06635	0.986193	0	0.00197239	0.0118343	1.05339
1190	5	1.50383	0.947108	2.0616	0.98912	0	0.00296736	0.00791296	1.05743
1200	5	1.485	0.945653	2.01756	0.987654	0	0.00197531	0.0103704	1.05275
1210	6	1.60812	0.947485	2.0832	0.984252	0	0.00295276	0.0127953	1.05755
1220	5	1.50195	0.944151	2.00912	0.988142	0	0.00247036	0.00938735	1.05443
1230	6	1.55689	0.944154	2.05679	0.990099	0	0.00247525	0.00742574	1.04899
1240	8	1.7278	0.946843	2.16447	0.987167	0	0.00197433	0.0108588	1.04346
1250	8	1.87325	0.948685	2.49471	0.989609	0	0.00247402	0.00791687	1.06413
1260	9	1.78384	0.946963	2.17545	0.98912	0	0.00197824	0.00890208	1.04211
1270	9	2.01927	0.950422	2.26585	0.98668	0	0.00197336	0.0113468	1.06899
1280	9	2.01296	0.949301	2.20961	0.98912	0	0.00197824	0.00890208	1.05748
1290	7	2.02953	0.949657	2.28251	0.984252	0	0.0019685	0.0137795	1.0603
1300	7	1.92044	0.94711	2.2731	0.98668	0	0.00296004	0.0103601	1.06321
1310	6	1.7718	0.944154	2.19066	0.988631	0	0.00346021	0.00790905	1.05112
1320	6	1.724	0.943068	2.14849	0.990099	0	0.00445545	0.00544554	1.07531
1330	7	1.95527	0.947422	2.28386	0.985222	0	0.00246305	0.0123153	1.07061
1340	6	1.86161	0.94535	2.20443	0.988631	0	0.00197726	0.00939199	1.06878
1350	7	1.9278	0.946427	2.24902	0.985222	0	0.00344828	0.01133	1.06589
1360	7	1.87108	0.944716	2.21966	0.988142	0	0.00395257	0.00790514	1.06274
1370	6	1.89511	0.944691	2.29311	0.99108	0	0.00099108	0.00792864	1.05505
1380	5	1.8841	0.943825	2.2171	0.987167	0	0.00148075	0.0113524	1.05631
1390	5	1.86488	0.942875	2.28635	0.983768	0	0.00541072	0.0108214	1.07928
1400	5	1.6884	0.93797	2.15387	0.986193	0	0.00197239	0.0118343	1.05137
1410	4	1.68979	0.937283	2.18181	0.985707	0	0.00344998	0.0108428	1.05532
1420	6	1.69308	0.93658	2.28015	0.988631	0	0.00444884	0.00692042	1.04925
1430	4	1.76712	0.937183	2.20021	0.99108	0	0.00099108	0.00792864	1.04423
1440	5	1.61294	0.932742	2.19089	0.985222	0	0.00197044	0.0128079	1.05774
1450	3	1.58761	0.930813	2.05095	0.99108	0	0.00148662	0.0074331	1.04496
1460	4	1.53903	0.929179	2.06052	0.984252	0	0.00147638	0.0142717	1.04616
1470	3	1.47167	0.926241	2.07196	0.99108	0	0.00198216	0.00693756	1.04288
1480	4	1.37979	0.923627	1.99223	0.990589	0	0.00247647	0.00693413	1.04406
1490	4	1.30985	0.920625	1.95603	0.982318	0	0.00392927	0.0137525	1.03185
1500	4	1.31525	0.918692	1.89977	0.989609	0	0.000989609	0.00940129	1.03126
1510	6	1.31475	0.917166	1.8637	0.988142	0	0.00197628	0.00988142	1.04695
1520	4	1.31188	0.916135	1.89441	0.988142	0	0.00197628	0.00988142	1.03533
1530	3	1.25432	0.914005	1.89378	0.988631	0	0.00148295	0.00988631	1.02995
1540	3	1.22194	0.912606	1.82218	0.992556	0	0.00248139	0.00496278	1.04409
1550	3	1.25505	0.912618	1.84469	0.98668	0	0.00345338	0.0098668	1.04281
1560	3	1.31298	0.913454	1.89152	0.984252	0	0.00393701	0.011811	1.0447
1570	4	1.26221	0.910017	1.85549	0.981836	0	0.00147275	0.0166912	1.03581
1580	5	1.35046	0.911705	1.89594	0.987167	0	0.00345508	0.00937808	1.03755
1590	8	1.34812	0.90981	1.94442	0.98912	0	0.00346192	0.0074184	1.02371
1600	5	1.43796	0.912449	1.97967	0.988142	0	0.00148221	0.0103755	1.04444
1610	6	1.42975	0.910381	2.1008	0.984252	0	0.00295276	0.0127953	1.0464
1620	6	1.36842	0.907509	1.96526	0.987167	0	0.00148075	0.0113524	1.03589
1630	5	1.45198	0.909359	2.05274	0.988142	0	0.00197628	0.00988142	1.05326
1640	7	1.51148	0.910283	2.0576	0.987167	0	0.00197433	0.0108588	1.05145
1650	6	1.46905	0.908193	2.14449	0.988142	0	0.00247036	0.00938735	1.03731
1660	7	1.42703	0.906096	1.96392	0.985707	0	0.00295712	0.0113356	1.05404
1670	7	1.6976	0.913787	2.1433	0.988631	0	0.00395452	0.00741473	1.04876
1680	6	1.48702	0.907354	1.98031	0.985707	0	0.00295712	0.0113356	1.05272
1690	6	1.63348	0.910491	2.10845	0.981836	0	0.000981836	0.0171821	1.04007
1700	6	1.60353	0.909136	2.06661	0.983768	0	0.00196754	0.0142646	1.05647
1710	6	1.55427	0.907868	2.02181	0.98668	0	0.00148002	0.0118402	1.05668
1720	6	1.53174	0.905756	2.0122	0.980392	0	0.00490196	0.0147059	1.05258
1730	7	1.66487	0.909614	2.0771	0.990099	0	0.000990099	0.00891089	1.05583
1740	7	1.88151	0.916131	2.18926	0.991572	0	0.000495786	0.00793257	1.06852
1750	5	1.94992	0.917415	2.18155	0.987167	0	0.00197433	0.0108588	1.06653
1760	5	2.01915	0.919344	2.21891	0.99108	0	0.00099108	0.00792864	1.05728
1770	4	2.04423	0.919569	2.26113	0.986193	0	0.00147929	0.0123274	1.06301
1780	4	2.12491	0.922315	2.2221	0.985222	0	0.00295567	0.0118227	1.07177
1790	4	2.17306	0.923442	2.33868	0.988142	0	0.0034585	0.00839921	1.06242
1800	4	2.10547	0.921567	2.25286	0.987654	0	0.00246914	0.00987654	1.07095
1810	4	2.2992	0.929917	2.26801	0.984252	0	0.00344488	0.0123031	1.066
1820	4	2.50773	0.935517	2.36966	0.989609	0	0.00148441	0.00890648	1.08155
1830	5	2.39841	0.932011	2.3242	0.99108	0	0.00198216	0.00693756	1.08303
1840	4	2.32886	0.927761	2.27784	0.99108	0	0.00198216	0.00693756	1.07975
1850	5	2.34199	0.9277	2.25941	0.990589	0	0.00148588	0.00792472	1.06513
1860	4	2.43454	0.927236	2.34308	0.988142	0	0.00395257	0.00790514	1.08494
1870	4	2.67204	0.932731	2.40548	0.988142	0	0.00197628	0.00988142	1.08875
1880	4	2.77562	0.929054	2.38291	0.989609	0	0.00148441	0.00890648	1.08064
1890	5	2.71206	0.928527	2.35007	0.990099	0	0.00346535	0.00643564	1.08049
1900	5	2.48942	0.924089	2.34651	0.987654	0	0.00197531	0.0103704	1.07169
1910	6	2.52465	0.922792	2.2826	0.989609	0	0.00445324	0.00593765	1.07492
1920	7	2.56104	0.925046	2.36123	0.990589	0	0.00247647	0.00693413	1.07352
1930	6	2.4132	0.924367	2.31648	0.990099	0	0.00148515	0.00841584	1.06752
1940	7	2.29502	0.915851	2.28944	0.989609	0	0.00197922	0.00841168	1.08034
1950	6	2.24424	0.914429	2.25238	0.991572	0	0.000991572	0.00743679	1.06058
1960	6	2.11575	0.911202	2.24033	0.988631	0	0.00247158	0.00889768	1.06602
1970	7	1.94739	0.905022	2.10465	0.986193	0	0.00246548	0.0113412	1.05221
1980	6	1.87157	0.902952	2.04371	0.986193	0	0.00345168	0.010355	1.06938
1990	6	1.97725	0.906204	2.06573	0.988142	0	0.00197628	0.00988142	1.07002
2000	5	1.77424	0.898221	2.0169	0.989609	0	0.00296883	0.00742207	1.05069
2010	5	1.75839	0.897672	2.01791	0.992063	0	0.00248016	0.00545635	1.05413
2020	4	1.74667	0.895685	1.9702	0.987654	0	0.00197531	0.0103704	1.06383
2030	4	1.71778	0.893115	1.99058	0.985222	0	0.00295567	0.0118227	1.05343
2040	7	1.75957	0.893908	2.02805	0.984252	0	0.00246063	0.0132874	1.05353
2050	7	1.8538	0.897815	2.03587	0.988631	0	0.000988631	0.0103806	1.05414
2060	5	1.8862	0.899281	2.04489	0.988142	0	0.00296443	0.00889328	1.05613
2070	6	1.88646	0.89887	2.03675	0.987654	0	0.00296296	0.00938272	1.05283
2080	5	1.93758	0.902869	2.05165	0.987654	0	0.00246914	0.00987654	1.07012
2090	4	1.84345	0.8983	2.02547	0.983768	0	0.00344319	0.012789	1.059
2100	3	1.8893	0.901437	2.06155	0.98668	0	0.0024667	0.0108535	1.06319
2110	2	1.94215	0.905677	2.07146	0.98912	0	0.00296736	0.00791296	1.06101
2120	2	1.98865	0.911153	2.07453	0.988631	0	0.00296589	0.00840336	1.06433
2130	3	1.98508	0.90979	2.09624	0.988142	0	0.00197628	0.00988142	1.07885
2140	2	1.97364	0.908238	2.05194	0.992556	0	0.00148883	0.00595533	1.06539
2150	2	1.91964	0.90278	2.04817	0.98668	0	0.0024667	0.0108535	1.05295
2160	2	1.9166	0.902505	2.01726	0.983768	0	0.00541072	0.0108214	1.06391
2170	2	1.92847	0.903166	2.02059	0.985707	0	0.00197141	0.0123213	1.0496
2180	2	1.86632	0.898092	1.99819	0.990099	0	0.00445545	0.00544554	1.06691
2190	3	1.91038	0.900255	2.09208	0.985707	0	0.00197141	0.0123213	1.06558
2200	3	1.93078	0.901161	2.08024	0.988142	0	0.00197628	0.00988142	1.05314
2210	3	1.91669	0.900021	2.13898	0.992556	0	0.00347395	0.00397022	1.06884
2220	3	1.97038	0.903601	2.01459	0.986193	0	0.00246548	0.0113412	1.06404
2230	3	2.03012	0.907489	2.07616	0.987167	0	0.00246792	0.0103653	1.06861
2240	4	2.04336	0.916087	2.07743	0.989609	0	0.00197922	0.00841168	1.06696
2250	3	2.07863	0.914578	2.1545	0.99108	0	0.00099108	0.00792864	1.07808
2260	4	2.05216	0.916297	2.16617	0.992063	0	0.00248016	0.00545635	1.08495
2270	3	2.07864	0.915745	2.14739	0.986193	0	0.00246548	0.0113412	1.06925
2280	4	2.07873	0.906644	2.14924	0.98668	0	0.00148002	0.0118402	1.05373
2290	4	2.13191	0.908645	2.15222	0.990099	0	0.0019802	0.00792079	1.07468
2300	3	2.0705	0.90333	2.0551	0.99108	0	0.00049554	0.00842418	1.05364
2310	5	2.11414	0.912765	2.14905	0.983768	0	0.00245942	0.0137727	1.06907
2320	4	2.15434	0.917378	2.09936	0.98912	0	0.00148368	0.00939664	1.0745
2330	6	2.04309	0.92149	2.08418	0.985707	0	0.00246427	0.0118285	1.08019
2340	4	2.11058	0.916083	2.1428	0.989609	0	0.00197922	0.00841168	1.06032
2350	5	2.08392	0.9135	2.14806	0.988631	0	0.000988631	0.0103806	1.07257
2360	4	2.04094	0.911	2.08825	0.990589	0	0.00396236	0.00544824	1.07081
2370	4	2.12824	0.912905	2.17396	0.984252	0	0.00344488	0.0123031	1.07118
2380	4	2.15594	0.914237	2.14515	0.986193	0	0.00246548	0.0113412	1.07404
2390	4	2.14393	0.918875	2.09471	0.988142	0	0.00148221	0.0103755	1.08029
2400	4	2.10741	0.920287	2.09171	0.988631	0	0.00395452	0.00741473	1.09114
2410	4	2.08959	0.917813	2.11455	0.990099	0	0.0029703	0.00693069	1.07484
2420	4	2.08712	0.918155	2.09586	0.982318	0	0.00294695	0.0147348	1.07314
2430	3	2.03308	0.913711	2.11016	0.988631	0	0.00247158	0.00889768	1.07579
2440	3	2.03511	0.911125	2.28671	0.982801	0	0.000982801	0.0162162	1.07796
2450	5	2.08916	0.913731	2.10078	0.988142	0	0.00148221	0.0103755	1.07733
2460	4	2.10661	0.908513	2.15087	0.98912	0	0.0024728	0.00840752	1.07394
2470	5	2.08138	0.914277	2.13638	0.989609	0	0.00247402	0.00791687	1.08649
2480	4	2.07906	0.905984	2.13983	0.988142	0	0.0034585	0.00839921	1.06798
2490	7	2.10678	0.90669	2.15625	0.98912	0	0	0.0108803	1.05572
2500	5	2.1736	0.912772	2.11947	0.990099	0	0.0029703	0.00693069	1.07885
2510	6	2.1025	0.906015	2.12364	0.986193	0	0.00295858	0.0108481	1.08173
2520	5	2.10482	0.900127	2.10659	0.992063	0	0.000496032	0.00744048	1.04994
2530	5	2.17313	0.902794	2.22733	0.984252	0	0.00295276	0.0127953	1.05279
2540	7	2.28266	0.906701	2.14331	0.98668	0	0.00444006	0.00888012	1.06407
2550	6	2.33007	0.90693	2.17059	0.985707	0	0.00344998	0.0108428	1.07339
2560	8	2.34652	0.907041	2.19781	0.985707	0	0.00344998	0.0108428	1.06915
2570	6	2.25101	0.901843	2.18912	0.989609	0	0.00296883	0.00742207	1.06176
2580	6	2.19646	0.904292	2.16157	0.985707	0	0.00344998	0.0108428	1.06546
2590	6	2.15417	0.907335	2.18375	0.990099	0	0.0019802	0.00792079	1.07004
2600	5	2.18666	0.91592	2.16684	0.988142	0	0.00197628	0.00988142	1.07994
2610	4	2.09858	0.918083	2.11028	0.988142	0	0.00296443	0.00889328	1.07179
2620	5	2.0483	0.917587	2.08053	0.98668	0	0.0024667	0.0108535	1.08679
2630	5	1.98712	0.916238	2.11227	0.98912	0	0.00148368	0.00939664	1.0876
2640	6	1.9826	0.922367	2.02849	0.989609	0	0.00247402	0.00791687	1.05866
2650	6	2.02166	0.923682	2.12983	0.984737	0	0.00393895	0.0113245	1.09815
2660	6	1.94393	0.920072	2.08657	0.989609	0	0.00247402	0.00791687	1.09346
2670	6	1.79562	0.923836	1.98861	0.986193	0	0.00147929	0.0123274	1.07001
2680	4	1.77971	0.922604	2.0028	0.992063	0	0.000992063	0.00694444	1.08063
2690	5	1.74993	0.923299	2.02158	0.987167	0	0.00493583	0.00789733	1.06796
2700	5	1.74974	0.925939	2.00534	0.98912	0	0.00346192	0.0074184	1.07746
2710	5	1.91405	0.919937	2.09602	0.983284	0	0.00393314	0.0127827	1.06382
2720	5	1.91413	0.919254	2.04054	0.985707	0	0.00344998	0.0108428	1.08006
2730	6	1.722	0.924313	1.99576	0.987167	0	0.00246792	0.0103653	1.07818
2740	4	1.67732	0.923776	1.98846	0.987654	0	0.00296296	0.00938272	1.09675
2750	6	1.6543	0.924477	1.97724	0.987654	0	0.00296296	0.00938272	1.08395
2760	5	1.77646	0.92444	2.03313	0.989609	0	0.00296883	0.00742207	1.07823
2770	5	1.61733	0.925002	1.99378	0.987167	0	0.00394867	0.0088845	1.09812
2780	5	1.76105	0.919262	2.0036	0.987167	0	0.0029615	0.00987167	1.07157
2790	4	1.80704	0.916617	2.0423	0.988631	0	0.00296589	0.00840336	1.07335
2800	5	1.90486	0.915764	2.09305	0.990589	0	0	0.0094106	1.07984
2810	5	1.67044	0.919461	1.96894	0.993542	0	0.000993542	0.00546448	1.08752
2820	5	1.64045	0.918031	2.00171	0.985707	0	0.00344998	0.0108428	1.08973
2830	2	1.78542	0.908597	1.95061	0.991572	0	0	0.00842836	1.08085
2840	3	1.78032	0.909894	1.99585	0.991572	0	0.00247893	0.00594943	1.08782
2850	4	1.76804	0.909999	2.00296	0.985707	0	0.00197141	0.0123213	1.06619
2860	2	1.85782	0.904308	1.99303	0.98668	0	0.00345338	0.0098668	1.08203
2870	3	1.87721	0.903254	2.07115	0.981354	0	0.00539745	0.0132483	1.07296
2880	3	1.9397	0.899568	2.10518	0.990099	0	0	0.00990099	1.07733
2890	3	1.94345	0.900613	2.1036	0.992556	0	0.00148883	0.00595533	1.07832
2900	5	1.96481	0.897585	2.03543	0.983768	0	0.00344319	0.012789	1.06248
2910	4	1.95008	0.898431	2.08677	0.988142	0	0.0034585	0.00839921	1.0706
2920	5	1.95615	0.897742	2.07714	0.988631	0	0.00346021	0.00790905	1.07988
2930	4	1.98774	0.896136	2.05546	0.989609	0	0.00296883	0.00742207	1.07321
2940	3	1.99372	0.895132	2.05441	0.987654	0	0.00148148	0.0108642	1.0698
2950	3	2.02019	0.891314	2.22469	0.989609	0	0.00296883	0.00742207	1.06793
2960	3	1.89992	0.896626	2.13064	0.987167	0	0.00148075	0.0113524	1.06393
2970	2	1.90394	0.895236	2.01446	0.985222	0	0.00197044	0.0128079	1.06226
2980	3	1.89509	0.895974	1.95344	0.985707	0	0.00394283	0.0103499	1.06851
2990	2	1.87187	0.896729	2.01996	0.988631	0	0.00148295	0.00988631	1.08849
3000	3	1.85843	0.899457	1.9764	0.984252	0	0.0019685	0.0137795	1.06318
3010	3	1.8565	0.897205	1.97696	0.990589	0	0.00198118	0.00742942	1.06882
3020	4	1.79368	0.901432	1.97566	0.98912	0	0.0024728	0.00840752	1.07178
3030	4	1.66935	0.90424	1.92366	0.986193	0	0.00246548	0.0113412	1.05978
3040	6	1.74001	0.901704	1.97458	0.983768	0	0.00245942	0.0137727	1.07699
3050	3	1.87329	0.893464	1.98141	0.989609	0	0.00346363	0.00692726	1.06223
3060	2	1.96338	0.88515	1.95731	0.988142	0	0.00444664	0.00741107	1.0627
3070	2	1.96798	0.884091	1.98388	0.990099	0	0.00247525	0.00742574	1.05375
3080	3	1.99619	0.880401	2.00567	0.989609	0	0.00197922	0.00841168	1.06218
3090	2	1.98805	0.871557	1.98255	0.988142	0	0.00148221	0.0103755	1.05951
3100	2	1.94084	0.865963	1.95663	0.987654	0	0.00296296	0.00938272	1.0383
3110	2	1.91506	0.863268	1.95898	0.984737	0	0.0014771	0.0137863	1.05074
3120	2	1.85205	0.858696	1.93895	0.984737	0	0.00246184	0.0128016	1.0331
3130	2	1.84322	0.858102	1.92819	0.984252	0	0.0019685	0.0137795	1.03867
3140	2	1.88795	0.860573	1.93842	0.985707	0	0.00344998	0.0108428	1.05343
3150	3	1.97035	0.867295	2.02142	0.984252	0	0.00246063	0.0132874	1.05623
3160	3	1.98053	0.866456	1.98877	0.98668	0	0.0024667	0.0108535	1.05318
3170	5	2.0183	0.871681	1.96519	0.992556	0	0.00148883	0.00595533	1.04096
3180	4	2.01322	0.86899	1.98207	0.984737	0	0.00295421	0.0123092	1.06004
