Generation number	Total number of allele	Diversity	Activity	Time	Fertility rate	2 DSB on one site rate	No DSB rate	No symmetrical sites (binding + DSB) rate	q
330	5	1.11142	0.76906	1.36533	0.926355	0.0467809	0.00324224	0.023622	0.00928219
340	7	1.13392	0.764593	1.36899	0.927644	0.0435993	0	0.028757	0.00914478
350	7	1.2294	0.760858	1.41626	0.928074	0.0422274	0.00464037	0.025058	0.00897566
360	6	1.33068	0.759025	1.4557	0.919963	0.0409384	0.000919963	0.0381785	0.00885816
370	6	1.30545	0.747792	1.45628	0.929368	0.0376394	0.0027881	0.0302045	0.00879813
380	5	1.28363	0.735347	1.40454	0.918695	0.0418006	0.00413413	0.0353698	0.00885862
390	4	1.34166	0.731177	1.43369	0.91954	0.0436782	0.00229885	0.0344828	0.00885998
400	5	1.3997	0.727616	1.62095	0.919963	0.0409384	0.00183993	0.0372585	0.00864152
410	4	1.58213	0.730572	1.60562	0.91954	0.0427586	0.00183908	0.0358621	0.00840095
420	4	1.59453	0.724392	1.62458	0.922935	0.0396862	0.0027688	0.0346101	0.00823017
430	5	1.7912	0.73105	1.81241	0.917431	0.0389908	0.00321101	0.040367	0.00789429
440	5	1.95124	0.736619	1.59381	0.924642	0.0397596	0.00184928	0.0337494	0.00808765
450	6	2.18833	0.751495	1.59759	0.922509	0.0369004	0.000922509	0.0396679	0.00752873
460	7	2.21204	0.751134	1.9446	0.91954	0.0418391	0.00183908	0.0367816	0.00727857
470	7	2.28171	0.768505	1.80746	0.932401	0.0307692	0.00512821	0.0317016	0.00724332
480	6	2.28628	0.771937	1.9967	0.915751	0.040293	0.00228938	0.0416667	0.00744149
490	4	2.18949	0.779578	1.81149	0.91659	0.0389551	0.00183318	0.0426214	0.00743509
500	4	2.08637	0.785913	1.75173	0.932401	0.030303	0.002331	0.034965	0.00733825
510	5	2.11026	0.791797	1.7631	0.930665	0.0358306	0.001396	0.032108	0.00754237
520	6	2.41881	0.796532	1.79286	0.933707	0.0303455	0.00326797	0.0326797	0.00738717
530	4	2.41786	0.79685	1.79611	0.930233	0.0325581	0.00186047	0.0353488	0.00703278
540	4	2.61353	0.803019	1.83911	0.932401	0.030303	0.0018648	0.0354312	0.00717496
550	7	2.59241	0.80115	1.82186	0.936768	0.0238876	0.00140515	0.0379391	0.00706669
560	6	2.55911	0.804552	1.84134	0.931966	0.0321528	0.00419385	0.0316869	0.00715949
570	5	2.62339	0.804326	1.84119	0.9298	0.0330079	0.0018596	0.0353324	0.00720952
580	4	2.5184	0.817802	1.86633	0.929368	0.0306691	0.00371747	0.0362454	0.00703458
590	4	2.66887	0.821356	1.84855	0.935454	0.036015	0.00233863	0.0261927	0.0068761
600	5	2.92933	0.819661	1.9032	0.923361	0.0355494	0.00138504	0.0397045	0.00687087
610	6	3.11443	0.833833	1.93097	0.922935	0.0346101	0.00599908	0.0364559	0.00679539
620	5	2.99687	0.830668	1.87639	0.938527	0.0305021	0.00187705	0.0290943	0.00685926
630	6	3.17786	0.835119	1.92102	0.926355	0.0352015	0.00185271	0.036591	0.00669666
640	4	3.12552	0.835988	1.95684	0.926784	0.0301205	0.00278035	0.0403151	0.00671726
650	5	3.16861	0.838958	1.95233	0.932836	0.0293843	0.00279851	0.0349813	0.00666553
660	6	2.89486	0.836268	1.94096	0.927214	0.0301344	0.00231803	0.0403338	0.00662395
670	5	2.62346	0.830149	1.86385	0.928505	0.0357474	0.00185701	0.0338904	0.00694421
680	6	2.81575	0.826342	1.90026	0.928505	0.0376045	0.00185701	0.0320334	0.00679433
690	6	2.8226	0.823318	1.87942	0.935016	0.0271155	0.000935016	0.0369331	0.00679347
700	6	2.81661	0.817779	1.90893	0.934579	0.0294393	0.00140187	0.0345794	0.00680549
710	6	2.66587	0.819131	1.86291	0.927214	0.0352341	0.00139082	0.0361613	0.00680664
720	6	2.78962	0.816496	1.87119	0.928936	0.0371575	0.00232234	0.0315838	0.00691467
730	5	2.50379	0.816664	1.80746	0.934579	0.0303738	0.000934579	0.0341121	0.00712104
740	5	2.45087	0.812721	1.85088	0.924214	0.0341959	0.00277264	0.038817	0.00698554
750	5	2.47663	0.809393	1.86627	0.920387	0.0349747	0.00368155	0.0409572	0.00715484
760	6	2.52745	0.798689	1.83504	0.926784	0.0296571	0.00278035	0.0407785	0.00724204
770	6	2.47297	0.796205	1.81536	0.938527	0.0220554	0.00422337	0.0351947	0.00707177
780	7	2.56119	0.793385	1.81072	0.925069	0.0305273	0.00508788	0.0393154	0.00730757
790	6	2.6837	0.790378	1.84924	0.915751	0.0389194	0.00320513	0.0421245	0.00708365
800	6	2.54471	0.785549	1.82679	0.912825	0.0392515	0.00182565	0.0460977	0.00699468
810	7	2.94567	0.785267	1.82798	0.923788	0.0277136	0.00508083	0.043418	0.00706515
820	6	2.76366	0.776724	1.84166	0.915332	0.0329519	0.00228833	0.0494279	0.00698117
830	6	2.82283	0.77379	1.83918	0.922509	0.0327491	0.00276753	0.0419742	0.00698688
840	8	3.1657	0.778897	1.89931	0.923788	0.0258661	0.00184758	0.0484988	0.00664725
850	6	3.15453	0.777055	1.89085	0.91617	0.037563	0.0032066	0.04306	0.0066885
860	7	3.4253	0.772939	2.03497	0.929368	0.0288104	0.00371747	0.0381041	0.00678957
870	8	3.10588	0.777017	1.85688	0.917852	0.0325838	0.00137678	0.0481872	0.00682144
880	6	3.33199	0.781724	1.86262	0.92081	0.03407	0.00414365	0.0409761	0.00678054
890	7	3.41533	0.790742	1.891	0.924214	0.0355823	0.00138632	0.038817	0.00677404
900	7	3.4847	0.791607	1.87264	0.928074	0.0292343	0.00185615	0.0408353	0.00665996
910	8	3.60166	0.789876	1.91302	0.923361	0.033241	0.00323176	0.0401662	0.00661021
920	7	3.94451	0.792363	1.89648	0.926355	0.0347383	0.000463177	0.0384437	0.00679785
930	6	4.34526	0.795562	1.90303	0.926784	0.0291937	0.00185357	0.0421687	0.0066925
940	6	4.47558	0.789111	1.95983	0.922084	0.0318119	0.00138313	0.0447211	0.00642384
950	7	4.75599	0.795571	1.92455	0.928074	0.0301624	0.00139211	0.0403712	0.00639641
960	5	4.87274	0.809589	1.94831	0.931966	0.0246971	0.00419385	0.0391426	0.00645425
970	5	4.538	0.823348	1.95798	0.931532	0.0237541	0.0041919	0.0405217	0.00653487
980	5	4.00003	0.834564	1.98011	0.933707	0.0270775	0.00326797	0.0359477	0.00644278
990	5	3.73958	0.840789	1.9822	0.937647	0.0253165	0.00140647	0.0356306	0.00639774
1000	5	3.80466	0.835907	1.97063	0.930233	0.0344186	0.00186047	0.0334884	0.0067033
1010	5	3.61723	0.837791	1.95228	0.944733	0.028342	0.00188947	0.0250354	0.00658493
1020	5	3.23708	0.841753	1.99598	0.943841	0.0292591	0.0023596	0.0245399	0.00667032
1030	5	2.88305	0.845285	1.91803	0.933707	0.0378151	0.00280112	0.0256769	0.00678917
1040	7	2.58373	0.84778	1.86358	0.93633	0.0304307	0.00280899	0.0304307	0.00701731
1050	7	2.37553	0.843922	1.82359	0.942951	0.0273456	0.0018859	0.0278171	0.00704558
1060	6	2.23956	0.837049	1.81676	0.93985	0.031015	0.00093985	0.0281955	0.00708336
1070	6	2.33134	0.835613	1.82044	0.935891	0.0369677	0.00374357	0.0233973	0.00691708
1080	5	2.02857	0.833525	1.74931	0.933271	0.0410639	0.00139991	0.024265	0.00754283
1090	6	2.24526	0.82504	1.78429	0.935016	0.0317906	0.00327256	0.0299205	0.00737573
1100	5	2.29824	0.822105	1.79056	0.935016	0.0341281	0.00327256	0.027583	0.00734936
1110	6	2.4458	0.814888	1.8102	0.929368	0.0343866	0.00185874	0.0343866	0.00706933
1120	5	2.07407	0.810299	1.77321	0.926355	0.0356647	0.00463177	0.0333488	0.0074113
1130	6	2.18167	0.800984	1.75117	0.927644	0.0380334	0.00278293	0.0315399	0.00734892
1140	5	2.10073	0.796563	1.7446	0.922509	0.0350554	0.00276753	0.0396679	0.00750961
1150	5	1.76975	0.790355	1.65965	0.9298	0.0330079	0.0013947	0.0357973	0.00779168
1160	6	1.63629	0.788796	1.65976	0.924642	0.036061	0.00369857	0.0355987	0.00809882
1170	6	1.67235	0.781979	1.62934	0.927214	0.0361613	0.00185443	0.0347705	0.00793397
1180	5	1.646	0.777312	1.63899	0.918695	0.0454754	0.00183739	0.0339917	0.00818509
1190	5	1.67089	0.772148	1.62923	0.921234	0.0460617	0.00230309	0.0304007	0.00801485
1200	6	1.80606	0.76936	1.70645	0.9298	0.0362622	0.0018596	0.0320781	0.00799002
1210	5	1.87446	0.760545	1.72467	0.919118	0.0386029	0.00183824	0.0404412	0.00771807
1220	6	1.86125	0.760265	1.64578	0.932401	0.0298368	0.004662	0.0331002	0.00779193
1230	5	1.87428	0.751887	1.67476	0.918695	0.0362885	0.00597152	0.0390446	0.00791348
1240	5	1.88121	0.740741	1.65697	0.918274	0.0348944	0.00229568	0.0445363	0.00787974
1250	7	2.11184	0.738704	1.73432	0.902527	0.04287	0.00315884	0.051444	0.00750777
1260	8	2.39132	0.737066	1.74922	0.911993	0.0401277	0.000911993	0.0469676	0.00737402
1270	7	2.20892	0.730862	1.81591	0.913242	0.0365297	0.00136986	0.0488584	0.00763199
1280	6	2.23803	0.739288	1.6899	0.911162	0.0378132	0.00273349	0.0482916	0.00772894
1290	6	2.41413	0.738763	1.74988	0.91659	0.0371219	0.00366636	0.0426214	0.00739524
1300	6	2.55532	0.7355	1.75178	0.917852	0.0353373	0.0018357	0.0449748	0.00730239
1310	7	2.7666	0.743236	1.75807	0.9298	0.0311483	0.0023245	0.0367271	0.00734934
1320	6	2.84334	0.753569	1.80593	0.919118	0.0344669	0.00367647	0.042739	0.00702705
1330	7	2.96536	0.759279	1.79415	0.925069	0.0323774	0.00185014	0.0407031	0.00714015
1340	8	3.43581	0.770692	1.86274	0.921234	0.0322432	0.00138185	0.0451405	0.00718462
1350	6	3.38035	0.77061	1.83148	0.927644	0.0371058	0.000463822	0.0347866	0.00698158
1360	6	3.85242	0.785531	1.91466	0.922935	0.0350715	0.00369174	0.0383018	0.00679274
1370	7	4.03883	0.795302	1.95275	0.922509	0.0304428	0.00599631	0.0410517	0.0069749
1380	7	4.40691	0.812563	1.97094	0.931099	0.0270019	0.00372439	0.038175	0.00663954
1390	8	4.31989	0.810214	1.9372	0.926784	0.0319741	0.00231696	0.0389249	0.00655994
1400	6	4.17609	0.823333	1.93473	0.925497	0.0305414	0.00231374	0.0416474	0.00669367
1410	6	4.03553	0.825843	1.93441	0.938527	0.0225246	0.00187705	0.0370718	0.00666467
1420	6	4.26582	0.822263	1.95373	0.935016	0.028518	0.00374007	0.0327256	0.00659597
1430	8	4.18933	0.814954	1.91326	0.941176	0.0263529	0.00141176	0.0310588	0.00650546
1440	6	3.91731	0.826311	1.96639	0.93633	0.0243446	0.00140449	0.0379213	0.00659097
1450	6	3.61482	0.836488	1.98412	0.935891	0.0280767	0.00187178	0.03416	0.0066941
1460	8	3.80406	0.838777	1.92945	0.931099	0.0321229	0.0027933	0.0339851	0.00676981
1470	8	3.32977	0.8473	1.90755	0.944287	0.02644	0.00283286	0.02644	0.00679078
1480	9	3.20901	0.852325	1.97368	0.935016	0.0317906	0.00374007	0.029453	0.00677983
1490	7	3.15872	0.84356	1.9665	0.930665	0.0344346	0.00372266	0.0311773	0.00669147
1500	7	2.79211	0.84105	1.89415	0.942951	0.0249882	0.00377181	0.0282885	0.00701835
1510	10	3.06092	0.847659	2.13216	0.936768	0.0299766	0.00187354	0.0313817	0.00672814
1520	8	2.96135	0.840867	2.09654	0.938086	0.0295497	0.00281426	0.0295497	0.00680845
1530	6	2.87019	0.831989	2.03108	0.928936	0.0311194	0.00278681	0.0371575	0.00689009
1540	8	2.6581	0.823978	1.93328	0.941176	0.0258824	0.00188235	0.0310588	0.00703295
1550	7	2.65771	0.820688	1.85936	0.937647	0.0271917	0.00281294	0.0323488	0.0071129
1560	7	2.83928	0.817707	1.85827	0.926355	0.0375174	0.00370542	0.0324224	0.00699541
1570	10	2.98952	0.812087	1.90546	0.91954	0.0367816	0.00643678	0.0372414	0.00698016
1580	11	2.83357	0.806696	1.85358	0.938527	0.0220554	0.000938527	0.0384796	0.00708997
1590	7	2.81089	0.801561	1.86351	0.917431	0.0321101	0.00366972	0.046789	0.00714269
1600	8	2.85442	0.795869	1.83878	0.930233	0.0306977	0.00372093	0.0353488	0.00720671
1610	7	2.89601	0.790902	1.81833	0.93985	0.024906	0.00281955	0.0324248	0.00698353
1620	8	3.24314	0.795151	1.89076	0.928505	0.0348189	0.00232126	0.0343547	0.00696978
1630	7	3.53856	0.799922	1.90758	0.930665	0.0358306	0.00186133	0.0316426	0.00657551
1640	7	3.76153	0.800059	1.89388	0.926784	0.0291937	0.00185357	0.0421687	0.00670879
1650	6	3.90899	0.803473	1.90163	0.927644	0.0375696	0.00139147	0.0333952	0.00679086
1660	6	4.40413	0.81335	1.94563	0.933707	0.0284781	0.000466853	0.0373483	0.00643209
1670	7	4.32721	0.800812	1.9262	0.935454	0.0289991	0.000935454	0.0346118	0.00646131
1680	9	4.69965	0.807791	1.96558	0.926784	0.0268767	0.00324374	0.0430955	0.00649198
1690	8	4.8366	0.808587	1.97388	0.927214	0.0338433	0.00139082	0.0375522	0.00659795
1700	8	4.9939	0.820902	2.09036	0.934579	0.028972	0.00186916	0.0345794	0.00638524
1710	7	4.82063	0.816012	1.94472	0.925069	0.0365402	0.00370028	0.0346901	0.00641102
1720	7	4.46174	0.815089	1.9798	0.92081	0.031768	0.00230203	0.0451197	0.00649326
1730	7	4.2967	0.819313	1.93125	0.932401	0.0261072	0.000932401	0.0405594	0.0065573
1740	7	4.53776	0.813177	1.99388	0.925497	0.0310042	0.00323924	0.0402591	0.00630998
1750	8	4.50772	0.813898	1.96303	0.921234	0.0322432	0.00322432	0.043298	0.00642264
1760	10	4.10506	0.833157	1.96563	0.938086	0.0253283	0.00234522	0.0342402	0.0065361
1770	9	3.77993	0.831609	1.93721	0.937207	0.0267104	0.00328022	0.0328022	0.006577
1780	9	3.68043	0.834961	1.91437	0.936768	0.0295082	0.0028103	0.0309133	0.00670566
1790	11	3.60409	0.842082	1.97393	0.930233	0.0344186	0.00325581	0.032093	0.00675395
1800	10	3.15336	0.837573	1.89743	0.944287	0.02644	0.003305	0.0259679	0.0067428
1810	9	2.98537	0.840649	1.9083	0.930233	0.0353488	0.00325581	0.0311628	0.00677633
1820	10	3.24759	0.834923	1.90856	0.931099	0.0288641	0.0018622	0.038175	0.00672756
1830	10	3.00691	0.83684	1.90022	0.937647	0.0267229	0.00140647	0.0342241	0.00695505
1840	9	3.33017	0.828214	1.90942	0.935891	0.0252691	0.00187178	0.0369677	0.00673159
1850	9	3.19502	0.827316	1.90735	0.94162	0.0240113	0.00235405	0.0320151	0.00671951
1860	8	3.17903	0.822692	1.90341	0.932836	0.0326493	0.00233209	0.0321828	0.00685799
1870	7	3.03772	0.818277	2.03291	0.926355	0.0356647	0.00231589	0.0356647	0.00685806
1880	7	2.45022	0.820292	1.8483	0.932401	0.0340326	0.0018648	0.0317016	0.0070706
1890	7	2.29139	0.81318	1.76792	0.93633	0.0318352	0.00468165	0.0271536	0.00728816
1900	7	2.14591	0.808672	1.7822	0.92081	0.03407	0.00368324	0.0414365	0.00737176
1910	6	2.07915	0.804885	1.77413	0.929368	0.0381041	0.00232342	0.0302045	0.00738442
1920	6	2.05726	0.799982	1.75192	0.928074	0.0343387	0.00324826	0.0343387	0.00759238
1930	7	2.18247	0.802863	1.75912	0.929368	0.0362454	0.00371747	0.0306691	0.00725438
1940	8	2.35113	0.792287	1.82351	0.922935	0.0290725	0.00323027	0.0447623	0.00716688
1950	7	2.33673	0.788518	1.74829	0.930665	0.032108	0.000465333	0.0367613	0.0073594
1960	6	2.75959	0.787858	1.85169	0.921659	0.035023	0.00276498	0.040553	0.00693343
1970	8	2.88961	0.782612	1.84752	0.928074	0.0259861	0.00232019	0.0436195	0.0070215
1980	6	3.15728	0.780187	1.86856	0.927644	0.0329314	0.00278293	0.0366419	0.00679811
1990	5	3.16968	0.776392	1.83438	0.924214	0.0318854	0.00184843	0.0420518	0.00689562
2000	5	3.18768	0.772607	1.88724	0.928074	0.0264501	0.00464037	0.0408353	0.00676009
2010	6	3.08494	0.769882	2.04505	0.922935	0.0350715	0.00323027	0.0387633	0.00697613
2020	6	2.76775	0.768081	1.96048	0.922935	0.0323027	0.00507614	0.0396862	0.00682034
2030	5	2.80659	0.769065	1.83267	0.919118	0.0399816	0.00275735	0.0381434	0.00681465
2040	5	2.84082	0.767422	1.83474	0.925497	0.0347062	0.00277649	0.0370199	0.00699568
2050	6	3.1557	0.772323	1.84801	0.935891	0.025737	0.00187178	0.0364998	0.00682268
2060	6	3.21367	0.768822	1.88026	0.914913	0.0315645	0.00274474	0.0507777	0.00667937
2070	5	3.26836	0.759413	1.84631	0.925069	0.0360777	0.0013876	0.0374653	0.0068762
2080	5	3.36249	0.760837	2.10909	0.914495	0.0320073	0.00274348	0.0507545	0.00667834
2090	5	3.33466	0.756952	1.96985	0.922084	0.0304288	0.00322729	0.04426	0.0066891
2100	6	3.10986	0.755901	1.84179	0.919118	0.0307904	0.00321691	0.046875	0.00681969
2110	7	3.03551	0.747218	1.83054	0.92081	0.0299263	0.00230203	0.0469613	0.00682426
2120	5	2.91892	0.745031	1.8086	0.922935	0.035533	0.00415321	0.0373789	0.0068219
2130	7	2.46154	0.744938	1.77031	0.925497	0.0291532	0.00138825	0.0439611	0.00704879
2140	7	2.5126	0.741642	1.78278	0.927214	0.0366249	0.00139082	0.0347705	0.00708624
2150	5	2.68655	0.734045	1.78699	0.92081	0.0308471	0.00552486	0.0428177	0.00688438
2160	6	2.67884	0.736888	1.79714	0.912825	0.0383387	0.0036513	0.0451848	0.00696494
2170	5	2.57445	0.735831	1.80094	0.920387	0.0358951	0.000920387	0.042798	0.00710411
2180	5	2.64677	0.738532	1.78707	0.915332	0.0398169	0.00183066	0.0430206	0.0069928
2190	6	2.87912	0.747663	1.81761	0.923788	0.0327945	0.000461894	0.0429561	0.00688438
2200	6	2.76264	0.742229	1.79259	0.919963	0.0386385	0.00137994	0.0400184	0.0069897
2210	6	2.87243	0.736492	1.77619	0.923361	0.034626	0.00277008	0.0392428	0.00718255
2220	9	3.20161	0.731742	1.853	0.912825	0.0356002	0.0036513	0.0479233	0.00695487
2230	10	3.32784	0.741877	1.87673	0.917011	0.0330124	0.00275103	0.047226	0.0066288
2240	8	3.74379	0.754988	1.89145	0.930233	0.0283721	0.0027907	0.0386047	0.00658424
2250	10	3.54955	0.758779	1.88676	0.923361	0.0309326	0.000923361	0.044783	0.00662408
2260	9	3.45447	0.754515	1.88714	0.928074	0.024594	0.00324826	0.0440835	0.00653441
2270	7	3.59174	0.750229	1.85312	0.922509	0.0318266	0.00138376	0.0442804	0.00689917
2280	8	3.71011	0.753267	1.87671	0.925069	0.0272895	0.00185014	0.0457909	0.00647094
2290	8	3.81649	0.756063	1.87731	0.924214	0.0314233	0.00231054	0.0420518	0.00673579
2300	9	3.69677	0.737976	1.86132	0.927214	0.0254984	0.00139082	0.0458971	0.00649049
2310	9	3.66546	0.736154	1.8252	0.926784	0.0315107	0.00185357	0.0398517	0.00677892
2320	10	3.83825	0.741062	1.88555	0.909504	0.0322874	0.00318327	0.055025	0.0065364
2330	9	4.29197	0.743484	1.87259	0.925497	0.0328552	0.00185099	0.0397964	0.00681016
2340	9	4.69964	0.742504	1.89843	0.923361	0.0295476	0.0023084	0.044783	0.0067506
2350	9	4.97515	0.750538	1.95156	0.925497	0.0268394	0.00370199	0.0439611	0.00632058
2360	10	5.13631	0.759072	1.93641	0.928074	0.0287703	0.000928074	0.0422274	0.00645405
2370	9	5.29185	0.753724	1.94938	0.923361	0.0290859	0.0023084	0.0452447	0.0062864
2380	12	5.02463	0.763489	1.92983	0.928505	0.0287837	0.00464253	0.0380687	0.00643487
2390	11	5.13016	0.769793	1.94681	0.929368	0.0297398	0.00139405	0.0394981	0.00635632
2400	10	5.02085	0.790248	1.97135	0.923788	0.034642	0.00277136	0.0387991	0.0063958
2410	11	4.65811	0.79929	1.97572	0.929368	0.0292751	0.000929368	0.0404275	0.00644416
2420	9	4.45027	0.801842	1.96505	0.935016	0.0261805	0.00233754	0.0364656	0.00642801
2430	8	4.48302	0.810801	1.99843	0.933271	0.0265982	0.00186654	0.0382641	0.00624203
2440	9	4.73388	0.819344	2.01083	0.936768	0.024356	0.00234192	0.036534	0.00620858
2450	9	4.48508	0.819204	1.99004	0.93985	0.0258459	0.00328947	0.031015	0.00626573
2460	9	4.56814	0.827539	2.02664	0.925926	0.037963	0.00324074	0.0328704	0.00635743
2470	11	4.61548	0.837061	2.03414	0.927214	0.0338433	0.000927214	0.0380158	0.00617367
2480	8	4.33609	0.844693	2.03967	0.9298	0.032543	0.0023245	0.0353324	0.0063032
2490	9	4.15602	0.842213	1.98353	0.939408	0.0310005	0.00187882	0.0277125	0.00643093
2500	10	4.04799	0.842775	2.00848	0.939408	0.0281822	0.00234852	0.0300611	0.00630465
2510	9	4.22161	0.836014	1.97694	0.929368	0.027881	0.00325279	0.0394981	0.00645992
2520	9	3.72425	0.843237	1.98132	0.940734	0.0324553	0.0028222	0.0239887	0.00639382
2530	11	3.60763	0.84242	1.96991	0.946522	0.023663	0.00331283	0.0265026	0.00644026
2540	7	3.41916	0.840615	1.99549	0.934143	0.0340962	0.00140121	0.0303596	0.00645034
2550	7	3.17474	0.842713	1.96647	0.931532	0.0260829	0.000931532	0.0414532	0.00663517
2560	8	3.02851	0.842882	1.94022	0.94697	0.0307765	0.00189394	0.0203598	0.00657471
2570	9	3.3262	0.835718	1.96553	0.931099	0.033054	0.00232775	0.0335196	0.00650427
2580	8	3.16651	0.830045	1.96409	0.928505	0.0371402	0.00278552	0.0315692	0.00649979
2590	8	3.34899	0.830764	1.91953	0.942507	0.0287465	0.00235627	0.0263902	0.00656771
2600	9	3.73112	0.828926	1.96049	0.942063	0.0235516	0.00282619	0.0315591	0.00655374
2610	9	4.18745	0.829685	1.9881	0.93633	0.0294944	0.00234082	0.0318352	0.00645432
2620	9	4.75599	0.82569	1.99349	0.93985	0.0296053	0.0018797	0.0286654	0.00621357
2630	9	5.19816	0.831006	2.03391	0.93985	0.0263158	0.000469925	0.0333647	0.00616926
2640	9	4.55404	0.825165	2.02625	0.93985	0.0267857	0.0018797	0.031485	0.00624145
2650	8	5.38978	0.826233	2.03057	0.938967	0.0262911	0.00187793	0.0328638	0.00628082
2660	9	4.90716	0.823012	2.01058	0.938527	0.033787	0.00187705	0.0258095	0.00615258
2670	8	5.20212	0.81757	2.00474	0.927644	0.0329314	0.00324675	0.0361781	0.00635526
2680	8	5.45935	0.819874	2.02165	0.937647	0.0300047	0.00234412	0.0300047	0.00625508
2690	8	5.69799	0.822415	2.20546	0.941176	0.024	0.00141176	0.0334118	0.00617478
2700	10	4.95291	0.818169	1.99803	0.940734	0.0244591	0.00329257	0.0315146	0.00619267
2710	8	4.93449	0.817185	2.02895	0.931966	0.0293569	0.00186393	0.0368127	0.00625207
2720	9	4.59784	0.8161	1.99711	0.93633	0.0266854	0.00280899	0.034176	0.00638035
2730	8	4.30731	0.811126	1.98094	0.939408	0.0263034	0.00281822	0.0314702	0.00628895
2740	11	4.15645	0.803497	1.97566	0.926784	0.0278035	0.00231696	0.0430955	0.00655003
2750	8	4.61462	0.795069	1.98996	0.928505	0.0292479	0.00278552	0.0394615	0.00639968
2760	7	4.30974	0.79274	1.93837	0.935454	0.0252572	0.00140318	0.0378859	0.00672185
2770	6	4.16727	0.793115	1.94599	0.932401	0.0275058	0.0032634	0.0368298	0.00632492
2780	7	3.95896	0.793535	1.89255	0.938967	0.02723	0.00187793	0.0319249	0.00662936
2790	5	3.59985	0.791542	1.91534	0.922935	0.0396862	0.00369174	0.0336871	0.00661748
2800	6	3.92968	0.784272	1.92939	0.926784	0.0282669	0.00231696	0.0426321	0.0066392
2810	5	3.86659	0.779406	1.93248	0.924214	0.0355823	0.00323475	0.0369686	0.00645207
2820	6	3.69253	0.768793	1.86296	0.922084	0.0350392	0.00414938	0.0387275	0.00670609
2830	5	3.37455	0.767557	1.84097	0.923361	0.0337027	0.00184672	0.0410896	0.00707305
2840	6	3.32501	0.765448	1.8507	0.925069	0.0305273	0.000925069	0.0434783	0.00697956
2850	6	3.25696	0.762462	1.84795	0.922084	0.0304288	0.00368834	0.043799	0.00690666
