Generation number	Allele number	Frequency	Activity
440	-3	0	0.822821
440	0	0.655828	0.659617
440	7	0.00850425	0.815976
440	41	0.282141	0.874855
440	70	0.052026	0.93707
440	98	0.00150075	0.999471
450	-3	0	0.818946
450	0	0.570785	0.65384
450	7	0.0050025	0.813496
450	41	0.358179	0.870439
450	70	0.0525263	0.932953
450	98	0.00850425	0.994616
450	99	0.0050025	0.996983
460	-3	0	0.81484
460	0	0.546273	0.64869
460	7	0.00250125	0.811888
460	41	0.388694	0.863994
460	70	0.050025	0.9292
460	98	0.00450225	0.98963
460	102	0.00650325	0.995578
460	104	0.00150075	0.998555
470	-3	0	0.811844
470	0	0.44072	0.642733
470	7	0.002001	0.807156
470	41	0.491746	0.857624
470	70	0.0450225	0.923526
470	98	0.00350175	0.985251
470	102	0.0125063	0.990573
470	104	0.00450225	0.993729
480	-3	0	0.810527
480	0	0.394197	0.635751
480	41	0.525763	0.851038
480	70	0.0745373	0.918259
480	98	0.0010005	0.980036
480	104	0.004002	0.988709
480	108	0.00050025	0.999541
490	-3	0	0.8057
490	0	0.330665	0.630299
490	41	0.584792	0.842984
490	70	0.0725363	0.915029
490	104	0.012006	0.984238
500	-3	0	0.803534
500	0	0.28064	0.625814
500	41	0.628814	0.836927
500	70	0.068034	0.91072
500	104	0.0225113	0.979604
510	-3	0	0.801792
510	0	0.237119	0.62214
510	41	0.638819	0.829136
510	70	0.0930465	0.906376
510	104	0.030015	0.975279
510	115	0.0010005	0.999473
520	-3	0	0.800391
520	0	0.222111	0.616633
520	41	0.588294	0.821126
520	70	0.106553	0.900412
520	104	0.0815408	0.969642
520	116	0.0010005	0.99952
520	117	0.00050025	1
530	-3	0	0.796157
530	0	0.203602	0.612398
530	41	0.592796	0.814503
530	70	0.101551	0.895616
530	104	0.102051	0.964025
540	-3	0	0.792079
540	0	0.175088	0.607997
540	41	0.563782	0.807309
540	70	0.134067	0.892498
540	104	0.127064	0.958305
550	-3	0	0.790939
550	0	0.157579	0.60171
550	41	0.568284	0.800865
550	70	0.16008	0.888034
550	104	0.111056	0.95505
550	122	0.00050025	0.996363
550	124	0.002001	0.997545
550	125	0.00050025	0.999501
560	-3	0	0.789326
560	0	0.126063	0.59748
560	41	0.571286	0.79564
560	70	0.194597	0.883646
560	104	0.103052	0.948682
560	124	0.00350175	0.992739
560	127	0.00150075	0.99895
570	-3	0	0.786441
570	0	0.115558	0.592939
570	41	0.562281	0.788506
570	70	0.184592	0.879174
570	104	0.132566	0.944527
570	124	0.0050025	0.988336
580	-3	0	0.782382
580	0	0.0515258	0.59249
580	41	0.565283	0.781096
580	70	0.218609	0.874205
580	104	0.164582	0.939494
590	-3	0	0.776861
590	0	0.0375188	0.591075
590	41	0.525263	0.775016
590	70	0.248624	0.869427
590	104	0.188594	0.932859
600	-3	0	0.774123
600	0	0.048024	0.587506
600	41	0.466233	0.768874
600	70	0.287144	0.865374
600	104	0.198099	0.928753
600	133	0.00050025	1
610	-3	0	0.772328
610	0	0.0225113	0.584021
610	41	0.391196	0.762559
610	70	0.312156	0.859555
610	104	0.264632	0.924305
610	133	0.0010005	0.995068
610	134	0.00850425	0.995371
620	-3	0	0.771685
620	0	0.010005	0.581635
620	41	0.393697	0.756379
620	70	0.330665	0.854948
620	104	0.263132	0.919259
620	134	0.00250125	0.990489
630	-3	0	0.768464
630	0	0.0125063	0.576782
630	41	0.326163	0.750485
630	70	0.33917	0.848613
630	104	0.304652	0.912649
630	134	0.0170085	0.985574
630	136	0.00050025	0.996044
640	-3	0	0.768051
640	41	0.303152	0.74273
640	70	0.365183	0.842874
640	104	0.306653	0.906572
640	134	0.0255128	0.98078
650	-3	0	0.766769
650	41	0.25963	0.737554
650	70	0.365183	0.836497
650	104	0.336668	0.902644
650	134	0.0385193	0.976166
650	143	0.00050025	0.999484
660	-3	0	0.761394
660	41	0.203102	0.734082
660	70	0.445223	0.828885
660	104	0.324662	0.897224
660	134	0.0235118	0.972132
660	143	0.002001	0.994259
660	146	0.002001	0.997519
670	-3	0	0.758601
670	41	0.166083	0.728583
670	70	0.509255	0.820971
670	104	0.306653	0.890444
670	134	0.014007	0.967219
670	143	0.00450225	0.989586
680	-3	0	0.759114
680	41	0.17959	0.72214
680	70	0.466733	0.814377
680	104	0.323162	0.886664
680	134	0.024012	0.962878
680	143	0.00650325	0.984093
680	150	0.00050025	0.99946
690	-3	0	0.753193
690	41	0.174087	0.719014
690	70	0.443722	0.809286
690	104	0.355678	0.88016
690	134	0.024012	0.957656
690	154	0.002001	0.999539
690	155	0.0010005	1
700	-3	0	0.751674
700	41	0.167084	0.714211
700	70	0.44022	0.799733
700	104	0.364682	0.873835
700	134	0.0155078	0.95307
700	154	0.00850425	0.994426
700	155	0.00450225	0.994739
710	-3	0	0.749445
710	41	0.12006	0.708105
710	70	0.445723	0.794004
710	104	0.401701	0.867711
710	134	0.0250125	0.948591
710	154	0.002001	0.989821
710	155	0.006003	0.989874
720	-3	0	0.746461
720	41	0.124062	0.702829
720	70	0.406703	0.788001
720	104	0.41921	0.860829
720	134	0.0435218	0.943325
720	154	0.00050025	0.984225
720	155	0.00650325	0.984679
730	-3	0	0.743566
730	41	0.0615308	0.699499
730	70	0.462231	0.782583
730	104	0.423712	0.854146
730	134	0.0490245	0.939398
730	155	0.004002	0.980595
740	-3	0	0.741981
740	41	0.0525263	0.696491
740	70	0.442221	0.77728
740	104	0.455728	0.845854
740	134	0.0445223	0.933359
740	155	0.00550275	0.97644
750	-3	0	0.739909
750	41	0.0655328	0.690464
750	70	0.390695	0.77124
750	104	0.495248	0.841601
750	134	0.038019	0.929331
750	155	0.0110055	0.971511
760	-3	0	0.73697
760	41	0.084042	0.687795
760	70	0.401201	0.766141
760	104	0.475738	0.834149
760	134	0.036018	0.922437
760	155	0.00150075	0.966894
760	164	0.002001	0.998451
770	-3	0	0.735039
770	41	0.0590295	0.684168
770	70	0.421711	0.759277
770	104	0.470735	0.827984
770	134	0.0370185	0.91597
770	164	0.00350175	0.993384
770	166	0.00850425	0.996685
780	-3	0	0.729991
780	41	0.0545273	0.682428
780	70	0.421211	0.753975
780	104	0.454727	0.821809
780	134	0.0565283	0.91127
780	164	0.006003	0.988475
780	166	0.00650325	0.991258
780	169	0.0010005	0.999463
790	-3	0	0.728529
790	41	0.054027	0.67578
790	70	0.42071	0.747824
790	104	0.432216	0.81672
790	134	0.0755378	0.907151
790	164	0.0125063	0.983535
790	166	0.00550275	0.986138
800	-3	0	0.72898
800	41	0.0415208	0.671343
800	70	0.428714	0.742652
800	104	0.451226	0.812087
800	134	0.0590295	0.902439
800	164	0.0190095	0.978576
800	166	0.0010005	0.980623
810	-3	0	0.726823
810	41	0.0670335	0.667055
810	70	0.395198	0.735908
810	104	0.413707	0.806781
810	134	0.0710355	0.897995
810	164	0.0510255	0.973273
810	176	0.0010005	0.999566
810	177	0.00150075	1
820	-3	0	0.724734
820	41	0.056028	0.662594
820	70	0.433217	0.731125
820	104	0.407204	0.802051
820	134	0.0635318	0.894399
820	164	0.0335168	0.96872
820	179	0.0070035	0.99606
830	-3	0	0.725617
830	41	0.0530265	0.655281
830	70	0.426213	0.726235
830	104	0.405203	0.79438
830	134	0.062031	0.889524
830	164	0.0390195	0.963219
830	179	0.0150075	0.990456
840	-3	0	0.724854
840	41	0.0615308	0.654191
840	70	0.343672	0.721015
840	104	0.427214	0.786242
840	134	0.0935468	0.884016
840	164	0.044022	0.957471
840	179	0.028014	0.985611
840	185	0.00050025	0.998009
840	186	0.002001	1
850	-3	0	0.724101
850	41	0.0465233	0.653956
850	70	0.345673	0.714312
850	104	0.423712	0.7818
850	134	0.116058	0.880611
850	164	0.0335168	0.952874
850	179	0.0350175	0.979941
860	-3	0	0.721567
860	41	0.0595298	0.647502
860	70	0.328164	0.707355
860	104	0.392196	0.774082
860	134	0.157579	0.874758
860	164	0.024012	0.94758
860	179	0.0385193	0.975505
860	187	0.00050025	1
870	-3	0	0.718234
870	41	0.0285143	0.644064
870	70	0.275138	0.701765
870	104	0.466733	0.767362
870	134	0.155078	0.870345
870	164	0.016008	0.944181
870	179	0.0575288	0.970485
870	191	0.00050025	0.999496
870	192	0.0010005	1
880	-3	0	0.716051
880	41	0.0290145	0.642256
880	70	0.242621	0.697126
880	104	0.453727	0.762478
880	134	0.166583	0.865552
880	164	0.0330165	0.937789
880	179	0.0755378	0.96437
890	-3	0	0.711811
890	41	0.0070035	0.638704
890	70	0.218609	0.690671
890	104	0.454227	0.75727
890	134	0.151076	0.860925
890	164	0.0550275	0.932584
890	179	0.113057	0.959059
890	193	0.00150075	0.998538
900	-3	0	0.709506
900	41	0.002001	0.637936
900	70	0.1991	0.68663
900	104	0.447224	0.750385
900	134	0.167084	0.855917
900	164	0.0570285	0.928546
900	179	0.127064	0.952877
900	193	0.0010005	0.99331
910	-3	0	0.706855
910	70	0.210605	0.681942
910	104	0.435218	0.745377
910	134	0.134067	0.851525
910	164	0.0685343	0.923241
910	179	0.145573	0.947744
910	193	0.00350175	0.988073
910	200	0.00250125	0.996595
910	201	0.00050025	1
920	-3	0	0.707299
920	70	0.203102	0.680865
920	104	0.3992	0.737253
920	134	0.134067	0.846606
920	164	0.11906	0.918019
920	179	0.144072	0.943739
920	203	0.00050025	1
920	204	0.00050025	1
930	-3	0	0.704734
930	70	0.198599	0.676047
930	104	0.352176	0.728794
930	134	0.142071	0.84146
930	164	0.146573	0.912374
930	179	0.158079	0.938596
930	204	0.0030015	0.994931
940	-3	0	0.700632
940	70	0.208604	0.669967
940	104	0.332666	0.722974
940	134	0.173087	0.836724
940	164	0.137069	0.907728
940	179	0.143072	0.934167
940	204	0.006003	0.990236
950	-3	0	0.699686
950	70	0.1996	0.665205
950	104	0.291146	0.718172
950	134	0.168084	0.831733
950	164	0.145073	0.900843
950	179	0.190595	0.930202
950	204	0.00550275	0.985545
950	209	0.00050025	0.998459
960	-3	0	0.694158
960	70	0.165083	0.660743
960	104	0.237619	0.714753
960	134	0.170585	0.827895
960	164	0.189595	0.894625
960	179	0.237619	0.925138
970	-3	0	0.691379
970	70	0.129565	0.656939
970	104	0.204602	0.710141
970	134	0.138569	0.822529
970	164	0.223612	0.88988
970	179	0.304152	0.920495
980	-3	0	0.688885
980	70	0.096048	0.653595
980	104	0.18059	0.704614
980	134	0.115058	0.817745
980	164	0.235118	0.885176
980	179	0.373687	0.916095
990	-3	0	0.687417
990	70	0.064032	0.64824
990	104	0.152076	0.697364
990	134	0.125563	0.812482
990	164	0.268634	0.87834
990	179	0.390195	0.910465
1000	-3	0	0.68413
1000	70	0.0535268	0.643418
1000	104	0.156078	0.69125
1000	134	0.130565	0.80965
1000	164	0.313657	0.874539
1000	179	0.346673	0.904485
1010	-3	0	0.680558
1010	70	0.050025	0.643415
1010	104	0.130565	0.686636
1010	134	0.133567	0.807034
1010	164	0.301151	0.870596
1010	179	0.385193	0.898199
1020	-3	0	0.678874
1020	70	0.0390195	0.641449
1020	104	0.107054	0.685232
1020	134	0.117059	0.800603
1020	164	0.296648	0.864259
1020	179	0.44072	0.892332
