Generation number	Total number of allele	Diversity	Activity	Time	Fertility rate	2 DSB on one site rate	No DSB rate	No symmetrical sites (binding + DSB) rate	q
8920	5	3.64093	0.797945	2.23877	0.976562	0	0.00146484	0.0219727	0.920296
8930	5	3.61023	0.798099	2.19596	0.977517	0	0.00195503	0.0205279	0.917079
8940	6	3.45568	0.79687	2.17498	0.972763	0	0.00194553	0.0252918	0.920904
8950	5	3.50795	0.793119	2.161	0.97229	0	0.00194458	0.0257657	0.919394
8960	6	3.42084	0.793249	2.16721	0.977995	0	0.00244499	0.0195599	0.91504
8970	5	3.36408	0.78792	2.15254	0.971345	0	0.00437105	0.0242836	0.904598
8980	5	3.43251	0.782416	2.17279	0.971345	0	0.00291404	0.0257407	0.888197
8990	4	3.42781	0.776689	2.14602	0.972763	0	0.000972763	0.0262646	0.914052
9000	6	3.55962	0.771879	2.19895	0.974184	0	0.000974184	0.0248417	0.899553
9010	6	3.57407	0.768229	2.17033	0.979432	0	0.000489716	0.0200784	0.89096
9020	7	3.39931	0.771866	2.1234	0.970874	0	0.00194175	0.0271845	0.895198
9030	8	3.50144	0.768456	2.14271	0.975134	0	0.00341297	0.0214529	0.906189
9040	8	3.71788	0.767147	2.18394	0.975134	0	0.00243784	0.0224281	0.904607
9050	7	3.50678	0.762668	2.16437	0.970874	0	0.000485437	0.0286408	0.889404
9060	9	3.26799	0.760324	2.11184	0.970403	0	0.00388161	0.0257157	0.883922
9070	8	3.22039	0.751579	2.15531	0.972763	0	0.00145914	0.0257782	0.874521
9080	8	3.21765	0.749362	2.11881	0.97229	0	0.00097229	0.026738	0.876267
9090	6	3.24122	0.742909	2.13223	0.964785	0	0.00434153	0.0308731	0.870253
9100	10	3.26743	0.741015	2.1063	0.97704	0	0.0024426	0.0205178	0.8667
9110	10	3.19223	0.747034	2.14341	0.971345	0	0.00291404	0.0257407	0.883893
9120	9	3.01211	0.747884	2.08224	0.967118	0	0.00193424	0.0309478	0.883288
9130	6	2.80392	0.741722	2.05695	0.967586	0	0.00193517	0.030479	0.873468
9140	6	2.80541	0.741055	2.02559	0.967586	0	0.00241896	0.0299952	0.861137
9150	6	2.67175	0.737512	2.03768	0.965251	0	0.00434363	0.0304054	0.874557
9160	7	2.59082	0.728006	1.98998	0.965717	0	0.000965717	0.0333172	0.859563
9170	6	2.8424	0.728778	2.0326	0.970874	0	0.00242718	0.026699	0.853085
9180	7	2.90782	0.7252	2.00605	0.967118	0	0.00193424	0.0309478	0.865972
9190	6	3.34645	0.72566	2.09659	0.965717	0	0.00338001	0.0309029	0.857993
9200	6	3.90601	0.731521	2.17128	0.962927	0	0.00192585	0.0351468	0.861516
9210	7	4.1295	0.728308	2.13417	0.964785	0	0.00337675	0.0318379	0.872661
9220	6	4.17859	0.732473	2.05754	0.962464	0	0.00336862	0.0341675	0.882908
9230	6	4.43565	0.736074	2.08659	0.969932	0	0.00484966	0.0252182	0.875307
9240	7	4.51737	0.736457	2.23215	0.969932	0	0.00387973	0.0261882	0.881406
9250	7	5.16146	0.744608	2.11469	0.966651	0	0.00338328	0.0299662	0.886648
9260	9	4.89273	0.768278	2.13924	0.97371	0	0.00194742	0.0243427	0.895986
9270	8	4.63359	0.776557	2.16295	0.979432	0	0.00195886	0.0186092	0.922798
9280	7	4.30226	0.783261	2.06279	0.977995	0	0.00146699	0.0205379	0.919175
9290	7	4.10974	0.776774	2.14995	0.968054	0	0.00338819	0.0285576	0.911943
9300	7	3.77818	0.774985	2.08964	0.97371	0	0.00340798	0.0228822	0.907569
9310	7	3.71956	0.759684	2.0384	0.974184	0	0.000974184	0.0248417	0.918102
9320	8	3.14361	0.775681	2.06148	0.976086	0	0.000976086	0.022938	0.906283
9330	6	2.9682	0.780615	1.99408	0.974184	0	0.00194837	0.0238675	0.929589
9340	6	3.10455	0.766062	2.03359	0.971345	0	0.00291404	0.0257407	0.920058
9350	7	2.64269	0.771965	1.98586	0.972763	0	0.00243191	0.0248054	0.92594
9360	6	2.34096	0.774595	1.95184	0.965717	0	0.00434573	0.0299372	0.929904
9370	6	2.10724	0.777577	1.88187	0.968523	0	0.00290557	0.0285714	0.916548
9380	7	2.12305	0.767035	1.87492	0.965717	0	0.00241429	0.0318687	0.914858
9390	8	1.89348	0.763354	1.74189	0.981836	0	0.000981836	0.0171821	0.901958
9400	7	1.84297	0.765285	1.73291	0.981836	0	0.00294551	0.0152185	0.906324
9410	7	1.71207	0.764175	1.70773	0.970874	0	0.00485437	0.0242718	0.910606
9420	6	1.65556	0.764518	1.70714	0.974184	0	0.00194837	0.0238675	0.897214
9430	6	1.57498	0.757887	1.65504	0.969462	0	0.00242365	0.0281144	0.893251
9440	6	1.61202	0.75324	1.6606	0.973236	0	0.00145985	0.0253041	0.898934
9450	5	1.57417	0.739165	1.62637	0.969462	0	0.00339312	0.0271449	0.891417
9460	6	1.52687	0.74059	1.58906	0.976086	0	0.00146413	0.02245	0.873227
9470	5	1.50373	0.73462	1.61171	0.968523	0	0.00242131	0.0290557	0.864435
9480	4	1.42893	0.730051	1.54059	0.971817	0	0.00194363	0.0262391	0.849505
9490	4	1.58622	0.715927	1.62394	0.966184	0	0.00241546	0.031401	0.853771
9500	4	1.7536	0.703989	1.68817	0.967118	0	0.00338491	0.0294971	0.839076
9510	7	1.77875	0.701531	1.65999	0.968992	0	0.00436047	0.0266473	0.831706
9520	7	1.77051	0.696573	1.66716	0.956938	0	0.00143541	0.0416268	0.848469
9530	7	1.69951	0.678813	1.59625	0.966651	0	0.00144998	0.0318995	0.82414
9540	7	1.6465	0.672465	1.56424	0.962464	0	0.000962464	0.0365736	0.807734
9550	4	1.58597	0.666752	1.53181	0.958773	0	0.00239693	0.0388303	0.792525
9560	4	1.47515	0.657887	1.49326	0.958773	0	0.000958773	0.0402685	0.795129
9570	5	1.52499	0.64978	1.50582	0.950119	0	0.00142518	0.0484561	0.775022
9580	5	1.81774	0.638146	1.57863	0.956938	0	0.000956938	0.0421053	0.787401
9590	5	1.73879	0.63839	1.53903	0.946522	0	0.00141978	0.0520587	0.774106
9600	3	1.7287	0.63343	1.55553	0.951022	0	0.00285307	0.0461246	0.766988
9610	3	1.69511	0.630986	1.51343	0.955566	0	0.00143335	0.0430005	0.768374
9620	3	1.80582	0.625242	1.51782	0.948767	0	0.00189753	0.0493359	0.76439
9630	3	1.92435	0.616884	1.59562	0.949217	0	0.00189843	0.0488847	0.765362
9640	3	1.8148	0.608913	1.52864	0.949668	0	0.002849	0.0474834	0.742152
9650	4	1.87204	0.600618	1.5381	0.940291	0	0.00329102	0.0564175	0.7423
9660	3	1.87025	0.591392	1.51866	0.94697	0	0.00142045	0.0516098	0.746917
9670	6	1.93791	0.586351	1.50587	0.946074	0	0.00236518	0.051561	0.741179
9680	7	2.03855	0.582175	1.51724	0.932836	0	0.00466418	0.0625	0.736864
9690	7	2.22088	0.57535	1.57447	0.93633	0	0.00374532	0.0599251	0.738629
9700	6	2.42795	0.573887	1.57865	0.943396	0	0.00283019	0.0537736	0.737541
9710	6	2.38213	0.570461	1.58523	0.941176	0	0.00329412	0.0555294	0.744609
9720	5	2.70314	0.571184	1.61478	0.940291	0	0.00235073	0.0573578	0.750231
9730	7	3.19585	0.587593	1.71915	0.943396	0	0.00141509	0.0551887	0.772659
9740	7	3.94768	0.630008	1.80067	0.954198	0	0.0019084	0.0438931	0.802998
9750	6	4.32962	0.684648	1.90356	0.956938	0	0.00526316	0.037799	0.835184
9760	7	4.11462	0.726616	1.94079	0.974659	0	0.00146199	0.0238791	0.892072
9770	6	3.79912	0.758504	1.95473	0.968054	0	0.000968054	0.0309777	0.930116
9780	7	3.14157	0.796205	1.93202	0.978474	0	0.000978474	0.0205479	0.956832
9790	5	2.80344	0.826463	1.97189	0.976562	0	0.00390625	0.0195312	0.970004
9800	6	2.29776	0.851571	1.87844	0.98668	0	0.00148002	0.0118402	0.983057
9810	6	1.99248	0.873179	1.85914	0.979432	0	0.00244858	0.0181195	0.991293
9820	6	1.94399	0.883569	1.88411	0.987654	0	0.00197531	0.0103704	0.987051
9830	7	1.74037	0.896112	1.87183	0.985222	0	0.00246305	0.0123153	1.00504
9840	6	1.65092	0.897929	1.80308	0.986193	0	0.00147929	0.0123274	1.01801
9850	5	1.72102	0.898858	1.83557	0.982801	0	0.0014742	0.0157248	1.00634
9860	5	1.57994	0.896042	1.80028	0.983768	0	0.00245942	0.0137727	0.99655
9870	6	1.56853	0.890305	1.75358	0.987654	0	0.00197531	0.0103704	0.991922
9880	5	1.54653	0.887812	1.81188	0.975134	0	0.0029254	0.0219405	0.980868
9890	5	1.77022	0.885967	1.88423	0.979912	0	0.00195982	0.0181284	0.976852
9900	5	1.88967	0.87985	1.89541	0.980873	0	0.00392349	0.0152035	0.967872
9910	3	1.81314	0.873032	1.90306	0.981354	0	0.00147203	0.0171737	0.964415
9920	4	1.75577	0.866017	1.74501	0.978474	0	0.00391389	0.0176125	0.966289
9930	4	1.66033	0.859797	1.77928	0.971345	0	0.00437105	0.0242836	0.960615
9940	3	1.5902	0.853138	1.69791	0.980392	0	0.00147059	0.0181373	0.953689
9950	3	1.66591	0.847395	1.76513	0.982801	0	0.0019656	0.0152334	0.952737
9960	5	1.63581	0.838718	1.72798	0.975134	0	0.00243784	0.0224281	0.934391
9970	4	1.63055	0.831623	1.72052	0.974659	0	0.00341131	0.0219298	0.925996
9980	3	1.63654	0.824921	1.67684	0.979432	0	0.000489716	0.0200784	0.916309
9990	3	1.62258	0.818314	1.67739	0.97704	0	0.00195408	0.0210064	0.911197
