Generation number	Total number of allele	Diversity	Activity	Time	Fertility rate	2 DSB on one site rate	No DSB rate	No symmetrical sites (binding + DSB) rate
1750	3	1.98739	0.847735	1.72434	0.93633	0.0346442	0.00187266	0.0271536
1760	3	1.97754	0.845645	1.69842	0.931532	0.0395901	0.0041919	0.0246856
1770	3	1.9945	0.849159	1.72997	0.934579	0.0406542	0.00186916	0.0228972
1780	3	1.99376	0.860228	1.75344	0.935891	0.0411792	0.00374357	0.0191858
1790	3	1.96391	0.861747	1.71113	0.937207	0.0407685	0.00140581	0.0206186
1800	4	1.98547	0.860251	1.72634	0.931966	0.0368127	0.0055918	0.0256291
1810	3	1.93516	0.869923	1.73685	0.937207	0.0337395	0.00234302	0.0267104
1820	4	1.80285	0.874058	1.81415	0.952381	0.0261905	0.00285714	0.0185714
1830	2	1.88746	0.861891	1.76649	0.94162	0.039548	0.00094162	0.0178908
1840	2	1.78768	0.870085	1.74036	0.928505	0.0431755	0.00185701	0.0264624
1850	2	1.59712	0.885326	1.69587	0.941176	0.0357647	0.00329412	0.0197647
1860	3	1.56933	0.885648	1.65506	0.949217	0.0275273	0.00522069	0.0180351
1870	5	1.65678	0.878334	1.65387	0.944733	0.033538	0.0014171	0.0203118
1880	4	1.53503	0.883253	1.64479	0.941176	0.0357647	0.00141176	0.0216471
1890	4	1.51488	0.882663	1.63553	0.944733	0.0363722	0.000944733	0.0179499
1900	3	1.4444	0.885576	1.67141	0.947418	0.0251066	0.00331596	0.0241592
1910	4	1.32935	0.893358	1.59378	0.94697	0.03125	0.00284091	0.0189394
1920	5	1.33506	0.892966	1.72676	0.938527	0.0366025	0.00140779	0.0234632
1930	4	1.27898	0.894163	1.58569	0.944287	0.0354108	0.00283286	0.0174693
1940	4	1.22903	0.89592	1.58693	0.953289	0.0319352	0.00333651	0.0114395
1950	3	1.21452	0.891644	1.62044	0.941176	0.0376471	0.00141176	0.0197647
1960	3	1.2153	0.889277	1.56021	0.942507	0.0395853	0.00329877	0.0146089
1970	3	1.13481	0.891704	1.4989	0.943396	0.0429245	0.00283019	0.0108491
1980	3	1.17275	0.886496	1.5112	0.940291	0.0456041	0.00235073	0.0117536
1990	4	1.17132	0.882677	1.51722	0.940291	0.0437236	0.00235073	0.0136342
2000	3	1.12058	0.88192	1.49789	0.942951	0.039604	0.00330033	0.0141443
2010	3	1.17176	0.875124	1.51284	0.938967	0.0408451	0.00140845	0.0187793
2020	2	1.14514	0.874465	1.49447	0.941176	0.0390588	0.00329412	0.0164706
2030	2	1.06179	0.8777	1.45313	0.93633	0.0458801	0.00327715	0.0145131
2040	4	1.09667	0.872173	1.48283	0.935454	0.0449018	0.00140318	0.0182413
2050	3	1.12833	0.865199	1.48478	0.938527	0.0422337	0.00140779	0.017832
2060	2	1.10058	0.863294	1.46488	0.933271	0.0471302	0.00139991	0.0181988
2070	2	1.14174	0.855308	1.49152	0.93985	0.0408835	0.00234962	0.0169173
2080	3	1.10503	0.853088	1.47762	0.940291	0.0423131	0.000940291	0.0164551
2090	2	1.17375	0.845064	2.71729	0.933271	0.0433971	0.00233318	0.0209986
2100	3	1.16292	0.841293	2.01157	0.93633	0.0411985	0.00280899	0.0196629
2110	3	1.16301	0.836859	1.76471	0.932401	0.0480186	0.000932401	0.018648
2120	4	1.17402	0.835028	1.66523	0.928936	0.0413377	0.00418021	0.0255458
2130	5	1.18243	0.83303	1.56009	0.940291	0.038552	0.00329102	0.0178655
2140	4	1.15251	0.833627	1.55735	0.945626	0.0340426	0.00283688	0.0174941
2150	4	1.25284	0.830973	1.52014	0.94697	0.0340909	0.00378788	0.0151515
2160	4	1.24883	0.829192	1.5104	0.931532	0.0433163	0.00326036	0.021891
2170	4	1.20358	0.828619	1.50376	0.931532	0.0470424	0.0013973	0.0200279
2180	5	1.35852	0.828194	1.54031	0.931532	0.0451793	0.000931532	0.0223568
2190	4	1.29243	0.819821	1.50725	0.935016	0.0378682	0.00187003	0.0252454
2200	5	1.33281	0.825193	1.52462	0.939408	0.033349	0.00422734	0.0230155
2210	4	1.4124	0.828945	1.58145	0.938967	0.0384977	0.0028169	0.0197183
2220	4	1.42038	0.825045	1.57705	0.938086	0.0379925	0.00234522	0.021576
2230	4	1.46202	0.822174	1.58582	0.933707	0.0406162	0.00186741	0.0238095
2240	5	1.45918	0.817481	1.5767	0.927644	0.0440631	0.000927644	0.0273655
2250	5	1.4453	0.81869	1.58322	0.924642	0.0439205	0.00369857	0.0277393
2260	5	1.50928	0.825894	1.60469	0.942063	0.0400377	0.000471032	0.0174282
2270	5	1.55801	0.830688	1.61918	0.942507	0.0367578	0.00188501	0.0188501
2280	5	1.73537	0.83471	1.76337	0.936768	0.0351288	0.00140515	0.0266979
2290	6	1.84726	0.838185	1.73371	0.940291	0.0357311	0.00235073	0.0216267
2300	6	1.86955	0.835987	1.73278	0.935891	0.0421151	0.00233973	0.0196537
2310	7	2.00099	0.840249	1.75424	0.944733	0.0368446	0.0014171	0.0170052
2320	5	2.148	0.843262	1.81691	0.944733	0.0316486	0	0.0236183
2330	5	2.59001	0.859447	1.86093	0.951928	0.0280819	0.00190386	0.0180866
2340	6	2.66964	0.861265	1.92132	0.938086	0.0267355	0.00187617	0.0333021
2350	6	2.84723	0.86999	1.89362	0.935891	0.0308844	0.00187178	0.0313524
2360	6	2.97347	0.873018	1.91103	0.942951	0.0348892	0.00282885	0.0193305
2370	4	3.01455	0.873735	1.89963	0.94697	0.0236742	0.00473485	0.0246212
2380	4	2.94087	0.874234	1.9023	0.943396	0.025	0.00283019	0.0287736
2390	5	2.85919	0.872048	2.01585	0.954198	0.0262405	0.000954198	0.0186069
2400	4	2.96912	0.872908	2.86735	0.952381	0.0214286	0.00142857	0.0247619
2410	5	3.0539	0.877593	2.2514	0.949217	0.0284765	0.00237304	0.0199336
2420	6	3.18767	0.880829	2.05146	0.946074	0.0288553	0.00236518	0.0227058
2430	8	3.33899	0.886187	1.9915	0.949217	0.0294257	0.000949217	0.0204082
2440	5	3.24159	0.891789	1.96611	0.942507	0.0339303	0.00188501	0.0216777
2450	5	3.13673	0.902959	2.02264	0.942063	0.0329722	0.00141309	0.0235516
2460	5	2.91165	0.908194	1.95259	0.958313	0.0234787	0.000958313	0.0172496
2470	7	2.77162	0.91858	1.95608	0.95057	0.0261407	0.003327	0.019962
2480	7	2.82894	0.92751	2.01676	0.94162	0.0376648	0.00188324	0.0188324
2490	7	2.84187	0.931257	1.97864	0.946522	0.034548	0.0023663	0.0165641
2500	6	2.8829	0.928504	2.0303	0.954198	0.0224237	0.00429389	0.019084
2510	6	2.90456	0.924946	1.98128	0.947418	0.0312648	0.00378967	0.0175272
2520	6	2.98732	0.927924	2.2275	0.942951	0.0311174	0.00282885	0.0231023
2530	7	3.00666	0.918339	2.04901	0.944287	0.0306893	0.00236072	0.0226629
2540	10	3.31589	0.920029	2.00747	0.949668	0.0275404	0.00237417	0.0204179
2550	9	3.50426	0.918653	2.0419	0.943841	0.0353941	0.00283152	0.017933
2560	7	3.70548	0.918032	2.04135	0.949668	0.0280152	0.0014245	0.0208927
2570	6	3.55908	0.925281	2.05762	0.946074	0.0283822	0.00331126	0.0222327
2580	6	3.56797	0.930781	2.04795	0.951022	0.0247266	0.00380409	0.020447
2590	8	3.36309	0.939799	2.17293	0.953743	0.0300429	0.00286123	0.0133524
2600	6	3.12112	0.94745	2.08354	0.952381	0.0290476	0.00190476	0.0166667
2610	6	3.25502	0.940826	2.08396	0.951475	0.0313987	0.00285442	0.0142721
2620	5	3.04321	0.947365	2.06446	0.95511	0.0276982	0.00286533	0.0143266
2630	6	2.99579	0.949603	2.06599	0.958773	0.0258869	0.00239693	0.0129434
2640	6	3.05359	0.947279	2.08116	0.95511	0.0315186	0.00095511	0.0124164
2650	4	2.99814	0.948059	2.15572	0.95511	0.030086	0.00095511	0.0138491
2660	4	2.99875	0.950004	2.05999	0.954198	0.0229008	0.0019084	0.0209924
2670	4	2.94307	0.948596	2.04152	0.961076	0.0225853	0.00336377	0.0129745
2680	6	2.96349	0.945837	2.0525	0.952381	0.03	0.00142857	0.0161905
2690	5	3.14808	0.946924	2.11901	0.950119	0.0337292	0.000950119	0.0152019
2700	5	2.97095	0.944312	2.02325	0.95648	0.0272597	0.0023912	0.013869
2710	6	3.02921	0.9453	1.99694	0.959693	0.0273512	0.00191939	0.0110365
2720	7	3.09704	0.944526	2.06391	0.954654	0.027685	0.00238663	0.0152745
2730	5	3.11772	0.943127	2.06713	0.951928	0.0233222	0.00428367	0.0204664
2740	4	2.96963	0.942363	2.04176	0.952835	0.022868	0.00238209	0.0219152
2750	4	2.97234	0.941724	2.03387	0.947418	0.0307911	0.00378967	0.0180009
2760	6	3.04486	0.939168	2.031	0.949668	0.0318139	0.0042735	0.014245
2770	6	3.03811	0.938637	2.05845	0.95511	0.0267431	0.00286533	0.0152818
2780	5	3.11901	0.936349	2.03879	0.945626	0.0345154	0.00283688	0.0170213
2790	6	2.88261	0.936052	2.02698	0.945626	0.0307329	0.00283688	0.0208038
2800	5	2.89833	0.935009	2.07932	0.947418	0.0312648	0.00189484	0.0194221
2810	5	2.94618	0.932767	2.04928	0.940734	0.0385701	0	0.0206961
2820	6	3.06096	0.933327	3.12548	0.948767	0.0260911	0.0028463	0.022296
2830	5	2.90881	0.934695	2.43479	0.958773	0.0268456	0.000958773	0.0134228
2840	5	3.03701	0.932967	2.20582	0.951928	0.0290338	0.00190386	0.0171347
2850	5	3.18899	0.931648	2.04598	0.95057	0.0304183	0.003327	0.0156844
2860	5	3.20217	0.928751	2.02837	0.954198	0.0267176	0.0019084	0.0171756
2870	6	3.18535	0.92658	2.04311	0.946074	0.0316935	0.00189215	0.0203406
2880	6	2.95834	0.92441	2.00851	0.951928	0.0233222	0.00190386	0.0228463
2890	7	2.94671	0.921329	2.01506	0.946522	0.0307619	0.0023663	0.0203502
2900	6	3.07219	0.918261	1.99083	0.949668	0.025641	0.00379867	0.0208927
2910	7	2.94656	0.913241	2.00269	0.942507	0.0348728	0.00141376	0.0212064
2920	7	2.84458	0.912309	1.95906	0.950119	0.0285036	0.00427553	0.0171021
2930	7	2.83402	0.911077	1.99104	0.946074	0.0298013	0.00236518	0.0217597
2940	6	2.89307	0.911992	1.97504	0.95057	0.026616	0.00427757	0.0185361
2950	6	2.91112	0.910783	1.98257	0.948317	0.0289237	0.00379327	0.0189663
2960	5	2.86209	0.90695	1.93812	0.95057	0.0242395	0.003327	0.0218631
2970	5	2.9877	0.90617	1.97968	0.946074	0.0302744	0.00331126	0.0203406
2980	5	2.74855	0.904276	2.06371	0.944733	0.0307038	0.00330657	0.0212565
2990	5	2.67198	0.90524	2.04982	0.944287	0.0278565	0.00188857	0.0259679
3000	7	2.65983	0.901975	1.95626	0.951022	0.0285307	0.000951022	0.019496
3010	6	2.64802	0.899262	1.91639	0.951022	0.0256776	0.00475511	0.0185449
3020	6	2.59058	0.898418	1.94018	0.935891	0.0402433	0.00327562	0.0205896
3030	9	2.61859	0.900647	1.8955	0.942507	0.0329877	0.00188501	0.0226202
3040	7	2.79424	0.899107	1.92341	0.949668	0.031339	0.00189934	0.017094
3050	7	2.93196	0.897508	1.93895	0.94162	0.0348399	0.00188324	0.0216573
3060	6	3.13363	0.896414	1.97197	0.952381	0.0271429	0.00047619	0.02
3070	6	3.04235	0.892108	1.95583	0.940291	0.0305595	0.00235073	0.0267983
3080	6	3.06186	0.890473	2.00857	0.943841	0.0311468	0.00188768	0.0231241
3090	6	3.06787	0.885562	1.95585	0.942951	0.0320603	0.0018859	0.0231023
3100	5	3.22589	0.887896	1.98011	0.944287	0.0283286	0.00377715	0.0236072
3110	5	3.35877	0.887978	1.93514	0.951475	0.0275928	0.00142721	0.0195052
3120	6	3.34768	0.887792	1.92768	0.947418	0.0265277	0.00236855	0.0236855
3130	5	3.35071	0.884161	2.6716	0.95057	0.029943	0.00142586	0.0180608
3140	7	3.57618	0.885941	2.30109	0.942507	0.0301602	0.00235627	0.0249764
