Generation number	Total number of allele	Diversity	Activity	Time	Fertility rate	2 DSB on one site rate	No DSB rate	No symmetrical sites (binding + DSB) rate
0	2	1.001	0.999914	1.4529	0.949668	0.0417854	0.0014245	0.00712251
10	1	1	0.998916	1.47599	0.942951	0.049505	0.000942951	0.00660066
20	1	1	0.997973	1.46617	0.952381	0.0385714	0.00238095	0.00666667
30	3	1.01007	0.99737	1.4817	0.944733	0.0429854	0.00377893	0.0085026
40	3	1.01108	0.996671	1.49403	0.943396	0.0443396	0.00424528	0.00801887
50	3	1.00301	0.995632	1.464	0.951928	0.0366492	0.00380771	0.00761542
60	2	1.002	0.994176	1.46839	0.946074	0.0430464	0.0037843	0.00709555
70	1	1	0.993356	1.48056	0.946074	0.0421003	0.00189215	0.00993377
80	2	1.00301	0.992113	1.46644	0.94697	0.0421402	0.00378788	0.00710227
90	2	1.01309	0.991057	1.47392	0.946522	0.04354	0.00283956	0.00709891
100	2	1.02225	0.989875	1.48999	0.943841	0.0453044	0.00188768	0.00896649
110	2	1.01512	0.989096	1.50808	0.951022	0.0385164	0.00190204	0.0085592
120	2	1.03356	0.987884	1.48197	0.953743	0.041011	0.000476872	0.00476872
130	3	1.05028	0.986418	1.50454	0.944733	0.0429854	0.00188947	0.0103921
140	2	1.06608	0.984675	1.51446	0.94162	0.0475518	0.00235405	0.00847458
150	2	1.04186	0.982758	1.49251	0.95511	0.0348615	0.00191022	0.00811843
160	2	1.05971	0.981183	1.53023	0.943396	0.0386792	0.00518868	0.0127358
170	2	1.04603	0.979503	1.49787	0.946522	0.0378609	0.000946522	0.0146711
180	3	1.05974	0.977853	1.49851	0.951475	0.0366318	0.00190295	0.00999049
190	2	1.0757	0.976944	1.51675	0.94518	0.0415879	0.00283554	0.010397
200	3	1.09315	0.97532	1.52336	0.948767	0.0398482	0.00189753	0.00948767
210	3	1.15603	0.97434	1.56769	0.948317	0.0365102	0.00426743	0.0109056
220	3	1.11312	0.972073	1.63808	0.947418	0.0412127	0.00189484	0.00947418
230	4	1.15325	0.971228	1.57433	0.94518	0.036862	0.00330813	0.0146503
240	4	1.09709	0.968532	1.53199	0.94518	0.0415879	0.00378072	0.0094518
250	4	1.07444	0.967333	1.52059	0.940291	0.0456041	0.00282087	0.0112835
260	5	1.04956	0.965194	1.47116	0.951022	0.0389919	0.00142653	0.0085592
270	4	1.0421	0.962052	1.47313	0.945626	0.0439716	0.00141844	0.00898345
280	3	1.05028	0.960017	1.47202	0.948767	0.0393738	0.00237192	0.00948767
290	2	1.01006	0.958246	1.44594	0.941176	0.0447059	0.00188235	0.0122353
300	2	1.01107	0.95732	1.44145	0.942951	0.0438472	0.00235738	0.0108439
310	3	1.00905	0.954193	1.4615	0.945626	0.0378251	0.00330969	0.0132388
320	2	1.00301	0.951668	1.4397	0.941176	0.0465882	0.00282353	0.00941176
330	2	1.00502	0.950367	1.42753	0.945626	0.0411348	0.00283688	0.0104019
340	2	1.00502	0.948302	1.44273	0.931532	0.0540289	0.00186306	0.0125757
350	3	1.00703	0.946666	1.42175	0.949217	0.0431894	0.00142383	0.00616991
360	2	1.00401	0.943661	1.43701	0.943841	0.0443605	0.00188768	0.00991034
370	3	1.03782	0.943	1.46319	0.932836	0.0471082	0.00139925	0.0186567
380	3	1.03461	0.939424	1.44955	0.938086	0.0483114	0.00422139	0.00938086
390	2	1.07141	0.937534	1.48025	0.936768	0.0477752	0.0028103	0.0126464
400	3	1.03151	0.93416	1.43726	0.949217	0.0346464	0.00237304	0.0137636
410	4	1.07718	0.932822	1.46936	0.93985	0.0460526	0.00234962	0.0117481
420	6	1.19391	0.932985	1.54282	0.940734	0.046096	0.00329257	0.0098777
430	5	1.2721	0.932345	1.59879	0.93985	0.0455827	0.0018797	0.012688
440	6	1.34786	0.932326	1.63588	0.94162	0.0357815	0.00423729	0.0183616
450	5	1.33711	0.93038	1.61942	0.946074	0.0373699	0.000946074	0.0156102
460	5	1.31244	0.927382	1.59708	0.943396	0.0377358	0.00377358	0.0150943
470	6	1.41294	0.927735	1.66202	0.944733	0.0349551	0.000944733	0.019367
