Generation number	Allele number	Frequency	Activity
0	0	0.9995	0.999914
0	1	0.00050025	1
10	0	1	0.998916
20	0	1	0.997973
30	0	0.994997	0.997359
30	11	0.002001	0.999106
30	13	0.0030015	1
40	0	0.994497	0.996656
40	13	0.00350175	0.999016
40	15	0.002001	0.999906
50	0	0.998499	0.995626
50	15	0.00050025	0.998971
50	17	0.0010005	0.999655
60	0	0.998999	0.994171
60	17	0.0010005	0.998456
70	0	1	0.993356
80	0	0.998499	0.992101
80	27	0.00150075	0.999758
90	0	0.993497	0.991006
90	27	0.00650325	0.998835
100	0	0.988994	0.989783
100	27	0.0110055	0.998145
110	0	0.992496	0.989036
110	27	0.00750375	0.997043
120	0	0.983492	0.987753
120	27	0.0165083	0.995726
130	0	0.975488	0.986209
130	27	0.0235118	0.994514
130	34	0.0010005	0.999909
140	0	0.967984	0.984381
140	27	0.032016	0.993559
150	0	0.97949	0.982565
150	27	0.0205103	0.991999
160	0	0.970985	0.980866
160	27	0.0290145	0.991773
170	0	0.977489	0.979239
170	27	0.0225113	0.990995
180	0	0.970985	0.977495
180	27	0.0285143	0.989656
180	42	0.00050025	0.999891
190	0	0.963482	0.976509
190	27	0.0365183	0.988424
200	0	0.955478	0.974731
200	27	0.0430215	0.987531
200	49	0.00150075	0.999781
210	0	0.927464	0.973365
210	27	0.0695348	0.986254
210	51	0.0030015	0.999559
220	0	0.946473	0.971293
220	27	0.0505253	0.985121
220	51	0.0030015	0.998618
230	0	0.928964	0.970125
230	27	0.064032	0.984109
230	53	0.0010005	0.999729
230	55	0.006003	0.999819
240	0	0.953977	0.967678
240	27	0.0370185	0.98315
240	55	0.00750375	0.998755
240	56	0.00150075	0.999713
250	0	0.964482	0.966501
250	27	0.0185093	0.981996
250	55	0.008004	0.997969
250	58	0.0090045	0.999048
260	0	0.975988	0.964585
260	27	0.012006	0.981584
260	55	0.00050025	0.996941
260	58	0.0090045	0.998058
260	61	0.00250125	0.99941
270	0	0.97949	0.961468
270	27	0.00850425	0.980201
270	58	0.0115058	0.996841
270	61	0.00050025	0.998401
280	0	0.975488	0.959503
280	27	0.0235118	0.979813
280	58	0.0010005	0.996079
290	0	0.994997	0.958146
290	27	0.0050025	0.978081
300	0	0.994497	0.95721
300	27	0.00550275	0.97719
310	0	0.995498	0.954084
310	27	0.004002	0.975624
310	71	0.00050025	1
320	0	0.998499	0.951596
320	73	0.00150075	0.999481
330	0	0.997499	0.950246
330	73	0.00250125	0.998474
340	0	0.997499	0.948179
340	73	0.00250125	0.997493
350	0	0.996498	0.946488
350	73	0.00250125	0.996268
350	80	0.0010005	1
360	0	0.997999	0.943558
360	73	0.002001	0.995073
370	0	0.981491	0.942018
370	73	0.0150075	0.994069
370	84	0.00350175	0.99953
380	0	0.982991	0.938494
380	73	0.0165083	0.993001
380	88	0.00050025	0.99969
390	0	0.965483	0.935584
390	73	0.0345173	0.992095
400	0	0.984492	0.933255
400	73	0.0150075	0.99135
400	91	0.00050025	1
410	0	0.962981	0.93056
410	73	0.0315158	0.990346
410	91	0.00450225	0.999126
410	93	0.0010005	0.999774
420	0	0.911956	0.927529
420	73	0.0765383	0.988153
420	91	0.00750375	0.997911
420	93	0.0010005	0.998826
420	95	0.00250125	0.99976
420	96	0.00050025	0.999889
430	0	0.88094	0.924646
430	73	0.0995498	0.987624
430	91	0.0070035	0.997248
430	93	0.00450225	0.997994
430	95	0.008004	0.998504
440	0	0.853427	0.922615
440	73	0.114557	0.986494
440	91	0.00050025	0.996019
440	93	0.0165083	0.996953
440	95	0.0135068	0.997701
440	99	0.00150075	0.999658
450	0	0.857929	0.920803
450	73	0.105553	0.985278
450	93	0.0110055	0.996294
450	95	0.024012	0.996704
450	101	0.00150075	0.999903
460	0	0.867434	0.918273
460	73	0.0890445	0.982776
460	93	0.00150075	0.995663
460	95	0.0395198	0.995364
460	103	0.00250125	0.999509
470	0	0.833417	0.915824
470	73	0.0985493	0.982135
470	95	0.058029	0.994184
470	103	0.0090045	0.998553
470	104	0.00050025	0.999339
470	106	0.00050025	1
480	0	0.84042	0.9131
480	73	0.0995498	0.98137
480	95	0.0505253	0.992585
480	103	0.00950475	0.997731
490	0	0.86093	0.910683
490	73	0.0925463	0.980814
490	95	0.0445223	0.991115
490	103	0.002001	0.996534
500	0	0.858929	0.907434
500	73	0.0810405	0.980538
500	95	0.06003	0.99027
510	0	0.873937	0.905784
510	73	0.06003	0.97902
510	95	0.066033	0.989198
520	0	0.892446	0.904414
520	73	0.0485243	0.977888
520	95	0.0590295	0.987694
530	0	0.902951	0.901188
530	73	0.0625313	0.976793
530	95	0.0330165	0.986879
530	116	0.00150075	0.999713
540	0	0.892446	0.897845
540	73	0.042021	0.975892
540	95	0.0590295	0.985304
540	116	0.00650325	0.998863
550	0	0.908954	0.894003
550	73	0.0210105	0.974401
550	95	0.066033	0.984068
550	116	0.0030015	0.997763
550	119	0.0010005	0.999128
560	0	0.88044	0.888629
560	73	0.0350175	0.973163
560	95	0.084042	0.983273
560	123	0.00050025	1
570	0	0.885943	0.885056
570	73	0.022011	0.972955
570	95	0.092046	0.982031
580	0	0.852926	0.881705
580	73	0.0175088	0.97073
580	95	0.129565	0.980055
590	0	0.831416	0.876643
590	73	0.0275138	0.969976
590	95	0.137069	0.979926
590	128	0.004002	0.999469
600	0	0.805403	0.874833
600	73	0.0355178	0.968651
600	95	0.156078	0.979528
600	128	0.0030015	0.998469
610	0	0.78039	0.872145
610	73	0.0395198	0.968161
610	95	0.178089	0.978154
610	128	0.002001	0.997295
620	0	0.746873	0.868574
620	73	0.0305153	0.967208
620	95	0.218109	0.976931
620	136	0.00350175	0.999309
620	138	0.00050025	1
620	139	0.00050025	1
630	0	0.769385	0.86427
630	73	0.032016	0.965984
630	95	0.196598	0.975724
630	140	0.002001	0.999625
640	0	0.729365	0.85931
640	73	0.0350175	0.96572
640	95	0.235618	0.975286
650	0	0.708354	0.856796
650	73	0.0275138	0.96482
650	95	0.264132	0.973689
660	0	0.715358	0.853588
660	73	0.052026	0.964325
660	95	0.232616	0.972343
670	0	0.714357	0.85165
670	73	0.0730365	0.962437
670	95	0.212606	0.971285
680	0	0.712856	0.848604
680	73	0.103052	0.961214
680	95	0.182091	0.969798
680	149	0.00150075	0.999171
680	151	0.00050025	0.999885
690	0	0.63932	0.845626
690	73	0.117559	0.961611
690	95	0.235618	0.967854
690	149	0.00750375	0.998358
700	0	0.608304	0.844527
700	73	0.117559	0.961158
700	95	0.267634	0.966282
700	149	0.00350175	0.997565
700	154	0.0030015	0.999631
710	0	0.565283	0.840864
710	73	0.155578	0.959875
710	95	0.274137	0.96544
710	149	0.002001	0.996409
710	156	0.0030015	0.99967
720	0	0.503752	0.838534
720	73	0.164582	0.957768
720	95	0.323162	0.963649
720	149	0.00050025	0.995524
720	156	0.00650325	0.998679
720	158	0.00150075	0.999794
730	0	0.493247	0.835556
730	73	0.164082	0.956845
730	95	0.333667	0.96127
730	149	0.00750375	0.994566
730	159	0.0010005	0.999189
730	161	0.00050025	0.999783
740	0	0.467234	0.833401
740	73	0.17909	0.9557
740	95	0.34067	0.960809
740	149	0.0130065	0.99344
750	0	0.422211	0.831018
750	73	0.188094	0.953518
750	95	0.35968	0.959401
750	149	0.030015	0.992729
760	0	0.452726	0.828798
760	73	0.188094	0.951909
760	95	0.331666	0.95812
760	149	0.0250125	0.992071
760	171	0.00250125	0.999608
770	0	0.404702	0.827308
770	73	0.248124	0.94905
770	95	0.309655	0.956743
770	149	0.0375188	0.991358
780	0	0.464732	0.824425
780	73	0.171086	0.948498
780	95	0.331666	0.954915
780	149	0.032016	0.991015
780	177	0.00050025	0.999819
790	0	0.429715	0.823455
790	73	0.177589	0.947596
790	95	0.354677	0.952103
790	149	0.0290145	0.990188
790	177	0.006003	0.998748
790	179	0.0010005	0.999789
790	180	0.002001	0.999805
800	0	0.403202	0.819504
800	73	0.197599	0.946401
800	95	0.369685	0.950934
800	149	0.0195098	0.990069
800	180	0.00850425	0.998746
800	181	0.00150075	0.999411
810	0	0.353177	0.816791
810	73	0.215108	0.945169
810	95	0.405203	0.950622
810	149	0.0150075	0.989233
810	180	0.00950475	0.997766
810	185	0.002001	0.999696
820	0	0.347174	0.815631
820	73	0.263632	0.944169
820	95	0.375188	0.949225
820	149	0.0105053	0.987908
820	180	0.00350175	0.996903
830	0	0.318659	0.812679
830	73	0.250125	0.94363
830	95	0.421211	0.946758
830	149	0.0010005	0.986358
830	180	0.0090045	0.995701
840	0	0.338669	0.809678
840	73	0.249125	0.942674
840	95	0.409205	0.944828
840	180	0.00250125	0.994528
840	194	0.00050025	0.999791
850	0	0.322161	0.807571
850	73	0.284142	0.942114
850	95	0.384692	0.942519
850	180	0.002001	0.993939
850	194	0.00050025	0.998709
850	197	0.00650325	0.999351
860	0	0.273637	0.806341
860	73	0.292146	0.940628
860	95	0.411206	0.940114
860	197	0.0230115	0.998388
870	0	0.24012	0.804699
870	73	0.261631	0.940539
870	95	0.464732	0.938766
870	197	0.0285143	0.9975
870	201	0.00450225	0.999468
870	202	0.00050025	0.99953
880	0	0.203102	0.803199
880	73	0.308654	0.93926
880	95	0.450725	0.937549
880	197	0.0325163	0.996504
880	201	0.0050025	0.9984
890	0	0.185093	0.801935
890	73	0.331166	0.938265
890	95	0.452226	0.933694
890	197	0.0295148	0.995394
890	201	0.0010005	0.997368
890	208	0.00050025	0.999915
890	209	0.00050025	1
