Generation number	Total number of allele	Diversity	Activity	Time	Fertility rate	2 DSB on one site rate	No DSB rate	No symmetrical sites (binding + DSB) rate
2810	5	2.51676	0.894488	1.89733	0.93985	0.0357143	0.00328947	0.0211466
2820	4	2.46564	0.890637	1.85275	0.946522	0.0283956	0.0023663	0.0227165
2830	4	2.4182	0.882508	1.86546	0.944733	0.033538	0.000944733	0.0207841
2840	4	2.34146	0.88744	1.83807	0.949217	0.0308495	0.00332226	0.0166113
2850	3	2.33662	0.886437	1.82901	0.943841	0.0349221	0.00330345	0.017933
2860	4	2.53735	0.880082	1.88317	0.939408	0.0394551	0.00234852	0.0187882
2870	5	2.58264	0.873873	1.9334	0.94518	0.0344991	0.00189036	0.018431
2880	4	2.37763	0.885884	1.84183	0.945626	0.0364066	0.000472813	0.0174941
2890	5	2.2644	0.88268	1.82849	0.942951	0.039604	0.0018859	0.0155587
2900	6	2.28647	0.887743	1.84969	0.938527	0.0375411	0.000938527	0.0229939
2910	6	2.39233	0.888803	1.83243	0.954654	0.026253	0.00238663	0.0167064
2920	6	2.45838	0.87707	1.85401	0.943396	0.0325472	0.00141509	0.0226415
2930	6	2.62018	0.861003	1.84863	0.949217	0.0289511	0.00237304	0.0194589
2940	5	2.56561	0.863154	1.84296	0.945626	0.0345154	0.00330969	0.0165485
2950	6	2.65567	0.875206	1.86273	0.940291	0.0329102	0.00329102	0.0235073
2960	8	2.58108	0.875571	1.84164	0.942063	0.0348563	0.00235516	0.0207254
2970	6	2.36395	0.8875	1.87531	0.942507	0.031574	0.00329877	0.0226202
2980	5	2.62042	0.881626	1.87452	0.94162	0.0343691	0.00517891	0.0188324
2990	6	2.55884	0.873713	1.88849	0.937207	0.0379569	0.00281162	0.0220244
3000	5	2.81827	0.863756	1.8445	0.946074	0.0321665	0.0037843	0.0179754
3010	5	2.62646	0.86091	1.86315	0.936768	0.0346604	0.00234192	0.0262295
3020	5	2.82223	0.861496	2.01475	0.940734	0.0385701	0.0014111	0.019285
3030	5	3.09343	0.858088	1.89153	0.944287	0.0335222	0.00283286	0.0193579
3040	5	2.82466	0.865589	1.85812	0.942063	0.0315591	0.00329722	0.0230805
3050	5	3.03834	0.865032	1.91632	0.948317	0.0265529	0.00426743	0.020863
3060	5	3.10784	0.871381	1.99221	0.942063	0.0306171	0.000942063	0.0263778
3070	6	3.12243	0.887554	1.94587	0.939408	0.0347581	0.00281822	0.0230155
3080	6	3.37745	0.888333	1.95642	0.948317	0.0293978	0.00284495	0.0194405
3090	6	3.44615	0.896956	1.96898	0.943841	0.0283152	0.00283152	0.0250118
3100	7	3.21734	0.896483	1.95384	0.945626	0.0316785	0.00283688	0.0198582
3110	8	3.31728	0.903497	1.98149	0.946074	0.0274361	0.000946074	0.025544
3120	6	3.41909	0.907976	1.99363	0.945626	0.0297872	0.00425532	0.020331
3130	6	3.4265	0.911671	1.95186	0.95511	0.0243553	0.00238777	0.0181471
3140	7	3.74445	0.911299	1.99398	0.949668	0.0270655	0.0014245	0.0218424
3150	9	3.49926	0.907539	1.97095	0.950119	0.031829	0.0023753	0.015677
3160	8	3.15974	0.911113	1.948	0.94697	0.0293561	0.00189394	0.0217803
3170	7	3.13374	0.910683	1.95043	0.947867	0.0308057	0.0042654	0.0170616
3180	7	3.1327	0.909483	1.95682	0.953289	0.0257388	0.00476644	0.0162059
3190	6	3.14377	0.905064	1.9769	0.942063	0.029675	0.00141309	0.0268488
3200	5	3.16764	0.900143	1.92244	0.942507	0.0268615	0.00377003	0.0268615
3210	7	3.16031	0.902126	1.94793	0.944287	0.0288008	0.00236072	0.0245515
3220	8	3.08858	0.903559	1.92926	0.947418	0.0307911	0.00142113	0.0203695
3230	7	2.86671	0.905158	1.94771	0.95057	0.0256654	0.00522814	0.0185361
