Generation number	Total number of allele	Diversity	Activity	Time	Fertility rate	2 DSB on one site rate	No DSB rate	No symmetrical sites (binding + DSB) rate	q
2820	6	3.72474	0.88293	2.23309	0.944733	0.0292867	0.000472367	0.0255078	0.00639613
2830	7	3.60266	0.881518	2.17309	0.935016	0.031323	0.00327256	0.030388	0.00670252
2840	7	3.90893	0.885241	2.15234	0.947867	0.02891	0.00189573	0.021327	0.00668274
2850	5	4.01541	0.883816	2.23304	0.949668	0.02849	0.000949668	0.0208927	0.00641698
2860	5	4.04697	0.891565	2.12304	0.944287	0.0311615	0.00236072	0.0221907	0.00658084
2870	5	4.02971	0.896001	2.17362	0.942951	0.0315889	0.00141443	0.0240453	0.00657026
2880	5	3.84405	0.89967	2.14539	0.942507	0.0329877	0.00329877	0.0212064	0.0066885
2890	6	3.86059	0.895214	2.20988	0.940291	0.0338505	0.00282087	0.0230371	0.00659539
2900	6	3.7128	0.896051	2.17552	0.93985	0.0324248	0.00281955	0.024906	0.00649342
2910	7	3.57918	0.89878	2.21202	0.953743	0.0214592	0.00190749	0.0228898	0.00652838
2920	8	3.60119	0.89228	2.1899	0.944287	0.0306893	0.00236072	0.0226629	0.00660408
2930	7	3.52662	0.895035	2.15505	0.940291	0.0277386	0.00282087	0.029149	0.00655362
2940	6	3.41158	0.886982	2.11238	0.948767	0.0308349	0.00237192	0.0180266	0.00674529
2950	7	3.21813	0.883306	2.01934	0.950119	0.0289786	0.000475059	0.0204276	0.0067768
2960	6	3.38669	0.883205	2.15394	0.942951	0.0334748	0.00330033	0.0202735	0.00664628
2970	5	3.25345	0.879184	2.02755	0.941176	0.0357647	0.00329412	0.0197647	0.0068122
2980	5	3.04728	0.883926	2.14693	0.941176	0.0282353	0.00329412	0.0272941	0.00674428
2990	5	3.31359	0.88226	2.03431	0.949217	0.0275273	0.00237304	0.0208828	0.00685294
3000	5	3.13662	0.882571	2.11374	0.94697	0.0288826	0.00284091	0.0213068	0.00680185
3010	6	3.08719	0.885441	2.09467	0.944733	0.0292867	0.000944733	0.0250354	0.00670991
3020	4	3.18517	0.883067	2.09119	0.953289	0.0247855	0.00333651	0.0185891	0.00687427
3030	4	3.18756	0.878807	2.12557	0.94697	0.0307765	0.00236742	0.0198864	0.00661063
3040	5	3.21869	0.872354	2.09779	0.942951	0.029703	0.00235738	0.0249882	0.00668322
3050	4	3.36938	0.866493	2.11123	0.938967	0.0319249	0.00140845	0.0276995	0.00682511
3060	4	3.06823	0.871845	2.2039	0.942063	0.0325012	0.00188413	0.0235516	0.00679897
3070	6	2.70418	0.877053	2.09261	0.94162	0.0282486	0.00329567	0.0268362	0.00705044
3080	7	2.77988	0.874963	2.18178	0.93633	0.0379213	0.000468165	0.0252809	0.00689984
3090	6	3.05976	0.874942	2.14428	0.940291	0.0347908	0.00235073	0.022567	0.00693821
3100	7	2.80566	0.881412	2.06456	0.938967	0.0300469	0.00328638	0.0276995	0.00698617
3110	9	3.12674	0.879846	2.13245	0.942951	0.0353607	0.00141443	0.0202735	0.00682027
3120	8	2.80346	0.871984	2.08835	0.942507	0.027804	0.00282752	0.0268615	0.00686017
3130	9	2.74769	0.873567	2.11205	0.942063	0.0334432	0.00282619	0.0216675	0.00716987
3140	8	2.60034	0.879957	2.04123	0.938086	0.032833	0.00375235	0.0253283	0.00693806
3150	6	2.13818	0.886884	2.07082	0.93633	0.0388577	0.00280899	0.0220037	0.0073904
3160	8	2.07845	0.88504	1.99121	0.937647	0.037037	0.00234412	0.0229723	0.007413
3170	7	1.63266	0.88115	1.89378	0.953743	0.0276586	0.00238436	0.0162136	0.00808687
3180	6	1.61995	0.881805	1.79248	0.935891	0.0416472	0.000935891	0.0215255	0.00814303
3190	6	1.63055	0.881603	1.86986	0.95057	0.0289924	0.00285171	0.0175856	0.00804165
3200	6	1.63626	0.877902	1.82623	0.94162	0.0329567	0.00282486	0.0225989	0.00791991
3210	6	1.53375	0.871563	1.90761	0.940291	0.0333803	0.00188058	0.0244476	0.00818189
3220	7	1.7092	0.87378	1.86672	0.942951	0.0348892	0.0018859	0.0202735	0.00775899
3230	8	1.72912	0.87242	1.90388	0.940291	0.0338505	0.00376117	0.0220969	0.00772648
3240	7	1.74965	0.866716	1.84933	0.949217	0.0299003	0.00142383	0.0194589	0.0077912
3250	6	1.71581	0.859526	2.18824	0.938086	0.0356473	0.00375235	0.0225141	0.00789328
3260	6	1.92364	0.863342	2.1157	0.938086	0.0408068	0.000938086	0.0201689	0.00760277
3270	6	1.63257	0.858115	2.02524	0.944733	0.0363722	0.00188947	0.0170052	0.00805366
3280	7	1.46289	0.853199	1.88631	0.938086	0.0333021	0.00234522	0.0262664	0.00851053
3290	7	1.53927	0.849678	1.88422	0.938086	0.0393996	0.00281426	0.0196998	0.00852178
3300	8	1.6136	0.849118	1.88427	0.937207	0.0435801	0.00187441	0.0173383	0.00786935
3310	9	1.69053	0.851226	1.88419	0.942951	0.0348892	0.0018859	0.0202735	0.00799184
3320	11	1.45977	0.841173	1.76869	0.943396	0.0311321	0.00235849	0.0231132	0.00851596
3330	8	1.53775	0.834664	1.76001	0.942507	0.0414703	0.00377003	0.0122526	0.00844126
3340	8	1.46753	0.834347	1.77476	0.939408	0.0338187	0.00422734	0.0225458	0.00868493
3350	6	1.50887	0.829002	1.86481	0.928074	0.0417633	0.00324826	0.0269142	0.00848741
3360	5	1.53206	0.82583	1.81381	0.935016	0.0430108	0.00140252	0.0205704	0.00867424
3370	4	1.50458	0.818512	1.71082	0.932401	0.0400932	0.0032634	0.0242424	0.00852585
3380	4	1.73893	0.825686	1.90797	0.937207	0.0374883	0.00187441	0.0234302	0.00814398
3390	5	1.7839	0.832487	1.89619	0.927214	0.0463607	0.00185443	0.0245712	0.00827477
3400	5	1.83107	0.8324	1.88224	0.937647	0.037037	0.00187529	0.0234412	0.00798585
3410	4	1.81475	0.82548	1.87399	0.939408	0.0385157	0.00140911	0.020667	0.00814718
3420	4	1.70883	0.820332	1.91061	0.935891	0.0393074	0.00280767	0.0219934	0.00837618
3430	4	1.8179	0.827208	1.85493	0.941176	0.0357647	0.00235294	0.0207059	0.00815559
3440	5	1.83067	0.827336	1.88893	0.946074	0.0293283	0.00141911	0.0231788	0.00793676
3450	6	1.93451	0.824794	1.8749	0.941176	0.0334118	0.00141176	0.024	0.00832695
3460	8	2.24678	0.835956	1.94747	0.937647	0.0356306	0.000937647	0.0257853	0.0077849
3470	7	2.57989	0.849032	2.0427	0.942951	0.0363036	0.000942951	0.019802	0.00744409
3480	6	2.78235	0.855172	2.00851	0.938086	0.0356473	0.00187617	0.0243902	0.00742729
3490	7	2.71846	0.85211	2.02525	0.938527	0.0342562	0.00375411	0.0234632	0.00723541
3500	7	2.82216	0.851948	2.07838	0.938967	0.0356808	0.00140845	0.0239437	0.00717212
3510	5	2.88078	0.856671	2.15404	0.942951	0.0344177	0.00141443	0.0212164	0.00721128
3520	5	2.96127	0.852336	2.05391	0.943396	0.034434	0.00235849	0.0198113	0.00718711
3530	5	3.01164	0.856864	2.07545	0.939408	0.0305308	0.00187882	0.0281822	0.00699042
3540	6	3.18707	0.870534	2.13179	0.943841	0.0283152	0.00424729	0.023596	0.00694597
3550	5	3.07856	0.864665	2.07634	0.946522	0.0321817	0.00425935	0.0170374	0.00703523
3560	5	3.14085	0.864864	2.1107	0.942507	0.035344	0	0.0221489	0.00692823
3570	6	3.10136	0.867841	2.07736	0.93985	0.031015	0.00140977	0.0277256	0.00709754
3580	5	3.14693	0.865629	2.15608	0.938967	0.0347418	0.00328638	0.0230047	0.00711532
3590	4	3.23554	0.868071	2.09392	0.94697	0.0326705	0.00236742	0.0179924	0.00710217
3600	4	3.15513	0.869113	2.1624	0.949217	0.0275273	0.00332226	0.0199336	0.00699291
3610	5	3.15796	0.865031	2.09232	0.940291	0.0319699	0.00376117	0.0239774	0.00703716
3620	5	3.14738	0.867237	2.11831	0.933271	0.0391974	0.000933271	0.0265982	0.00697852
3630	6	3.44052	0.871832	2.1458	0.950119	0.0308789	0.00285036	0.016152	0.00671126
3640	5	3.39149	0.862262	2.11948	0.940291	0.0338505	0.00188058	0.0239774	0.00694498
3650	8	3.55851	0.870775	2.20046	0.943841	0.029731	0.00330345	0.0231241	0.00666032
3660	8	3.73611	0.880338	2.18173	0.938527	0.0351947	0.000938527	0.0253402	0.00664104
3670	7	3.77647	0.874991	2.29227	0.94518	0.0297732	0.00283554	0.0222117	0.00677337
3680	7	3.84172	0.877736	2.07427	0.943841	0.0339783	0.00141576	0.0207645	0.00660542
3690	8	3.93561	0.882248	2.15305	0.93985	0.0371241	0.00093985	0.0220865	0.00686056
3700	8	4.09155	0.89143	2.0988	0.941176	0.0324706	0.00235294	0.024	0.0066026
3710	7	4.21141	0.891516	2.16445	0.946522	0.0293422	0.00331283	0.0208235	0.00640789
3720	7	4.04557	0.884089	2.17316	0.953743	0.0209824	0.00190749	0.0233667	0.00656292
3730	6	4.1151	0.890044	2.34633	0.942063	0.030146	0.00235516	0.0254357	0.0066208
3740	6	4.40671	0.891087	2.23899	0.943841	0.0335064	0.000943841	0.0217084	0.00655508
3750	7	4.4204	0.879395	2.21534	0.938086	0.0361163	0.00187617	0.0239212	0.00651741
3760	9	4.5016	0.891457	2.27507	0.943396	0.025	0.00188679	0.029717	0.00653311
3770	10	4.43628	0.898815	2.11657	0.94697	0.0298295	0.00236742	0.0208333	0.00643741
3780	7	4.24508	0.905621	2.24423	0.947418	0.0312648	0	0.0213169	0.006355
3790	5	3.98155	0.916168	2.28585	0.941176	0.0310588	0.00188235	0.0258824	0.00660441
3800	5	3.85791	0.920742	2.22355	0.942507	0.0325165	0.00282752	0.0221489	0.00636129
3810	5	4.26889	0.916748	2.21876	0.954654	0.0252983	0.00190931	0.0181384	0.00655269
3820	6	4.08884	0.91685	2.23143	0.943396	0.0311321	0.00235849	0.0231132	0.00643562
3830	6	3.54824	0.92478	2.19474	0.95648	0.0253467	0.00191296	0.0162602	0.00664527
3840	7	3.35098	0.926364	2.11523	0.943841	0.0278433	0.00377537	0.0245399	0.00683108
3850	6	3.25493	0.926944	2.23203	0.952381	0.0295238	0.00190476	0.0161905	0.00664558
3860	5	3.29066	0.926517	2.23182	0.952835	0.0247737	0.00190567	0.0204859	0.00639036
3870	6	3.45759	0.923895	2.21409	0.942951	0.0311174	0.00282885	0.0231023	0.00643173
3880	8	3.48804	0.922277	2.2591	0.94697	0.0293561	0.00236742	0.0213068	0.00644692
3890	7	3.48302	0.92165	2.25796	0.949217	0.0299003	0.00189843	0.0189843	0.00668993
3900	6	3.38648	0.919261	2.17979	0.942507	0.0301602	0.00329877	0.0240339	0.00646878
3910	5	3.47098	0.917186	2.16362	0.940734	0.0301035	0.00235183	0.0268109	0.0065257
3920	5	3.47208	0.916645	2.13407	0.946522	0.0293422	0.00189304	0.0222433	0.00669894
3930	6	3.52832	0.917069	2.11971	0.954198	0.0248092	0.00524809	0.0157443	0.00655513
3940	5	3.18951	0.920697	2.21999	0.948767	0.0294118	0.00142315	0.0203985	0.00663098
3950	6	3.38867	0.917956	2.1888	0.945626	0.0264775	0.00236407	0.0255319	0.00665488
3960	5	3.32064	0.915877	2.17222	0.95057	0.0304183	0.00237643	0.016635	0.00665019
3970	6	3.28703	0.915315	2.19771	0.940734	0.0352775	0.0014111	0.0225776	0.00646492
3980	5	3.27725	0.911038	2.18773	0.943396	0.0316038	0.00283019	0.0221698	0.00674871
3990	5	3.362	0.914447	2.1837	0.934143	0.0387669	0.00233536	0.0247548	0.00663746
4000	4	3.11602	0.91592	2.08296	0.948767	0.0251423	0.00379507	0.022296	0.00667846
4010	4	3.17177	0.914203	2.1413	0.943396	0.0334906	0.00283019	0.020283	0.00678937
4020	4	3.12487	0.912046	2.07318	0.948317	0.0279753	0.000474158	0.0232338	0.00662633
4030	6	3.24445	0.90922	2.11526	0.949217	0.0289511	0.000949217	0.0208828	0.00682961
4040	4	3.36707	0.906579	2.16009	0.942507	0.0362865	0.000942507	0.0202639	0.00659441
4050	5	3.29789	0.904531	2.07883	0.948317	0.0260787	0.00331911	0.0222854	0.00683209
4060	5	3.54379	0.90206	2.15631	0.951475	0.0214082	0.00333016	0.0237869	0.00667085
4070	6	3.47207	0.89996	2.06601	0.953289	0.0285987	0.00142993	0.0166826	0.00666117
4080	5	3.70753	0.898701	2.07961	0.948317	0.0251304	0.00284495	0.0237079	0.00656571
4090	5	3.64882	0.898826	2.06526	0.942063	0.0320301	0.00141309	0.0244936	0.00632921
4100	5	3.71312	0.899728	2.06097	0.94518	0.0316635	0.00330813	0.0198488	0.00647387
4110	5	3.80674	0.899095	2.06552	0.949217	0.0294257	0.00379687	0.0175605	0.00658131
4120	5	3.93973	0.897235	2.03191	0.946074	0.0264901	0.000946074	0.0264901	0.00670075
4130	6	3.89576	0.897857	2.01116	0.951022	0.0275796	0.00285307	0.0185449	0.00651228
4140	7	3.79854	0.898555	2.11204	0.938086	0.0342402	0.00187617	0.0257974	0.00650953
4150	5	3.63506	0.900735	2.14597	0.950119	0.0285036	0.00285036	0.0185273	0.00634817
4160	4	3.61238	0.896238	2.04385	0.949668	0.0246914	0.002849	0.022792	0.0065069
4170	4	3.61461	0.899261	2.036	0.940291	0.0329102	0.000470146	0.0263282	0.00674198
4180	6	3.66127	0.8987	2.23008	0.943396	0.0273585	0.00330189	0.0259434	0.00650801
4190	4	3.57908	0.895506	2.00277	0.938967	0.0319249	0.00328638	0.0258216	0.00657101
4200	7	3.53202	0.894921	1.99899	0.944733	0.0269249	0.00236183	0.0259802	0.00664193
4210	7	3.36394	0.891111	1.98846	0.942951	0.0334748	0.00235738	0.0212164	0.00660481
4220	6	3.24988	0.890382	1.91142	0.948767	0.0298861	0.00142315	0.0199241	0.00673804
4230	6	3.3948	0.887565	1.9509	0.949217	0.0284765	0.000949217	0.0213574	0.00653959
4240	6	3.11138	0.884013	1.92438	0.937647	0.0342241	0.00187529	0.0262541	0.00697707
4250	8	3.25629	0.885809	1.924	0.949668	0.0237417	0.00237417	0.0242165	0.00675693
4260	5	3.42883	0.882081	1.95635	0.935454	0.0332086	0.00467727	0.0266604	0.00667109
4270	6	3.78919	0.88259	1.98025	0.938967	0.0347418	0.00187793	0.0244131	0.00653646
4280	6	3.89648	0.882487	1.99626	0.947418	0.0279488	0.00331596	0.0213169	0.00642187
4290	7	4.17967	0.880369	2.01643	0.940734	0.0291627	0.00329257	0.0268109	0.00620279
4300	6	4.07452	0.875783	1.99426	0.93985	0.0361842	0.00093985	0.0230263	0.0064257
4310	7	4.01868	0.871725	1.99378	0.935891	0.0383715	0.00421151	0.0215255	0.00650582
4320	6	4.10479	0.872224	1.97817	0.940734	0.0301035	0.000470367	0.0286924	0.00653327
4330	6	4.33099	0.877654	2.05331	0.942507	0.0259189	0.00329877	0.0282752	0.00638632
4340	6	4.28099	0.880398	1.97619	0.955566	0.0234114	0	0.0210225	0.00647531
4350	6	4.1385	0.881854	2.03794	0.933271	0.0349977	0.000933271	0.0307979	0.00630228
4360	7	4.32691	0.880976	2.00357	0.943396	0.0316038	0.00235849	0.0226415	0.00649202
4370	7	4.32856	0.886556	2.0437	0.935454	0.0350795	0.00327409	0.0261927	0.00624404
4380	6	4.12273	0.878479	1.99921	0.943396	0.0264151	0.00235849	0.0278302	0.00648371
4390	6	4.46032	0.87994	2.01435	0.94518	0.028828	0.00047259	0.0255198	0.00629737
4400	7	4.4784	0.880895	2.04303	0.942063	0.0282619	0.00423928	0.0254357	0.006198
4410	7	4.66932	0.886941	2.01553	0.951022	0.0280552	0.00237756	0.0185449	0.00630067
4420	7	4.54441	0.887061	2.02155	0.944287	0.0306893	0.00188857	0.023135	0.0064684
4430	9	4.43226	0.889412	2.01682	0.948317	0.029872	0.00284495	0.0189663	0.00659188
4440	8	3.91473	0.892875	2.02384	0.94697	0.0298295	0.00236742	0.0208333	0.0063749
4450	8	3.89117	0.891974	2.03798	0.946522	0.0288689	0.000946522	0.023663	0.00634626
4460	7	4.21918	0.897312	2.02405	0.947418	0.0246329	0.00236855	0.0255803	0.00639522
4470	8	4.04909	0.902465	2.21007	0.946522	0.0283956	0.00141978	0.023663	0.00630204
4480	7	3.875	0.905429	2.0613	0.95057	0.0242395	0.00095057	0.0242395	0.00630867
4490	7	3.71288	0.911709	2.02805	0.951022	0.0256776	0.00380409	0.019496	0.00657337
4500	7	3.53861	0.911652	2.00257	0.94162	0.0338983	0.00188324	0.0225989	0.0065388
4510	7	3.45881	0.908277	1.9867	0.952835	0.0300143	0.000952835	0.0161982	0.00641391
4520	6	3.53489	0.909837	1.97253	0.95057	0.0270913	0.00237643	0.019962	0.00668424
4530	6	3.44276	0.913665	1.96771	0.953743	0.0267048	0.00190749	0.0176443	0.0066778
4540	7	3.34864	0.915005	1.99729	0.951022	0.0290062	0.00190204	0.0180694	0.00652638
4550	7	3.04973	0.924497	1.98162	0.951475	0.0247383	0.0038059	0.019981	0.00653187
4560	8	3.1	0.923463	2.0199	0.945626	0.035461	0.00141844	0.0174941	0.00650729
4570	7	3.09425	0.925113	1.97086	0.952835	0.0238209	0.000952835	0.0223916	0.00673449
4580	7	3.11063	0.927591	1.98337	0.951475	0.0261656	0.00190295	0.0204567	0.00661351
4590	8	3.39178	0.929565	2.03176	0.951022	0.0261531	0.00285307	0.0199715	0.00633448
4600	7	3.67736	0.927398	2.04485	0.943841	0.0264276	0.00377537	0.0259556	0.00627352
4610	5	3.7585	0.924032	2.01764	0.950119	0.0266033	0.00190024	0.0213777	0.00653088
4620	5	3.89547	0.928853	2.04448	0.951022	0.0242511	0.00190204	0.0228245	0.00646155
4630	6	4.01941	0.929263	2.08808	0.950119	0.0280285	0.00427553	0.0175772	0.00637513
4640	6	4.14935	0.931533	2.10419	0.951022	0.0228245	0.00285307	0.0233	0.00626213
4650	5	4.14233	0.931784	2.08594	0.942951	0.0320603	0.00377181	0.0212164	0.00643611
4660	6	4.18691	0.928085	2.10773	0.946074	0.0227058	0.00331126	0.0279092	0.0063332
4670	5	4.08112	0.928973	2.07578	0.951022	0.022349	0.00332858	0.0233	0.0063067
4680	5	3.99421	0.933977	2.07748	0.957854	0.0225096	0.000478927	0.0191571	0.0064255
4690	7	3.79756	0.933581	2.11466	0.942063	0.0277909	0.00329722	0.0268488	0.00622709
4700	7	3.68112	0.937589	2.04345	0.952835	0.0252501	0.00142925	0.0204859	0.00654011
4710	6	3.78882	0.939229	2.08388	0.953743	0.0276586	0.00238436	0.0162136	0.00638809
4720	6	3.78812	0.936442	2.04193	0.943396	0.0301887	0.00283019	0.0235849	0.00662243
4730	6	3.73821	0.933851	2.06497	0.947418	0.026054	0.00473709	0.0217906	0.00637587
4740	5	3.57811	0.936442	2.04614	0.943841	0.0344502	0.000943841	0.0207645	0.00658616
4750	6	3.75567	0.93544	2.04941	0.95057	0.0247148	0.003327	0.0213878	0.00651642
4760	7	3.72653	0.931241	2.0616	0.949668	0.0265907	0.002849	0.0208927	0.00646093
4770	7	3.35239	0.935461	2.05234	0.94518	0.0307183	0.00236295	0.0217391	0.00647949
4780	6	3.52652	0.93439	2.06593	0.942063	0.0325012	0.00235516	0.0230805	0.00636982
4790	7	3.49234	0.936172	2.02069	0.957854	0.0253831	0.00143678	0.0153257	0.00643554
4800	6	3.17307	0.93404	2.03886	0.946074	0.0331126	0.00283822	0.0179754	0.00655153
4810	6	3.08732	0.9297	2.03554	0.94697	0.0298295	0.00142045	0.0217803	0.00645042
4820	6	3.03195	0.929645	1.94871	0.954198	0.0233779	0.0014313	0.0209924	0.00646923
4830	6	3.38614	0.924792	1.97673	0.946522	0.0302887	0.00378609	0.0194037	0.00644432
4840	4	3.03747	0.924964	1.93308	0.945626	0.0283688	0.00189125	0.0241135	0.00691195
4850	4	2.95625	0.924292	1.93719	0.951475	0.0275928	0.00142721	0.0195052	0.00653267
4860	5	3.18435	0.921433	1.90462	0.942951	0.0325318	0.00141443	0.0231023	0.00677048
4870	4	3.17867	0.922978	1.94681	0.951928	0.0242742	0.000951928	0.0228463	0.00639932
4880	5	3.42885	0.919578	1.93431	0.943396	0.0320755	0.00188679	0.0226415	0.00660071
4890	6	3.1437	0.92046	1.91184	0.947418	0.0279488	0.00378967	0.0208432	0.0065472
4900	7	2.65947	0.921618	1.91456	0.949217	0.0251542	0.00284765	0.0227812	0.00662096
4910	6	2.91006	0.923083	1.90472	0.950119	0.0342043	0.000950119	0.0147268	0.0067254
4920	7	2.59324	0.923251	1.86021	0.948317	0.0308203	0.00237079	0.0184922	0.0069545
4930	5	2.25395	0.920478	1.83478	0.94518	0.028828	0.00330813	0.0226843	0.00705856
4940	5	2.28329	0.916833	1.8253	0.94697	0.0293561	0.00236742	0.0213068	0.00707493
4950	5	2.57555	0.917372	1.84484	0.951022	0.0285307	0.00142653	0.0190204	0.00686009
4960	5	2.48918	0.90997	1.82474	0.942507	0.0339303	0.000942507	0.0226202	0.00704112
4970	6	2.44104	0.908537	1.83537	0.934579	0.0383178	0.00186916	0.0252336	0.00700495
4980	5	2.61083	0.90533	1.84741	0.950119	0.0337292	0.00142518	0.0147268	0.00666709
4990	5	2.85537	0.902574	1.84854	0.951475	0.0237869	0.0038059	0.0209324	0.00683341
5000	6	3.34653	0.902487	1.93245	0.940291	0.0352609	0.00141044	0.0230371	0.00650937
5010	5	3.34033	0.898661	1.91438	0.94697	0.0241477	0.00426136	0.0246212	0.00655852
5020	6	3.53861	0.897167	1.90793	0.943841	0.0287872	0.00330345	0.024068	0.00653365
5030	6	3.69025	0.899859	1.94815	0.93985	0.0286654	0.00328947	0.0281955	0.00648543
5040	6	3.9342	0.898181	1.94529	0.94697	0.0293561	0.00284091	0.0208333	0.0063269
5050	5	3.81054	0.896814	1.92486	0.94518	0.0297732	0.00236295	0.0226843	0.00645143
5060	5	3.88452	0.897103	1.91143	0.948317	0.0279753	0.00189663	0.0218113	0.0065067
5070	6	3.55172	0.894502	1.9136	0.942063	0.0325012	0.00188413	0.0235516	0.00669215
5080	6	3.30926	0.889776	1.88158	0.940291	0.0305595	0.00235073	0.0267983	0.00681533
5090	7	3.42702	0.890342	1.87384	0.940734	0.033396	0.00235183	0.0235183	0.00677179
5100	6	3.43146	0.890107	1.8934	0.94162	0.0306026	0.00188324	0.0258945	0.00660039
5110	7	3.56662	0.893342	1.92852	0.949217	0.0275273	0.00237304	0.0208828	0.00652942
5120	7	3.76349	0.898074	1.94836	0.945626	0.0378251	0.00141844	0.01513	0.00643118
5130	8	3.87468	0.897978	1.89553	0.954198	0.0243321	0.0014313	0.0200382	0.00647364
5140	7	3.97769	0.896672	1.95776	0.943396	0.0287736	0.00377358	0.0240566	0.00645812
5150	7	4.06288	0.902003	1.98014	0.942063	0.0306171	0.00235516	0.0249647	0.00641681
5160	7	3.77235	0.900127	1.93273	0.949217	0.0270527	0.00332226	0.0204082	0.00653095
5170	6	3.58528	0.898817	1.90468	0.944287	0.03305	0.00188857	0.0207743	0.0066199
5180	5	3.29071	0.902756	1.91741	0.944287	0.0316336	0.003305	0.0207743	0.00662215
5190	6	3.56424	0.902863	1.92747	0.951928	0.0233222	0.00380771	0.0209424	0.00643876
5200	5	3.68233	0.902923	1.95464	0.942951	0.02876	0.00235738	0.0259312	0.00645884
5210	5	3.84687	0.903472	1.91764	0.955566	0.0258003	0.00238892	0.0162446	0.00636191
5220	5	4.10248	0.901033	1.97915	0.939408	0.0356975	0.00375763	0.0211367	0.00634898
5230	5	3.96394	0.901092	1.94957	0.952381	0.0257143	0.000952381	0.0209524	0.00624969
5240	6	4.05062	0.906595	2.01589	0.951475	0.027117	0.00285442	0.0185538	0.0065454
5250	7	3.98581	0.904148	1.99559	0.94518	0.0326087	0.00189036	0.0203214	0.00632551
5260	5	4.01853	0.902589	1.94799	0.949668	0.0289649	0.002849	0.0185185	0.00639063
5270	5	4.05043	0.89738	1.99612	0.936768	0.0355972	0.0028103	0.0248244	0.00639451
5280	5	4.01985	0.90373	1.95911	0.952835	0.0233444	0.00190567	0.0219152	0.00643412
5290	6	4.47008	0.895802	2.0293	0.946522	0.0274491	0.00331283	0.0227165	0.00615148
5300	6	4.01874	0.89834	1.95367	0.953289	0.021449	0.000953289	0.0243089	0.00637164
5310	6	3.89493	0.894891	1.98621	0.937207	0.0365511	0.00281162	0.0234302	0.00644979
5320	6	3.88332	0.895037	1.99229	0.94518	0.0307183	0.00141777	0.0226843	0.00634356
5330	5	3.72968	0.896461	1.92567	0.954198	0.0243321	0.0019084	0.0195611	0.00658025
5340	6	3.32219	0.903568	1.96774	0.948317	0.027027	0.00379327	0.020863	0.00655502
5350	5	2.93426	0.899406	1.92112	0.950119	0.0280285	0.00380048	0.0180523	0.0067948
5360	4	3.04395	0.894535	1.9262	0.947867	0.0270142	0.00189573	0.0232227	0.00673159
5370	4	3.46648	0.885545	1.94056	0.949668	0.0242165	0.0014245	0.0246914	0.00667572
5380	4	3.56768	0.88502	1.92355	0.951022	0.0294817	0.00190204	0.0175939	0.00648883
5390	4	3.77482	0.884166	1.94773	0.944287	0.0321058	0.000472144	0.023135	0.00647484
5400	4	3.63718	0.88722	1.94188	0.940291	0.0305595	0.00329102	0.025858	0.00645098
5410	5	3.60587	0.875914	1.93751	0.947867	0.0312796	0.0028436	0.0180095	0.00656555
5420	5	3.57679	0.872696	1.93132	0.943396	0.0254717	0.00283019	0.0283019	0.00652511
5430	5	3.4375	0.872304	1.90069	0.938527	0.0366025	0.00140779	0.0234632	0.00678685
5440	6	3.1022	0.867227	1.86973	0.947418	0.0326859	0.00189484	0.0180009	0.00686131
5450	4	2.98655	0.862008	1.86344	0.942507	0.033459	0.00329877	0.0207352	0.00704664
5460	4	3.13167	0.861099	1.84139	0.942063	0.0353274	0.00282619	0.0197833	0.00691289
5470	6	3.24459	0.860481	1.88205	0.935016	0.0350631	0.00467508	0.0252454	0.00692118
5480	5	2.74202	0.853217	1.80923	0.944733	0.0278696	0.0028342	0.0245631	0.00711279
5490	4	2.66832	0.85357	1.80848	0.944733	0.0311762	0.0028342	0.0212565	0.00723786
5500	4	2.7435	0.859002	1.84271	0.947867	0.0251185	0.00379147	0.0232227	0.00696074
5510	5	2.58414	0.853832	1.80006	0.94697	0.0274621	0.00189394	0.0236742	0.0073886
5520	8	2.91899	0.859867	1.85186	0.948317	0.0279753	0.00237079	0.0213371	0.00695002
5530	6	3.08284	0.86177	1.87997	0.934579	0.0359813	0.00233645	0.0271028	0.00698073
5540	6	3.15359	0.86836	1.85004	0.942507	0.0325165	0.00235627	0.0226202	0.00703887
5550	8	3.37906	0.87311	1.87788	0.946074	0.0293283	0.00236518	0.0222327	0.00697657
5560	7	3.57287	0.879276	1.89504	0.947867	0.028436	0.00236967	0.021327	0.00671555
5570	6	3.47093	0.881997	1.92421	0.952835	0.0276322	0.000476417	0.0190567	0.00657608
5580	6	3.13773	0.892866	1.8877	0.938967	0.0352113	0.00187793	0.0239437	0.00683101
5590	7	3.15424	0.897522	1.92283	0.946074	0.0288553	0.00141911	0.0236518	0.00668352
5600	7	3.24919	0.899226	1.92988	0.942951	0.0301744	0.00330033	0.0235738	0.00650445
5610	7	3.48326	0.899228	1.92175	0.947867	0.02891	0.00236967	0.0208531	0.00655888
5620	5	3.27044	0.901183	1.93988	0.93985	0.0286654	0.00234962	0.0291353	0.00664845
5630	8	3.29454	0.901652	1.89183	0.952381	0.0280952	0.00047619	0.0190476	0.00659247
5640	6	3.34523	0.902715	1.91261	0.947867	0.02891	0.00379147	0.0194313	0.00673098
5650	6	3.52033	0.898615	1.91372	0.955566	0.0215002	0.00143335	0.0215002	0.00668083
5660	6	3.14568	0.901565	1.88687	0.95057	0.0256654	0.00190114	0.0218631	0.00655917
5670	7	3.30379	0.904047	1.93263	0.937647	0.0351617	0.00234412	0.0248476	0.00664341
