Generation number	Total number of allele	Diversity	Activity	Time	Fertility rate	2 DSB on one site rate	No DSB rate	No symmetrical sites (binding + DSB) rate
0	1	1	0.999986	1.61982	0.941176	0.0498824	0.00188235	0.00705882
10	1	1	0.999881	1.47915	0.951475	0.0385347	0.00237869	0.0076118
20	1	1	0.999821	1.47794	0.952381	0.0385714	0.00190476	0.00714286
30	1	1	0.999586	1.51625	0.931966	0.0535881	0.00232992	0.0121156
40	1	1	0.999541	1.48864	0.946522	0.04354	0.000946522	0.00899195
50	1	1	0.999416	1.4862	0.944287	0.0420208	0.00377715	0.00991501
60	3	1.00502	0.999289	1.48735	0.949217	0.0417655	0.00284765	0.00616991
70	2	1.001	0.999138	1.47803	0.953289	0.0357483	0.00190658	0.00905624
80	1	1	0.998943	1.4889	0.943841	0.0420009	0.00283152	0.0113261
90	3	1.00804	0.99877	1.4966	0.942063	0.0456901	0.00282619	0.00942063
100	1	1	0.998875	1.47532	0.953743	0.0357654	0.00238436	0.00810682
110	2	1.00602	0.998719	1.50582	0.943396	0.0429245	0.00235849	0.0113208
120	2	1.001	0.998637	1.47269	0.956023	0.0377629	0.000478011	0.00573614
130	3	1.01006	0.998495	1.48218	0.954654	0.0353222	0.00238663	0.00763723
140	3	1.01617	0.998257	1.4917	0.95057	0.039924	0.00142586	0.00807985
150	5	1.0121	0.998182	1.48867	0.952381	0.0361905	0.00333333	0.00809524
160	3	1.01413	0.997846	1.50056	0.954654	0.0381862	0.00238663	0.00477327
170	3	1.00401	0.997481	1.48236	0.949668	0.0389364	0.00332384	0.00807217
180	2	1.01309	0.997499	1.4868	0.950119	0.0375297	0.00427553	0.00807601
190	3	1.02124	0.997289	1.49808	0.949668	0.037037	0.0014245	0.0118708
200	2	1.01006	0.997128	1.52457	0.952381	0.0385714	0.00047619	0.00857143
210	1	1	0.996855	1.48222	0.94162	0.0451977	0.00235405	0.0108286
220	2	1.001	0.996773	1.48011	0.942063	0.0513424	0	0.00659444
230	3	1.002	0.996419	1.47887	0.949217	0.0417655	0.00142383	0.00759374
240	1	1	0.996133	1.47716	0.94697	0.0392992	0.00331439	0.0104167
250	3	1.03266	0.996237	1.49132	0.955566	0.0348782	0.00191113	0.00764453
260	3	1.02843	0.996039	1.49686	0.951475	0.038059	0.00285442	0.0076118
270	4	1.02332	0.995815	1.50136	0.946522	0.0430667	0.000946522	0.00946522
280	2	1.03047	0.995372	1.5035	0.947867	0.0421801	0.0014218	0.00853081
290	2	1.04499	0.995189	1.51483	0.951022	0.0366144	0.00190204	0.0104612
300	4	1.05451	0.995133	1.53021	0.952381	0.0385714	0.000952381	0.00809524
310	5	1.11806	0.995482	1.55806	0.951022	0.0394674	0.00142653	0.00808369
320	4	1.10217	0.995235	1.57578	0.949668	0.037037	0.0014245	0.0118708
330	4	1.18019	0.99546	1.6203	0.948317	0.0407776	0.00142248	0.00948317
340	4	1.29076	0.995596	1.67528	0.952835	0.0362077	0.000952835	0.0100048
350	3	1.37058	0.99565	1.74101	0.949217	0.035121	0.00332226	0.0123398
360	4	1.24674	0.995346	1.6931	0.95648	0.0325203	0.00191296	0.00908656
370	5	1.23084	0.995206	1.66664	0.951475	0.038059	0.00285442	0.0076118
380	3	1.33613	0.995178	1.71229	0.949668	0.037037	0.002849	0.0104463
390	4	1.51158	0.995094	1.7893	0.953289	0.0371783	0.00381316	0.00571973
400	4	1.54967	0.995034	1.78169	0.95648	0.025825	0.00621712	0.0114778
410	3	1.71971	0.994913	1.86614	0.947867	0.035545	0.00236967	0.014218
420	4	1.74206	0.994797	1.87501	0.952381	0.0304762	0.00333333	0.0138095
430	3	1.70813	0.994589	1.91902	0.953743	0.0309967	0.000953743	0.0143062
440	3	1.66914	0.99429	1.86371	0.949668	0.0303894	0.0042735	0.0156695
450	6	1.66	0.99403	1.84893	0.956938	0.0277512	0.00287081	0.0124402
460	4	1.83942	0.994236	1.92856	0.942063	0.0367405	0.00188413	0.0193123
470	5	2.25932	0.994449	1.95921	0.955566	0.0262781	0.0028667	0.0152891
480	5	2.36083	0.994102	2.05075	0.948317	0.0346136	0.00237079	0.0146989
490	5	2.52389	0.99384	2.02018	0.944733	0.0349551	0.00661313	0.0136986
500	5	2.56283	0.993917	1.99008	0.953743	0.0305198	0.00238436	0.0133524
510	6	2.71927	0.994128	2.05549	0.943841	0.0405852	0.0023596	0.0132138
520	6	2.61158	0.993644	2.0314	0.948767	0.0360531	0.00237192	0.0128083
530	6	2.49685	0.993054	2.01261	0.953743	0.0329041	0.00238436	0.010968
540	5	2.40358	0.992725	1.99663	0.953743	0.0300429	0.000953743	0.0152599
550	6	2.56579	0.992792	2.04094	0.960154	0.0283245	0.000480077	0.0110418
560	4	2.58504	0.993121	2.0639	0.95057	0.0313688	0.00142586	0.016635
570	4	2.45917	0.993044	2.05096	0.95648	0.0282162	0.00191296	0.0133907
580	5	2.58899	0.993076	2.03101	0.952381	0.0295238	0.00380952	0.0142857
590	4	2.5575	0.992437	2.06637	0.957854	0.0272989	0.00191571	0.012931
600	5	2.60096	0.992499	2.05026	0.952835	0.0328728	0.00476417	0.00952835
610	4	2.70241	0.992553	2.05417	0.953289	0.0266921	0	0.0200191
620	4	2.56538	0.992029	2.03094	0.949217	0.0299003	0.00332226	0.0175605
630	4	2.74033	0.991898	2.02821	0.953289	0.0305052	0.00333651	0.0128694
640	4	2.61992	0.991594	2.02568	0.95648	0.0291726	0.00143472	0.0129125
650	5	2.59535	0.991256	2.06487	0.948317	0.029872	0.00331911	0.0184922
660	5	2.62496	0.991008	2.02974	0.954198	0.0271947	0.00381679	0.0147901
670	5	2.61671	0.990308	2.0427	0.950119	0.0337292	0.00142518	0.0147268
680	4	2.54285	0.989718	2.02272	0.94697	0.0340909	0.00331439	0.015625
690	4	2.51772	0.989504	2.01477	0.947418	0.0364756	0.00236855	0.0137376
700	5	2.44579	0.988815	2.03428	0.948317	0.0303461	0.00284495	0.0184922
710	4	2.43095	0.988545	2.01376	0.949217	0.0393925	0.00237304	0.00901756
720	7	2.49001	0.988655	2.03469	0.956023	0.0282027	0.00191205	0.0138623
730	6	2.24673	0.98769	1.97345	0.94697	0.0307765	0.00236742	0.0198864
740	6	2.42584	0.987919	2.02199	0.947867	0.0298578	0.00379147	0.0184834
750	4	2.6272	0.988284	2.06245	0.952381	0.027619	0.00333333	0.0166667
760	4	2.63745	0.988262	2.05575	0.956023	0.0296367	0.00239006	0.0119503
770	4	2.89044	0.989057	2.08062	0.94518	0.0373346	0.00283554	0.0146503
780	4	2.88041	0.98855	2.07253	0.940734	0.0376294	0.00188147	0.0197554
790	5	2.83109	0.988423	2.08715	0.943396	0.034434	0.00566038	0.0165094
800	4	2.76708	0.98771	2.02536	0.951475	0.0299715	0.00285442	0.0156993
810	6	2.96682	0.987903	2.05059	0.949217	0.0317988	0.00332226	0.0156621
820	4	2.85171	0.987784	2.10564	0.94697	0.0288826	0.00189394	0.0222538
830	4	2.81995	0.988214	2.06773	0.953289	0.028122	0.00142993	0.0171592
840	5	2.62367	0.987765	2.04547	0.946522	0.0331283	0.0023663	0.0179839
850	5	2.52239	0.987026	2.01565	0.949668	0.0322887	0.00379867	0.014245
860	4	2.49021	0.986486	2.00596	0.952381	0.032381	0.00428571	0.0109524
870	5	2.44424	0.985235	2.00905	0.953743	0.0324273	0.00238436	0.0114449
880	5	2.3062	0.98377	1.99742	0.948317	0.0327169	0.00284495	0.0161214
890	5	2.43258	0.983645	2.07822	0.951022	0.0261531	0.00142653	0.021398
900	6	2.48171	0.984583	2.0158	0.95648	0.0267814	0.0023912	0.0143472
910	7	2.68405	0.986165	2.07023	0.949668	0.0303894	0.00237417	0.0175689
920	7	2.90935	0.985592	2.09834	0.947418	0.0312648	0.00284225	0.0184747
930	7	2.88635	0.984611	2.06293	0.953289	0.0300286	0.000953289	0.0157293
940	7	3.28641	0.985434	2.1152	0.951928	0.0299857	0.00285578	0.0152308
950	7	3.30658	0.985162	2.09569	0.951022	0.0332858	0.00332858	0.0123633
960	8	3.58672	0.986164	2.17551	0.952381	0.0261905	0.00380952	0.017619
970	9	3.53	0.986715	2.11324	0.954654	0.024821	0.00238663	0.0181384
980	9	3.32915	0.986894	2.12992	0.952835	0.0309671	0.00238209	0.0138161
990	7	2.94752	0.985595	2.09715	0.952381	0.0304762	0.00190476	0.0152381
1000	6	3.06028	0.985369	2.10504	0.95057	0.029943	0.00190114	0.0175856
1010	6	2.96106	0.98521	2.0572	0.95648	0.0286944	0.00095648	0.013869
1020	6	2.90747	0.984157	2.08028	0.948767	0.0317837	0.00237192	0.0170778
1030	7	3.03198	0.982883	2.08142	0.956023	0.0267686	0.00239006	0.0148184
