Generation number	Allele number	Frequency	Activity
0	0	1	0.999989
10	0	1	0.999861
20	0	1	0.999798
30	0	1	0.999719
40	0	1	0.999575
50	0	0.998999	0.999436
50	4	0.0010005	1
60	0	0.998999	0.999248
60	7	0.0010005	0.999978
70	0	0.9995	0.999096
70	8	0.00050025	0.999934
80	0	1	0.999144
90	0	0.998499	0.999084
90	13	0.00150075	0.999981
100	0	0.998499	0.998822
100	14	0.0010005	0.999971
100	15	0.00050025	0.99999
110	0	1	0.998433
120	0	1	0.998509
130	0	1	0.99826
140	0	1	0.998015
150	0	0.9995	0.99787
150	19	0.00050025	0.999906
160	0	1	0.997792
170	0	0.998999	0.997821
170	20	0.00050025	0.999945
170	22	0.00050025	0.999978
180	0	1	0.997869
190	0	0.989995	0.997696
190	25	0.006003	0.999943
190	27	0.002001	0.999985
190	28	0.002001	0.999991
200	0	0.997499	0.997646
200	25	0.002001	0.999854
200	27	0.00050025	0.999843
210	0	1	0.997538
220	0	0.992496	0.99717
220	32	0.00750375	0.99994
230	0	0.987494	0.996949
230	32	0.00550275	0.999885
230	36	0.00550275	0.999946
230	37	0.00150075	0.999976
240	0	0.956478	0.996704
240	32	0.0215108	0.99976
240	36	0.0130065	0.999814
240	37	0.0050025	0.999846
240	38	0.004002	0.999943
250	0	0.936468	0.996484
250	32	0.0390195	0.999691
250	36	0.00750375	0.999706
250	37	0.0050025	0.999684
250	38	0.012006	0.999836
260	0	0.942971	0.996266
260	32	0.0325163	0.999554
260	36	0.00650325	0.999665
260	37	0.006003	0.999651
260	38	0.0105053	0.99973
260	47	0.00150075	0.999991
270	0	0.942471	0.995963
270	32	0.0425213	0.999495
270	36	0.004002	0.999553
270	37	0.0010005	0.999635
270	38	0.010005	0.99974
280	0	0.929465	0.995519
280	32	0.0590295	0.999457
280	36	0.004002	0.999338
280	37	0.00150075	0.99951
280	38	0.006003	0.999594
290	0	0.944972	0.995295
290	32	0.0535268	0.999315
290	36	0.00050025	0.999274
290	55	0.0010005	0.999971
300	0	0.93997	0.995091
300	32	0.0595298	0.99922
300	36	0.00050025	0.999223
310	0	0.951476	0.99483
310	32	0.046023	0.999186
310	36	0.002001	0.999225
310	56	0.00050025	0.99998
320	0	0.958979	0.994305
320	32	0.0410205	0.999099
330	0	0.930465	0.99405
330	32	0.0690345	0.998778
330	58	0.00050025	1
340	0	0.923462	0.993725
340	32	0.0765383	0.998651
350	0	0.894447	0.993744
350	32	0.105553	0.998453
360	0	0.907954	0.993273
360	32	0.092046	0.998469
370	0	0.930465	0.993041
370	32	0.0695348	0.998259
380	0	0.90045	0.993093
380	32	0.0965483	0.99844
380	67	0.0030015	0.999888
390	0	0.910955	0.992866
390	32	0.0785393	0.998533
390	67	0.0105053	0.999879
400	0	0.883942	0.992729
400	32	0.0895448	0.998338
400	67	0.024012	0.99978
400	68	0.00250125	0.999999
410	0	0.845923	0.993021
410	32	0.112056	0.998086
410	67	0.0310155	0.999709
410	68	0.0105053	0.999919
410	71	0.00050025	1
420	0	0.817409	0.992863
420	32	0.0995498	0.997704
420	67	0.0490245	0.999731
420	68	0.0330165	0.999849
420	72	0.0010005	1
430	0	0.862431	0.992219
430	32	0.0775388	0.997536
430	67	0.04002	0.999583
430	68	0.0165083	0.999735
430	74	0.0010005	0.999921
430	76	0.002001	0.999969
430	77	0.00050025	1
440	0	0.841421	0.992376
440	32	0.0685343	0.997075
440	67	0.0505253	0.999511
440	68	0.0245123	0.999673
440	76	0.004002	0.999795
440	77	0.0110055	0.999923
450	0	0.787394	0.992171
450	32	0.0835418	0.996939
450	67	0.0570285	0.999386
450	68	0.0315158	0.99951
450	76	0.002001	0.999666
450	77	0.0385193	0.999845
460	0	0.767384	0.991761
460	32	0.0985493	0.996973
460	67	0.0405203	0.999224
460	68	0.0385193	0.999409
460	76	0.00150075	0.999603
460	77	0.0535268	0.999691
470	0	0.754377	0.991805
470	32	0.111056	0.997005
470	67	0.0205103	0.999034
470	68	0.0470235	0.99934
470	76	0.002001	0.999634
470	77	0.0595298	0.999598
470	83	0.00050025	0.99994
470	84	0.0050025	0.99998
480	0	0.764382	0.991685
480	32	0.090045	0.997
480	67	0.00750375	0.998881
480	68	0.0590295	0.998935
480	76	0.0010005	0.999423
480	77	0.0725363	0.999488
480	84	0.0030015	0.999868
480	88	0.00250125	0.999993
490	0	0.731366	0.991276
490	32	0.096048	0.996625
490	68	0.076038	0.998999
490	77	0.0935468	0.999468
490	92	0.0030015	0.999972
500	0	0.697849	0.990598
500	32	0.0790395	0.996391
500	68	0.0875438	0.998853
500	77	0.131066	0.99926
500	92	0.00450225	0.99986
510	0	0.726863	0.990117
510	32	0.0865433	0.996763
510	68	0.0565283	0.998746
510	77	0.129565	0.999039
510	92	0.00050025	0.999779
520	0	0.754377	0.990086
520	32	0.0910455	0.996685
520	68	0.0310155	0.99871
520	77	0.121561	0.998919
520	98	0.002001	0.999986
530	0	0.756378	0.989989
530	32	0.0905453	0.996671
530	68	0.0525263	0.998725
530	77	0.0935468	0.998973
530	98	0.0010005	0.999951
530	99	0.006003	0.999904
540	0	0.746373	0.989396
540	32	0.0850425	0.99675
540	68	0.0570285	0.998225
540	77	0.0910455	0.998979
540	99	0.0205103	0.999791
550	0	0.706853	0.989533
550	32	0.0775388	0.996544
550	68	0.0875438	0.998151
550	77	0.0985493	0.998876
550	99	0.0275138	0.999757
550	102	0.00150075	0.99995
550	103	0.00050025	0.999965
560	0	0.665333	0.989723
560	32	0.0885443	0.996781
560	68	0.0670335	0.998138
560	77	0.138069	0.998705
560	99	0.0295148	0.99962
560	102	0.00550275	0.999808
560	105	0.006003	0.999945
570	0	0.688344	0.98876
570	32	0.113057	0.996584
570	68	0.0395198	0.99796
570	77	0.116058	0.998709
570	99	0.024012	0.999481
570	102	0.018009	0.99974
570	105	0.0010005	0.99984
580	0	0.647824	0.988496
580	32	0.122061	0.99667
580	68	0.0465233	0.997768
580	77	0.111556	0.99886
580	99	0.022011	0.999464
580	102	0.0495248	0.999779
580	109	0.00050025	0.99998
590	0	0.656828	0.987675
590	32	0.117059	0.99678
590	68	0.0695348	0.997741
590	77	0.086043	0.998841
590	99	0.0325163	0.999388
590	102	0.038019	0.999651
600	0	0.648324	0.987533
600	32	0.0825413	0.996354
600	68	0.0735368	0.997561
600	77	0.070035	0.998701
600	99	0.0825413	0.99925
600	102	0.0425213	0.999468
600	114	0.00050025	0.999988
610	0	0.605303	0.987116
610	32	0.106553	0.996274
610	68	0.104552	0.997299
610	77	0.0510255	0.998655
610	99	0.0825413	0.99903
610	102	0.050025	0.999488
620	0	0.581291	0.986895
620	32	0.0985493	0.996056
620	68	0.116058	0.997221
620	77	0.0535268	0.998696
620	99	0.0825413	0.998988
620	102	0.0670335	0.9994
620	116	0.0010005	0.999968
