Generation number	Allele number	Frequency	Activity
0	0	1	0.999986
10	0	1	0.999881
20	0	1	0.999821
30	0	1	0.999586
40	0	1	0.999541
50	0	1	0.999416
60	0	0.997499	0.999288
60	7	0.0010005	0.99999
60	8	0.00150075	1
70	0	0.9995	0.999138
70	10	0.00050025	0.999977
80	0	1	0.998943
90	0	0.995998	0.998765
90	11	0.00350175	0.999896
90	12	0.00050025	0.999984
100	0	1	0.998875
110	0	0.996998	0.998715
110	14	0.0030015	0.999898
120	0	0.9995	0.998636
120	14	0.00050025	0.99982
130	0	0.994997	0.998488
130	20	0.004002	0.999914
130	23	0.0010005	0.999986
140	0	0.991996	0.998244
140	20	0.0050025	0.999874
140	25	0.0030015	0.999993
150	0	0.993997	0.998173
150	20	0.00350175	0.99974
150	25	0.00150075	0.99989
150	27	0.00050025	0.99996
150	29	0.00050025	0.999974
160	0	0.992996	0.997833
160	20	0.0050025	0.999671
160	32	0.002001	0.999973
170	0	0.997999	0.997476
170	20	0.00150075	0.999594
170	32	0.00050025	0.999921
180	0	0.993497	0.997486
180	20	0.00650325	0.999421
190	0	0.989495	0.997266
190	20	0.010005	0.999361
190	41	0.00050025	0.999989
200	0	0.994997	0.997118
200	20	0.0050025	0.99931
210	0	1	0.996855
220	0	0.9995	0.996771
220	46	0.00050025	0.999988
230	0	0.998999	0.996415
230	46	0.00050025	0.999894
230	49	0.00050025	1
240	0	1	0.996133
250	0	0.983992	0.996176
250	50	0.00850425	0.999964
250	51	0.00750375	0.999956
260	0	0.985993	0.995985
260	50	0.0130065	0.999849
260	51	0.0010005	0.999905
270	0	0.988494	0.99577
270	50	0.00950475	0.999588
270	55	0.0010005	0.999981
270	56	0.0010005	0.999991
280	0	0.984992	0.995309
280	50	0.0150075	0.999556
290	0	0.977989	0.995095
290	50	0.022011	0.999385
300	0	0.973487	0.99502
300	50	0.0250125	0.999221
300	63	0.0010005	0.999968
300	64	0.00050025	1
310	0	0.944472	0.995261
310	50	0.0485243	0.999133
310	63	0.002001	0.999861
310	66	0.004002	0.999933
310	70	0.0010005	0.999989
320	0	0.951476	0.995044
320	50	0.0445223	0.9989
320	66	0.00350175	0.999873
320	76	0.00050025	0.999994
330	0	0.917459	0.99515
330	50	0.0745373	0.998811
330	66	0.0050025	0.999716
330	76	0.0030015	0.999801
340	0	0.872936	0.99514
340	50	0.112056	0.99861
340	66	0.0125063	0.999647
340	76	0.00250125	0.999631
350	0	0.843422	0.995103
350	50	0.133067	0.998435
350	66	0.0235118	0.999525
360	0	0.889945	0.994935
360	50	0.10005	0.998571
360	66	0.0090045	0.999579
360	84	0.0010005	0.999949
370	0	0.896948	0.994814
370	50	0.088044	0.998453
370	66	0.0135068	0.99959
370	87	0.00050025	0.999994
370	89	0.0010005	1
380	0	0.855428	0.994653
380	50	0.128064	0.998153
380	66	0.0165083	0.99935
390	0	0.795398	0.994286
390	50	0.165583	0.997971
390	66	0.0385193	0.999338
390	91	0.00050025	0.999986
400	0	0.782891	0.994148
400	50	0.175088	0.997976
400	66	0.0415208	0.999271
400	94	0.00050025	0.999988
410	0	0.730865	0.993726
410	50	0.209105	0.997835
410	66	0.06003	0.999184
420	0	0.727364	0.993586
420	50	0.1991	0.997671
420	66	0.0730365	0.998985
420	101	0.00050025	0.99997
430	0	0.738869	0.993395
430	50	0.182591	0.997541
430	66	0.0785393	0.998961
440	0	0.748374	0.993115
440	50	0.186593	0.997401
440	66	0.0650325	0.998883
450	0	0.755378	0.992833
450	50	0.157579	0.997179
450	66	0.0835418	0.998663
450	108	0.00150075	0.99999
450	109	0.0010005	1
450	110	0.0010005	1
460	0	0.708354	0.992882
460	50	0.169085	0.996745
460	66	0.115058	0.998514
460	111	0.00750375	0.999874
470	0	0.606803	0.992731
470	50	0.235618	0.996039
470	66	0.136568	0.998509
470	111	0.0130065	0.9998
470	114	0.008004	0.999914
480	0	0.584292	0.992076
480	50	0.236618	0.995789
480	66	0.161081	0.998348
480	111	0.0155078	0.999639
480	115	0.00250125	0.999935
490	0	0.551276	0.99122
490	50	0.247124	0.995888
490	66	0.175088	0.998345
490	111	0.024012	0.99945
490	115	0.00250125	0.999834
500	0	0.534767	0.991246
500	50	0.266633	0.995749
500	66	0.181591	0.998575
500	111	0.010005	0.99927
500	115	0.0070035	0.999734
510	0	0.495748	0.991274
510	50	0.286643	0.995716
510	66	0.1991	0.998451
510	111	0.00550275	0.999235
510	115	0.012006	0.999573
510	120	0.0010005	0.999969
520	0	0.524262	0.990811
520	50	0.243122	0.995386
520	66	0.221111	0.99815
520	111	0.0050025	0.999128
520	115	0.006003	0.999438
520	121	0.00050025	0.99995
530	0	0.545773	0.990245
530	50	0.262131	0.995269
530	66	0.184092	0.997957
530	111	0.00550275	0.999031
530	115	0.0010005	0.999263
530	123	0.00150075	0.99993
540	0	0.55928	0.989825
540	50	0.281141	0.995616
540	66	0.155578	0.99775
540	111	0.00150075	0.999029
540	126	0.00250125	0.999989
550	0	0.508254	0.989491
550	50	0.326663	0.99532
550	66	0.157079	0.997851
550	126	0.006003	0.999898
550	127	0.00150075	0.999955
550	130	0.00050025	1
560	0	0.433717	0.989629
560	50	0.422711	0.995181
560	66	0.141571	0.997576
560	126	0.002001	0.999843
570	0	0.421211	0.989709
570	50	0.465233	0.994973
570	66	0.113057	0.997504
570	126	0.00050025	0.9997
580	0	0.409705	0.989647
580	50	0.444722	0.994928
580	66	0.143572	0.99703
580	126	0.00150075	0.999704
580	136	0.00050025	1
590	0	0.463232	0.989206
590	50	0.397699	0.99462
590	66	0.135068	0.996864
590	139	0.004002	0.999955
600	0	0.432716	0.988803
600	50	0.424212	0.994664
600	66	0.131066	0.997023
600	139	0.00950475	0.999825
600	141	0.00250125	0.999945
610	0	0.382691	0.988438
610	50	0.441721	0.994326
610	66	0.168584	0.996948
610	139	0.0070035	0.999798
620	0	0.450725	0.988156
620	50	0.409705	0.99466
620	66	0.137069	0.99676
620	139	0.00250125	0.99976
630	0	0.425213	0.987539
630	50	0.394197	0.994365
630	66	0.169085	0.996576
630	139	0.0115058	0.999699
640	0	0.453227	0.987646
640	50	0.393197	0.994161
640	66	0.147074	0.996536
640	139	0.00650325	0.999676
650	0	0.470235	0.98713
650	50	0.384192	0.994106
650	66	0.127564	0.996694
650	139	0.0175088	0.999648
650	151	0.00050025	1
660	0	0.492246	0.986756
660	50	0.350675	0.994144
660	66	0.12006	0.996614
660	139	0.0355178	0.999654
660	153	0.00150075	0.999959
670	0	0.493247	0.985273
670	50	0.351676	0.99426
670	66	0.117559	0.996649
670	139	0.0370185	0.99959
670	159	0.00050025	1
680	0	0.511756	0.984628
680	50	0.342171	0.994131
680	66	0.115558	0.996602
680	139	0.0305153	0.999526
690	0	0.525263	0.984369
690	50	0.328664	0.994295
690	66	0.109055	0.996439
690	139	0.0370185	0.999403
700	0	0.545773	0.983453
700	50	0.317159	0.994341
700	66	0.0915458	0.996416
700	139	0.0450225	0.999318
700	166	0.00050025	1
710	0	0.547774	0.982957
710	50	0.312156	0.994685
710	66	0.115058	0.996198
710	139	0.0250125	0.999099
720	0	0.509755	0.98277
720	50	0.363182	0.994179
720	66	0.0950475	0.99558
720	139	0.0285143	0.999038
720	170	0.00250125	0.999949
720	172	0.00050025	1
720	173	0.00050025	1
730	0	0.570285	0.982605
730	50	0.338669	0.993947
730	66	0.0695348	0.995443
730	139	0.018009	0.998725
730	170	0.0030015	0.999875
730	173	0.00050025	0.999919
740	0	0.532766	0.982189
740	50	0.337669	0.993918
740	66	0.11956	0.995596
740	139	0.00850425	0.998703
740	175	0.0010005	0.999974
740	176	0.00050025	1
750	0	0.493247	0.982164
750	50	0.336668	0.993456
750	66	0.154077	0.995509
750	139	0.016008	0.99853
760	0	0.463732	0.981734
760	50	0.382191	0.99322
760	66	0.132566	0.995166
760	139	0.0215108	0.998376
770	0	0.390695	0.981498
770	50	0.407204	0.99302
770	66	0.16058	0.994992
770	139	0.0415208	0.998356
780	0	0.423212	0.98124
780	50	0.384692	0.992829
780	66	0.124562	0.994955
780	139	0.0675338	0.998175
790	0	0.434217	0.981671
790	50	0.383692	0.9925
790	66	0.113557	0.994708
790	139	0.0675338	0.997929
790	186	0.0010005	1
800	0	0.475738	0.981299
800	50	0.342171	0.992311
800	66	0.117559	0.994748
800	139	0.0645323	0.997759
810	0	0.443722	0.980529
810	50	0.343172	0.992205
810	66	0.103052	0.994878
810	139	0.108554	0.997656
810	190	0.00050025	0.999983
810	191	0.0010005	0.999991
820	0	0.41921	0.980079
820	50	0.397699	0.992231
820	66	0.0930465	0.994329
820	139	0.090045	0.997255
830	0	0.35918	0.979175
830	50	0.454727	0.992414
830	66	0.12056	0.994381
830	139	0.0655328	0.99727
840	0	0.354677	0.978461
840	50	0.488744	0.99222
840	66	0.124562	0.994228
840	139	0.0310155	0.997611
840	196	0.0010005	0.999929
850	0	0.385193	0.977749
850	50	0.490245	0.992065
850	66	0.0665333	0.994293
850	139	0.0575288	0.997685
850	197	0.00050025	0.999946
860	0	0.416708	0.977942
860	50	0.470735	0.991763
860	66	0.0570285	0.994395
860	139	0.0555278	0.997745
870	0	0.489245	0.977874
870	50	0.405203	0.991409
870	66	0.062031	0.994388
870	139	0.0415208	0.997338
870	202	0.002001	0.99996
880	0	0.552276	0.976964
880	50	0.351176	0.991287
880	66	0.0670335	0.994465
880	139	0.028014	0.997276
880	202	0.00150075	0.999874
890	0	0.54077	0.976265
890	50	0.330165	0.991095
890	66	0.0930465	0.994725
890	139	0.0310155	0.997129
890	205	0.0050025	0.999939
900	0	0.50025	0.977071
900	50	0.382191	0.990934
900	66	0.074037	0.994775
900	139	0.032016	0.997094
900	205	0.0110055	0.999808
900	207	0.00050025	1
910	0	0.388194	0.977166
910	50	0.463232	0.990266
910	66	0.064032	0.994901
910	139	0.0455228	0.997165
910	205	0.0330165	0.999798
910	209	0.00550275	0.99997
910	211	0.00050025	1
920	0	0.408704	0.976208
920	50	0.406203	0.989819
920	66	0.0675338	0.995234
920	139	0.0775388	0.997189
920	205	0.0325163	0.999784
920	209	0.0070035	0.99986
920	211	0.00050025	0.999914
930	0	0.428214	0.975681
930	50	0.390695	0.988659
930	66	0.074037	0.994921
930	139	0.048024	0.996946
930	205	0.0510255	0.999608
930	209	0.00750375	0.99973
930	217	0.00050025	0.999989
940	0	0.386693	0.97532
940	50	0.370185	0.988585
940	66	0.0850425	0.994141
940	139	0.0790395	0.996806
940	205	0.0635318	0.999376
940	209	0.014007	0.999565
940	219	0.00150075	0.999935
950	0	0.397199	0.975139
950	50	0.351676	0.988643
950	66	0.103552	0.993763
950	139	0.0810405	0.99669
950	205	0.0605303	0.999105
950	219	0.00550275	0.999843
950	225	0.00050025	1
960	0	0.348174	0.974721
960	50	0.363182	0.988991
960	66	0.110555	0.993795
960	139	0.0815408	0.996641
960	205	0.082041	0.999086
960	219	0.00450225	0.999801
960	225	0.0070035	0.999879
960	226	0.0030015	0.999939
970	0	0.301151	0.974515
970	50	0.410705	0.988921
970	66	0.109055	0.993459
970	139	0.0830415	0.996587
