Generation number	Total number of allele	Diversity	Activity	Time	Fertility rate	2 DSB on one site rate	No DSB rate	No symmetrical sites (binding + DSB) rate
480	8	1.32192	0.989136	1.66574	0.947867	0.0379147	0.00189573	0.0123223
490	6	1.33658	0.989139	1.66405	0.939408	0.0432128	0.00234852	0.0150305
500	6	1.31986	0.988329	1.64993	0.951022	0.0366144	0.00142653	0.0109368
510	5	1.32459	0.987851	1.65136	0.955566	0.0334448	0.00238892	0.0086001
520	4	1.23871	0.987229	1.60997	0.947418	0.0421601	0.000947418	0.00947418
530	4	1.24615	0.986664	1.63117	0.947867	0.0379147	0.0028436	0.0113744
540	5	1.40032	0.986876	1.73312	0.939408	0.0418037	0.00375763	0.0150305
550	5	1.47605	0.986751	1.80044	0.942063	0.0423928	0.00423928	0.0113048
560	3	1.56885	0.98692	1.74372	0.949668	0.034188	0.0042735	0.0118708
570	4	1.50991	0.986642	1.7514	0.945626	0.0330969	0.00189125	0.0193853
580	3	1.45589	0.986036	1.75214	0.944287	0.0382436	0.00236072	0.0151086
590	4	1.34766	0.984791	1.72809	0.95057	0.0327947	0.00427757	0.0123574
600	6	1.38616	0.984897	1.75963	0.949217	0.0374941	0.00284765	0.0104414
610	4	1.24808	0.983567	1.7593	0.946522	0.0383341	0.0023663	0.012778
620	2	1.26912	0.983376	1.67533	0.946522	0.0359678	0.000946522	0.0165641
630	3	1.26339	0.982667	1.66426	0.946074	0.038789	0.00236518	0.012772
640	5	1.20386	0.982402	1.6048	0.946522	0.0402272	0.00189304	0.0113583
650	3	1.20436	0.98176	1.59887	0.943396	0.0443396	0.00141509	0.0108491
660	4	1.15294	0.981333	1.55946	0.943841	0.0410571	0.00283152	0.0122699
670	3	1.21279	0.981589	1.58084	0.94697	0.0355114	0.00331439	0.0142045
680	4	1.25345	0.981462	1.65208	0.941176	0.0409412	0.00282353	0.0150588
690	3	1.33392	0.981899	1.67318	0.943841	0.0382256	0.00424729	0.0136857
700	3	1.35823	0.981887	1.65081	0.946522	0.0354946	0.00189304	0.0160909
710	3	1.26271	0.98147	1.61048	0.94162	0.0456685	0.00282486	0.00988701
720	2	1.35385	0.980911	1.62824	0.945626	0.0397163	0.00236407	0.0122931
730	3	1.34735	0.980409	1.65483	0.94518	0.039225	0.00519849	0.010397
740	2	1.32988	0.980107	1.63758	0.95057	0.0351711	0.00142586	0.0128327
750	2	1.38185	0.979778	1.6492	0.95057	0.0346958	0.00190114	0.0128327
760	2	1.38824	0.97956	1.67565	0.951022	0.0332858	0.00142653	0.0142653
770	3	1.4014	0.979179	1.71066	0.948767	0.0370019	0.000948767	0.0132827
780	2	1.41779	0.979157	1.76913	0.941176	0.0423529	0.000941176	0.0155294
790	2	1.27156	0.977804	1.65894	0.941176	0.0418824	0.00329412	0.0136471
800	3	1.24273	0.97674	1.6043	0.951022	0.0366144	0.00142653	0.0109368
810	3	1.20791	0.976027	1.59518	0.944733	0.0387341	0.0014171	0.0151157
820	2	1.17501	0.974755	1.55292	0.946074	0.0402081	0.00236518	0.0113529
830	2	1.19131	0.974098	1.582	0.942063	0.0438059	0.00282619	0.0113048
840	2	1.30364	0.974926	1.61626	0.945626	0.0364066	0.000945626	0.0170213
850	4	1.39821	0.975573	1.69718	0.940734	0.0399812	0.00188147	0.0174036
860	7	1.32155	0.973898	1.6626	0.944287	0.0434372	0.00236072	0.00991501
870	6	1.42909	0.973896	1.69556	0.938967	0.0455399	0.000938967	0.014554
880	4	1.41422	0.973537	1.68613	0.944733	0.0382617	0.0014171	0.0155881
890	2	1.40106	0.972907	1.65945	0.944287	0.0382436	0.00141643	0.0160529
900	2	1.30488	0.971869	1.63959	0.949217	0.0360702	0.00332226	0.0113906
910	3	1.29664	0.970623	1.63102	0.946522	0.0402272	0.00141978	0.0118315
920	5	1.26115	0.97039	1.59415	0.944733	0.0382617	0.00377893	0.0132263
930	4	1.21161	0.969331	1.58424	0.945626	0.0392435	0.000472813	0.0146572
940	3	1.20551	0.96901	1.57862	0.949217	0.0384433	0.000949217	0.0113906
950	4	1.16857	0.967841	1.57285	0.942507	0.0447691	0.00235627	0.0103676
960	4	1.18394	0.967627	1.5757	0.94697	0.0388258	0.00142045	0.0127841
970	3	1.12624	0.966529	1.53391	0.943841	0.0405852	0.0023596	0.0132138
980	3	1.12393	0.965421	1.57297	0.958773	0.0282838	0.00383509	0.00910834
990	3	1.05668	0.964232	1.47145	0.952835	0.037637	0.00190567	0.00762268
1000	3	1.10289	0.96367	2.65253	0.942951	0.039604	0.00235738	0.0150872
1010	4	1.12243	0.963069	1.97617	0.946074	0.0430464	0.00141911	0.00946074
1020	5	1.15039	0.96233	1.80122	0.939408	0.0469704	0.00281822	0.0108032
1030	3	1.18477	0.962914	1.68225	0.945626	0.043026	0.00189125	0.00945626
1040	2	1.14183	0.962171	1.6165	0.947418	0.0341071	0.00331596	0.0151587
1050	2	1.13506	0.961628	1.53342	0.949668	0.0365622	0.00237417	0.011396
1060	3	1.18093	0.961678	1.55128	0.940734	0.0437441	0.00376294	0.0117592
1070	3	1.22575	0.961659	1.58007	0.93633	0.0477528	0.00280899	0.0131086
1080	4	1.23992	0.961501	1.58293	0.946522	0.0402272	0.00141978	0.0118315
1090	3	1.24861	0.961635	1.58768	0.948317	0.0379327	0.00189663	0.011854
1100	3	1.29168	0.961687	1.60167	0.949217	0.0374941	0.00189843	0.0113906
1110	2	1.42165	0.962994	1.66883	0.940291	0.0427833	0.00235073	0.0145745
1120	4	1.32662	0.96108	1.5998	0.95057	0.0351711	0.00237643	0.0118821
1130	3	1.21993	0.958955	1.5726	0.943396	0.0377358	0.00424528	0.0146226
1140	5	1.21561	0.958136	1.73678	0.951475	0.0352046	0.000951475	0.0123692
1150	4	1.18742	0.956726	1.60763	0.945626	0.0359338	0.00330969	0.01513
1160	4	1.20799	0.956267	1.55999	0.939408	0.0436825	0.00187882	0.0150305
1170	5	1.283	0.956996	1.59945	0.938086	0.043621	0.00375235	0.0145403
1180	4	1.3467	0.957184	1.63097	0.949668	0.0351377	0.00379867	0.011396
1190	4	1.36423	0.95684	1.62134	0.958773	0.027325	0.00143816	0.012464
1200	4	1.31287	0.955001	1.68289	0.94697	0.0364583	0.00331439	0.0132576
1210	3	1.50461	0.956807	1.74574	0.955566	0.0291448	0.000955566	0.0143335
1220	3	1.56782	0.957471	2.80013	0.948317	0.0303461	0.00189663	0.0194405
1230	5	1.48763	0.955934	2.21536	0.949668	0.031339	0.00332384	0.0156695
1240	3	1.43656	0.953848	1.92637	0.952381	0.0347619	0.00285714	0.01
1250	3	1.55484	0.955004	1.75756	0.943396	0.0396226	0.00283019	0.0141509
1260	3	1.49731	0.953755	1.67562	0.948767	0.0332068	0.00237192	0.0156546
1270	3	1.64159	0.955385	1.70214	0.946074	0.037843	0.00189215	0.0141911
1280	3	1.50898	0.952378	1.70159	0.943396	0.0316038	0.00330189	0.0216981
1290	3	1.49596	0.952029	1.68862	0.933271	0.0466636	0.000933271	0.0191321
1300	5	1.37899	0.949412	1.63377	0.941176	0.0409412	0.00282353	0.0150588
1310	4	1.24277	0.945808	1.57122	0.940734	0.0442145	0.00188147	0.0131703
1320	4	1.22184	0.944675	1.57924	0.927214	0.051924	0.00463607	0.0162262
1330	3	1.23309	0.944763	1.55138	0.943396	0.0396226	0.00235849	0.0146226
1340	3	1.17512	0.942599	1.53219	0.932836	0.0494403	0.00279851	0.0149254
1350	2	1.22679	0.943248	2.27892	0.93633	0.0468165	0.00234082	0.0145131
1360	4	1.2277	0.94191	1.90411	0.946074	0.0411542	0.00189215	0.0108798
1370	2	1.19482	0.940581	1.74923	0.946522	0.0397539	0.0023663	0.0113583
1380	3	1.23189	0.941157	1.64744	0.940734	0.042333	0.00376294	0.0131703
1390	3	1.14995	0.938901	1.54121	0.935454	0.0477081	0.00187091	0.0149673
1400	2	1.20187	0.939525	1.52942	0.945626	0.0382979	0.00141844	0.0146572
1410	2	1.21369	0.938952	1.52372	0.948767	0.0393738	0.00237192	0.00948767
1420	3	1.13185	0.935933	1.58437	0.937207	0.0402999	0.00515464	0.0173383
1430	3	1.11503	0.934082	1.48252	0.934579	0.0448598	0.00514019	0.0154206
1440	3	1.14035	0.934144	1.48507	0.937647	0.04782	0.00234412	0.0121894
1450	4	1.21553	0.935109	1.51994	0.944287	0.0429651	0.00424929	0.00849858
1460	4	1.21375	0.934518	1.56577	0.946074	0.038789	0.00236518	0.012772
1470	4	1.28766	0.935536	1.57645	0.93633	0.0458801	0.00234082	0.0154494
1480	3	1.22365	0.933479	1.53402	0.945626	0.0368794	0.000945626	0.0165485
1490	4	1.17529	0.932534	1.53022	0.94697	0.0397727	0.00378788	0.0094697
1500	3	1.29091	0.934666	1.57611	0.955566	0.0291448	0.00238892	0.0129001
1510	3	1.36114	0.935662	1.59702	0.94697	0.0340909	0.00426136	0.014678
1520	4	1.47508	0.936987	1.65189	0.942063	0.0395667	0.00235516	0.0160151
1530	3	1.59	0.938325	1.67055	0.95057	0.029943	0.00475285	0.0147338
1540	3	1.6181	0.938193	1.69411	0.954198	0.0333969	0.0014313	0.0109733
1550	3	1.67327	0.937993	1.68784	0.953289	0.0328885	0.00190658	0.0119161
1560	3	1.72685	0.938671	1.70923	0.940734	0.0428034	0.00235183	0.014111
1570	3	1.81937	0.939774	1.83216	0.942507	0.0362865	0.00518379	0.0160226
1580	3	1.9279	0.941404	1.92072	0.949668	0.0289649	0.00189934	0.0194682
1590	3	2.22975	0.946632	1.87554	0.947418	0.0360019	0.000947418	0.0156324
1600	4	2.17389	0.945405	1.86997	0.947867	0.0298578	0.0014218	0.0208531
1610	4	1.88651	0.938695	1.80375	0.942951	0.0381895	0.00235738	0.0165017
1620	4	1.91479	0.939086	1.83884	0.94697	0.0326705	0.00094697	0.0194129
1630	3	1.78767	0.935679	1.71602	0.949217	0.0332226	0.00189843	0.0156621
1640	4	1.81211	0.935574	1.7259	0.951928	0.0285578	0.00285578	0.0166587
1650	3	1.81419	0.934689	1.7385	0.938086	0.0440901	0.0032833	0.0145403
1660	4	1.85353	0.93534	1.75526	0.946522	0.0317085	0.0023663	0.0194037
1670	3	2.02248	0.938681	1.79018	0.948317	0.0284495	0.00142248	0.0218113
1680	4	2.06432	0.939442	1.82173	0.938967	0.0380282	0.00469484	0.0183099
1690	4	2.04872	0.939516	2.50997	0.951928	0.0304617	0.00285578	0.0147549
1700	3	2.08294	0.940862	2.11663	0.953289	0.029552	0.00190658	0.0152526
1710	4	2.27714	0.945336	1.99245	0.943841	0.0363379	0.00141576	0.0184049
1720	5	2.34442	0.950091	1.89226	0.953743	0.0281354	0.00238436	0.0157368
1730	4	2.32891	0.951134	1.82501	0.94518	0.0363894	0.00094518	0.0174858
1740	3	2.43805	0.952469	1.84089	0.946522	0.0383341	0	0.0151443
1750	3	2.4204	0.945532	1.85419	0.946074	0.0364238	0.00189215	0.0156102
1760	4	2.35078	0.942985	1.8924	0.943396	0.0334906	0.00330189	0.0198113
1770	3	2.56448	0.949114	1.86062	0.940291	0.0362012	0.000940291	0.022567
1780	3	2.54586	0.950086	1.87243	0.947418	0.0331596	0.00331596	0.0161061
1790	3	2.57245	0.947454	1.91247	0.935891	0.0379036	0.00421151	0.0219934
1800	3	2.6323	0.948953	1.89666	0.948767	0.0313093	0.000474383	0.0194497
1810	3	2.81394	0.952411	1.92684	0.940291	0.0300893	0.00329102	0.0263282
1820	5	2.93966	0.95456	1.92609	0.94162	0.0353107	0	0.0230697
1830	4	2.87215	0.95372	1.92818	0.94518	0.0335539	0.00330813	0.0179584
1840	5	2.80433	0.953343	1.88746	0.943841	0.0344502	0.000943841	0.0207645
1850	4	2.8856	0.957706	1.96077	0.942507	0.0301602	0.00188501	0.0254477
1860	4	2.86217	0.955561	1.93188	0.942507	0.0301602	0.00518379	0.0221489
1870	6	2.91014	0.951698	1.91604	0.94162	0.0357815	0.00282486	0.019774
1880	4	2.96774	0.951071	1.93147	0.946522	0.0279224	0.00283956	0.0227165
1890	5	2.95105	0.952892	1.91586	0.941176	0.0343529	0.00282353	0.0216471
1900	4	2.85403	0.947422	1.90167	0.942063	0.0357984	0.00376825	0.0183702
1910	5	2.85478	0.946645	1.87732	0.953743	0.0262279	0.00238436	0.0176443
1920	4	2.81048	0.946201	1.88176	0.942951	0.0320603	0.00330033	0.0216879
1930	4	2.59848	0.941686	1.93278	0.946522	0.0331283	0.00425935	0.0160909
1940	4	2.63907	0.942703	1.8453	0.944733	0.037317	0.00330657	0.0146434
1950	4	2.55858	0.940201	1.84387	0.951022	0.0233	0.00190204	0.0237756
1960	5	2.72559	0.943782	1.893	0.948767	0.0294118	0.00521822	0.0166034
1970	4	2.7652	0.944365	1.90406	0.951928	0.025702	0.00333175	0.0190386
1980	5	2.5949	0.940209	1.89324	0.939408	0.0338187	0.00422734	0.0225458
1990	5	2.77225	0.946729	1.85592	0.953289	0.0300286	0.00190658	0.014776
2000	5	2.67594	0.943653	1.8627	0.952381	0.0319048	0.00142857	0.0142857
2010	5	2.70463	0.942473	1.89075	0.944287	0.0306893	0.00188857	0.023135
2020	5	2.86896	0.948078	1.90316	0.948767	0.0298861	0.00237192	0.0189753
2030	5	2.8564	0.948098	1.88538	0.946074	0.0312204	0.00236518	0.0203406
2040	3	2.84452	0.94788	1.8871	0.951022	0.0294817	0.00190204	0.0175939
2050	4	2.78509	0.944255	1.87931	0.948767	0.0317837	0.0028463	0.0166034
2060	6	2.87418	0.944659	1.90146	0.943396	0.0339623	0.00471698	0.0179245
2070	6	2.81732	0.942854	1.90414	0.939408	0.0328793	0.00328793	0.0244246
2080	4	2.89945	0.945543	1.93374	0.934579	0.0317757	0.0046729	0.028972
2090	4	2.93261	0.946302	1.90055	0.950119	0.032304	0.000950119	0.0166271
2100	4	2.95605	0.946037	1.88356	0.949217	0.0303749	0.000949217	0.0194589
2110	5	3.01553	0.944145	1.91759	0.944733	0.0325933	0.0028342	0.0198394
2120	4	3.17985	0.947338	1.86131	0.957396	0.0234562	0.00143609	0.0177118
2130	6	3.12561	0.947892	1.90255	0.938527	0.042703	0.00187705	0.0168935
2140	5	3.31199	0.951138	1.92557	0.949217	0.0303749	0.00284765	0.0175605
2150	7	3.12434	0.949857	1.91073	0.946074	0.0298013	0.00189215	0.0222327
2160	7	3.0339	0.945554	1.90704	0.95057	0.0280418	0.00285171	0.0185361
2170	5	2.87885	0.951227	1.90861	0.944733	0.0259802	0.0028342	0.0264525
2180	5	2.90555	0.951708	1.89791	0.938527	0.033787	0.00375411	0.0239324
2190	3	2.8223	0.947648	1.84562	0.953743	0.0281354	0.00286123	0.0152599
2200	5	2.81168	0.947692	1.87937	0.946522	0.0350213	0.00141978	0.0170374
2210	4	2.79246	0.940341	1.86752	0.947418	0.0317385	0.00189484	0.0189484
2220	5	2.72582	0.938556	1.83931	0.951022	0.0290062	0.000951022	0.0190204
2230	4	2.78382	0.940008	1.88208	0.937207	0.0421743	0.000937207	0.0196813
2240	5	2.89301	0.94684	1.91212	0.946522	0.0283956	0.000946522	0.0241363
2250	4	2.72395	0.942764	1.85413	0.946074	0.0288553	0.00236518	0.0227058
2260	3	2.75061	0.945963	1.87451	0.946074	0.0298013	0.000946074	0.0231788
2270	3	2.55495	0.951214	1.85818	0.952381	0.0290476	0.00190476	0.0166667
2280	4	2.50928	0.949276	1.85976	0.954654	0.0272076	0.00286396	0.0152745
2290	4	2.57977	0.947381	1.82065	0.945626	0.0340426	0.00236407	0.0179669
2300	3	2.53223	0.949127	1.84162	0.949217	0.0275273	0.00237304	0.0208828
2310	4	2.39516	0.948677	1.86744	0.950119	0.0313539	0.00190024	0.0166271
2320	4	2.22759	0.944541	1.91542	0.937207	0.0370197	0.00328022	0.022493
2330	3	2.04407	0.95252	1.90288	0.952835	0.0304907	0.00381134	0.0128633
2340	3	1.93789	0.955425	1.78771	0.943841	0.0353941	0.00283152	0.017933
2350	3	1.89882	0.956291	1.7623	0.944733	0.033538	0.000472367	0.0212565
2360	3	2.05559	0.951848	1.7991	0.940291	0.0357311	0.00282087	0.0211566
2370	3	2.10153	0.950466	1.77873	0.951022	0.0323348	0.00190204	0.0147408
2380	3	2.08518	0.949743	1.78872	0.94697	0.0355114	0.00189394	0.015625
2390	3	2.09825	0.951126	1.79324	0.946522	0.0331283	0.00189304	0.0184572
2400	4	1.84209	0.956967	1.76645	0.946074	0.0354778	0.00189215	0.0165563
2410	3	1.92206	0.956371	1.7653	0.951475	0.02902	0.00333016	0.0161751
2420	3	1.81987	0.95646	1.76343	0.940734	0.0352775	0.00376294	0.0202258
2430	4	1.85427	0.959898	1.76462	0.943396	0.0386792	0.00283019	0.0150943
2440	3	1.60967	0.965365	1.72156	0.93633	0.0416667	0.00140449	0.0205993
2450	3	1.46609	0.967097	1.6609	0.938086	0.0398687	0.00281426	0.0192308
2460	3	1.4889	0.965124	1.64964	0.940291	0.038552	0.00329102	0.0178655
2470	4	1.49346	0.963907	1.65514	0.947418	0.0322122	0.00284225	0.0175272
2480	5	1.53001	0.96166	1.69808	0.935016	0.0420757	0.00467508	0.0182328
2490	3	1.53482	0.960634	1.67019	0.947418	0.037423	0.00189484	0.0132639
2500	4	1.59682	0.960521	1.68161	0.94518	0.039225	0.00189036	0.0137051
2510	3	1.59291	0.95825	1.71868	0.944733	0.033538	0.00330657	0.0184223
2520	3	1.53224	0.9586	1.66268	0.942507	0.0400566	0.00188501	0.0155514
2530	5	1.49854	0.959915	1.64885	0.949217	0.0384433	0.00284765	0.00949217
2540	5	1.42468	0.961885	1.62451	0.937647	0.037037	0.00328176	0.0220347
2550	3	1.60468	0.956589	1.69247	0.939408	0.0389854	0.00234852	0.0192579
2560	3	1.5682	0.956983	1.65444	0.943841	0.0363379	0.000943841	0.0188768
2570	5	1.41978	0.961058	1.64138	0.944287	0.0372993	0.00377715	0.0146364
2580	4	1.36063	0.961563	1.61096	0.943396	0.0372642	0.00235849	0.0169811
2590	3	1.34003	0.962968	1.5902	0.95648	0.0325203	0.0023912	0.00860832
2600	4	1.2041	0.968126	1.56644	0.937647	0.0440694	0.00281294	0.0154712
2610	4	1.24633	0.96762	1.53665	0.951475	0.038059	0.000475737	0.00999049
2620	6	1.29211	0.966339	1.55822	0.946522	0.04354	0.000473261	0.00946522
2630	4	1.32463	0.964833	1.56897	0.953743	0.0324273	0.00286123	0.010968
2640	3	1.2859	0.966086	1.56483	0.949217	0.0332226	0.00332226	0.0142383
2650	3	1.26747	0.963444	1.55449	0.946074	0.0397351	0.00189215	0.012299
2660	5	1.33758	0.961205	1.56964	0.952381	0.0314286	0.00333333	0.0128571
2670	4	1.31301	0.961044	1.58018	0.94518	0.036862	0.00378072	0.0141777
2680	4	1.44782	0.958863	1.62239	0.945626	0.0359338	0.00425532	0.0141844
2690	4	1.38486	0.958996	1.60075	0.944733	0.0392064	0.00330657	0.0127539
2700	3	1.43792	0.956819	1.64379	0.941176	0.0409412	0.00470588	0.0131765
2710	3	1.55393	0.955553	1.63958	0.949668	0.031339	0.000949668	0.0180437
2720	3	1.60853	0.956767	1.68385	0.95511	0.0334288	0.00095511	0.0105062
2730	3	1.69425	0.950706	1.68936	0.947867	0.0312796	0.0028436	0.0180095
2740	5	1.70042	0.949635	1.69773	0.942951	0.0339463	0.000942951	0.0221594
2750	3	1.59582	0.950723	1.64517	0.946074	0.0392621	0	0.0146641
2760	3	1.55565	0.951089	1.63313	0.951022	0.0328103	0.00237756	0.0137898
2770	4	1.61606	0.945424	1.65181	0.950119	0.0308789	0.0023753	0.0166271
2780	3	1.74396	0.939816	1.83438	0.936768	0.0421546	0.00234192	0.0187354
2790	4	1.79063	0.937676	1.72336	0.94162	0.0386064	0.00235405	0.01742
2800	4	1.79824	0.93807	1.71873	0.937207	0.0449859	0.00281162	0.0149953
2810	4	1.79733	0.938531	1.75713	0.940734	0.037159	0.00329257	0.0188147
2820	6	1.91399	0.935787	1.75271	0.941176	0.0338824	0.00188235	0.0230588
2830	7	1.97292	0.935734	1.77076	0.944733	0.0368446	0.000944733	0.0174776
2840	6	2.01129	0.933304	1.78979	0.940291	0.0347908	0.00376117	0.0211566
2850	6	2.05631	0.928682	1.77286	0.940291	0.0343206	0.00376117	0.0216267
2860	4	2.0009	0.934311	1.76038	0.951475	0.0280685	0.00285442	0.0176023
2870	4	1.92934	0.933243	1.78068	0.935891	0.0411792	0.00187178	0.0210576
2880	3	1.90456	0.934389	1.76021	0.938527	0.0394181	0.000938527	0.0211168
2890	3	1.87419	0.932989	1.73154	0.935016	0.0434783	0.00140252	0.0201029
2900	4	1.93571	0.934186	1.72433	0.950119	0.032304	0.000475059	0.0171021
2910	4	2.0205	0.931557	1.77362	0.933707	0.035014	0.00186741	0.0294118
2920	4	1.95862	0.930315	1.75073	0.943841	0.0344502	0.0023596	0.0193487
2930	6	2.03922	0.925685	1.77426	0.935016	0.0425432	0.00327256	0.0191678
2940	8	1.95355	0.930627	1.76336	0.937207	0.0393627	0.00281162	0.0206186
2950	4	1.82612	0.933831	1.89794	0.947867	0.0331754	0.000473934	0.0184834
2960	5	1.91779	0.934156	1.74957	0.947867	0.0312796	0.00331754	0.0175355
2970	6	1.92782	0.934265	1.71896	0.943396	0.0363208	0.00188679	0.0183962
2980	8	2.1128	0.930535	1.8058	0.938967	0.0394366	0.00328638	0.0183099
2990	7	2.05149	0.929353	1.76124	0.942951	0.0353607	0.00235738	0.0193305
3000	6	2.10231	0.925473	1.71759	0.94518	0.0307183	0.00236295	0.0217391
3010	4	2.18391	0.92198	1.77689	0.939408	0.0375763	0.00469704	0.0183185
3020	5	2.14726	0.924824	1.76329	0.941176	0.0385882	0.000941176	0.0192941
3030	6	2.14205	0.931406	1.80771	0.933271	0.0424638	0.00279981	0.0214652
3040	5	2.06522	0.931659	1.73057	0.943841	0.0405852	0.00141576	0.0141576
3050	6	2.32532	0.927584	1.85026	0.94518	0.0354442	0.00330813	0.0160681
3060	7	2.46125	0.922281	1.79712	0.938967	0.0403756	0.00140845	0.0192488
3070	8	2.26094	0.924553	1.79478	0.948317	0.029872	0.00189663	0.0199147
3080	8	2.15627	0.929719	1.78093	0.942507	0.035344	0.00235627	0.0197926
3090	8	2.13758	0.932256	1.78105	0.946074	0.0326395	0.00331126	0.0179754
3100	7	1.99199	0.933553	1.74751	0.942507	0.035344	0.00377003	0.0183789
3110	7	2.03281	0.933579	1.74406	0.940734	0.0362183	0.0028222	0.0202258
3120	7	1.88464	0.932619	1.7189	0.94518	0.0354442	0.00236295	0.0170132
3130	5	1.91713	0.934634	1.70769	0.940291	0.041843	0.00235073	0.0155148
3140	3	1.93257	0.934627	1.70991	0.947867	0.0317536	0.00189573	0.0184834
3150	3	2.0309	0.931608	1.73469	0.947867	0.028436	0.00331754	0.0203791
3160	3	1.98202	0.931792	1.73554	0.938086	0.0384615	0	0.0234522
3170	4	1.82589	0.933062	1.6998	0.93985	0.0390038	0.0018797	0.0192669
3180	4	1.9682	0.927325	1.73165	0.941176	0.0362353	0.00141176	0.0211765
3190	4	1.94939	0.925738	1.72392	0.934143	0.039234	0.00373657	0.0228865
3200	7	2.1059	0.92548	1.73811	0.95057	0.0280418	0.00095057	0.0204373
3210	4	2.22701	0.919529	1.82637	0.938527	0.0351947	0.00234632	0.0239324
3220	5	2.01046	0.919404	1.73837	0.943841	0.0386975	0.00188768	0.0155734
3230	4	1.99442	0.917576	1.72826	0.938086	0.0365854	0.00281426	0.0225141
3240	4	2.00751	0.919371	1.73992	0.938527	0.0398874	0.00422337	0.0173627
3250	6	1.82261	0.922834	1.67957	0.941176	0.0404706	0.00188235	0.0164706
3260	4	1.92385	0.919518	1.70148	0.940734	0.0352775	0.0042333	0.0197554
