Generation number	Total number of allele	Diversity	Activity	Time	Fertility rate	2 DSB on one site rate	No DSB rate	No symmetrical sites (binding + DSB) rate
990	7	1.90282	0.97334	1.8745	0.947418	0.0341071	0.00142113	0.0170535
1000	6	2.02351	0.973813	2.02057	0.951928	0.0342694	0.00190386	0.0118991
1010	5	2.19018	0.975664	1.92916	0.954198	0.0324427	0.000954198	0.0124046
1020	5	2.22561	0.975729	1.98945	0.94697	0.0350379	0.00189394	0.0160985
1030	5	2.3763	0.976781	1.99556	0.951475	0.036156	0.000951475	0.0114177
1040	4	2.14025	0.973513	1.94271	0.952835	0.0328728	0.00333492	0.0109576
1050	7	2.26782	0.974003	1.95436	0.95648	0.0277379	0.00382592	0.011956
1060	6	2.23254	0.973339	1.92813	0.955566	0.0281892	0.0028667	0.0133779
1070	6	2.31097	0.973799	1.97528	0.957854	0.033046	0.00191571	0.00718391
1080	4	2.47024	0.974972	1.98949	0.95511	0.0286533	0.00286533	0.0133715
1090	6	2.47491	0.975335	2.00446	0.954654	0.0300716	0.000954654	0.0143198
1100	4	2.43776	0.975256	1.99512	0.954654	0.026253	0.00190931	0.0171838
1110	5	2.43459	0.975487	1.9585	0.954654	0.0319809	0.00143198	0.0119332
1120	5	2.35065	0.976442	1.95253	0.952835	0.0295379	0.00190567	0.0157218
1130	5	2.45192	0.979842	1.97914	0.956023	0.0315488	0.00191205	0.0105163
1140	7	2.56167	0.98044	2.00685	0.953289	0.0319352	0.00285987	0.0119161
1150	6	2.62741	0.97898	2.00869	0.95648	0.0286944	0.00334768	0.0114778
1160	8	2.82259	0.980626	2.06537	0.960154	0.0264042	0.00288046	0.0105617
1170	6	2.90244	0.980555	2.06727	0.951928	0.0290338	0.00285578	0.0161828
1180	5	3.08214	0.982232	2.08888	0.963391	0.0216763	0.00192678	0.0130058
1190	6	3.30881	0.981436	2.09416	0.961538	0.0225962	0.00192308	0.0139423
1200	5	3.40049	0.983387	2.06682	0.962464	0.0240616	0.0014437	0.0120308
1210	5	3.30555	0.983097	2.09174	0.956938	0.0244019	0.000956938	0.0177033
1220	5	3.3144	0.984267	2.08916	0.962001	0.022607	0.003367	0.012025
1230	5	3.47417	0.984135	2.10949	0.957396	0.0248923	0.00239349	0.0153183
1240	5	3.64727	0.984427	2.12694	0.961538	0.0269231	0.00192308	0.00961538
1250	7	3.58611	0.983929	2.12141	0.960615	0.0254563	0.00336215	0.0105668
1260	6	3.36843	0.981545	2.13072	0.952835	0.0281086	0.000952835	0.0181039
1270	6	3.25667	0.981106	2.13553	0.948317	0.0346136	0.00331911	0.0137506
1280	6	3.39501	0.981684	2.1153	0.949668	0.031339	0.0014245	0.0175689
1290	5	3.18932	0.980139	2.10279	0.956938	0.0267943	0.00287081	0.0133971
1300	6	3.20992	0.97902	2.07766	0.949668	0.0346629	0.0014245	0.014245
1310	5	3.21272	0.979407	2.0748	0.957396	0.0244136	0.00430828	0.0138822
1320	5	3.12028	0.978988	2.07628	0.95648	0.025825	0.00143472	0.0162602
1330	6	3.018	0.98241	2.06762	0.958313	0.0249161	0.00143747	0.015333
1340	6	2.90736	0.979617	2.06847	0.959693	0.0278311	0.00143954	0.0110365
1350	5	2.88556	0.97907	2.02813	0.953743	0.0343348	0.00286123	0.00906056
1360	6	2.68863	0.979696	2.03806	0.95057	0.0308935	0.00427757	0.0142586
1370	5	2.91291	0.980564	2.03481	0.953289	0.0305052	0.00285987	0.013346
1380	5	2.93218	0.981502	2.07695	0.942951	0.0372466	0.00565771	0.0141443
1390	6	2.86009	0.978824	2.05628	0.951928	0.0333175	0.00285578	0.0118991
1400	4	2.79969	0.978211	2.05209	0.947867	0.0350711	0.000473934	0.0165877
1410	4	3.09797	0.976826	2.08364	0.95648	0.0248685	0.0023912	0.0162602
1420	5	3.10259	0.97394	2.06684	0.960154	0.0254441	0.00192031	0.012482
1430	7	3.07617	0.974823	2.08761	0.955566	0.0277114	0.0028667	0.0138557
1440	6	2.88977	0.975334	2.07622	0.951928	0.0290338	0.00190386	0.0171347
1450	6	2.77703	0.975823	2.02945	0.955566	0.0277114	0.00382226	0.0129001
1460	7	2.67786	0.975	2.02497	0.954198	0.0291031	0.0023855	0.014313
1470	5	2.60238	0.975937	2.01828	0.954654	0.0357995	0.00190931	0.00763723
1480	5	2.72049	0.977525	2.05703	0.955566	0.0262781	0.00238892	0.0157668
1490	6	2.92437	0.977857	2.05383	0.953289	0.0324118	0.00142993	0.0128694
1500	5	2.70859	0.978994	2.06929	0.94518	0.0354442	0.00519849	0.0141777
1510	5	2.78046	0.980904	2.08031	0.953743	0.0309967	0.00286123	0.0123987
1520	5	2.96948	0.979698	2.09208	0.954654	0.0305489	0.000954654	0.0138425
1530	5	3.65659	0.979316	2.12017	0.961538	0.0221154	0.00240385	0.0139423
1540	5	3.75009	0.978571	2.13192	0.952835	0.0295379	0.00381134	0.0138161
1550	5	3.7084	0.977865	2.1515	0.954654	0.0300716	0.00381862	0.0114558
1560	5	3.58125	0.978208	2.14514	0.955566	0.0267559	0.00334448	0.0143335
1570	5	3.47755	0.977655	2.13821	0.951928	0.0333175	0.00237982	0.0123751
1580	6	3.66595	0.977245	2.11411	0.954198	0.0310115	0.000954198	0.0138359
1590	6	3.79952	0.981024	2.14672	0.952381	0.0280952	0.000952381	0.0185714
1600	6	3.79298	0.983085	2.1394	0.95511	0.0267431	0.00238777	0.0157593
1610	5	3.65519	0.984531	2.11492	0.961076	0.0264296	0.00240269	0.0100913
1620	5	4.14609	0.983079	2.22104	0.956023	0.0267686	0.00286807	0.0143403
1630	5	4.11073	0.980211	2.16942	0.949217	0.0275273	0.000474608	0.0227812
1640	5	4.20949	0.982714	2.17296	0.964785	0.0217077	0.000482393	0.0130246
1650	5	4.09625	0.982105	2.15974	0.953743	0.0262279	0.00238436	0.0176443
1660	5	4.28738	0.983455	2.15198	0.948767	0.0303605	0.0028463	0.0180266
1670	7	4.05779	0.98539	2.14979	0.958773	0.0225312	0.00383509	0.014861
1680	5	3.83372	0.985951	2.17274	0.951928	0.0285578	0.00142789	0.0180866
1690	6	3.72364	0.987995	2.15676	0.948317	0.0312945	0.00284495	0.0175439
1700	5	3.57041	0.988248	2.12363	0.957396	0.030158	0.00239349	0.0100527
1710	5	3.68238	0.988049	2.16651	0.951022	0.0309082	0.00142653	0.0166429
1720	5	3.53533	0.988102	2.14334	0.951475	0.0337774	0.00190295	0.0128449
1730	5	3.71094	0.988272	2.14871	0.963855	0.0173494	0.00240964	0.0163855
1740	7	3.61955	0.986981	2.13943	0.961076	0.0278712	0.00240269	0.00864969
1750	5	3.61205	0.986781	2.12937	0.959693	0.0297505	0.00191939	0.00863724
1760	6	3.82184	0.987852	2.13167	0.956023	0.0315488	0.00143403	0.0109943
1770	5	3.94839	0.987253	2.15992	0.95511	0.0267431	0.00238777	0.0157593
1780	6	4.03733	0.986438	2.17707	0.947867	0.0350711	0.00236967	0.0146919
1790	6	4.07529	0.98438	2.18073	0.95648	0.0263032	0.00143472	0.0157819
1800	6	3.75281	0.984632	2.14456	0.95648	0.025825	0.00382592	0.013869
1810	7	3.42282	0.983959	2.13538	0.952381	0.03	0.00047619	0.0171429
1820	7	3.53222	0.985652	2.11321	0.963391	0.0216763	0.00144509	0.0134875
1830	7	3.24766	0.986251	2.09293	0.962464	0.0264678	0.0014437	0.00962464
1840	6	3.40339	0.985781	2.13267	0.954198	0.0267176	0.00429389	0.0147901
1850	6	3.42442	0.986802	2.1488	0.962464	0.0250241	0.00192493	0.0105871
1860	5	3.51376	0.986056	2.13623	0.955566	0.0267559	0.000955566	0.0167224
1870	5	3.54028	0.985714	2.1297	0.958313	0.0258745	0.00191663	0.0138955
1880	5	3.58413	0.986524	2.09021	0.96432	0.024108	0.00144648	0.0101254
1890	6	3.8499	0.984666	2.1616	0.955566	0.028667	0.00334448	0.0124224
1900	7	3.96429	0.9836	2.16264	0.953743	0.0314735	0.00143062	0.0133524
1910	7	3.93469	0.983332	2.17108	0.955566	0.0272336	0.00238892	0.0148113
1920	7	4.03681	0.981576	2.2113	0.954654	0.0319809	0.00143198	0.0119332
1930	6	4.17879	0.978562	2.14986	0.958313	0.0273119	0.00287494	0.0114998
1940	7	4.04491	0.977938	2.1849	0.954198	0.0248092	0.00333969	0.0176527
1950	6	3.96492	0.981014	2.17385	0.947867	0.0331754	0.0042654	0.0146919
1960	6	3.94377	0.982393	2.17733	0.951022	0.0285307	0.00380409	0.0166429
1970	6	3.53376	0.983191	2.17903	0.955566	0.0272336	0.00334448	0.0138557
1980	7	3.59324	0.982962	2.1271	0.95511	0.0281757	0.00286533	0.0138491
1990	6	3.38093	0.981376	2.12249	0.960615	0.0254563	0.00384246	0.0100865
2000	6	3.39681	0.982029	2.12034	0.962001	0.025012	0.001443	0.011544
2010	6	3.14962	0.98045	2.08941	0.958313	0.0301869	0.000958313	0.0105414
2020	8	3.25728	0.979916	2.11744	0.958313	0.0273119	0.00239578	0.0119789
2030	7	3.47199	0.981036	2.15528	0.951022	0.0323348	0.00190204	0.0147408
2040	7	3.42302	0.979823	2.10844	0.962001	0.025974	0.001443	0.010582
2050	9	3.45274	0.980841	2.14224	0.952381	0.027619	0.00428571	0.0157143
2060	9	3.55227	0.982245	2.27823	0.960615	0.0254563	0.00144092	0.012488
2070	9	3.64133	0.983899	2.15421	0.954198	0.0319656	0.0019084	0.0119275
2080	8	3.58465	0.983446	2.15977	0.953289	0.028122	0.00285987	0.0157293
2090	9	3.96223	0.985037	2.16219	0.953289	0.0305052	0.00190658	0.0142993
2100	9	4.00773	0.984759	2.13623	0.957396	0.0239349	0.00335089	0.0153183
2110	9	3.90395	0.985383	2.15175	0.961538	0.025	0.00336538	0.0100962
2120	10	3.86053	0.98558	2.17287	0.955566	0.032967	0.0028667	0.0086001
2130	10	4.33346	0.984309	2.1749	0.956938	0.0282297	0.00382775	0.0110048
2140	7	4.06279	0.986937	2.16996	0.963855	0.0240964	0.00289157	0.00915663
2150	8	3.95104	0.98612	2.17037	0.961076	0.0245074	0.00240269	0.0120135
2160	7	4.53743	0.987845	2.16863	0.963855	0.0226506	0.000481928	0.013012
2170	9	4.55919	0.988366	2.22903	0.956023	0.0258126	0.00334608	0.0148184
2180	8	4.29631	0.988106	2.21097	0.962927	0.0240732	0.00240732	0.0105922
2190	8	4.44563	0.988413	2.18833	0.962927	0.025999	0.00192585	0.00914781
2200	7	4.56325	0.989131	2.19901	0.966184	0.0202899	0.00241546	0.0111111
2210	7	4.49372	0.988874	2.20295	0.956938	0.0311005	0.00191388	0.0100478
2220	7	4.24703	0.988721	2.20102	0.950119	0.0337292	0.00190024	0.0142518
2230	7	3.74327	0.987632	2.17521	0.962001	0.026936	0.001924	0.00913901
2240	7	4.46728	0.988319	2.22169	0.957854	0.0272989	0.00239464	0.0124521
2250	8	4.34472	0.987679	2.21463	0.958773	0.027325	0.00143816	0.012464
2260	8	3.99119	0.987477	2.20527	0.956938	0.0253589	0.00191388	0.0157895
2270	7	3.94464	0.987646	2.17151	0.958773	0.0258869	0.00287632	0.012464
2280	8	3.80724	0.987439	2.18069	0.952381	0.0338095	0.00142857	0.012381
2290	7	4.15122	0.987127	2.1759	0.952835	0.0314435	0.00333492	0.0123869
2300	7	4.03981	0.986605	2.17426	0.956938	0.022488	0.00334928	0.0172249
2310	8	3.78317	0.985771	2.12934	0.958313	0.0273119	0.00287494	0.0114998
2320	8	3.56595	0.985444	2.13251	0.959693	0.0235125	0.00335893	0.0134357
2330	9	3.52411	0.985162	2.16419	0.952835	0.0295379	0.00381134	0.0138161
2340	9	3.6775	0.985307	2.16229	0.959233	0.0282974	0.00335731	0.00911271
2350	11	3.40359	0.984004	2.138	0.957396	0.0277645	0.00287219	0.0119674
2360	10	3.46667	0.98432	2.14846	0.958773	0.0239693	0.0033557	0.0139022
2370	8	3.37775	0.984098	2.10689	0.953743	0.0262279	0.00381497	0.0162136
2380	9	3.22796	0.98456	2.10058	0.960615	0.0244957	0.000480307	0.0144092
2390	9	3.40999	0.98458	2.14456	0.955566	0.0248447	0.000955566	0.0186335
2400	12	3.72089	0.985308	2.13749	0.956938	0.0291866	0.000956938	0.0129187
2410	11	3.57378	0.984385	2.12321	0.959693	0.0287908	0.00239923	0.00911708
2420	9	3.4624	0.984161	2.16519	0.962464	0.0226179	0.000962464	0.0139557
2430	10	3.30262	0.98411	2.13845	0.961538	0.0254808	0.000961538	0.0120192
2440	9	3.64566	0.984872	2.16159	0.958313	0.0225204	0.00239578	0.0167705
2450	9	3.63295	0.984511	2.18258	0.952835	0.0333492	0.00142925	0.0123869
2460	10	3.66578	0.984664	2.12967	0.958313	0.0268328	0.0033541	0.0114998
2470	9	3.59665	0.984633	2.14047	0.960615	0.024976	0.00288184	0.0115274
2480	7	3.62937	0.984672	2.12992	0.967118	0.0183752	0.00241779	0.012089
2490	7	3.73641	0.984514	2.14227	0.957396	0.025371	0.00335089	0.0138822
2500	7	4.03478	0.984955	2.1768	0.95648	0.0282162	0.00286944	0.0124342
2510	7	4.17412	0.985103	2.20113	0.952381	0.0314286	0.00190476	0.0142857
2520	7	4.57596	0.986579	2.19018	0.95511	0.0296084	0.00238777	0.012894
2530	10	4.55006	0.986115	2.18214	0.960154	0.0230437	0.00384061	0.0129621
2540	8	4.60748	0.986283	2.18426	0.952381	0.032381	0.0052381	0.01
2550	8	4.40504	0.985758	2.19135	0.953743	0.0314735	0.00286123	0.0119218
2560	9	4.37824	0.985327	2.17213	0.963855	0.020241	0.00240964	0.013494
2570	6	4.14191	0.985191	2.19637	0.957854	0.0287356	0.00287356	0.0105364
2580	7	4.05432	0.984612	2.15828	0.962464	0.0274302	0.000962464	0.00914341
2590	6	4.41611	0.985652	2.21026	0.956023	0.0301147	0.00143403	0.0124283
2600	7	4.15413	0.984949	2.18914	0.952835	0.0323964	0.0028585	0.0119104
2610	6	4.13119	0.984677	2.15815	0.956938	0.030622	0.00143541	0.0110048
2620	8	4.58786	0.986219	2.19407	0.959693	0.0273512	0.00143954	0.0115163
2630	9	4.26395	0.985189	2.17109	0.960615	0.024976	0.00240154	0.0120077
2640	9	4.0845	0.984415	2.1906	0.954654	0.0272076	0.00334129	0.0147971
2650	8	4.36568	0.984969	2.18968	0.957854	0.0292146	0.000957854	0.0119732
2660	6	4.38343	0.985691	2.16961	0.965717	0.0236601	0.00144858	0.00917431
2670	6	4.28696	0.985156	2.21046	0.953289	0.0314585	0.00285987	0.0123928
2680	5	4.1811	0.985004	2.18119	0.953289	0.0367016	0.00190658	0.00810296
2690	5	3.92104	0.984191	2.16032	0.958313	0.0220412	0.0033541	0.0162913
2700	5	3.85293	0.98362	2.15966	0.956023	0.0267686	0.00191205	0.0152964
2710	6	3.70885	0.983099	2.14052	0.953289	0.0309819	0.00238322	0.013346
2720	6	3.88641	0.98339	2.14973	0.957396	0.0277645	0.00239349	0.0124461
2730	5	4.02668	0.984122	2.14781	0.963855	0.0236145	0.00192771	0.0106024
2740	5	4.01454	0.983553	2.14988	0.968054	0.018393	0.00242014	0.0111326
2750	6	4.1493	0.984173	2.22883	0.957396	0.0244136	0.00239349	0.015797
2760	6	4.09551	0.983813	2.16937	0.960615	0.024976	0.000960615	0.0134486
2770	7	4.05242	0.982784	2.19534	0.958773	0.0287632	0.00191755	0.0105465
2780	7	4.02793	0.982853	2.17428	0.955566	0.0305781	0.00143335	0.0124224
2790	6	4.00098	0.981856	2.17086	0.952381	0.0271429	0.00333333	0.0171429
2800	7	4.13088	0.981803	2.18656	0.966651	0.0183664	0.00289995	0.0120831
2810	8	4.20707	0.982347	2.17861	0.956023	0.0272467	0.00191205	0.0148184
2820	8	4.46017	0.982426	2.16802	0.956938	0.0253589	0.00287081	0.0148325
2830	9	4.35817	0.984278	2.20269	0.962464	0.0230991	0.0014437	0.0129933
2840	6	4.35762	0.984342	2.17819	0.958313	0.0273119	0.00191663	0.0124581
2850	8	4.23456	0.983665	2.18044	0.955566	0.0267559	0.00430005	0.0133779
2860	6	4.42587	0.982621	2.17209	0.956938	0.0272727	0.00191388	0.0138756
2870	6	4.41556	0.981944	2.19427	0.953289	0.0262154	0.00381316	0.0166826
2880	6	4.6112	0.982076	2.207	0.954198	0.0295802	0.00333969	0.0128817
2890	7	4.68867	0.982544	2.17486	0.960615	0.0201729	0.00480307	0.0144092
2900	8	4.53721	0.98412	2.16293	0.957396	0.0277645	0.00335089	0.0114888
2910	7	4.49365	0.984491	2.18118	0.95648	0.0263032	0.00382592	0.0133907
2920	7	4.62847	0.983562	2.21722	0.955566	0.0305781	0.0028667	0.010989
2930	8	4.10491	0.983048	2.17355	0.951475	0.0318744	0.0038059	0.0128449
2940	10	4.13424	0.983523	2.1859	0.95511	0.0310411	0.000477555	0.0133715
2950	10	4.05967	0.981383	2.17088	0.953743	0.0319504	0.00190749	0.0123987
2960	6	3.97094	0.980485	2.16793	0.952381	0.0285714	0.00285714	0.0161905
2970	7	3.92523	0.979242	2.13808	0.954654	0.0300716	0.000954654	0.0143198
2980	7	3.89058	0.980339	2.15335	0.962927	0.0264805	0.000481464	0.0101107
2990	5	3.71462	0.980808	2.16399	0.958773	0.0263663	0.0033557	0.0115053
3000	5	3.76032	0.98277	2.16697	0.953289	0.0352717	0.00190658	0.00953289
3010	5	3.48987	0.983388	2.16119	0.955566	0.0258003	0.00382226	0.0148113
3020	5	3.33661	0.982145	2.12475	0.95511	0.0281757	0.00286533	0.0138491
3030	6	3.56672	0.981478	2.11768	0.963391	0.0260116	0.000963391	0.00963391
3040	5	3.50671	0.981941	2.14166	0.959693	0.0235125	0.00287908	0.0139155
3050	5	3.51369	0.982268	2.13526	0.951928	0.0323655	0.000951928	0.0147549
3060	6	3.56169	0.980877	2.14657	0.961076	0.0254685	0.00480538	0.00864969
3070	5	3.42802	0.981023	2.14052	0.951022	0.0304327	0.00285307	0.0156919
3080	5	3.24814	0.981659	2.21992	0.955566	0.0310559	0.00334448	0.0100334
3090	4	3.15334	0.981713	2.08717	0.953289	0.0309819	0.00190658	0.0138227
3100	4	3.06411	0.980583	2.13483	0.949668	0.0332384	0.000474834	0.0166192
3110	4	3.22528	0.979241	2.09568	0.958773	0.0282838	0.000958773	0.0119847
3120	4	3.41221	0.97791	2.11184	0.957854	0.0306513	0.00335249	0.00814176
3130	5	3.39027	0.9782	2.11652	0.958313	0.0210829	0.00479157	0.0158122
3140	5	3.33111	0.976869	2.13603	0.952835	0.0281086	0.00238209	0.0166746
3150	5	2.92418	0.978045	2.0665	0.957854	0.0296935	0.00143678	0.0110153
3160	5	3.04422	0.978585	2.12815	0.952835	0.0295379	0.00333492	0.0142925
3170	6	2.82754	0.979628	2.05118	0.958313	0.0287494	0.0033541	0.00958313
3180	9	2.81097	0.979063	2.0416	0.961076	0.0283518	0.00144161	0.00913023
3190	7	3.13621	0.978561	2.08435	0.954654	0.0295943	0.00238663	0.0133652
3200	5	3.16684	0.978095	2.12407	0.951475	0.0328259	0.00285442	0.0128449
3210	5	2.90976	0.975526	2.08768	0.948317	0.0322428	0.00331911	0.0161214
3220	5	3.16532	0.975588	2.13549	0.958773	0.0292426	0.00239693	0.00958773
3230	5	3.1589	0.975581	2.09614	0.95648	0.0296509	0.00286944	0.0109995
3240	5	3.28448	0.97474	2.09445	0.956023	0.0267686	0.00286807	0.0143403
3250	5	3.12654	0.974011	2.08395	0.956023	0.0310707	0.00239006	0.0105163
3260	6	2.91731	0.975816	2.07974	0.958313	0.0273119	0.0033541	0.0110206
