Generation number	Allele number	Frequency	Activity
0	0	0.9995	0.999525
0	1	0.00050025	1
10	0	0.997999	0.994495
10	2	0.00150075	0.995474
10	4	0.00050025	0.999511
20	0	0.991996	0.988964
20	2	0.002001	0.989979
20	4	0.006003	0.99451
30	0	0.991996	0.98358
30	2	0.0010005	0.985178
30	4	0.00650325	0.989371
30	7	0.00050025	0.996578
40	0	0.993997	0.977924
40	4	0.006003	0.984764
50	0	0.994997	0.973266
50	4	0.0050025	0.979551
60	0	0.993997	0.96835
60	4	0.00450225	0.974076
60	14	0.00150075	1
70	0	0.992496	0.964094
70	4	0.00650325	0.968469
70	14	0.0010005	0.994998
80	0	0.983492	0.958839
80	4	0.0090045	0.96201
80	14	0.00750375	0.990037
90	0	0.974987	0.953517
90	4	0.002001	0.956879
90	14	0.0230115	0.984868
100	0	0.964482	0.947385
100	4	0.002001	0.952935
100	14	0.0335168	0.979789
110	0	0.974487	0.941174
110	14	0.0255128	0.975041
120	0	0.975988	0.93399
120	14	0.022011	0.970559
120	23	0.002001	0.998933
130	0	0.975488	0.927749
130	14	0.0245123	0.965788
140	0	0.985493	0.920495
140	14	0.0145073	0.960674
150	0	0.991496	0.913895
150	14	0.00850425	0.954596
160	0	0.991996	0.904563
160	14	0.00550275	0.949882
160	29	0.00250125	0.996631
170	0	0.988994	0.89817
170	14	0.00450225	0.943617
170	29	0.00650325	0.991338
180	0	0.978489	0.891736
180	14	0.00850425	0.936879
180	29	0.0130065	0.986676
190	0	0.966483	0.884401
190	14	0.00750375	0.931854
190	29	0.026013	0.982355
200	0	0.961981	0.877961
200	14	0.00450225	0.927974
200	29	0.0335168	0.977412
210	0	0.955478	0.871129
210	14	0.00650325	0.921963
210	29	0.0350175	0.971853
210	37	0.002001	0.998016
210	38	0.0010005	0.999501
220	0	0.958479	0.865225
220	14	0.00350175	0.918003
220	29	0.038019	0.966228
230	0	0.948974	0.859359
230	14	0.0050025	0.914011
230	29	0.0430215	0.962134
230	44	0.0030015	0.997816
240	0	0.94047	0.85042
240	14	0.00150075	0.910488
240	29	0.0535268	0.957254
240	44	0.00450225	0.99293
250	0	0.925463	0.842031
250	29	0.0745373	0.951947
260	0	0.938469	0.832958
260	29	0.0605303	0.946589
260	54	0.0010005	1
270	0	0.957979	0.82345
270	29	0.042021	0.942634
280	0	0.958479	0.816089
280	29	0.0410205	0.93758
280	60	0.00050025	1
290	0	0.946973	0.806466
290	29	0.0530265	0.932419
300	0	0.94047	0.796819
300	29	0.0595298	0.927
310	0	0.909955	0.786774
310	29	0.090045	0.922678
320	0	0.884942	0.775928
320	29	0.115058	0.918961
330	0	0.861931	0.766265
330	29	0.134067	0.913415
330	69	0.0010005	0.997085
330	71	0.0010005	0.998508
330	72	0.002001	0.998999
340	0	0.809905	0.756323
340	29	0.187094	0.908206
340	72	0.00150075	0.994116
340	73	0.0010005	0.997056
340	74	0.00050025	0.99951
350	0	0.778889	0.749446
350	29	0.213607	0.905261
350	72	0.00750375	0.989625
360	0	0.738369	0.739836
360	29	0.250125	0.900552
360	72	0.0105053	0.985131
360	77	0.0010005	0.998003
370	0	0.689845	0.732752
370	29	0.284142	0.895159
370	72	0.0195098	0.980169
370	77	0.00650325	0.9927
380	0	0.722861	0.72588
380	29	0.246623	0.888705
380	72	0.0175088	0.97605
380	77	0.0130065	0.987796
390	0	0.709355	0.715318
390	29	0.256128	0.883561
390	72	0.0205103	0.970546
390	77	0.014007	0.982789
400	0	0.71936	0.70601
400	29	0.253127	0.878801
400	72	0.0165083	0.966806
400	77	0.008004	0.978199
400	85	0.00250125	0.99846
400	88	0.00050025	1
410	0	0.653827	0.698073
410	29	0.285143	0.87315
410	72	0.0295148	0.962848
410	77	0.0285143	0.973386
410	85	0.0030015	0.993639
420	0	0.553777	0.691531
420	29	0.372686	0.866507
420	72	0.034017	0.958252
420	77	0.0350175	0.968318
420	85	0.00450225	0.988915
430	0	0.461731	0.685459
430	29	0.451226	0.862162
430	72	0.0255128	0.953445
430	77	0.0575288	0.963283
430	85	0.004002	0.983721
440	0	0.45973	0.678175
440	29	0.458229	0.854282
440	72	0.00650325	0.94833
440	77	0.0670335	0.95877
440	85	0.0070035	0.978897
440	94	0.00050025	0.998531
440	95	0.0010005	0.998998
450	0	0.392696	0.672565
450	29	0.511756	0.847744
450	72	0.0070035	0.94347
450	77	0.066033	0.95494
450	85	0.0210105	0.974675
450	97	0.0010005	0.998929
450	98	0.00050025	0.998949
460	0	0.30015	0.66604
460	29	0.561781	0.84188
460	72	0.030015	0.938505
460	77	0.0865433	0.950346
460	85	0.02001	0.96935
460	98	0.0010005	0.994078
460	103	0.00050025	1
470	0	0.287144	0.659972
470	29	0.585793	0.835763
470	72	0.00950475	0.93472
470	77	0.0950475	0.945735
470	85	0.018009	0.964716
470	98	0.00150075	0.988581
470	106	0.002001	0.996508
470	108	0.0010005	1
480	0	0.188594	0.657461
480	29	0.703352	0.828195
480	72	0.00450225	0.929372
480	77	0.0785393	0.941314
480	85	0.0235118	0.959749
480	109	0.00150075	0.995819
490	0	0.171586	0.654625
490	29	0.693347	0.820649
490	77	0.107054	0.936266
490	85	0.0270135	0.95429
490	112	0.00050025	0.998903
490	114	0.00050025	1
500	0	0.172086	0.647951
500	29	0.718359	0.811305
500	77	0.0775388	0.930989
500	85	0.0245123	0.949906
500	112	0.00750375	0.993839
510	0	0.137569	0.643954
510	29	0.705853	0.805098
510	77	0.118559	0.928816
510	85	0.0325163	0.944764
510	112	0.00550275	0.988386
520	0	0.121561	0.639875
520	29	0.655328	0.798462
520	77	0.162081	0.92493
520	85	0.0410205	0.940758
520	112	0.02001	0.983915
530	0	0.10055	0.63352
530	29	0.652826	0.789581
530	77	0.17959	0.921229
530	85	0.0385193	0.935742
530	112	0.0285143	0.978891
540	0	0.112556	0.63012
540	29	0.712356	0.782255
540	77	0.121561	0.91728
540	85	0.0270135	0.930644
540	112	0.0255128	0.97311
540	124	0.0010005	0.996106
550	0	0.0710355	0.626655
550	29	0.69985	0.775165
550	77	0.157079	0.91384
550	85	0.0350175	0.926698
550	112	0.0355178	0.968344
550	128	0.00150075	0.999504
560	0	0.050025	0.623379
560	29	0.687844	0.76841
560	77	0.171586	0.908783
560	85	0.030015	0.923045
560	112	0.06003	0.963221
560	128	0.00050025	0.994395
570	0	0.0410205	0.621262
570	29	0.694847	0.759549
570	77	0.150575	0.903105
570	85	0.0395198	0.91762
570	112	0.074037	0.958917
580	0	0.0285143	0.61708
580	29	0.697849	0.752215
580	77	0.150575	0.899577
580	85	0.0355178	0.913219
580	112	0.0870435	0.95318
580	132	0.00050025	1
590	0	0.0205103	0.612507
590	29	0.698349	0.743819
590	77	0.118059	0.896393
590	85	0.064032	0.908551
590	112	0.0990495	0.949244
600	0	0.00450225	0.61132
600	29	0.651326	0.733649
600	77	0.135568	0.892466
600	85	0.0765383	0.903924
600	112	0.131566	0.944281
600	137	0.00050025	0.999493
610	29	0.647324	0.727262
610	77	0.113557	0.888361
610	85	0.0835418	0.899907
610	112	0.145573	0.939491
610	137	0.006003	0.99461
610	138	0.002001	0.995708
610	139	0.00250125	0.9955
620	29	0.589295	0.721847
620	77	0.183592	0.884084
620	85	0.078039	0.895526
620	112	0.148074	0.935082
620	138	0.0010005	0.990531
620	142	0.00050025	0.998983
630	29	0.562781	0.713515
630	77	0.189095	0.88078
630	85	0.0875438	0.891571
630	112	0.15958	0.929155
630	145	0.00150075	0.999458
640	29	0.528264	0.70852
640	77	0.194097	0.876555
640	85	0.121061	0.888344
640	112	0.157079	0.924954
650	29	0.452226	0.703071
650	77	0.249625	0.869969
650	85	0.110555	0.883795
650	112	0.188094	0.9212
660	29	0.432216	0.695495
660	77	0.211606	0.864796
660	85	0.115058	0.880085
660	112	0.241621	0.915304
670	29	0.402701	0.69143
670	77	0.197599	0.861894
670	85	0.165083	0.877139
670	112	0.235118	0.908408
680	29	0.334167	0.685796
680	77	0.216608	0.856422
680	85	0.190595	0.872245
680	112	0.258629	0.901878
680	152	0.00050025	1
690	29	0.315158	0.6807
690	77	0.287644	0.850106
690	85	0.183592	0.866879
690	112	0.213107	0.897868
690	154	0.0010005	0.999468
700	29	0.248624	0.678526
700	77	0.33967	0.841911
700	85	0.177089	0.8623
700	112	0.234617	0.891365
700	156	0.00050025	0.997491
710	29	0.183092	0.673426
710	77	0.398199	0.836074
710	85	0.186593	0.85678
710	112	0.232616	0.884676
720	29	0.137569	0.66798
720	77	0.4002	0.827921
720	85	0.202101	0.851456
720	112	0.256128	0.880008
720	158	0.00450225	0.996586
730	29	0.109555	0.661999
730	77	0.401201	0.821874
730	85	0.187094	0.845183
730	112	0.294647	0.874239
730	158	0.008004	0.99148
740	29	0.062031	0.658346
740	77	0.357679	0.81436
740	85	0.232616	0.840999
740	112	0.338669	0.868236
740	158	0.00950475	0.986285
750	29	0.044022	0.653891
750	77	0.363682	0.810644
750	85	0.246123	0.837625
750	112	0.344672	0.862694
750	158	0.002001	0.981636
760	29	0.0225113	0.648899
760	77	0.338169	0.805873
760	85	0.271136	0.83197
760	112	0.367184	0.858042
760	162	0.00150075	1
770	29	0.0090045	0.644646
770	77	0.333167	0.799338
770	85	0.256628	0.826312
770	112	0.401701	0.852497
780	29	0.00150075	0.642009
780	77	0.278139	0.792866
780	85	0.242621	0.818371
780	112	0.477739	0.84924
780	164	0.00050025	0.997981
790	77	0.273637	0.787374
790	85	0.227114	0.813131
790	112	0.498249	0.843724
790	164	0.00150075	0.993001
800	77	0.252126	0.781605
800	85	0.276138	0.808845
800	112	0.468734	0.836931
800	164	0.002001	0.988609
800	168	0.00150075	0.99794
810	77	0.232616	0.776236
810	85	0.313157	0.802969
810	112	0.454727	0.83116
820	77	0.198099	0.770104
820	85	0.276138	0.79776
820	112	0.526263	0.822452
830	77	0.183592	0.765508
830	85	0.256128	0.792278
830	112	0.553777	0.813769
830	170	0.00450225	0.996993
830	172	0.002001	0.999445
830	174	0.00050025	1
840	77	0.217109	0.761854
840	85	0.270635	0.7871
840	112	0.510255	0.807656
840	170	0.002001	0.992375
840	172	0.00050025	0.994468
850	77	0.192096	0.75799
850	85	0.301151	0.78109
850	112	0.507254	0.801859
860	77	0.194597	0.754495
860	85	0.257129	0.77392
860	112	0.547274	0.794983
860	178	0.00150075	0.997993
870	77	0.193597	0.748073
870	85	0.267134	0.768154
870	112	0.538269	0.786312
870	178	0.00150075	0.992916
880	77	0.135068	0.743242
880	85	0.249625	0.764282
880	112	0.614307	0.777709
880	178	0.00050025	0.988
880	182	0.0010005	0.996291
890	77	0.126563	0.739531
890	85	0.262131	0.759841
890	112	0.610805	0.773426
890	184	0.0010005	0.996066
900	77	0.127564	0.736911
900	85	0.254127	0.753711
900	112	0.618809	0.76371
910	77	0.170085	0.733494
910	85	0.244622	0.751059
910	112	0.585793	0.758794
920	77	0.150575	0.729439
920	85	0.243122	0.749114
920	112	0.606803	0.753765
930	77	0.12056	0.725365
930	85	0.232616	0.745369
930	112	0.646823	0.744714
930	191	0.00050025	0.999514
940	77	0.0995498	0.720457
940	85	0.252626	0.742343
940	112	0.646823	0.737816
940	191	0.00150075	0.994334
950	77	0.134567	0.716807
950	85	0.205603	0.738544
950	112	0.655828	0.731768
950	194	0.0030015	0.995871
950	197	0.00150075	0.99854
960	77	0.106053	0.716546
960	85	0.1996	0.732766
960	112	0.693347	0.723311
960	198	0.0010005	0.997915
960	199	0.00050025	1
970	77	0.0755378	0.711475
970	85	0.175588	0.726304
970	112	0.742871	0.714442
970	198	0.006003	0.993109
970	201	0.00050025	1
980	77	0.0965483	0.707577
980	85	0.138069	0.721707
980	112	0.743872	0.707001
980	198	0.0115058	0.988025
980	201	0.00850425	0.995428
980	203	0.002001	0.995925
990	77	0.0615308	0.704599
990	85	0.163582	0.71874
990	112	0.736868	0.699755
990	198	0.0130065	0.983489
990	201	0.0190095	0.990485
990	203	0.00550275	0.990921
990	206	0.00050025	0.997529
990	207	0.00050025	0.99904
1000	77	0.0615308	0.699834
1000	85	0.132566	0.715249
1000	112	0.765883	0.690168
1000	198	0.0185093	0.977813
1000	201	0.0190095	0.986131
1000	203	0.0010005	0.986256
1000	206	0.002001	0.992775
1010	77	0.0690345	0.698774
1010	85	0.152076	0.712269
1010	112	0.724362	0.682335
1010	198	0.0115058	0.972227
1010	201	0.0410205	0.981381
1010	203	0.0010005	0.981756
1010	206	0.00150075	0.987434
1020	77	0.0575288	0.695245
1020	85	0.190595	0.706439
1020	112	0.668334	0.675235
1020	198	0.0385193	0.967333
1020	201	0.0390195	0.974933
1020	203	0.0010005	0.975951
1020	211	0.00550275	0.998028
1030	77	0.0610305	0.692116
1030	85	0.196098	0.703688
1030	112	0.654327	0.668639
1030	198	0.0365183	0.962481
1030	201	0.0365183	0.969378
1030	211	0.0150075	0.993016
1030	214	0.0010005	0.998416
1040	77	0.0645323	0.686864
1040	85	0.156578	0.70049
1040	112	0.664332	0.660905
1040	198	0.0310155	0.95742
1040	201	0.0575288	0.965104
1040	211	0.0215108	0.988071
1040	214	0.0010005	0.993575
1040	217	0.004002	0.999493
1050	77	0.0390195	0.682811
1050	85	0.208604	0.694725
1050	112	0.602801	0.655025
1050	198	0.0270135	0.953002
1050	201	0.0685343	0.960663
1050	211	0.0545273	0.98326
1060	77	0.0550275	0.681789
1060	85	0.193097	0.689881
1060	112	0.576788	0.646603
1060	198	0.0330165	0.948034
1060	201	0.082041	0.955454
1060	211	0.0605303	0.978414
1070	77	0.0490245	0.679289
1070	85	0.185093	0.686819
1070	112	0.510255	0.639255
1070	198	0.0590295	0.943867
1070	201	0.0835418	0.950034
1070	211	0.113557	0.973605
1080	77	0.046023	0.677139
1080	85	0.172086	0.681519
1080	112	0.492246	0.631993
1080	198	0.0665333	0.938528
1080	201	0.076038	0.945422
1080	211	0.147574	0.969582
1090	77	0.0465233	0.671437
1090	85	0.157079	0.677435
1090	112	0.446223	0.626306
1090	198	0.102551	0.932934
1090	201	0.0905453	0.939471
1090	211	0.156578	0.963268
1090	228	0.0010005	1
1100	77	0.0465233	0.666983
1100	85	0.164082	0.67273
1100	112	0.336168	0.618196
1100	198	0.14057	0.928023
1100	201	0.103052	0.934123
1100	211	0.209605	0.958802
1100	231	0.00050025	1
1110	77	0.0390195	0.661407
1110	85	0.16058	0.668814
1110	112	0.295148	0.613005
1110	198	0.158079	0.924671
1110	201	0.076038	0.930035
1110	211	0.271636	0.954357
1120	77	0.0315158	0.659579
1120	85	0.147074	0.664926
1120	112	0.232116	0.607066
1120	198	0.149575	0.918125
1120	201	0.123062	0.924511
1120	211	0.317159	0.948966
1130	77	0.0170085	0.658913
1130	85	0.157079	0.660289
1130	112	0.194097	0.60018
1130	198	0.142071	0.912856
1130	201	0.12006	0.9183
1130	211	0.370185	0.943041
1140	77	0.00450225	0.656279
1140	85	0.133567	0.655689
1140	112	0.177589	0.595374
1140	198	0.103552	0.90891
1140	201	0.11906	0.912613
1140	211	0.462231	0.940029
1150	85	0.108054	0.65103
1150	112	0.129565	0.59341
1150	198	0.133067	0.904803
1150	201	0.125563	0.906489
1150	211	0.504252	0.933368
1160	85	0.110055	0.646753
1160	112	0.104552	0.590353
1160	198	0.112556	0.89917
1160	201	0.13907	0.900828
1160	211	0.533767	0.926724
1160	241	0.00050025	1
1170	85	0.0910455	0.642406
1170	112	0.066033	0.58598
1170	198	0.110555	0.894026
1170	201	0.168084	0.895177
1170	211	0.564782	0.920665
1180	85	0.0930465	0.640412
1180	112	0.050025	0.584904
1180	198	0.111056	0.890755
1180	201	0.172086	0.890119
1180	211	0.574287	0.91446
1190	85	0.0770385	0.637652
1190	112	0.0435218	0.583344
1190	198	0.0830415	0.889436
1190	201	0.168584	0.885331
1190	211	0.628314	0.909786
1200	85	0.0685343	0.633501
1200	112	0.0210105	0.581152
1200	198	0.115058	0.883765
1200	201	0.141071	0.880149
1200	211	0.654327	0.904096
1200	246	0.00050025	1
1210	85	0.0685343	0.628198
1210	112	0.0150075	0.579316
1210	198	0.0925463	0.8809
1210	201	0.138569	0.874689
1210	211	0.685843	0.896393
1220	85	0.036018	0.6236
1220	112	0.0070035	0.577121
1220	198	0.0825413	0.877235
1220	201	0.138069	0.869171
1220	211	0.736868	0.890176
1230	85	0.0515258	0.619148
1230	112	0.00850425	0.574333
1230	198	0.086043	0.873364
1230	201	0.147074	0.864239
1230	211	0.705853	0.885054
1230	249	0.00150075	1
1240	85	0.0595298	0.614901
1240	112	0.00250125	0.570765
1240	198	0.0705353	0.870067
1240	201	0.181091	0.857301
1240	211	0.684842	0.878704
1240	251	0.002001	0.999035
1250	85	0.042021	0.611953
1250	198	0.108054	0.86753
1250	201	0.134067	0.851971
1250	211	0.707854	0.872756
1250	251	0.00850425	0.994126
1260	85	0.0390195	0.606727
1260	198	0.0950475	0.860971
1260	201	0.150075	0.847025
1260	211	0.714357	0.864514
1260	251	0.002001	0.989323
1270	85	0.0285143	0.604707
1270	198	0.109055	0.855791
1270	201	0.12006	0.843544
1270	211	0.742871	0.857133
1280	85	0.02001	0.600619
1280	198	0.118059	0.852756
1280	201	0.11956	0.840016
1280	211	0.74087	0.8531
1280	259	0.00150075	0.995525
1280	260	0.00050025	1
1290	85	0.00850425	0.599315
1290	198	0.146073	0.847491
