Generation number	Allele number	Frequency	Activity
550	111	0.115058	0.947811
550	126	0.0070035	0.980045
550	127	0.00650325	0.984765
550	131	0.00150075	1
560	0	0.0105053	0.657761
560	22	0.524262	0.731785
560	61	0.293147	0.854506
560	109	0.0130065	0.940034
560	111	0.14057	0.942199
560	126	0.0050025	0.975136
560	127	0.0115058	0.979573
560	133	0.002001	0.999048
570	22	0.51926	0.72422
570	61	0.261131	0.847034
570	109	0.0130065	0.93625
570	111	0.173587	0.936335
570	126	0.0205103	0.969512
570	127	0.0130065	0.974744
580	22	0.504752	0.71866
580	61	0.263632	0.841971
580	109	0.0255128	0.931325
580	111	0.188594	0.931988
580	126	0.014007	0.964293
580	127	0.004002	0.970371
590	22	0.494247	0.709356
590	61	0.257629	0.839157
590	109	0.034017	0.9255
590	111	0.206103	0.926631
590	126	0.00850425	0.95891
600	22	0.455228	0.703743
600	61	0.29915	0.834616
600	109	0.026013	0.920676
600	111	0.217609	0.920874
600	126	0.00250125	0.954626
610	22	0.377689	0.69814
610	61	0.317659	0.828378
610	109	0.0465233	0.918382
610	111	0.251626	0.914835
610	126	0.0070035	0.949964
620	22	0.374687	0.691458
620	61	0.335168	0.823698
620	109	0.030015	0.914886
620	111	0.249125	0.908931
620	126	0.0115058	0.945603
630	22	0.286643	0.685486
630	61	0.404702	0.81775
630	109	0.0550275	0.909883
630	111	0.23912	0.905536
630	126	0.0130065	0.940501
630	139	0.00050025	0.996848
630	142	0.00150075	1
640	22	0.210605	0.678426
640	61	0.476238	0.811113
640	109	0.0435218	0.905178
640	111	0.253627	0.901534
640	126	0.0125063	0.936945
640	142	0.004002	0.995266
650	22	0.177589	0.676339
650	61	0.497749	0.80486
650	109	0.0470235	0.900252
650	111	0.267634	0.895379
650	126	0.0090045	0.932669
650	142	0.00150075	0.990444
660	22	0.170585	0.670762
660	61	0.510755	0.797719
660	109	0.0395198	0.894616
660	111	0.271636	0.889534
660	126	0.008004	0.927821
670	22	0.193597	0.667889
670	61	0.454727	0.790632
670	109	0.0515258	0.891876
670	111	0.292646	0.882289
670	126	0.00650325	0.92289
670	144	0.00150075	0.995973
680	22	0.13907	0.661961
680	61	0.506253	0.784967
680	109	0.0570285	0.88786
680	111	0.295148	0.878432
680	126	0.0030015	0.918496
690	22	0.124562	0.658904
690	61	0.537269	0.776469
690	109	0.0510255	0.882774
690	111	0.284642	0.873155
690	126	0.0030015	0.915455
700	22	0.105053	0.654903
700	61	0.48074	0.772954
700	109	0.0625313	0.879694
700	111	0.346673	0.866708
700	126	0.0030015	0.91114
700	150	0.00250125	0.998426
710	22	0.110555	0.649482
710	61	0.444722	0.769304
710	109	0.0715358	0.875143
710	111	0.373187	0.862249
710	152	0.00050025	1
720	22	0.0775388	0.645009
720	61	0.496248	0.761259
720	109	0.0650325	0.87226
720	111	0.357179	0.854041
720	154	0.00150075	0.99672
720	155	0.0030015	0.997539
730	22	0.0445223	0.641005
730	61	0.577289	0.754265
730	109	0.0690345	0.86757
730	111	0.301151	0.848614
730	154	0.004002	0.991743
730	155	0.00450225	0.992393
740	22	0.0355178	0.637207
740	61	0.544272	0.745906
740	109	0.127564	0.864353
740	111	0.282141	0.84533
740	154	0.00050025	0.986335
740	155	0.0105053	0.98726
750	22	0.0175088	0.636065
750	61	0.553777	0.737459
750	109	0.143572	0.859574
750	111	0.271136	0.83956
750	155	0.0145073	0.982607
760	22	0.006003	0.634567
760	61	0.474237	0.730055
760	109	0.147574	0.853605
760	111	0.348674	0.833645
760	155	0.024012	0.977935
770	22	0.0030015	0.631978
770	61	0.426213	0.721325
770	109	0.170085	0.84795
770	111	0.370685	0.828182
770	155	0.0265133	0.973084
770	160	0.004002	0.997973
780	22	0.002001	0.626599
780	61	0.428214	0.714866
780	109	0.163582	0.84303
780	111	0.387194	0.821374
780	155	0.014007	0.967469
780	160	0.00550275	0.99283
790	22	0.010005	0.624593
790	61	0.363682	0.710354
790	109	0.158079	0.838588
790	111	0.454227	0.815571
790	155	0.0135068	0.962236
790	163	0.00050025	1
790	164	0.00050025	1
800	22	0.00850425	0.621945
800	61	0.342671	0.706539
800	109	0.148074	0.831955
800	111	0.488744	0.811244
800	155	0.0125063	0.957609
810	61	0.308654	0.701254
810	109	0.157579	0.828302
810	111	0.52076	0.804419
810	155	0.0125063	0.952244
810	167	0.0010005	0.999015
820	61	0.318659	0.695419
820	109	0.154077	0.822983
820	111	0.504752	0.798955
820	155	0.0230115	0.946615
830	61	0.303152	0.689565
830	109	0.197099	0.815501
830	111	0.47974	0.791573
830	155	0.02001	0.941805
830	174	0.00050025	1
840	61	0.286643	0.682159
840	109	0.226613	0.811364
840	111	0.441221	0.786621
840	155	0.046023	0.93666
850	61	0.28064	0.674706
850	109	0.282141	0.803051
850	111	0.391196	0.782223
850	155	0.0465233	0.931655
860	61	0.271136	0.671686
860	109	0.310655	0.798594
860	111	0.38019	0.774651
860	155	0.038019	0.928051
860	178	0.00050025	0.999035
870	61	0.222611	0.666596
870	109	0.301651	0.794703
870	111	0.414707	0.76966
870	155	0.0585293	0.92339
870	179	0.0030015	0.99656
880	61	0.176088	0.66193
880	109	0.31916	0.788537
880	111	0.393697	0.762771
880	155	0.106553	0.917478
880	179	0.0030015	0.992113
880	181	0.0010005	0.999496
880	182	0.0010005	1
890	61	0.21911	0.658495
890	109	0.348674	0.783031
890	111	0.34017	0.755091
890	155	0.0855428	0.912383
890	182	0.00550275	0.995444
890	183	0.00150075	0.997526
900	61	0.2006	0.65315
900	109	0.376188	0.774771
900	111	0.33967	0.749319
900	155	0.0810405	0.906916
900	182	0.002001	0.990453
900	185	0.0010005	0.998179
910	61	0.154077	0.647411
910	109	0.417209	0.768805
910	111	0.330165	0.744341
910	155	0.0955478	0.902325
910	182	0.002001	0.98523
910	185	0.0010005	0.993746
910	186	0.00050025	0.999505
920	61	0.144572	0.644716
920	109	0.443222	0.760975
920	111	0.350675	0.738113
920	155	0.0575288	0.898965
920	182	0.0030015	0.980405
920	186	0.00150075	0.994716
930	61	0.12006	0.638055
930	109	0.474237	0.75335
930	111	0.337669	0.732699
930	155	0.0645323	0.894176
930	182	0.004002	0.976426
940	61	0.082041	0.635049
940	109	0.493247	0.747741
940	111	0.335668	0.726726
940	155	0.082041	0.889181
940	182	0.00750375	0.971946
950	61	0.070035	0.629353
950	109	0.446223	0.741174
950	111	0.374187	0.720574
950	155	0.0890445	0.885087
950	182	0.0210105	0.967014
960	61	0.0375188	0.625174
960	109	0.475738	0.736187
960	111	0.361681	0.717266
960	155	0.0990495	0.881206
960	182	0.0265133	0.962034
970	61	0.0165083	0.620899
970	109	0.518259	0.727531
970	111	0.311656	0.712059
970	155	0.133067	0.875292
970	182	0.0205103	0.95711
970	195	0.00050025	1
980	61	0.012006	0.61848
980	109	0.501251	0.717536
980	111	0.292646	0.704499
980	155	0.189595	0.871514
980	182	0.0050025	0.953115
990	61	0.00650325	0.614491
990	109	0.491746	0.714561
990	111	0.275138	0.6977
990	155	0.225113	0.865162
990	182	0.002001	0.94842
1000	61	0.008004	0.609836
1000	109	0.497749	0.704719
1000	111	0.225613	0.691101
1000	155	0.269135	0.860051
1010	61	0.008004	0.60804
1010	109	0.458729	0.698173
1010	111	0.211106	0.684848
1010	155	0.322661	0.852991
1020	61	0.008004	0.604068
1020	109	0.410705	0.690829
1020	111	0.194597	0.679779
1020	155	0.387194	0.847045
1030	109	0.375688	0.684386
1030	111	0.1996	0.67429
1030	155	0.424712	0.84235
1030	207	0.00050025	0.998523
1040	109	0.361681	0.677225
1040	111	0.248624	0.670188
1040	155	0.389195	0.838635
1040	207	0.0010005	0.993469
1050	109	0.313657	0.672782
1050	111	0.263632	0.667366
1050	155	0.423212	0.834296
1060	109	0.307154	0.665154
1060	111	0.263632	0.661059
1060	155	0.429215	0.826955
1060	212	0.00050025	0.998984
1070	109	0.271136	0.660161
1070	111	0.231116	0.65586
1070	155	0.498249	0.819026
1080	109	0.270635	0.655744
1080	111	0.234117	0.652183
1080	155	0.495748	0.810962
1090	109	0.190095	0.649969
1090	111	0.223612	0.64611
1090	155	0.584292	0.803956
1090	218	0.00050025	0.99572
1090	219	0.002001	0.996946
1100	109	0.174087	0.645506
1100	111	0.170585	0.64038
1100	155	0.646323	0.797147
1100	219	0.0010005	0.992119
1100	221	0.00350175	0.996644
1100	222	0.0050025	0.996929
1110	109	0.156078	0.637419
1110	111	0.157579	0.638074
1110	155	0.668334	0.789871
1110	221	0.008004	0.99188
1110	222	0.0105053	0.992219
1120	109	0.124562	0.632444
1120	111	0.14057	0.634432
1120	155	0.671336	0.781136
1120	221	0.0570285	0.986651
1120	222	0.0070035	0.986943
1130	109	0.084042	0.626939
1130	111	0.141071	0.630308
1130	155	0.69935	0.77081
1130	221	0.068034	0.982225
1130	222	0.0070035	0.982535
1130	229	0.0010005	0.999465
1140	109	0.0685343	0.62409
1140	111	0.14057	0.626689
1140	155	0.697849	0.763858
1140	221	0.0855428	0.977393
1140	222	0.006003	0.977338
1140	231	0.002001	0.998555
1150	109	0.0445223	0.622366
1150	111	0.0965483	0.622034
1150	155	0.742871	0.754858
1150	221	0.0965483	0.972075
1150	222	0.00750375	0.972486
1150	231	0.0125063	0.993448
1160	109	0.050025	0.61925
1160	111	0.086043	0.621306
1160	155	0.711356	0.747126
1160	221	0.126563	0.967715
1160	222	0.0135068	0.968112
1160	231	0.0130065	0.988421
1170	109	0.0495248	0.61311
1170	111	0.0775388	0.618631
1170	155	0.703352	0.738564
1170	221	0.144572	0.962503
1170	222	0.0175088	0.961773
1170	231	0.008004	0.983745
1180	109	0.0175088	0.612911
1180	111	0.0385193	0.612564
1180	155	0.756378	0.7318
1180	221	0.155578	0.958751
1180	222	0.0275138	0.956745
1180	231	0.0050025	0.979084
1190	109	0.0090045	0.609676
1190	111	0.0330165	0.609218
1190	155	0.718859	0.723024
1190	221	0.177589	0.952646
1190	222	0.048024	0.951996
1190	231	0.0110055	0.973926
1190	238	0.002001	0.99856
1190	239	0.0010005	1
1200	109	0.00350175	0.603525
1200	111	0.0310155	0.607011
1200	155	0.697849	0.715546
1200	221	0.203602	0.947238
1200	222	0.0375188	0.947434
1200	231	0.0190095	0.969006
1200	238	0.008004	0.993803
1210	111	0.0170085	0.602992
1210	155	0.667834	0.708228
1210	221	0.225113	0.941485
1210	222	0.0305153	0.943101
1210	231	0.0490245	0.96434
1210	238	0.0110055	0.989083
1220	111	0.016008	0.59914
1220	155	0.632816	0.701186
1220	221	0.227614	0.935928
1220	222	0.0370185	0.938696
1220	231	0.070035	0.959314
1220	238	0.0155078	0.984104
1220	247	0.00150075	1
1230	111	0.0130065	0.59879
1230	155	0.553277	0.694007
1230	221	0.294647	0.930925
1230	222	0.0665333	0.934447
1230	231	0.0555278	0.953646
1230	238	0.0175088	0.979591
1240	111	0.002001	0.591789
1240	155	0.486243	0.68639
1240	221	0.338669	0.924214
1240	222	0.104052	0.929911
1240	231	0.0470235	0.949391
1240	238	0.0225113	0.974217
1250	155	0.453727	0.682184
1250	221	0.318159	0.918582
1250	222	0.145073	0.925036
1250	231	0.068034	0.944139
1250	238	0.0145073	0.969875
1250	251	0.0010005	0.998534
1260	155	0.467234	0.674726
1260	221	0.34017	0.913109
1260	222	0.113057	0.91874
1260	231	0.0605303	0.939856
1260	238	0.0195098	0.965223
1270	155	0.352676	0.669741
1270	221	0.337169	0.908111
1270	222	0.1991	0.914328
1270	231	0.0835418	0.934722
1270	238	0.028014	0.961371
1280	155	0.344672	0.664421
1280	221	0.317159	0.901795
1280	222	0.241121	0.910928
1280	231	0.0490245	0.930485
1280	238	0.0485243	0.956575
1290	155	0.277139	0.660111
1290	221	0.330665	0.896484
1290	222	0.291146	0.906387
1290	231	0.0490245	0.926822
1290	238	0.0525263	0.952373
1300	155	0.196598	0.65408
1300	221	0.342671	0.892234
1300	222	0.322661	0.901972
1300	231	0.050025	0.922904
1300	238	0.0885443	0.945951
1310	155	0.14057	0.651195
1310	221	0.344172	0.887261
1310	222	0.366683	0.897059
1310	231	0.0595298	0.918403
1310	238	0.0890445	0.941534
1310	261	0.00050025	0.998553
1320	155	0.0890445	0.648777
1320	221	0.385693	0.882073
1320	222	0.355178	0.89124
1320	231	0.0705353	0.912951
1320	238	0.0970485	0.935749
1320	262	0.0010005	0.996596
1320	263	0.002001	0.998503
1330	155	0.0855428	0.645425
1330	221	0.417209	0.876447
1330	222	0.322661	0.885626
1330	231	0.0805403	0.908585
1330	238	0.090045	0.93062
1330	263	0.00450225	0.993601
1340	155	0.11906	0.64049
1340	221	0.35968	0.871524
1340	222	0.329665	0.880581
1340	231	0.105553	0.903486
1340	238	0.0845423	0.92416
1340	263	0.002001	0.98873
1350	155	0.126563	0.637868
1350	221	0.374687	0.865771
1350	222	0.290645	0.874821
1350	231	0.112056	0.899291
1350	238	0.094047	0.919138
1350	267	0.00250125	0.9986
1360	155	0.125563	0.633268
1360	221	0.42021	0.860301
1360	222	0.26013	0.869181
1360	231	0.101051	0.894911
1360	238	0.0930465	0.916219
1360	270	0.00050025	0.998005
1370	155	0.088044	0.629335
1370	221	0.441721	0.855032
1370	222	0.221111	0.861176
1370	231	0.114057	0.89074
1370	238	0.135568	0.911763
1380	155	0.058029	0.625094
1380	221	0.435218	0.848918
1380	222	0.197599	0.856713
1380	231	0.131566	0.886304
1380	238	0.178089	0.906926
1390	155	0.04002	0.622141
1390	221	0.396198	0.842985
1390	222	0.204102	0.849686
1390	231	0.127064	0.882226
1390	238	0.230115	0.902928
1390	283	0.002001	0.998564
1390	284	0.0010005	1
1400	155	0.0475238	0.617505
1400	221	0.398699	0.837715
1400	222	0.192096	0.843764
1400	231	0.136568	0.878489
1400	238	0.224112	0.898206
1400	283	0.0010005	0.993939
1400	286	0.00050025	0.999089
1410	155	0.0425213	0.614393
1410	221	0.409705	0.829732
1410	222	0.149075	0.838668
1410	231	0.152076	0.876222
1410	238	0.247124	0.893126
1420	155	0.0485243	0.61113
1420	221	0.417209	0.823232
1420	222	0.164582	0.830874
1420	231	0.152076	0.872694
1420	238	0.218109	0.889189
1430	155	0.0445223	0.605397
1430	221	0.421211	0.817189
1430	222	0.146073	0.826254
1430	231	0.143072	0.868179
1430	238	0.243122	0.883412
1430	291	0.00250125	0.998109
1440	155	0.0290145	0.602382
1440	221	0.417709	0.81025
1440	222	0.137069	0.823189
1440	231	0.126063	0.865164
1440	238	0.289645	0.879516
1440	295	0.0010005	0.999479
1450	155	0.038019	0.601093
1450	221	0.3992	0.802934
1450	222	0.145573	0.819956
1450	231	0.113557	0.861915
1450	238	0.30065	0.873521
1450	295	0.00350175	0.994374
1460	155	0.0290145	0.599215
1460	221	0.447724	0.795868
1460	222	0.0985493	0.815116
1460	231	0.113057	0.855649
1460	238	0.310655	0.867439
1460	295	0.00050025	0.989108
1460	297	0.0010005	1
1470	155	0.0255128	0.594204
1470	221	0.430715	0.789901
1470	222	0.101051	0.81046
1470	231	0.13907	0.848559
1470	238	0.30015	0.862835
1470	299	0.004002	0.996768
1480	155	0.0175088	0.592288
1480	221	0.444222	0.785409
1480	222	0.113557	0.806191
1480	231	0.106553	0.845067
1480	238	0.313657	0.858439
1480	299	0.0050025	0.991828
1490	155	0.0090045	0.587887
1490	221	0.510755	0.778625
1490	222	0.0990495	0.800789
1490	231	0.10055	0.840318
1490	238	0.265633	0.851238
1490	299	0.00950475	0.987153
1490	303	0.00250125	0.995664
1490	304	0.00350175	0.997964
1500	155	0.0090045	0.586245
1500	221	0.523762	0.771246
1500	222	0.111056	0.79582
1500	231	0.114557	0.836645
1500	238	0.228114	0.846137
1500	299	0.0130065	0.981375
1500	303	0.0010005	0.990408
1510	155	0.010005	0.581674
1510	221	0.505753	0.763336
1510	222	0.0790395	0.791481
1510	231	0.0995498	0.832352
1510	238	0.286643	0.840825
1510	299	0.00850425	0.976453
1510	308	0.0110055	0.996054
1520	155	0.004002	0.580234
1520	221	0.481241	0.757956
1520	222	0.090045	0.787056
1520	231	0.110055	0.82718
1520	238	0.266633	0.836471
1520	299	0.0190095	0.971379
1520	308	0.0215108	0.991075
1520	311	0.00050025	0.995671
1520	312	0.004002	0.997971
1520	313	0.00050025	0.999479
1520	314	0.00150075	1
1520	315	0.00150075	1
1530	221	0.446223	0.752037
1530	222	0.0955478	0.782331
1530	231	0.107554	0.821245
1530	238	0.283142	0.83114
1530	299	0.0215108	0.966139
1530	308	0.0375188	0.985802
1530	312	0.004002	0.992981
1530	313	0.0030015	0.994453
1530	314	0.00150075	0.994858
1530	321	0.00050025	1
1540	221	0.412706	0.744186
1540	222	0.064032	0.77901
1540	231	0.102551	0.818121
1540	238	0.314157	0.82613
1540	299	0.0290145	0.960581
1540	308	0.0645323	0.980469
1540	312	0.0130065	0.987826
1540	323	0.00050025	0.999493
1550	221	0.302651	0.738425
1550	222	0.0650325	0.775459
1550	231	0.17959	0.812045
1550	238	0.332666	0.821075
1550	299	0.0270135	0.955769
1550	308	0.0695348	0.975138
1550	312	0.024012	0.98262
1560	221	0.317159	0.731031
1560	222	0.0650325	0.771941
1560	231	0.184592	0.808501
1560	238	0.326663	0.813042
1560	299	0.0195098	0.95135
1560	308	0.0625313	0.969968
1560	312	0.0235118	0.977933
1560	325	0.00050025	0.997419
1560	326	0.0010005	0.999531
1570	221	0.256128	0.724673
1570	222	0.044022	0.768021
1570	231	0.173587	0.801964
1570	238	0.377689	0.805787
1570	299	0.018009	0.945544
1570	308	0.084042	0.964911
1570	312	0.0325163	0.972618
1570	326	0.0090045	0.994873
1570	327	0.00350175	0.997558
1570	329	0.002001	0.997966
1580	221	0.226113	0.718981
1580	222	0.0185093	0.764761
1580	231	0.193097	0.796493
1580	238	0.365683	0.798369
1580	299	0.0475238	0.941155
1580	308	0.117059	0.960711
1580	312	0.0110055	0.967519
1580	326	0.0125063	0.989853
1580	327	0.00850425	0.99269
1580	329	0.00050025	0.99285
1590	221	0.188594	0.715764
1590	222	0.0155078	0.761886
1590	231	0.185593	0.790131
1590	238	0.33967	0.791696
1590	299	0.0625313	0.93632
1590	308	0.170085	0.95803
1590	312	0.016008	0.963464
1590	326	0.0225113	0.985298
1600	221	0.133567	0.714217
1600	222	0.0235118	0.759659
1600	231	0.146573	0.786574
1600	238	0.418209	0.783479
1600	299	0.0610305	0.931909
1600	308	0.181591	0.951619
1600	312	0.0010005	0.958096
1600	326	0.0295148	0.980056
1600	334	0.00550275	0.99756
1610	221	0.170085	0.710001
1610	222	0.0185093	0.753205
1610	231	0.17959	0.78198
1610	238	0.387694	0.776556
1610	299	0.0290145	0.92922
1610	308	0.194597	0.946956
1610	326	0.0165083	0.975001
1610	334	0.00450225	0.992266
1620	221	0.116558	0.703923
1620	222	0.0070035	0.745829
1620	231	0.182591	0.77517
1620	238	0.381691	0.769758
1620	299	0.0195098	0.924634
1620	308	0.267634	0.940181
1620	326	0.02001	0.969651
1620	334	0.00550275	0.987871
1630	221	0.0915458	0.7012
1630	231	0.238119	0.768282
1630	238	0.37919	0.763773
1630	299	0.0110055	0.919786
1630	308	0.269135	0.934105
1630	326	0.0070035	0.965039
1630	334	0.00450225	0.982491
1640	221	0.108054	0.696601
1640	231	0.291146	0.761482
1640	238	0.326663	0.759018
1640	299	0.0050025	0.914029
1640	308	0.26063	0.931093
1640	326	0.0090045	0.960036
1650	221	0.0805403	0.6898
1650	231	0.294647	0.758413
1650	238	0.298649	0.753814
1650	299	0.00350175	0.909062
1650	308	0.307654	0.925874
1650	326	0.0155078	0.956697
1660	221	0.046023	0.685579
1660	231	0.255128	0.753134
1660	238	0.28014	0.7478
1660	299	0.00950475	0.905211
1660	308	0.4007	0.922279
1660	326	0.00550275	0.951889
1660	341	0.002001	0.996181
1660	342	0.00150075	1
1670	221	0.0405203	0.680994
1670	231	0.252626	0.747974
1670	238	0.278639	0.740375
1670	299	0.0155078	0.901511
1670	308	0.407204	0.916233
