Generation number	Allele number	Frequency	Activity
580	73	0.154077	0.9022
580	106	0.0195098	0.988091
580	113	0.00050025	1
590	0	0.0555278	0.63638
590	23	0.494747	0.752555
590	39	0.188094	0.822526
590	52	0.0410205	0.844169
590	73	0.189595	0.897976
590	106	0.0290145	0.982484
590	113	0.002001	0.994886
600	0	0.0405203	0.633512
600	23	0.501751	0.747093
600	39	0.17959	0.81768
600	52	0.042021	0.838395
600	73	0.177089	0.893685
600	106	0.0425213	0.977331
600	113	0.0090045	0.989885
600	114	0.00750375	0.995631
610	0	0.0475238	0.629765
610	23	0.474237	0.741967
610	39	0.169085	0.811619
610	52	0.0445223	0.832354
610	73	0.166583	0.890358
610	106	0.0505253	0.97261
610	113	0.0265133	0.984716
610	114	0.0205103	0.990441
610	120	0.00050025	0.997885
620	0	0.026013	0.625669
620	23	0.512256	0.735451
620	39	0.163082	0.807913
620	52	0.052026	0.828561
620	73	0.154077	0.886821
620	106	0.058029	0.968024
620	113	0.0125063	0.979464
620	114	0.022011	0.985254
630	0	0.02001	0.625304
630	23	0.436218	0.728181
630	39	0.186593	0.802261
630	52	0.0465233	0.824699
630	73	0.168584	0.882566
630	106	0.0855428	0.962498
630	113	0.00950475	0.975251
630	114	0.0470235	0.980264
640	0	0.00750375	0.619981
640	23	0.43972	0.72398
640	39	0.142571	0.796606
640	52	0.022011	0.82134
640	73	0.22011	0.877229
640	106	0.108054	0.957716
640	113	0.00650325	0.970528
640	114	0.0515258	0.975434
640	123	0.0010005	0.999481
640	124	0.0010005	1
650	0	0.0130065	0.61802
650	23	0.369685	0.717544
650	39	0.127064	0.79188
650	52	0.026013	0.816876
650	73	0.214607	0.871998
650	106	0.173587	0.954381
650	113	0.0155078	0.96567
650	114	0.0585293	0.970486
650	123	0.002001	0.994249
660	0	0.016008	0.615604
660	23	0.378689	0.711863
660	39	0.086043	0.78897
660	52	0.0145073	0.81162
660	73	0.253127	0.86586
660	106	0.167584	0.950191
660	113	0.0110055	0.960439
660	114	0.0730365	0.964188
670	0	0.030015	0.61195
670	23	0.362181	0.705057
670	39	0.0755378	0.784527
670	52	0.018009	0.808258
670	73	0.249125	0.860601
670	106	0.161081	0.94537
670	113	0.002001	0.955222
670	114	0.102051	0.959669
680	0	0.0250125	0.60767
680	23	0.361681	0.699467
680	39	0.076038	0.782313
680	52	0.0135068	0.803215
680	73	0.23962	0.85608
680	106	0.183592	0.941325
680	114	0.0985493	0.95446
680	128	0.0010005	0.998921
680	130	0.0010005	1
690	0	0.0285143	0.60579
690	23	0.297649	0.694968
690	39	0.0805403	0.777456
690	52	0.008004	0.797663
690	73	0.277139	0.851407
690	106	0.193597	0.93565
690	114	0.114057	0.950684
690	128	0.00050025	0.993493
700	0	0.0410205	0.601871
700	23	0.261131	0.689789
700	39	0.0550275	0.774571
700	52	0.00850425	0.79224
700	73	0.255628	0.8474
700	106	0.217109	0.931171
700	114	0.158079	0.94488
700	128	0.00350175	0.98859
710	0	0.0255128	0.599457
710	23	0.215108	0.685532
710	39	0.0430215	0.768788
710	52	0.0050025	0.788273
710	73	0.268634	0.842249
710	106	0.276638	0.927221
710	114	0.163582	0.940376
710	133	0.00250125	0.996948
720	0	0.0205103	0.595978
720	23	0.205603	0.681399
720	39	0.0395198	0.765085
720	52	0.004002	0.78447
720	73	0.274637	0.834929
720	106	0.248624	0.922528
720	114	0.198099	0.935069
720	133	0.0090045	0.992091
730	0	0.004002	0.593174
730	23	0.161581	0.677819
730	39	0.0365183	0.758736
730	52	0.002001	0.779189
730	73	0.243122	0.829435
730	106	0.305153	0.917695
730	114	0.230115	0.92931
730	133	0.0170085	0.987231
730	138	0.00050025	1
740	0	0.0145073	0.589769
740	23	0.204602	0.673858
740	39	0.0305153	0.755326
740	52	0.006003	0.77577
740	73	0.228614	0.823717
740	106	0.318159	0.912856
740	114	0.166583	0.925023
740	133	0.0265133	0.981821
740	138	0.00450225	0.994943
750	0	0.0185093	0.584947
750	23	0.1991	0.671055
750	39	0.00450225	0.750404
750	52	0.0010005	0.771499
750	73	0.218609	0.819141
750	106	0.349175	0.907188
750	114	0.201101	0.920976
750	133	0.0070035	0.977324
750	140	0.0010005	0.997449
760	0	0.02001	0.582371
760	23	0.162081	0.66251
760	73	0.188094	0.812441
760	106	0.393697	0.902341
760	114	0.206103	0.918268
760	133	0.0265133	0.972196
760	140	0.00250125	0.992991
760	141	0.0010005	1
770	0	0.008004	0.582084
770	23	0.18009	0.65701
770	73	0.185093	0.807119
770	106	0.442721	0.895662
770	114	0.149575	0.912634
770	133	0.0275138	0.966996
770	140	0.006003	0.988023
770	144	0.0010005	1
780	0	0.006003	0.581535
780	23	0.108554	0.651556
780	73	0.196098	0.802284
780	106	0.436218	0.891156
780	114	0.223612	0.9087
780	133	0.0275138	0.962278
780	140	0.002001	0.98286
