Generation number	Total number of allele	Diversity	Activity	Time	Fertility rate	2 DSB on one site rate	No DSB rate	No symmetrical sites (binding + DSB) rate
0	1	1	0.999468	1.46395	0.95648	0.0349115	0.0023912	0.00621712
10	2	1.00401	0.993726	1.46524	0.954654	0.0348449	0.00143198	0.00906921
20	2	1.00502	0.988283	1.43481	0.949668	0.0384615	0.00379867	0.00807217
30	1	1	0.983475	1.49368	0.952835	0.0371606	0.00333492	0.00666984
40	2	1.01208	0.977524	1.47941	0.948767	0.03463	0.00237192	0.0142315
50	2	1.02123	0.972468	1.48112	0.943396	0.0443396	0.00188679	0.0103774
60	2	1.03356	0.967406	1.48369	0.95057	0.0408745	0.00190114	0.00665399
70	3	1.03256	0.961764	1.47937	0.944287	0.0448536	0.00236072	0.00849858
80	4	1.03474	0.956709	1.49041	0.947418	0.0416864	0.00189484	0.00900047
90	5	1.06449	0.951123	1.49524	0.950119	0.0346793	0.00332542	0.0118765
100	4	1.06428	0.945701	1.53095	0.935891	0.0477305	0.00280767	0.0135704
110	4	1.03362	0.939281	1.50232	0.938527	0.0422337	0.00281558	0.0164242
120	3	1.01616	0.932089	1.46334	0.946522	0.0421202	0.00378609	0.00757217
130	4	1.02028	0.925551	1.47066	0.937647	0.0487576	0.00421941	0.00937647
140	3	1.01006	0.918965	1.42372	0.949668	0.0365622	0.002849	0.0109212
150	4	1.02955	0.91286	1.46132	0.937207	0.0459231	0.00140581	0.0154639
160	5	1.04936	0.90582	1.46189	0.94518	0.039225	0.00141777	0.0141777
170	5	1.09558	0.900763	1.4782	0.955566	0.0324892	0.00334448	0.0086001
180	3	1.09338	0.893014	1.51907	0.928505	0.0492108	0.00185701	0.0204271
190	3	1.12578	0.885042	1.51702	0.942507	0.0400566	0.00282752	0.0146089
200	5	1.15305	0.878381	1.51675	0.934579	0.0420561	0.00233645	0.021028
210	7	1.21877	0.873935	1.53827	0.929368	0.0501859	0.00139405	0.019052
220	6	1.25278	0.867165	1.56703	0.936768	0.0435597	0.00140515	0.018267
230	6	1.24037	0.858478	1.64422	0.935016	0.0411407	0.00187003	0.0219729
240	6	1.33814	0.854377	1.56884	0.941176	0.0362353	0.00235294	0.0202353
250	4	1.45962	0.853719	1.63477	0.932836	0.0438433	0.000932836	0.0223881
260	4	1.57251	0.851646	1.65365	0.943841	0.0306748	0.0023596	0.0231241
270	5	1.71753	0.851372	1.72036	0.940291	0.0357311	0.00282087	0.0211566
280	6	1.88524	0.851462	1.73855	0.932836	0.0373134	0.00326493	0.0265858
290	6	1.89945	0.844545	1.73986	0.937207	0.029522	0.00328022	0.0299906
300	7	2.0231	0.841922	1.76428	0.938086	0.0239212	0.00281426	0.0351782
310	5	1.99703	0.833797	1.73717	0.930665	0.0390879	0.00232666	0.02792
320	5	1.91623	0.82376	1.68999	0.946074	0.0298013	0.00283822	0.0212867
330	6	2.09928	0.826178	1.75105	0.925069	0.0439408	0.00277521	0.0282146
340	4	2.3636	0.829583	1.79901	0.938527	0.0295636	0.00234632	0.0295636
350	4	2.60935	0.833158	1.81866	0.93985	0.0267857	0.00469925	0.0286654
360	6	2.74434	0.832083	1.86781	0.928505	0.0306407	0.00278552	0.0380687
370	8	3.16552	0.842041	1.89411	0.930233	0.0330233	0.0027907	0.0339535
380	8	3.27037	0.840098	1.89668	0.922509	0.0359779	0.00369004	0.0378229
390	7	3.3268	0.839592	1.90452	0.925926	0.0314815	0.00185185	0.0407407
400	6	3.19613	0.83804	1.92111	0.931099	0.0316574	0.00372439	0.0335196
410	6	3.32768	0.835978	1.87897	0.932401	0.0270396	0.0041958	0.0363636
420	6	3.3763	0.851315	1.92049	0.940291	0.0263282	0.000940291	0.0324401
430	7	3.64785	0.840964	1.95256	0.940734	0.0272813	0.00235183	0.0296331
440	9	3.67231	0.83909	1.94355	0.935454	0.0327409	0.00140318	0.0304022
450	9	4.08918	0.831636	1.92675	0.931532	0.0363298	0.00186306	0.0302748
460	9	4.0482	0.82691	1.95525	0.940291	0.0272685	0	0.0324401
470	7	3.82775	0.822569	1.89196	0.930665	0.0339693	0.00325733	0.032108
480	5	3.83651	0.818699	1.9147	0.935454	0.0285313	0.00280636	0.0332086
490	5	3.68505	0.803377	1.89033	0.925926	0.0300926	0.00324074	0.0407407
500	5	3.71158	0.79668	1.89232	0.923361	0.0327793	0.00369344	0.0401662
510	5	3.60487	0.795329	1.86365	0.932401	0.0298368	0.0027972	0.034965
520	6	3.51522	0.792653	1.84101	0.927644	0.0375696	0.00371058	0.0310761
530	5	3.33559	0.791116	1.85178	0.923361	0.0355494	0.00323176	0.0378578
540	5	3.06666	0.795549	1.83654	0.923361	0.0387812	0.0023084	0.0355494
550	5	3.28815	0.800459	1.81579	0.937207	0.0281162	0.00140581	0.0332709
560	7	3.27968	0.792155	1.84864	0.936768	0.0248244	0.00234192	0.0360656
570	8	3.08837	0.79651	1.84606	0.931966	0.028891	0.000465983	0.0386766
580	7	3.24912	0.796406	1.80295	0.925926	0.0291667	0.00138889	0.0435185
590	7	3.10837	0.797751	1.79872	0.931532	0.0330694	0.0013973	0.0340009
600	8	3.11799	0.798805	1.86164	0.940734	0.0286924	0.00188147	0.0286924
610	9	3.45832	0.800469	1.91058	0.929368	0.0292751	0.00139405	0.0399628
620	8	3.1237	0.794625	1.91622	0.931966	0.0307549	0.00186393	0.0354147
630	8	3.76353	0.804709	1.87918	0.932401	0.0298368	0.0041958	0.0335664
640	10	3.60953	0.809796	1.92896	0.933271	0.0261316	0.00279981	0.0377975
650	9	4.28235	0.821744	1.96753	0.941176	0.0254118	0.00282353	0.0305882
660	8	4.01786	0.818489	1.9456	0.938527	0.0281558	0.00328484	0.0300328
670	8	4.22771	0.814068	1.95924	0.934143	0.032695	0.00373657	0.0294255
680	9	4.19744	0.812532	1.94375	0.933707	0.0336134	0.00186741	0.0308123
690	8	4.47921	0.819157	1.94002	0.942507	0.0212064	0.00235627	0.0339303
700	8	4.75161	0.825786	1.97564	0.928505	0.0273909	0.00185701	0.042247
710	8	4.45918	0.838859	1.95101	0.942951	0.0292315	0.000942951	0.0268741
720	8	4.52827	0.838531	2.00777	0.931966	0.0307549	0.0027959	0.0344828
730	9	4.29312	0.853994	2.01525	0.936768	0.0290398	0.00187354	0.0323185
740	9	4.44439	0.837486	1.93975	0.94518	0.0255198	0.00283554	0.026465
750	9	3.99666	0.837474	1.94672	0.933707	0.0312792	0.00186741	0.0331466
760	8	3.84267	0.845616	1.96544	0.935016	0.0327256	0.00187003	0.030388
770	8	3.49743	0.838945	1.93874	0.94518	0.0269376	0.00283554	0.0250473
780	7	3.4326	0.851924	1.95257	0.930233	0.0381395	0.0027907	0.0288372
790	6	3.52102	0.853597	1.94402	0.928936	0.0348351	0.00232234	0.0339062
800	6	3.48992	0.85509	1.95892	0.931966	0.0368127	0.00232992	0.028891
810	6	3.56586	0.849021	1.95184	0.934143	0.0359645	0.00280243	0.0270901
820	7	3.4113	0.847776	1.92936	0.935454	0.0275959	0.00420954	0.0327409
830	5	3.41982	0.844432	1.91294	0.94162	0.029661	0.00235405	0.0263653
840	6	3.26134	0.844728	1.92247	0.935454	0.0346118	0.00233863	0.0275959
850	6	3.55684	0.840692	1.9361	0.934143	0.0298926	0.00280243	0.0331621
860	8	3.12144	0.842212	1.91765	0.931966	0.0396086	0.0027959	0.0256291
870	7	2.93866	0.844602	1.88733	0.933707	0.031746	0.00326797	0.0312792
880	6	2.60756	0.841798	1.84743	0.938527	0.0305021	0.00375411	0.0272173
